50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.863001,,,,,,,,,,,,e4f3bc4f-bfac-4d33-9bbf-2f9e067ccdff,1236,,,"[7.0, 1.0]",19732,34,,,0.08673834,,,,,,"[30.0, 3.0]",,High Pass,23.086792,Incomplete,Courtney Sweetman-Kirk,15611.0,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,74,Liverpool WFC,966,"['7679f430-8093-4070-937d-cd9343b2dfe5', 'c82853f0-256e-422d-a071-39ee706ae4d8']",11,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:11.526,Pass,
,,,,,,,,,,,,2.96,,,,,,,,,,,,7679f430-8093-4070-937d-cd9343b2dfe5,1238,,,"[91.0, 78.0]",19732,34,,,0.19739556,,Head,,,,"[101.0, 80.0]",,High Pass,10.198039,Out,,,,,Recovery,1,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,74,Liverpool WFC,966,['e4f3bc4f-bfac-4d33-9bbf-2f9e067ccdff'],13,,,,,,,,,,,,,,,,Reading WFC,974,00:34:13.389,Pass,
,,,,,,,,,,,,1.5711,,,,,,,,,,,,353c45d1-ab2d-481d-aec3-ba9b165125be,1239,,,"[30.0, 1.0]",19732,34,,,0.07393904,,,,,,"[57.0, 3.0]",,High Pass,27.073973,,Courtney Sweetman-Kirk,15611.0,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,75,Liverpool WFC,966,['a50ae5bf-374d-475c-a97f-ad30be260f75'],38,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:38.208,Pass,
,,,,,,,,,,,,1.742199,,,,,,,,,,,,51a4549c-75ce-4069-8c55-3eab687b9abb,1241,,,"[57.0, 3.0]",19732,34,,,0.30092025,,Head,,,,"[86.0, 12.0]",,Low Pass,30.364452,,Jessica Anne Clarke,15218.0,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,75,Liverpool WFC,966,['38ac3a11-77d2-4def-94fe-351abc1abbe8'],39,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:39.788,Pass,
,,,,,,,,,,,,2.1028,,,,,,,,,,,,ffde20a7-fd2a-4097-9ae7-aa573fe8e59c,1245,,,"[7.0, 41.0]",19732,34,,,-0.87605804,,Right Foot,,,,"[17.0, 29.0]",,Ground Pass,15.6205,,Josanne Potter,10198.0,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,76,Reading WFC,974,['68a59deb-4847-4cac-9f30-503c78478105'],53,,,,,,,,,,,,,,,,Reading WFC,974,00:34:53.878,Pass,
,,,,,,,,,,,,1.8051,,,,,,,,,,,,3c81c90e-0031-4085-8ed2-916b17c23eba,1248,,,"[23.0, 29.0]",19732,34,,,1.3796118,,Left Foot,,,,"[29.0, 60.0]",,Ground Pass,31.575306,,Kirstyn Pearce,18152.0,,,,1,From Goal Kick,Josanne Potter,10198.0,Left Center Back,76,Reading WFC,974,['800d8342-1e81-43aa-8db4-48e05d66eedc'],57,,,,,,,,,,,,,,,,Reading WFC,974,00:34:57.041,Pass,
,,,,,,,,,,,,3.210799,,,,,,,,,,,,84546e24-00c5-4db7-bd81-85c6c8316da6,1251,,,"[37.0, 63.0]",19732,35,,,-0.12246106,e117afb6-b789-4a25-a046-2b6c9d5c9c12,Right Foot,,,,"[102.0, 55.0]",True,High Pass,65.490456,,Brooke Chaplen,15723.0,,,,1,From Goal Kick,Kirstyn Pearce,18152.0,Right Center Back,76,Reading WFC,974,['d53e49f1-9986-4795-a696-e833c595870b'],0,,,,,,,,,,,,,,,,Reading WFC,974,00:35:00.862,Pass,
,,,,,,,,,,,,1.587408,,,,,,,,,,,,fe8b136f-5bfc-4ac5-8dc4-bad804fa569c,1256,,,"[60.0, 40.0]",19732,35,,,-3.0860941,,Right Foot,,,,"[42.0, 39.0]",,Ground Pass,18.027756,,Rhiannon Roberts,19779.0,,,Kick Off,1,From Kick Off,Christie Murray,15628.0,Right Center Midfield,77,Liverpool WFC,966,['3e33a3ca-e3d9-41e0-a617-54238110df51'],51,,,,,,,,,,,,,,,,Liverpool WFC,966,00:35:51.053,Pass,
,,,,,,,,,,,,3.1651,,,,,,,,,,,,7772b60f-a848-43cb-a06d-f297ed3ff44e,1259,,,"[42.0, 39.0]",19732,35,,,-0.32175055,,Right Foot,,,,"[102.0, 19.0]",,High Pass,63.245552,Incomplete,,,,,,1,From Kick Off,Rhiannon Roberts,19779.0,Center Defensive Midfield,77,Liverpool WFC,966,['345c3af0-0317-430e-965b-93ea390cb5b3'],52,,,,,,,,,,,,,,,,Liverpool WFC,966,00:35:52.679,Pass,
,,,,,,,,,,,,3.1961,,,,,,,,,,,,345c3af0-0317-430e-965b-93ea390cb5b3,1260,,,"[19.0, 62.0]",19732,35,,,-2.1293957,,Left Foot,,,,"[9.0, 46.0]",,Ground Pass,18.867962,,Grace Moloney,15719.0,,,Recovery,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,78,Reading WFC,974,"['4523b191-73bb-4567-a1ea-ed8a3046ae3a', '7772b60f-a848-43cb-a06d-f297ed3ff44e']",55,,,,,,,,,,,,,,,,Reading WFC,974,00:35:55.845,Pass,
,,,,,,,,,,,,1.0519,,,,,,,,,,,,6f182a69-25a6-4002-bc39-c92473df2605,1263,,,"[9.0, 45.0]",19732,35,,,-0.19739556,,Right Foot,,,,"[19.0, 43.0]",,Ground Pass,10.198039,,Josanne Potter,10198.0,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,78,Reading WFC,974,['40ce3fad-13a7-447d-8ca1-231f0cbaf884'],59,,,,,,,,,,,,,,,,Reading WFC,974,00:35:59.469,Pass,
,,,,,,,,,,,,2.5169,,,,,,,,,,,,15dc5d4f-7a58-4d7a-a023-f643f9dc0bbd,1267,,,"[13.0, 48.0]",19732,36,,,1.8370484,,Right Foot,,,,"[10.0, 59.0]",,Ground Pass,11.401754,,Kirstyn Pearce,18152.0,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,78,Reading WFC,974,['016466d6-38d2-48f1-acf6-49e52f6bb5f2'],3,,,,,,,,,,,,,,,,Reading WFC,974,00:36:03.143,Pass,
,,,,,,,,,,,,1.9353,,,,,,,,,,,,37854ad9-8aa7-4077-bb14-3e1cf4521dce,1271,,,"[8.0, 67.0]",19732,36,,,0.6202495,,Right Foot,,,,"[22.0, 77.0]",,Ground Pass,17.20465,,Natasha Harding,15725.0,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,78,Reading WFC,974,['7b0cfb68-841a-42f9-bf6f-908e46ff717e'],5,,,,,,,,,,,,,,,,Reading WFC,974,00:36:05.780,Pass,
,,,,,,,,,,,,1.4845,,,,,,,,,,,,ae7b29ce-dd8a-4a32-b8f2-311efb254197,1274,,,"[27.0, 76.0]",19732,36,,,-0.66596925,,Right Foot,,,,"[41.0, 65.0]",,Ground Pass,17.804493,,Fara Williams,10251.0,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,78,Reading WFC,974,['7ba21f3f-9e47-461b-b27c-ba0ddd6bfb84'],8,,,,,,,,,,,,,,,,Reading WFC,974,00:36:08.718,Pass,
,,,,,,,,,,,,1.1133,,,,,,,,,,,,1c00bebb-e6b4-4e27-afa8-f213a1560cac,1278,,,"[39.0, 66.0]",19732,36,,,-1.3045443,,Right Foot,,,,"[42.0, 55.0]",,Ground Pass,11.401754,,Rachel Furness,15706.0,,,,1,Regular Play,Fara Williams,10251.0,Left Wing,78,Reading WFC,974,"['80aed9c2-0ff0-470a-92db-2075300a5339', 'f1849ea2-4c63-4138-9078-89d4ab6cb32e']",10,,,,,,,,,,,,,,,,Reading WFC,974,00:36:10.239,Pass,True
,,,,,,,,,,,,1.3068,,,,,,,,,,,,016355f2-1a79-44df-9214-ec763c77215b,1282,,,"[49.0, 53.0]",19732,36,,,-0.3708913,,Left Foot,,,,"[67.0, 46.0]",,Ground Pass,19.313208,,Brooke Chaplen,15723.0,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,78,Reading WFC,974,['df1d4ae8-7a8e-4659-a801-2e217c823580'],13,,,,,,,,,,,,,,,,Reading WFC,974,00:36:13.510,Pass,
,,,,,,,,,,,,3.4261,,,,,,,,,,,,39fb464d-c8bf-4bc4-a415-527dd9b77075,1285,,,"[76.0, 47.0]",19732,36,,,-0.6556956,,Right Foot,,,,"[102.0, 27.0]",,Ground Pass,32.80244,Incomplete,Mayumi Pacheco,15724.0,,,,1,Regular Play,Brooke Chaplen,15723.0,Center Attacking Midfield,78,Reading WFC,974,"['642edab1-8ac7-499e-a5df-c5937ea99bb8', '78e2d6a5-9e83-49c8-9cc6-bde43a4a9436']",16,,,,,,,,,,,,,,,,Reading WFC,974,00:36:16.364,Pass,
,,,,,,,,,,,,2.602031,,,,,,,,,,,,642edab1-8ac7-499e-a5df-c5937ea99bb8,1287,,,"[19.0, 54.0]",19732,36,,,1.1071488,,Right Foot,,,,"[32.0, 80.0]",,Ground Pass,29.068884,Out,,,,,Recovery,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,78,Reading WFC,974,['39fb464d-c8bf-4bc4-a415-527dd9b77075'],19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:36:19.790,Pass,
,,,,,,,,,,,,0.8719,,,,,,,,,,,,8f111e97-1d68-4929-8bf1-88c1532ed13a,1288,,,"[90.0, 1.0]",19732,36,,,1.6183795,,,,,,"[89.0, 22.0]",,High Pass,21.023796,,Rachel Furness,15706.0,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,79,Reading WFC,974,['5a7ecf2b-8442-482a-ab8c-e31a6ba1916b'],47,,,,,,,,,,,,,,,,Reading WFC,974,00:36:47.494,Pass,
,,,,,,,,,,,,0.9772,,,,,,,,,,,,3047ed91-d919-433c-90b0-32907ba833f7,1291,,,"[89.0, 21.0]",19732,36,,,-1.4994888,,Left Foot,,,,"[90.0, 7.0]",,Ground Pass,14.035668,,Mayumi Pacheco,15724.0,,,,1,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,79,Reading WFC,974,['8116f486-b408-4580-93ec-5c9201d7c88c'],48,,,,,,,,,,,,,,,,Reading WFC,974,00:36:48.445,Pass,
,,,,,,,,,,,,2.1447,,,,,,,,,,,,25f94346-b7bb-470a-aa06-2497a0db9a49,1297,,,"[96.0, 1.0]",19732,36,,,2.6057813,,,,,,"[64.0, 20.0]",,High Pass,37.215588,,Josanne Potter,10198.0,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,80,Reading WFC,974,['140969d6-4939-4409-93d6-9ff0860085bb'],58,,,,,,,,,,,,,,,,Reading WFC,974,00:36:58.054,Pass,
,,,,,,,,,,,,1.3252,,,,,,,,,,,,b18a1d78-b47f-4f87-aebc-e4101e4e0398,1300,,,"[66.0, 22.0]",19732,37,,,1.1071488,,Left Foot,,,,"[74.0, 38.0]",,Ground Pass,17.888544,,Rachel Rowe,19780.0,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,80,Reading WFC,974,['164d881d-ec91-49a8-8e1d-9d3a807f2a13'],1,,,,,,,,,,,,,,,,Reading WFC,974,00:37:01.422,Pass,
,,,,,,,,,,,,1.129217,,,,,,,,,,,,276e5a74-4006-4047-8b73-dc47cca7d265,1306,,,"[54.0, 44.0]",19732,37,,,-1.5707964,,Right Foot,,,,"[54.0, 23.0]",,Ground Pass,21.0,,Josanne Potter,10198.0,,,Recovery,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,80,Reading WFC,974,['0aa3039d-1c38-48a5-9171-1f5ffc9c0912'],5,,,,,,,,,,,,,,,,Reading WFC,974,00:37:05.412,Pass,
,,,,,,,,,,,,4.8656,,,,,,,,,,,,0570b4b4-cac0-4b8e-bc60-effb76472ff8,1310,,,"[60.0, 23.0]",19732,37,,,0.0,,Left Foot,,,,"[120.0, 23.0]",,High Pass,60.0,Out,,,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,80,Reading WFC,974,,9,,,,,,,,,,,,,,,,Reading WFC,974,00:37:09.238,Pass,
,,,,,,,,,,,,2.5692,,,,,,,,,,,,fda7edb8-9353-48ed-a109-611cf59a7531,1311,,,"[6.0, 40.0]",19732,37,,,0.2805368,,Right Foot,,,,"[65.0, 57.0]",,High Pass,61.400326,Incomplete,,,,,Goal Kick,1,From Goal Kick,Frances Kitching,19778.0,Goalkeeper,81,Liverpool WFC,966,['e18c88f9-8292-4264-a132-626c4cd1fb03'],35,,,,,,,,,,,,,,,,Liverpool WFC,966,00:37:35.512,Pass,
,,,,,,,,,,,,3.9001,,,,,,,,,,,,e18c88f9-8292-4264-a132-626c4cd1fb03,1312,,,"[56.0, 24.0]",19732,37,,,0.124354996,,Head,,,,"[88.0, 28.0]",,High Pass,32.24903,,Lauren Bruton,15726.0,,,Recovery,1,Regular Play,Josanne Potter,10198.0,Left Center Back,82,Reading WFC,974,"['f7eadf1a-b18f-4580-891b-3b1991d77d8f', 'fda7edb8-9353-48ed-a109-611cf59a7531']",38,,,,,,,,,,,,,,,,Reading WFC,974,00:37:38.081,Pass,
,,,,,,,,,,,,1.3636,,,,,,,,,,,,386b7306-40eb-4ede-85e0-1946fb76c317,1316,,,"[88.0, 29.0]",19732,37,,,-2.961739,,Right Foot,,,,"[77.0, 27.0]",,Ground Pass,11.18034,,Rachel Furness,15706.0,,,,1,Regular Play,Lauren Bruton,15726.0,Center Forward,82,Reading WFC,974,"['1d385080-9899-422f-96ed-102ad6f52976', 'e7661d4f-0368-47bb-b68e-9ebb92508d6c']",43,,,,,,,,,,,,,,,,Reading WFC,974,00:37:43.328,Pass,True
,,,,,,,,,,,,1.0677,,,,,,,,,,,,1e136ac2-0d29-47b9-a7e1-d5b3ab6dd789,1319,,,"[77.0, 27.0]",19732,37,,,0.0,,Left Foot,,,,"[97.0, 27.0]",,Ground Pass,20.0,,Brooke Chaplen,15723.0,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,82,Reading WFC,974,['29ff4447-bf5c-49a9-a902-ff2f1091b2f6'],45,,,,,,,,,,,,,,,,Reading WFC,974,00:37:45.928,Pass,
,,,,,,,,,,,,4.150513,,,,,,,,,,,,fc4eea67-9b8c-4f15-9ea2-52779d470894,1322,,,"[19.0, 54.0]",19732,37,,,0.4133304,,Right Foot,,,,"[76.0, 79.0]",,High Pass,62.241467,Out,,,,,Recovery,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,82,Reading WFC,974,,47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:37:47.855,Pass,
,,,,,,,,,,,,1.583938,,,,,,,,,,,,fe626311-b0e2-4bf9-abed-6d8f40c5a06b,1323,,,"[57.0, 1.0]",19732,38,,,0.7853982,,,,,,"[74.0, 18.0]",,High Pass,24.04163,,Rachel Rowe,19780.0,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,83,Reading WFC,974,['bd001ce6-1668-4cf9-944b-cd316ce938b7'],2,,,,,,,,,,,,,,,,Reading WFC,974,00:38:02.783,Pass,
,,,,,,,,,,,,2.792,,,,,,,,,,,,8564d539-77f1-4374-b298-ce33bf53f12a,1327,,,"[74.0, 19.0]",19732,38,,,2.6590793,,Right Foot,,,,"[32.0, 41.0]",,High Pass,47.41308,,Kirstyn Pearce,18152.0,,,,1,From Throw In,Rachel Rowe,19780.0,Right Defensive Midfield,83,Reading WFC,974,"['977696c8-9a56-4505-81c1-c3d897d7a298', 'b93f4a36-9135-46e5-bc68-d61a86a1ec60']",5,,,,,,,,,,,,,,,,Reading WFC,974,00:38:05.391,Pass,True
,,,,,,,,,,,,2.0845,,,,,,,,,,,,22fde778-dbc9-4730-9314-9d63657ea921,1331,,,"[30.0, 41.0]",19732,38,,,2.8387077,,Right Foot,,,,"[14.0, 46.0]",,Ground Pass,16.763054,,Grace Moloney,15719.0,,,,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,83,Reading WFC,974,"['8ab4502e-6fba-4653-a828-3bfba6b8bfc2', 'c691d796-8ca5-40fc-baae-7bf6cf3fa69c']",9,,,,,,,,,,,,,,,,Reading WFC,974,00:38:09.305,Pass,True
,,,,,,,,,,,,3.171,,,,,,,,,,,,51bc30ce-cfd8-4600-9ebf-aad308299706,1334,,,"[13.0, 46.0]",19732,38,,,-0.3503142,,Right Foot,,,,"[65.0, 27.0]",,High Pass,55.362442,Incomplete,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,83,Reading WFC,974,['a26199ac-e50e-4a64-88bf-9e9dceec5bfc'],11,,,,,,,,,,,,,,,,Reading WFC,974,00:38:11.510,Pass,
,,,,,,,,,,,,1.3104,,,,,,,,,,,,a26199ac-e50e-4a64-88bf-9e9dceec5bfc,1335,,,"[56.0, 54.0]",19732,38,,,0.066568166,,Head,,,,"[71.0, 55.0]",,High Pass,15.033297,Incomplete,Jessica Anne Clarke,15218.0,,,Recovery,1,From Throw In,Satara Murray,15629.0,Right Back,83,Reading WFC,974,"['51bc30ce-cfd8-4600-9ebf-aad308299706', '7ee6676e-aa2a-4881-9498-630dd0c7be68', 'bbc1be1d-b771-4e22-a8f1-425faa84d7c3']",14,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:14.681,Pass,
,,,,,,,,,,,,1.2798,,,,,,,,,,,,4372821a-a83e-46d4-b084-f4f139f11613,1339,,,"[53.0, 29.0]",19732,38,,,2.819842,,Left Foot,,,,"[38.0, 34.0]",,Ground Pass,15.811388,,Josanne Potter,10198.0,,,,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,83,Reading WFC,974,['86143836-034c-4b64-bf07-b3b7904f5b78'],17,,,,,,,,,,,,,,,,Reading WFC,974,00:38:17.081,Pass,
,,,,,,,,,,,,2.0387,,,,,,,,,,,,0bd5a44a-b513-4738-853e-d163ce19d0bb,1342,,,"[38.0, 34.0]",19732,38,,,0.61320734,,Left Foot,,,,"[65.0, 53.0]",,High Pass,33.01515,,Fara Williams,10251.0,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,83,Reading WFC,974,['351dc464-fbd3-4107-b569-d765f2d8dac3'],19,,,,,,,,,,,,,,,,Reading WFC,974,00:38:19.169,Pass,
,,,,,,,,,,,,1.484,,,,,,,,,,,,e6fc207a-cb8e-42c5-8661-f9b81848c366,1360,,,"[20.0, 76.0]",19732,38,,,-1.6207547,,Right Foot,,,,"[19.0, 56.0]",,Ground Pass,20.024984,,Josanne Potter,10198.0,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,83,Reading WFC,974,['33c2f177-e8b9-4a4f-a111-1b44597dc34b'],34,,,,,,,,,,,,,,,,Reading WFC,974,00:38:34.752,Pass,
,,,,,,,,,,,,4.4943,,,,,,,,,,,,d8983c11-69be-4a1c-bf89-e5eb1707f26c,1363,,,"[21.0, 57.0]",19732,38,,,0.2573237,,Left Foot,,,,"[97.0, 77.0]",,High Pass,78.58753,Incomplete,,,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,83,Reading WFC,974,['381323d5-f6b5-48ae-a340-e15a270f6f72'],39,,,,,,,,,,,,,,,,Reading WFC,974,00:38:39.433,Pass,
,,,,,,,,,,,,3.4603,,,,,,,,,,,,381323d5-f6b5-48ae-a340-e15a270f6f72,1364,,,"[24.0, 4.0]",19732,38,,,-0.26625204,,Right Foot,,,,"[35.0, 1.0]",,High Pass,11.401754,Out,,,,,Recovery,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,83,Reading WFC,974,['d8983c11-69be-4a1c-bf89-e5eb1707f26c'],43,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:43.928,Pass,
,,,,,,,,,,,,2.3446,,,,,,,,,,,,ae95eb72-763a-493f-b342-863fbc7fc11d,1365,,,"[78.0, 80.0]",19732,38,,,-2.2730532,,,,,,"[56.0, 54.0]",,High Pass,34.058773,,Josanne Potter,10198.0,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Back,84,Reading WFC,974,['15c9b4e7-dc91-4a9f-b1d5-eab3bada91e0'],58,,,,,,,,,,,,,,,,Reading WFC,974,00:38:58.651,Pass,
,,,,,,,,,,,,2.1257,,,,,,,,,,,,479aba2c-bde6-4b32-9b29-3c79ebfbf353,1368,,,"[63.0, 47.0]",19732,39,,,0.032246884,,Left Foot,,,,"[94.0, 48.0]",,Ground Pass,31.016125,,Lauren Bruton,15726.0,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,84,Reading WFC,974,['4bc54d21-c0f9-46b6-b522-524e77a902b7'],2,,,,,,,,,,,,,,,,Reading WFC,974,00:39:02.956,Pass,
,,,,,,,,,,,,1.1202,,,,,,,,,,,,5a3dbedd-c962-4f98-819d-9588d1f23ee8,1372,,,"[97.0, 39.0]",19732,39,,,-1.2277724,,Left Foot,,,,"[102.0, 25.0]",,Ground Pass,14.866069,Incomplete,,,,,,1,From Throw In,Lauren Bruton,15726.0,Center Forward,84,Reading WFC,974,['1017225a-7694-4df5-991c-725f7bf35db1'],6,,,,,,,,,,,,,,,,Reading WFC,974,00:39:06.387,Pass,
,,,,,,,,,,,,2.6566,,,,,,,,,,,,a821183e-e64d-466a-b4b4-9af3a8dc78e3,1382,,,"[5.0, 63.0]",19732,39,,,0.10379234,,Right Foot,,,,"[53.0, 68.0]",,High Pass,48.259712,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,1,From Throw In,Satara Murray,15629.0,Right Back,84,Reading WFC,974,"['3dfd4f1f-35cb-45e8-88e3-b2349efe28be', '6106b086-18f7-4e62-86c4-0833b5aaba32']",12,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:12.883,Pass,
,,,,,,,,,,,,0.3296,,,,,,,,,,,,084cbb7c-21b7-4ea8-8259-ddc743b8bf8f,1387,,,"[75.0, 12.0]",19732,39,,,1.1071488,,Left Foot,,,,"[78.0, 18.0]",,Ground Pass,6.708204,,Mayumi Pacheco,15724.0,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,84,Reading WFC,974,"['aa0bdfcc-afcc-4afa-bed4-e2db9cfc8999', 'd50531d5-64b0-447f-a12f-ae852fd0fcdd']",17,,,,,,,,,,,,,,,,Reading WFC,974,00:39:17.372,Pass,True
,,,,,,,,,,,,1.8001,,,,,,,,,,,,04d35f43-c478-4554-919c-e1f70776a565,1391,,,"[44.0, 55.0]",19732,39,,,-0.03029376,,Right Foot,,,,"[77.0, 54.0]",,High Pass,33.01515,Incomplete,,,,,Recovery,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,84,Reading WFC,974,['ad55b9b0-834f-45c6-88eb-4a196e9e0e4a'],19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:19.442,Pass,
,,,,,,,,,,,,1.8615,,,,,,,,,,,,8ee1b273-7f3e-4a60-b2cb-3b47f3c3f048,1394,,,"[26.0, 25.0]",19732,39,,,2.4756234,,Right Foot,,,,"[12.0, 36.0]",,Ground Pass,17.804493,,Grace Moloney,15719.0,,,,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,84,Reading WFC,974,['3079f662-6d09-4683-9f41-c591592e1c4a'],24,,,,,,,,,,,,,,,,Reading WFC,974,00:39:24.231,Pass,
,,,,,,,,,,,,1.484866,,,,,,,,,,,,b9a86cdf-973b-4845-b16b-11034078cb3d,1397,,,"[23.0, 36.0]",19732,39,,,-1.2490457,,Right Foot,,,,"[26.0, 27.0]",,Ground Pass,9.486833,,Josanne Potter,10198.0,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,84,Reading WFC,974,['090d0416-969d-4b75-900c-8683661c78c7'],30,,,,,,,,,,,,,,,,Reading WFC,974,00:39:30.819,Pass,
,,,,,,,,,,,,2.7571,,,,,,,,,,,,add1e8db-663f-4448-93a7-4ec918128361,1400,,,"[33.0, 32.0]",19732,39,,,0.7055682,,Left Foot,,,,"[87.0, 78.0]",,High Pass,70.93659,,Natasha Harding,15725.0,,True,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,84,Reading WFC,974,['6b16a70d-729f-4e7a-a713-e9d450500cc8'],35,,,,,,,,,,,,,,,,Reading WFC,974,00:39:35.202,Pass,
,,,,,,,,,,,,1.9501,,,,,,,,,,,,b091507b-328d-4577-adfc-30695ecbdfff,1403,,,"[34.0, 1.0]",19732,39,,,0.23109066,,,,,,"[51.0, 5.0]",,High Pass,17.464249,,Niamh Charles,15631.0,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,85,Liverpool WFC,966,['6d30501e-2447-4efb-aafa-91ac54727eb5'],56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:56.610,Pass,
,,,,,,,,,,,,1.302852,,,,,,,,,,,,9d03bc58-f250-47a3-bb2c-906992eaf484,1406,,,"[43.0, 6.0]",19732,40,,,2.6135182,,Right Foot,,,,"[31.0, 13.0]",,Ground Pass,13.892444,,Jasmine Matthews,15618.0,,,,1,From Throw In,Niamh Charles,15631.0,Left Wing,85,Liverpool WFC,966,['9f169dee-af8f-4756-a756-f1341e0b541c'],1,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:01.884,Pass,
,,,,,,,,,,,,2.1296,,,,,,,,,,,,47a3f6b8-669d-4f2c-8e12-9c6090661b3c,1410,,,"[30.0, 12.0]",19732,40,,,0.0540015,,Left Foot,,,,"[67.0, 14.0]",,High Pass,37.054016,,Courtney Sweetman-Kirk,15611.0,,,,1,From Throw In,Jasmine Matthews,15618.0,Left Center Back,85,Liverpool WFC,966,"['155ddc99-5e4f-4ffd-af8d-8ebf7bc9e3d2', 'fa9cae05-7b85-458c-84d3-aa4f6de83c6d']",3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:03.905,Pass,True
,,,,,,,,,,,,1.9873,,,,,,,,,,,,7666e085-d144-4b6a-a796-6fb2ae693f1d,1414,,,"[52.0, 66.0]",19732,40,,,-0.12832323,,Left Foot,,,,"[83.0, 62.0]",,High Pass,31.257,Incomplete,,,,,Recovery,1,From Throw In,Josanne Potter,10198.0,Left Center Back,85,Liverpool WFC,966,['3ade80ac-d766-49ea-80f4-ca9bea940601'],6,,,,,,,,,,,,,,,,Reading WFC,974,00:40:06.795,Pass,
