ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,f1e43af7-04d6-4481-89d0-34bae063f49b,1674,,,"[90.0, 55.0]",19737,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Left Center Forward,104,Yeovil Town LFC,970,['02599722-ee44-48df-baee-e64d55211833'],31,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:31.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c72e1196-13d9-475e-9115-59a3ce7e3081,1685,,,"[80.0, 57.0]",19737,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amber Gaylor,15711.0,Right Wing,104,Yeovil Town LFC,970,['26ee4725-b343-4147-9ddf-81d87c51d547'],41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:41.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,eb8adee2-4994-463b-bef8-f8a85d4b3939,1688,,,"[91.0, 19.0]",19737,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Left Wing,104,Yeovil Town LFC,970,['34114a2d-48fc-4431-b718-83978d492748'],45,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:45.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1e06ecb1-d396-4ec3-a841-566aeb6c4980,1692,,,"[77.0, 20.0]",19737,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Cousins,15712.0,Left Center Back,104,Yeovil Town LFC,970,['2ca3ddf6-71be-47d3-ac6c-127e01958108'],47,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:47.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7de43584-b4bf-45f4-b05a-87524e9cb689,1695,,,"[33.0, 77.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,105,Liverpool WFC,966,['4d9882f9-cda6-40ec-bac3-350a1e2be6f6'],13,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:13.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6543f46e-70b7-4661-afbd-99fe90e666d6,1699,,,"[26.0, 64.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niamh Fahey,19777.0,Center Defensive Midfield,105,Liverpool WFC,966,['a2f5bb97-ff09-40c0-8add-d33b97e2a5a5'],16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:16.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,868b0f2b-d208-4535-bb12-e86044aab8d4,1702,,,"[7.0, 55.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frances Kitching,19778.0,Goalkeeper,105,Liverpool WFC,966,['6e9b17e0-8729-43ac-ab91-ca8b46d2ee96'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:18.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ef99ab2a-a91d-41a2-a51b-a444774e32fa,1705,,,"[58.0, 76.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jessica Anne Clarke,15218.0,Right Wing,105,Liverpool WFC,966,['6b057782-5dac-4f58-b8c8-2992437e54cf'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:21.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6eb0ec3c-e25a-4ce5-86ae-af17b2d4971d,1712,,,"[69.0, 72.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Left Center Midfield,106,Liverpool WFC,966,['6497f41f-4346-49d9-aab4-fd83dd2f76ae'],32,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:32.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b6df4017-bb4b-46bd-8ad9-c4b51c45fa50,1715,,,"[55.0, 77.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Satara Murray,15629.0,Right Back,106,Liverpool WFC,966,['997c416d-c42b-404f-91a6-fdfc9b0a9073'],34,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:34.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8ea6b2c4-6338-4c20-8e9d-c29f6cc36055,1718,,,"[51.0, 70.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,106,Liverpool WFC,966,['e7166a02-7998-4a9a-a6f5-9ef38e9cf9b7'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:36.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cc4e88c1-08ba-418a-98af-96038409ecc5,1721,,,"[36.0, 71.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,106,Liverpool WFC,966,['59d79536-8198-4b14-891a-b914d7a0a7ab'],38,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:38.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f60be432-69ff-43b6-b000-31b68b74630e,1724,,,"[54.0, 48.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Center Midfield,106,Liverpool WFC,966,['2aa07acd-e45b-4985-9819-71859d3e83fd'],41,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:41.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6f80741c-d8f3-48ca-aa76-45d109da935d,1728,,,"[43.0, 24.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,106,Liverpool WFC,966,['25bf290e-d905-4ef1-9a8a-6c42752b848b'],43,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:43.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f2aec5fc-d3f8-431e-a982-239187d9754f,1730,,,"[70.0, 12.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Left Wing,106,Liverpool WFC,966,['4b47173e-c614-472f-86bc-7fc2bd25da17'],44,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:44.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ec5520e6-c129-472a-b967-2a4406041aba,1733,,,"[109.0, 35.0]",19737,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Center Midfield,106,Liverpool WFC,966,['4c0d786e-1016-4074-8436-185d22c24fbf'],52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:52.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f811e94e-afe0-49e3-9ab5-468569d10646,1745,,,"[81.0, 75.0]",19737,50,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,106,Liverpool WFC,966,['7a8538a6-c12c-40a0-8274-de1b88ef2202'],3,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:03.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4d1a39f6-14a1-4a85-b2f4-7dc0b9fca141,1751,,,"[90.0, 73.0]",19737,50,,,,,,,,,,,,,,,,,,,,2,From Throw In,Satara Murray,15629.0,Right Back,106,Liverpool WFC,966,['410b490f-e553-407c-bbea-1b81a905ed2f'],13,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:13.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1249ea5d-d39a-4ae4-a0fb-49d1aa5221e0,1754,,,"[105.0, 76.0]",19737,50,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,106,Liverpool WFC,966,['b134be50-b926-445a-ae1c-d63b674046f0'],15,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:15.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,31be45d9-b35c-4d07-a211-2d99462541dd,1762,,,"[108.0, 76.0]",19737,50,,,,,,,,,,,,,,,,,,,,2,From Corner,Laura Coombs,19416.0,Right Center Midfield,107,Liverpool WFC,966,['9376eaab-3015-4d01-b8fd-2f7919e22f91'],47,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:47.844,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,cea95583-45da-49c7-90ec-016e73f15b1b,1768,,,"[81.0, 33.0]",19737,50,,,,,,,,,,,,,,,,,,,,2,From Keeper,Olivia Fergusson,15718.0,Left Center Forward,108,Yeovil Town LFC,970,['c39fc30c-426e-4dab-bd88-6d98a990cfd4'],59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:59.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,70341d4b-7f72-4b51-a178-80e59d032ca2,1776,,,"[17.0, 59.0]",19737,51,,,,,,,,,,,,,,,,,,,,2,From Keeper,Satara Murray,15629.0,Right Back,108,Yeovil Town LFC,970,['3382a552-678c-43ca-98b0-842331e387bb'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:08.911,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d0ede93c-35ff-41b6-be25-3e84e2b48885,1779,,,"[41.0, 65.0]",19737,51,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rinsola Babajide,15613.0,Left Center Midfield,108,Yeovil Town LFC,970,['47c2ad15-c966-4cdd-806b-9a285d695ae0'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:11.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c4c11235-da5a-46f1-84f3-e14255aa5d65,1785,,,"[39.0, 12.0]",19737,51,,,,,,,,,,,,,,,,,,,,2,From Keeper,Leigh-Anne Robe,15630.0,Left Back,110,Liverpool WFC,966,['a3a46fbc-703d-4729-b91b-b4abd6b27a55'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:21.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,08a67c6a-6bd2-4382-acce-64c648c05d36,1788,,,"[57.0, 38.0]",19737,51,,,,,,,,,,,,,,,,,,,,2,From Keeper,Niamh Fahey,19777.0,Center Defensive Midfield,110,Liverpool WFC,966,['eff782a1-ee5d-40e7-9188-45bccef1269b'],27,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:27.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,09a72a4a-3ea5-47a6-9fcc-e7da7584f82c,1791,,,"[80.0, 78.0]",19737,51,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jessica Anne Clarke,15218.0,Right Wing,110,Liverpool WFC,966,['57f0d5ee-4aba-4e1a-9768-51ed83cd1b2b'],30,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:30.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a934a102-6fc2-454a-af45-8da1e9861720,1797,,,"[106.0, 73.0]",19737,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,111,Liverpool WFC,966,['54c3dd6a-476d-47a6-bd2f-4c808cd0b003'],59,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:59.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0f41c2d8-27fb-40b0-9d75-24a93d1dd462,1800,,,"[110.0, 78.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Satara Murray,15629.0,Right Back,111,Liverpool WFC,966,['394743ae-eb84-4139-9f35-d8df4d9a665b'],0,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:00.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6dc92d01-a606-4f93-be35-6993c57ed63d,1803,,,"[87.0, 66.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Center Midfield,111,Liverpool WFC,966,['182b40c6-034f-45cc-98b8-df5e5d18edeb'],3,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:03.972,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b2787ab9-004b-4671-bc4a-5454f43ccf38,1806,,,"[100.0, 40.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Left Wing,111,Liverpool WFC,966,['9474682e-438b-4ed2-b069-659509e28498'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:08.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dafd06dd-6456-4c82-98f1-4f09d0d3f11d,1808,,,"[22.0, 34.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Evans,15707.0,Left Defensive Midfield,112,Yeovil Town LFC,970,['a61fd55c-8578-4b64-9de6-d4b7947a7e23'],8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:08.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,342e067e-a667-4586-b29b-4b7c7c6f704c,1811,,,"[22.0, 41.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Short,15717.0,Right Center Back,112,Yeovil Town LFC,970,['1adf11b7-700a-42ec-a855-2d6e902354d6'],10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:10.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e3b546f5-1773-4a02-9e71-d5af6c6bd16e,1815,,,"[21.0, 51.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Goddard,15708.0,Right Back,112,Yeovil Town LFC,970,['92738a92-447d-4b1a-ac26-a4996aecb5b3'],13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:13.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,88a1da41-1fcb-48d8-911f-84321a2a3467,1818,,,"[28.0, 62.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amber Gaylor,15711.0,Right Wing,112,Yeovil Town LFC,970,['74659599-105c-4537-9f1d-4c0e0eaf95d3'],13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:13.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d6ee66c1-e746-4b57-be56-1ad372606078,1824,,,"[70.0, 28.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Left Center Forward,112,Yeovil Town LFC,970,['e212a25d-3306-4f63-92ac-e2ee7c217cce'],22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:22.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,de51c3f5-3803-4118-b9b9-47fe38c01201,1826,,,"[62.0, 22.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Left Wing,112,Yeovil Town LFC,970,['e5ad4363-f487-48fe-adff-bb4e855ee63d'],23,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:23.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9de5f569-5baf-41f3-8c85-047e719da0ef,1829,,,"[74.0, 9.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,112,Yeovil Town LFC,970,['27f5fafe-0604-419a-8dd4-cb13e8bd16b5'],27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:27.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f49c36dc-7362-42a1-9553-87019df52124,1835,,,"[7.0, 57.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,113,Liverpool WFC,966,['83c2abc8-bfbf-49b8-91c2-76cc32d7f539'],35,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:35.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,30126d0f-427e-462f-86e9-3ee5105478e0,1842,,,"[47.0, 60.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,113,Liverpool WFC,966,['9d903ba2-1674-4020-a0f8-9f44e9078f4c'],43,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:43.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ebb7617c-6857-460d-938d-aec0eb2def24,1845,,,"[76.0, 36.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Center Midfield,113,Liverpool WFC,966,['ff86419b-0716-43a2-98de-f8a047fb70ec'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:49.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,96367be4-7238-4ed2-b146-fcfe8e3b4673,1848,,,"[109.0, 19.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Left Wing,113,Liverpool WFC,966,['1dc4930d-caca-48d8-a49f-d574a58fd562'],52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:52.959,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,1e80fc30-ca4c-4f21-aad6-f8ef4dcb4509,1852,,,"[116.0, 39.0]",19737,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Linnett,19418.0,Center Forward,113,Liverpool WFC,966,['00082197-f700-44c5-ae68-ec03f6bc755a'],55,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:55.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7005182c-7845-44dd-869b-f3ef2e7bd5d4,1855,,,"[109.0, 30.0]",19737,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Left Center Midfield,114,Liverpool WFC,966,['e425af45-2e1b-4c3e-9707-a84854c8e2c0'],17,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:17.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,debac3e1-170f-4f92-a1f2-cafbf9d403ec,1860,,,"[112.0, 23.0]",19737,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Left Wing,114,Liverpool WFC,966,"['4730d043-48c4-42a9-8f0b-d12418ab0c0e', 'c47b1f90-b389-40da-a616-059a275ef0f2']",19,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:19.918,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,01ac4a23-1d8a-4583-9c38-dd9f51d13408,1862,,,"[108.0, 12.0]",19737,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,114,Liverpool WFC,966,['872f9a1d-f55e-40dc-9472-f0d8434f0b88'],22,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:22.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7e0989e5-a0e7-4ee1-9403-5a535c7d2e3c,1869,,,"[47.0, 9.0]",19737,53,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georgia Evans,15707.0,Left Defensive Midfield,115,Yeovil Town LFC,970,['0f972a17-60c9-4637-a9e0-7985bad85a53'],59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:08:59.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a7269af3-f198-4c7d-8561-ab423d8b1d3b,1872,,,"[45.0, 4.0]",19737,54,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anne-Marie Heatherson,15714.0,Left Wing,115,Yeovil Town LFC,970,['6c73b4f1-238c-4800-9e99-281706aa3573'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:09:00.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cea2fe69-bd92-43f1-8f7b-e3e35e0328d3,1875,,,"[33.0, 7.0]",19737,54,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Alexander,15710.0,Left Back,115,Yeovil Town LFC,970,['9b8a89ad-4454-41d9-b5a3-b63e7aa0f2c2'],2,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:09:02.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2682a198-f3d5-4363-99a9-a1239ab754db,1879,,,"[46.0, 78.0]",19737,54,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Laura Coombs,19416.0,Right Center Midfield,115,Yeovil Town LFC,970,['f71c79f3-7981-4ad2-ba8a-4e88874b41ff'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:08.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,249743f1-d630-4190-8002-112715317a4f,1884,,,"[92.0, 5.0]",19737,54,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anne-Marie Heatherson,15714.0,Left Wing,115,Yeovil Town LFC,970,['e15fbc22-6ace-4789-a788-6e2b68af0301'],11,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:09:11.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4895b87c-8b69-4221-b9ab-49616a8a64a5,1893,,,"[27.0, 51.0]",19737,55,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicola Cousins,15712.0,Left Center Back,116,Yeovil Town LFC,970,['f5bbb095-78d9-4828-917b-172a70ed0e05'],23,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:23.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8636d3a7-c671-429e-bbfc-8e7d641ff525,1896,,,"[37.0, 13.0]",19737,55,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Short,15717.0,Right Center Back,116,Yeovil Town LFC,970,['c0743628-798f-4d9d-a8b9-847e683798a5'],28,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:28.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1d3eebe6-6bc1-4daa-881e-fed9b7b334da,1901,,,"[9.0, 31.0]",19737,55,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,116,Yeovil Town LFC,970,"['38eccd0d-90f3-4a56-a8f3-8129f22e94d3', 'e53f8300-dad2-4166-8db4-690073b94278']",31,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:31.126,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,7b394fc9-0a8d-43f3-9f90-b879ddd51500,1905,,,"[75.0, 46.0]",19737,55,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,117,Liverpool WFC,966,['e258beef-c65f-44c2-b494-74cb6b9ed70f'],35,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:35.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9c42a490-4a50-4c9f-9254-9b3741646825,1907,,,"[65.0, 45.0]",19737,55,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Center Midfield,117,Liverpool WFC,966,['44b9641f-7661-42de-b658-ff266be4e76a'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:36.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,267d12f3-06da-4072-a396-22b1bdaa0288,1910,,,"[81.0, 63.0]",19737,55,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rinsola Babajide,15613.0,Left Center Midfield,117,Liverpool WFC,966,['a5b3459d-5eb8-4b7f-aad9-4749cd2b9e9f'],40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:40.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c0b0bc17-7db0-4f70-9a8a-4454a7804e10,1916,,,"[51.0, 6.0]",19737,56,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Left Wing,118,Yeovil Town LFC,970,['6e6c3c3e-b5a0-4aa7-bad9-a02284f7b3b9'],22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:22.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9587a275-1e2a-4866-aae6-69b641fa0440,1922,,,"[37.0, 57.0]",19737,56,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmine Matthews,15618.0,Left Center Back,119,Liverpool WFC,966,['6cedb94e-4140-4e66-a0e9-48a51034a42a'],29,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:29.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c507a19c-08bb-4770-a19d-33ca1e3f26f8,1926,,,"[78.0, 69.0]",19737,56,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Anne Clarke,15218.0,Left Wing,119,Liverpool WFC,966,['00cd0d7a-a5b4-45fb-be62-470ad068b352'],31,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:31.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e4a71aee-9361-45a4-bc2f-9bfe1ddb87e3,1931,,,"[47.0, 8.0]",19737,56,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,120,Yeovil Town LFC,970,['9975e061-fc7b-4584-a380-4f6f06cdaa63'],35,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:35.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2d9f1b4c-90de-45f7-ab11-e60f439738a7,1933,,,"[55.0, 16.0]",19737,56,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Mason,15715.0,Right Defensive Midfield,120,Yeovil Town LFC,970,['1dc49084-6b99-4a8d-af9a-70bb85c9db4d'],36,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:36.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bd51877a-76a8-46ed-8357-3e19bd552920,1937,,,"[62.0, 4.0]",19737,56,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,120,Yeovil Town LFC,970,['5593284c-b1db-451e-a4cd-b40094d17b3d'],40,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:40.496,Ball Receipt*,
