50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.1147,,,,,,,,,,,,,06fb3f5e-e774-49ce-82eb-c74d3ee1c0c7,2262,,"[41.0, 21.0]",19822,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Georgia Evans,15707.0,Left Center Midfield,131,Birmingham City WFC,969,"['15020edf-ab0e-4c9a-8c6f-4f3f1074e9e7', '4340503f-7688-470f-928d-216a321a6a50', '8bbb0800-83d8-437c-a764-f642792f3247']",33,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:33.814,Pressure,
,,,,,,,,,,,,,,0.8051,,,,,,,,,,,,,aed61ab8-3204-43d2-bb9d-ade7f4e0f1d1,2268,,"[35.0, 30.0]",19822,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anne-Marie Heatherson,15714.0,Left Midfield,131,Birmingham City WFC,969,"['03189b42-3cad-406a-8555-686321773d96', '15c6dbc0-a254-448a-aeb7-1d886996be5e', '627610ec-b89d-4b62-adb6-e3d77e62cadf', 'fad207d1-cbd9-4170-ae05-b5eeadc8ae1f']",36,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:36.944,Pressure,
,,,,,,,,,,,,,,0.5934,,,,,,,,,,,,,cc98280e-b09a-4f09-8a15-b00ef4575a29,2277,,"[24.0, 13.0]",19822,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Mclauchlan,10195.0,Right Back,131,Birmingham City WFC,969,['26bb05bf-b77a-4a68-9ff8-c3f865576a11'],43,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:43.903,Pressure,
,,,,,,,,,,,,,,0.6368,,,,,,,,,,,,,4c79822f-f6d8-4710-b102-76dbab7a942a,2282,,"[83.0, 26.0]",19822,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Left Midfield,132,Yeovil Town LFC,970,,22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:22.340,Pressure,
,,,,,,,,,,,,,,2.8513,,,,,,,,,,,,,efc8955e-21be-42ce-9cda-bcce572ec971,2291,,"[29.0, 6.0]",19822,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kerys Harrop,15569.0,Left Back,132,Yeovil Town LFC,970,['4d002647-8545-4dff-b626-c201a2d18d41'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:29.094,Pressure,
,,,,,,,,,,,,,,0.823201,,,,,,,,,,,,,18d6943f-f3a3-4920-b7e0-fd6756a4a058,2295,,"[30.0, 24.0]",19822,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Left Defensive Midfield,132,Yeovil Town LFC,970,['b7c23a7e-f4d1-4a1a-9dd1-af23a286c16a'],33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:33.310,Pressure,
,,,,,,,,,,,,,,0.460447,,,,,,,,,,,,,f9a2c78f-4113-44c7-b467-3e10fe97d7b6,2296,,"[28.0, 23.0]",19822,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Right Defensive Midfield,132,Yeovil Town LFC,970,['59930b96-c3e6-42dc-98af-7dd0e57b2b3a'],34,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:34.358,Pressure,
,,,,,,,,,True,,,,,0.5893,,,,,,,,,,,,,1827a595-eb23-4c4b-a4c9-4df2c045ebf2,2310,,"[86.0, 27.0]",19822,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Anne-Marie Heatherson,15714.0,Left Midfield,133,Birmingham City WFC,969,"['b2679e19-15bb-443a-9650-84350e70176c', 'dfb38935-894a-4b32-b324-94a98d5d2dc1']",42,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:18:42.443,Pressure,
,,,,,,,,,,,,,,0.670886,,,,,,,,,,,,,288753b6-fd48-4511-a5d7-733a1e2cbb54,2328,,"[56.0, 73.0]",19822,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sarah Emma Mayling,19500.0,Right Back,134,Yeovil Town LFC,970,['56f118a1-64d0-4c22-80c1-445c4235e6e1'],37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:37.822,Pressure,
,,,,,,,,,True,,,,,4.2443,,,,,,,,,,,,,9813763d-54c6-4171-91dc-473a26b18725,2333,,"[91.0, 10.0]",19822,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Emily Syme,15716.0,Left Center Forward,134,Yeovil Town LFC,970,['66faba77-8ed7-4a41-a73c-966a15efa670'],40,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:40.866,Pressure,
,,,,,,,,,,,,,,0.2647,,,,,,,,,,,,,59658b0d-19f2-468b-b15c-a2f9f7675e2a,2338,,"[53.0, 64.0]",19822,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chloe Arthur,10193.0,Left Defensive Midfield,134,Yeovil Town LFC,970,"['62b1415f-47c7-44ad-a1ed-023cf7707218', 'd745d529-db71-42c8-a002-e2ea164ea3b8']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:47.087,Pressure,
,,,,,,,,,,,,,,0.634,,,,,,,,,,,,,3f16f631-7d49-4501-bd14-b1683b402adc,2357,,"[85.0, 43.0]",19822,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Right Center Forward,135,Birmingham City WFC,969,"['10d249ad-e1c8-4a42-9d6a-07a6976e8fda', '39e26d8c-05e4-4f4a-b91b-d598baa674a7', 'd07a9f68-108d-46b0-af24-2069d63167bc']",2,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:02.952,Pressure,
,,,,,,,,,,,,,,1.7089,,,,,,,,,,,,,8e286354-f733-444d-8444-298f47344b73,2369,,"[39.0, 58.0]",19822,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Center Midfield,135,Birmingham City WFC,969,['ceaf091a-eb34-4800-a15d-f4972443fb0d'],16,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:16.886,Pressure,
,,,,,,,,,,,,,,2.3144,,,,,,,,,,,,,2f5b07a9-48b8-4dd1-be77-cc3e2f77b1c7,2374,,"[25.0, 77.0]",19822,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Right Midfield,135,Birmingham City WFC,969,"['3473d720-e098-4c5d-a768-0a0463a4b76f', 'c0a3823a-90ec-4d30-b211-5438a3175831', 'dbf29989-46e7-458d-bffe-1213a7e6484e']",23,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:23.840,Pressure,
,,,,,,,,,,,,,,2.3913,,,,,,,,,,,,,1887f81e-b957-4f9c-aeba-ec7aaa9f15c6,2380,,"[25.0, 62.0]",19822,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Mclauchlan,10195.0,Right Back,135,Birmingham City WFC,969,"['1c00294c-2670-458a-af9a-bf5c6b7627a8', '44a550c1-ec5f-4b5d-94b7-15d4fd1ef58d', '4ff3aca3-376c-4b64-99ce-9e2bd7e39978']",30,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:30.329,Pressure,
,,,,,,,,,True,,,,,1.4228,,,,,,,,,,,,,52df86ec-7748-4073-ac1e-50463c364eac,2386,,"[110.0, 17.0]",19822,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Left Midfield,135,Birmingham City WFC,969,"['c7adf16e-b4f5-4249-83d7-bff677a6a57c', 'cb08c152-be78-494c-a84e-cacb0147bf5c']",33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:33.878,Pressure,
,,,,,,,,,,,,,,1.6022,,,,,,,,,,,,,dd08dd3c-4ba0-46bf-99bf-8834c53d0510,2406,,"[8.0, 14.0]",19822,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Left Midfield,136,Birmingham City WFC,969,"['a50be75a-737f-4359-b868-b87db9bf1b07', 'c0eafe37-ee90-49bb-8b9e-28bb61f7d7c3']",58,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:58.713,Pressure,
,,,,,,,,,True,,,,,0.6601,,,,,,,,,,,,,05f451e7-970f-4ffd-840f-02207f14a68d,2426,,"[75.0, 24.0]",19822,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Left Midfield,138,Yeovil Town LFC,970,"['68ee6aa5-e856-4574-89a8-28ec6725128a', 'c3a91632-fc03-4854-954e-c616cde751b1']",26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:26.679,Pressure,
,,,,,,,,,True,,,,,2.6528,,,,,,,,,,,,,fae0b801-8986-4e4a-88ca-5dee0f78087d,2429,,"[78.0, 32.0]",19822,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,138,Yeovil Town LFC,970,"['c3a91632-fc03-4854-954e-c616cde751b1', 'e1cf49e9-5162-4bc7-9d21-32d35e62a487']",28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:28.421,Pressure,
,,,,,,,,,,,,,,2.5043,,,,,,,,,,,,,c82d3b6c-bab6-4f19-ac76-34aaa5f4f4b4,2440,,"[107.0, 45.0]",19822,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Left Center Forward,138,Yeovil Town LFC,970,"['3daca7f0-f89a-4c29-a03f-5e72e058c7da', '65074dc3-8f26-4cad-88c6-bd02626c0706', 'a54b1e9a-4a0e-40da-b943-d501498d7d18']",44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:44.296,Pressure,
,,,,,,,,,,,,,,0.2692,,,,,,,,,,,,,f831b11e-56c9-4fd0-a81e-9857d21e4890,2446,,"[76.0, 4.0]",19822,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Left Midfield,138,Yeovil Town LFC,970,"['c60e3400-1123-48a6-be7d-85deccae16eb', 'fa6a329f-ce50-4b0e-bf54-fbf22ad16982']",53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:53.085,Pressure,
,,,,,,,,,,,,,,0.757,,,,,,,,,,,,,63e90ea6-9a7a-4323-9f48-828cc9368185,2457,,"[86.0, 20.0]",19822,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Right Center Forward,139,Birmingham City WFC,969,"['1981b9f1-695a-4875-a44b-629d7d433d0d', '866fe697-8ed7-4fae-9d94-9c3339163c92']",15,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:15.374,Pressure,
,,,,,,,,,,,,,,2.1703,,,,,,,,,,,,,296622b9-2ec6-4759-aba0-22b7f6e18b1b,2469,,"[33.0, 62.0]",19822,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Donovan,15705.0,Right Midfield,139,Birmingham City WFC,969,"['680560c0-e52f-46cd-a7ed-2510787c0cf1', '72ea6018-f5a7-484b-9d38-2327e30596ac']",30,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:30.785,Pressure,
,,,,,,,,,,,,,,2.7845,,,,,,,,,,,,,d7122786-0b57-44d0-80d1-3b2fa96f38d1,2471,,"[14.0, 62.0]",19822,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Mclauchlan,10195.0,Right Back,139,Birmingham City WFC,969,"['864a0f4d-5631-4336-8017-ca16505213ec', 'd878a79e-e05f-4b7a-8b98-4f0890e78904']",33,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:33.897,Pressure,
,,,,,,,,,,,,,,1.3923,,,,,,,,,,,,,3c0459f5-7557-451a-9b94-ce1aa5eb3147,2477,,"[15.0, 45.0]",19822,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Evans,15707.0,Left Center Midfield,139,Birmingham City WFC,969,['94fcd33e-26a2-44df-ad4d-942856796c0e'],39,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:39.665,Pressure,
,,,,,,,,,True,,,,,2.7355,,,,,,,,,,,,,60a3c69c-7b8a-4681-b38e-bd6c2fb5e8e1,2492,,"[18.0, 34.0]",19822,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nicola Cousins,15712.0,Right Center Back,141,Birmingham City WFC,969,"['41fc7dd6-75ea-4169-8fa5-d6f21d867f93', 'acad6948-1987-4a8e-8776-98fa3fd49e21']",27,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:23:27.728,Pressure,
,,,,,,,,,,,,,,0.5133,,,,,,,,,,,,,84759afd-636a-4b10-ba18-1268e6856ce1,2502,,"[9.0, 38.0]",19822,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Georgia Evans,15707.0,Left Center Midfield,142,Birmingham City WFC,969,"['43ed9b70-a461-44e0-b4af-2040097640aa', '5eec7bc3-d792-4752-8633-15330ca253af']",7,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:24:07.044,Pressure,
,,,,,,,,,,,,,,1.3982,,,,,,,,,,,,,5d3e6025-0b57-4266-a86a-a189695dc0bb,2510,,"[90.0, 57.0]",19822,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Olivia Fergusson,15718.0,Right Center Forward,143,Yeovil Town LFC,970,['2ffdafd6-1d1a-440a-ac9d-78224117e8f8'],3,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:03.361,Pressure,
,,,,,,,,,,,,,,0.5344,,,,,,,,,,,,,c0fe7da9-6a8e-4569-9518-e1fb03880fdc,2525,,"[64.0, 77.0]",19822,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Donovan,15705.0,Right Midfield,145,Birmingham City WFC,969,"['0e14f4b3-7f4e-4e87-acfd-bab9872d64c8', 'a5b602a7-521e-4076-a723-333bc7e4db61', 'eb6446cc-e6c1-4c8e-b188-ee56a0b531e8']",30,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:30.932,Pressure,
,,,,,,,,,,,,,,3.5609,,,,,,,,,,,,,e89b7642-6538-4390-ad00-b8bef12278de,2531,,"[71.0, 74.0]",19822,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Syme,15716.0,Left Center Forward,145,Birmingham City WFC,969,['68ec617d-61c4-4d4f-b9c4-bc843181c0cc'],32,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:32.178,Pressure,
,,,,,,,,,,,,,,1.4616,,,,,,,,,,,,,0efa3da4-bf9d-4ab0-af5f-14fa167c8fec,2538,,"[33.0, 62.0]",19822,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Mclauchlan,10195.0,Right Back,145,Birmingham City WFC,969,['9b51f2c0-3726-49b0-88c1-c40d96b58d40'],44,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:44.473,Pressure,
,,,,,,,,,True,,,,,0.9425,,,,,,,,,,,,,525d828d-87ff-43da-8129-ef1e088a7d7f,2546,,"[112.0, 57.0]",19822,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Right Center Forward,147,Birmingham City WFC,969,"['55cd4c29-1eaf-4d13-a232-a3f4444a4c28', 'ca550568-543e-4bc7-bcaf-8ed2a1ac4adb']",23,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:23.450,Pressure,
,,,,,,,,,,,,,,0.7612,,,,,,,,,,,,,4823107c-08d7-4dfc-8300-fd3545c1d2d7,2564,,"[69.0, 74.0]",19822,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,148,Yeovil Town LFC,970,['bda088df-d1ba-44e6-9b7f-3b91aef4540c'],45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:26:45.110,Pressure,
,,,,,,,,,,,,,,0.423,,,,,,,,,,,,,b8813ab0-879b-4db8-9462-90c8de64ad4c,2565,,"[59.0, 71.0]",19822,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Ladd,19501.0,Right Defensive Midfield,148,Yeovil Town LFC,970,,45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:26:45.967,Pressure,
,,,,,,,,,,,,,,0.562,,,,,,,,,,,,,398fd1c6-904f-4b52-aabc-174e0c6f5f85,2568,,"[72.0, 7.0]",19822,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Left Midfield,148,Yeovil Town LFC,970,,48,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:48.252,Pressure,
,,,,,,,,,,,,,,0.302221,,,,,,,,,,,,,a1489761-eec8-4b54-b103-227e67a2b595,2574,,"[30.0, 56.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Ladd,19501.0,Right Defensive Midfield,149,Yeovil Town LFC,970,['ed56e21f-1894-4792-8d45-cac02b4ce8cc'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:27:05.959,Pressure,
,,,,,,,,,,,,,,0.483391,,,,,,,,,,,,,f508868c-1065-423e-8882-a15b05ee9815,2587,,"[94.0, 34.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Left Center Forward,150,Birmingham City WFC,969,"['4a1f7dd8-d4c4-4f74-95ed-592755d4ed14', 'aebe1f73-e1f7-4838-ac79-d7a6980bea3a']",20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:27:20.361,Pressure,
,,,,,,,,,True,,,,,0.5357,,,,,,,,,,,,,95d9419f-7216-45bb-8c23-ac78f9204d8e,2594,,"[96.0, 44.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Left Center Forward,151,Yeovil Town LFC,970,['e8e191c4-c51b-44d6-8b58-9833ba747a54'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:27:22.713,Pressure,
,,,,,,,,,True,,,,,2.984,,,,,,,,,,,,,f43ea811-ca27-4f27-a7e9-175d6dae34a0,2598,,"[76.0, 66.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Right Back,151,Yeovil Town LFC,970,"['b1785c2b-fa1f-411e-9a7d-41470deaf8a9', 'cd96e3e7-428b-4d08-a032-23a37a2d4624']",24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:27:24.684,Pressure,
,,,,,,,,,True,,,,,1.2357,,,,,,,,,,,,,7ced4c99-8072-4f34-b732-a764d64a4514,2605,,"[68.0, 21.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Left Midfield,152,Birmingham City WFC,969,"['04252f28-0a4a-4b98-8ead-559d5760cb31', 'cb776952-528e-4582-ab8c-af765a6161f1', 'd0f27ccb-6470-4ccb-bdbe-3c5eb9c1a2f0', 'e58f0f1c-efa9-4211-98b9-a0fa78707074']",32,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:32.932,Pressure,
,,,,,,,,,,,,,,0.6824,,,,,,,,,,,,,77bf98b2-53fb-4327-9b3b-6eb97785d5a7,2614,,"[58.0, 8.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Left Midfield,152,Birmingham City WFC,969,"['98c3b6c2-ab57-4e59-b489-652560735088', 'f3a7babf-0e84-4439-b53b-95ffd660a3f6']",36,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:36.780,Pressure,
,,,,,,,,,,,,,,1.454,,,,,,,,,,,,,6f7df253-4e9c-42cf-bb88-51cfccaeb52e,2619,,"[36.0, 36.0]",19822,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Center Midfield,152,Birmingham City WFC,969,"['176ff2f4-edc7-4ad7-ba89-ab2bfa23995c', '4ea30d0f-9bed-48bd-9695-1e97a05507c8', 'e084f8d9-bd1d-4c35-b5b6-4adf47bee802']",39,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:39.648,Pressure,
,,,,,,,,,,,,,,1.877,,,,,,,,,,,,,8719acc7-2b5e-4867-a206-343b4118a4eb,2654,,"[11.0, 61.0]",19822,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Syme,15716.0,Left Center Forward,154,Birmingham City WFC,969,"['18747248-9e6f-4aeb-941c-cf1084277d74', 'dc3af081-cc0c-40b2-8c82-71cb453a0c55']",23,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:23.116,Pressure,
,,,,,,,,,,,,,,3.1815,,,,,,,,,,,,,66b240dc-3b40-426e-ba1f-3f3ccb233af6,2663,,"[111.0, 55.0]",19822,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Right Center Forward,154,Birmingham City WFC,969,['8dfc014e-4b57-4246-b284-005c3ea9d658'],49,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:49.561,Pressure,
,,,,,,,,,True,,,,,0.4679,,,,,,,,,,,,,fc727e8b-f0ac-4793-9f74-51dc218221d1,2679,,"[65.0, 6.0]",19822,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ellen White,10180.0,Left Center Forward,155,Birmingham City WFC,969,"['1c6edf32-0ac4-46a1-a0e1-ef03f58eedf2', '47a84c4b-7e91-4f33-8924-1ed2f828d0b5']",19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:19.821,Pressure,
,,,,,,,,,True,,,,,0.156952,,,,,,,,,,,,,5488bb4b-031b-4e24-80e6-04573b0bd8a4,2683,,"[54.0, 4.0]",19822,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kerys Harrop,15569.0,Left Back,155,Birmingham City WFC,969,['1c8c49fd-2d86-4d7a-aadd-bcdbcd0fecf2'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:22.035,Pressure,
,,,,,,,,,,,,,,3.2064,,,,,,,,,,,,,d2eb27df-83ee-4ec2-a20b-70c8c93d2efb,2688,,"[70.0, 74.0]",19822,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bonnie Horwood,15713.0,Right Center Midfield,155,Birmingham City WFC,969,"['1d694ca4-1d0c-4c24-a9a3-f2ce1ab7b736', '398293f5-037c-4efc-bfda-1e20f1bdefb2']",27,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:27.691,Pressure,
,,,,,,,,,,,,,,0.9395,,,,,,,,,,,,,8cb1c178-85f3-46b2-b351-b1477cef80f4,2715,,"[93.0, 60.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emily Donovan,15705.0,Right Midfield,155,Birmingham City WFC,969,"['cd3d42a9-ab52-4d5b-a7b3-c1d52ab04b9d', 'fbbb0751-9cfe-4b8b-ac45-f1ad1f643fb5']",14,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:14.245,Pressure,
,,,,,,,,,,,,,,0.839,,,,,,,,,,,,,a6fe8f4a-1cc5-4ff6-8301-b1cb1922a154,2719,,"[80.0, 64.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Olivia Fergusson,15718.0,Right Center Forward,155,Birmingham City WFC,969,['41e23fcd-71d5-4bf4-8c4d-85640f1b2c0c'],15,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:15.932,Pressure,
,,,,,,,,,True,,,,,0.5486,,,,,,,,,,,,,a2e31374-565a-4174-bd9f-f85d226aaee4,2745,,"[106.0, 52.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sarah Emma Mayling,19500.0,Right Back,155,Birmingham City WFC,969,"['14ee9f36-89f8-42b1-98cf-fb370f9e524b', '7711a525-365f-4f37-b80f-39f4deaaa70e']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:40.472,Pressure,
,,,,,,,,,,,,,,1.7239,,,,,,,,,,,,,7219093a-d871-4b77-b95a-731852e16377,2761,,"[23.0, 62.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georgia Evans,15707.0,Left Center Midfield,155,Birmingham City WFC,969,"['db140b59-57a0-4f97-9794-d562be9f6d29', 'f8585d87-40f0-418e-87ac-ef189c7a0a92']",58,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:58.471,Pressure,
,,,,,,,,,,,,,,0.7546,,,,,,,,,,,,,d599a144-c308-4046-812f-61a92d7cfcaa,2789,,"[87.0, 77.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Right Center Forward,160,Birmingham City WFC,969,"['1bd02c23-cfcc-4b78-bd26-647f680c9f50', '578c10a7-1492-4a1e-9ee1-83c3d200d1c8', '9ed0e45f-55e5-4809-8bd4-04d790dcf6f0']",42,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:42.765,Pressure,
,,,,,,,,,,,,,,1.4894,,,,,,,,,,,,,9263dae5-8891-4ff3-ba45-68df889218cd,2796,,"[68.0, 49.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Right Center Midfield,160,Birmingham City WFC,969,"['39310e44-833f-4682-aa85-c6d36913f7c9', '84094c44-c9f4-430c-a17e-0d67eb11f68c']",48,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:48.287,Pressure,
,,,,,,,,,,,,,,1.3536,,,,,,,,,,,,,453ca398-79e1-43eb-a1ba-f05f5e4e2789,2805,,"[13.0, 27.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Alexander,15710.0,Left Back,160,Birmingham City WFC,969,['f2029dbd-2389-401e-a3dc-6cc774f877e3'],0,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:00.484,Pressure,
