ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 42.6]",,Set,,Shot Faced,86047a34-0914-4bf9-b8c3-f6a61207eab4,983,,,"[1.2, 42.6]",19758,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,56,Reading WFC,974,['464ba1b6-ab1b-4338-bc2c-e8320e1b0658'],32,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:32.646,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,41b3a682-f75e-49dc-92bf-51a857085ed6,1046,,,"[4.0, 38.0]",19758,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Megan Walsh,15709.0,Goalkeeper,58,Yeovil Town LFC,970,['b66a3e26-9290-4b95-b7ac-d9774ac32d62'],11,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:11.133,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,b6c47ffc-2251-4515-80e2-20bcad3a2d29,1110,,,"[0.7, 42.8]",19758,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Walsh,15709.0,Goalkeeper,61,Reading WFC,974,['91202970-46ee-4e71-88c8-96eb3b0f4ce0'],9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:09.112,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.4, 41.9]",,Set,,Shot Faced,9b906efb-b59f-4881-b180-0bfe2b2315cc,1224,,,"[0.4, 41.9]",19758,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Walsh,15709.0,Goalkeeper,65,Reading WFC,974,['20db88af-80a1-4ef1-8f1d-1ba5995f8b5c'],42,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:42.570,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.6, 42.9]",,Set,,Shot Faced,53d7ed45-e5e7-41f9-91b6-a7492faa767b,1281,,,"[0.6, 42.9]",19758,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Megan Walsh,15709.0,Goalkeeper,66,Reading WFC,974,['1c31c6b7-219c-4397-af73-d8c0ede896a8'],15,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:36:15.868,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,In Play Danger,Set,Standing,Shot Saved,92e8dcbe-f0be-4f22-b221-5e80d392d4de,1541,,,"[1.9, 44.9]",19758,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,76,Reading WFC,974,['1d7ab7d6-e9ad-4435-9abe-23f3e14908a9'],38,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:46:38.850,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Safe,Set,Diving,Shot Saved,94887a8c-487d-4c3a-be69-80469f43f744,1891,,,"[12.5, 40.4]",19758,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,89,Yeovil Town LFC,970,['897d7c0f-c264-4b52-9302-9617619b37c2'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:06.134,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.9, 42.1]",,Set,,Shot Faced,8b4b77ae-11ea-43bd-97d2-6dec30c10700,1911,,,"[3.9, 42.1]",19758,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,91,Yeovil Town LFC,970,['eb396940-c3d7-48fb-8819-87a407d80046'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:23.679,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,69379961-58a7-4f62-a7cc-444f501aa676,1980,,,,19758,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,98,Reading WFC,974,['01258a97-bcaf-40db-8208-83d33ecaf5b2'],6,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:08:06.250,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 44.1]",,Set,,Shot Faced,a128fed7-8c31-4bc1-885f-e95976a686a5,2022,,,"[1.2, 44.1]",19758,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Moloney,15719.0,Goalkeeper,101,Yeovil Town LFC,970,['2c718253-8302-488f-9fc2-7186cf08de09'],27,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:27.999,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,577be9cd-7ccd-4679-b4f7-a64bedce9262,2026,,,"[6.0, 46.0]",19758,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Grace Moloney,15719.0,Goalkeeper,102,Reading WFC,974,['d84d6dbd-83db-459f-8909-01e12c654e62'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:34.270,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,ef6e8687-fc5b-4b87-96bb-ba5b6dbbd3e1,2174,,,"[0.5, 39.0]",19758,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,108,Yeovil Town LFC,970,['93643bde-fe36-4b63-980b-d2157b4a3feb'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:15:00.373,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,ddf4e780-04a5-4bf3-b196-9ec80e6517f7,2271,,,"[0.9, 41.5]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,115,Reading WFC,974,['080688bf-742c-4696-9c3b-1a6011725b62'],51,,,,,,,,,,,,,,,,,Reading WFC,974,00:17:51.687,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,fe62bfef-be6a-442b-854d-9997a1ccc12a,2545,,,"[0.6, 37.7]",19758,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,130,Yeovil Town LFC,970,['c22f3575-310f-48a0-aa78-52b611f61439'],36,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:36.186,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.5, 40.9]",,Set,,Shot Faced,1f23a752-fc3e-47d5-8caa-1232240e3777,2577,,,"[1.5, 40.9]",19758,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Moloney,15719.0,Goalkeeper,133,Yeovil Town LFC,970,['a6d4ba93-cea4-4152-b0ca-0a845fa506ef'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:40.844,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,62cc72ac-abb0-403f-a966-65aa47ec6213,2707,,,"[5.0, 37.6]",19758,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,140,Reading WFC,974,['3385e3a2-1f47-41d7-84f5-91e9ccc3f9de'],59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:59.477,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,f21a458a-fe92-4598-aaa6-e3fc93012e3a,2781,,,"[1.2, 40.2]",19758,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,143,Reading WFC,974,['711df79e-4947-49ff-8354-7049bba2e2f4'],9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:37:09.162,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.4, 43.5]",,Set,,Shot Faced,9f3663bb-f177-4f62-9f49-4788556d586f,2813,,,"[1.4, 43.5]",19758,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Moloney,15719.0,Goalkeeper,145,Yeovil Town LFC,970,['2f2fc760-0f46-40c9-a91c-5b0ac347217f'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:32.384,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.5, 45.6]",,Set,,Shot Faced,3712e50b-3904-4752-a5d7-2c447ab4ff28,2920,,,"[2.5, 45.6]",19758,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,149,Yeovil Town LFC,970,['1c2a9713-9753-40e3-9ac6-e3cf269a457d'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:34.756,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 40.1]",,Set,,Shot Faced,3a1c5c00-718a-4c94-9639-2acd97830751,2969,,,"[1.1, 40.1]",19758,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,151,Reading WFC,974,['6df22bab-026a-44a3-88fb-c30cfc067cc3'],42,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:42.472,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 43.3]",,Set,,Shot Faced,190bb98d-98bb-4097-a693-e28525a076ad,3017,,,"[1.0, 43.3]",19758,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Moloney,15719.0,Goalkeeper,157,Yeovil Town LFC,970,['50eff248-c71a-4195-9c08-1f2a365400bd'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:21.511,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,In Play Danger,Moving,Diving,Shot Saved,9ed121a9-08cc-4bb6-ad68-8125afe8de65,3028,,,"[6.0, 33.3]",19758,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Megan Walsh,15709.0,Goalkeeper,158,Reading WFC,974,['f156ffa7-1ae9-4543-aca2-bf0adedf3540'],39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:44:39.536,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,Diving,Goal Conceded,eb48f34a-79b1-4615-a207-85e0df799a6c,3032,,,"[5.4, 34.4]",19758,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,158,Reading WFC,974,['a1a8e528-2e34-49e6-99b1-701c7b2f3436'],41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:44:41.476,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,36a1c89d-d2f5-4647-a043-18aea27e243a,3066,,,"[3.0, 28.0]",19758,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Grace Moloney,15719.0,Goalkeeper,164,Reading WFC,974,['5a6bc426-fc07-43d7-810e-0b6709d7b270'],31,,,,,,,,,,,,,,,,,Reading WFC,974,00:47:31.494,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f7ea328b-e023-405f-ba81-4a4ceb86dd18,83,,,"[68.0, 64.0]",19758,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anne-Marie Heatherson,15714.0,Left Center Forward,4,Yeovil Town LFC,970,['548bc4a6-3f21-40c3-afc2-d823dbd5eff4'],30,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:30.726,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3ce2fdb-ce47-46c3-bcff-8235cb38c7d0,169,,,"[84.0, 25.0]",19758,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Olivia Fergusson,15718.0,Right Center Forward,8,Reading WFC,974,['ee2b4cc8-e610-41b6-9496-5ef398241936'],2,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:02.890,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a44c54a7-be6f-4833-a35d-58b581590074,406,,,"[54.0, 36.0]",19758,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jade Moore,10190.0,Left Defensive Midfield,20,Yeovil Town LFC,970,['3127513d-c17c-4a89-a2d1-ae7d1728a011'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:28.796,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2947707-b0e3-483f-b852-b6c832cb74b7,673,,,"[78.0, 79.0]",19758,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Charlotte Buxton,19774.0,Right Midfield,42,Yeovil Town LFC,970,['c375bf97-6f1c-483c-9059-4775206a3973'],21,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:21.868,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e302c100-6b35-4598-9d20-625130fdf844,795,,,"[83.0, 9.0]",19758,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gemma Suzanne Davison,15721.0,Left Wing,46,Reading WFC,974,['b5b1037f-348a-42a5-a4eb-48e2c8f4b1cd'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:46.243,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8d69141-4c9a-46e1-8dc8-3d32978c2555,904,,,"[84.0, 26.0]",19758,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlotte Estcourt,15703.0,Right Wing,52,Reading WFC,974,['496d4188-785e-49f7-821c-a74ece8be752'],25,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:25.238,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b127d52f-d696-4b80-85a1-ec72626d15a0,1177,,,"[116.0, 69.0]",19758,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jade Bailey,21854.0,Right Defensive Midfield,64,Reading WFC,974,['7b9770e1-bbd7-4007-afe0-63146882f689'],50,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:50.437,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,816f72f0-48cd-49c3-9e2a-ff15a965d4db,1181,,,"[11.0, 4.0]",19758,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Cousins,15712.0,Right Center Back,64,Reading WFC,974,['81d0d2af-6980-4f14-b306-be575a0cf01a'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:00.103,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,178b4247-c550-41de-93eb-ca1b1a341b20,1499,,,"[70.0, 57.0]",19758,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jade Moore,10190.0,Left Defensive Midfield,72,Reading WFC,974,['74f3cf12-fc9d-4e8f-b8c7-08cc0968151a'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:39.505,Dispossessed,True
,,,,,,,,,,,,,,,,2.1436,,,,,,,,,,,,,e48cc0fb-4fef-4da7-88b6-aa335f5cdab1,1517,,,"[60.0, 29.0]",19758,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Alexander,15710.0,Left Back,75,Yeovil Town LFC,970,['5b9add2b-56e3-4809-889c-bae71000afce'],16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:46:16.349,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6735f867-ccbc-4888-abf8-b97357b6757f,1685,,,"[65.0, 61.0]",19758,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Defensive Midfield,81,Reading WFC,974,['ef00bef4-c77b-46fd-b777-72a4cce214e2'],19,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:19.362,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,551c6cca-c392-47d9-a1e4-8457f064d184,1742,,,"[117.0, 69.0]",19758,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Bailey,21854.0,Center Forward,81,Reading WFC,974,"['77949868-36f6-4646-805a-2326c6e4be72', 'af44517e-073f-477a-b238-703228d31033']",28,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:28.206,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f14a288d-fd40-4844-a1a7-b5733febbd52,1756,,,"[87.0, 73.0]",19758,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Estcourt,15703.0,Left Wing,82,Yeovil Town LFC,970,['e3427bb5-1b39-4ed7-86c3-23bb17b69fb1'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:56.281,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa87cf79-eb53-4727-b73e-aaf467ce4707,1770,,,"[117.0, 71.0]",19758,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Wing,83,Reading WFC,974,['5c8fd369-6339-4188-88a5-e7c7e730f423'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:15.914,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,97a996ae-caaf-4e1d-83c1-921e0fe1ee8d,1790,,,"[72.0, 22.0]",19758,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jade Bailey,21854.0,Center Forward,84,Reading WFC,974,['24c0e3e7-a099-4916-9d04-b23fabb55117'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:06.205,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bd5f3fe-9bf8-4fc7-bcab-851f4cfbfb9d,1827,,,"[91.0, 9.0]",19758,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Estcourt,15703.0,Left Wing,86,Reading WFC,974,['453153a9-59b7-49ec-b76e-9e900df6a817'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:33.473,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a907e9f5-5bf5-406d-aace-480d3d68a8af,1880,,,"[98.0, 35.0]",19758,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Defensive Midfield,88,Reading WFC,974,['7e295df1-306b-40ba-b668-20ef1550b3d0'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:56.297,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8b469c8-e31c-4f64-ade9-df6482d612ed,1903,,,"[59.0, 42.0]",19758,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Defensive Midfield,90,Reading WFC,974,['c3ae0634-375f-49ef-97be-d8fee2a717bc'],17,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:17.234,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f12336e-3cbe-448b-b97b-942d26f2ff40,2051,,,"[68.0, 10.0]",19758,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Charlotte Estcourt,15703.0,Left Wing,102,Reading WFC,974,['bfed91cb-8181-47cd-9bb9-60be4c8cd910'],57,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:57.020,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d19f1842-03b8-47ef-a426-d4e85060bc1e,2129,,,"[77.0, 40.0]",19758,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Donovan,15705.0,Left Midfield,104,Reading WFC,974,['01ff6940-24d8-4cae-857e-5df6f29946dc'],58,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:12:58.051,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70ca2b35-a466-4756-90dd-901ca4d77358,2137,,,"[77.0, 18.0]",19758,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lily Woodham,15704.0,Left Back,104,Reading WFC,974,['5d7d4742-cca1-49c8-9746-e6d1f3bf7527'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:06.061,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a27ea234-d16f-48bd-81b7-d47324c86500,2309,,,"[83.0, 24.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kirstyn Pearce,18152.0,Right Center Back,117,Reading WFC,974,['8c7c5c77-f752-46ff-8c09-e625e06efa1c'],16,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:16.930,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,efeb38ec-77af-4376-a128-d1950f9f135f,2313,,,"[39.0, 55.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bonnie Horwood,15713.0,Left Defensive Midfield,117,Reading WFC,974,['8b79306c-5de2-403d-88e5-65299b995517'],17,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:17.316,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98019b70-d875-45db-a3c5-0529a432342a,2453,,,"[92.0, 44.0]",19758,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Suzanne Davison,15721.0,Right Wing,124,Reading WFC,974,['fdc4f4c2-309d-4acf-a909-885906984c0d'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:01.184,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,82ac777f-6c1f-4a2d-8676-0d0a712127c8,2512,,,"[51.0, 71.0]",19758,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,129,Reading WFC,974,['afe05f1f-6ef1-4180-9aa8-e8879a208be6'],42,,,,,,,,,,,,,,,,,Reading WFC,974,00:28:42.683,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e65350f-c8a8-42b0-bdcb-88ba79caf53f,2556,,,"[40.0, 19.0]",19758,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Charlotte Estcourt,15703.0,Left Wing,131,Yeovil Town LFC,970,['abc6d5bb-e54e-4448-81cb-c31d9373a93b'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:30:01.967,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dd0fb60f-7e8e-441e-8af1-026c8134c879,2631,,,"[67.0, 18.0]",19758,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rakel Hönnudóttir,13834.0,Right Defensive Midfield,136,Reading WFC,974,['b542b180-2c5b-48ec-a485-b1fa11864e68'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:45.817,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b320d3a7-c99f-46f3-af9d-bc13ee33d9d1,2635,,,"[52.0, 69.0]",19758,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Center Forward,136,Reading WFC,974,['828166e8-dab3-4fee-b0aa-1307bc43a06a'],46,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:46.622,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,882b8797-9659-4cfd-a7ef-b1225d0d4b01,2751,,,"[58.0, 58.0]",19758,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Wing,143,Reading WFC,974,['76a1487d-1b36-4fa0-8039-ca020778f4ec'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:40.128,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cbfbb53f-8320-499d-b79a-913cf937eb9f,2788,,,"[119.0, 67.0]",19758,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Olivia Fergusson,15718.0,Center Forward,144,Yeovil Town LFC,970,['e72f26ee-102a-4f84-a693-52bf160cbbd5'],59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:37:59.014,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c6295e8-2462-48bb-8348-c8df7c41a31a,2849,,,"[77.0, 10.0]",19758,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Bloomfield,21290.0,Center Attacking Midfield,147,Yeovil Town LFC,970,['79f67995-c8b5-4fa8-85c4-9e0ddf4c23d6'],27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:27.559,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b44da3d6-9d79-4cc3-9de9-d751a37a813e,2899,,,"[57.0, 70.0]",19758,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Center Attacking Midfield,148,Reading WFC,974,['8e06e8f3-504b-4dbf-b85b-fe01725df01b'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:15.277,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a280615-4ee1-4632-bfbe-26471f5f471e,2948,,,"[81.0, 18.0]",19758,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlotte Estcourt,15703.0,Left Wing,150,Reading WFC,974,['421c6247-91ff-4a2c-a8f5-fc3d8d876670'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:20.873,Dispossessed,True
