ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,2.949198,,,,,,,,,,8752adf3-2aa2-4b80-84dd-6f2360c55146,124,,"[62.0, 62.0]",19720,2,,,-0.09065989,,,Left Foot,,,"[106.0, 58.0]",High Pass,44.181442,,Francesca Kirby,4641.0,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,5,Chelsea FCW,971,['4c968ca9-272a-4c91-abc0-668b84764420'],18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:18.179,Pass,
,,,,,,,,1.094775,,,,,,,,,,d62584cf-5839-46aa-a684-e124fd8f3c1d,131,,"[101.0, 70.0]",19720,2,,,-2.7928216,,,Left Foot,,,"[90.0, 66.0]",Ground Pass,11.7046995,,So-Yun Ji,4647.0,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,5,Chelsea FCW,971,['ff4df29f-7a34-4e8a-9eaf-05061bddaa96'],25,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:25.998,Pass,
,,,,,,,,3.405174,,,,,,,,,,3aaee6f1-a433-44be-9ff7-aff4547ea02a,137,,"[39.0, 15.0]",19720,2,,,1.1174576,,,Left Foot,,,"[58.0, 54.0]",Low Pass,43.382023,Incomplete,,,,,,1,From Throw In,Ella Rutherford,16388.0,Left Wing,5,Chelsea FCW,971,['d7f82434-7c77-42f1-9d47-50196f13a824'],28,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:28.940,Pass,
,,,,,,,,2.127943,,,,,,,,,,d7f82434-7c77-42f1-9d47-50196f13a824,138,,"[63.0, 27.0]",19720,2,,,2.0344439,,,Right Foot,,,"[58.0, 37.0]",Ground Pass,11.18034,,Magdalena Lilly Eriksson,4633.0,,,Recovery,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,"['3aaee6f1-a433-44be-9ff7-aff4547ea02a', '94538668-8932-4c66-9397-02c12f354d36']",32,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:32.345,Pass,
,,,,,,,,4.066143,,,,,,,,,,c202208e-7a38-4981-9994-c2bc18ae585f,141,,"[61.0, 35.0]",19720,2,,,0.456845,,,Left Foot,,,"[120.0, 64.0]",High Pass,65.74192,Out,Francesca Kirby,4641.0,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['121d0846-1d37-49c4-a9b6-ba577c093e04'],36,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:36.125,Pass,
,,,,,,,,2.3932,,,,,,,,,,003550ac-0035-4e5c-953b-260dc4676e7c,143,,"[7.0, 41.0]",19720,3,,,-1.1856388,,,Right Foot,,,"[22.0, 4.0]",Low Pass,39.92493,,Gemma Evans,16381.0,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,6,Bristol City WFC,973,['71a2eecc-af52-4036-b6ee-4c6ab0713510'],2,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:02.890,Pass,
,,,,,,,,2.1409,,,,,,,,,,c1e71e9e-b209-43ff-a497-7aa6203ff7ad,147,,"[25.0, 4.0]",19720,3,,,0.27829966,,,Left Foot,,,"[53.0, 12.0]",Low Pass,29.12044,Incomplete,,,,,,1,From Goal Kick,Gemma Evans,16381.0,Left Center Back,6,Bristol City WFC,973,['e42a5660-3fc3-4481-af37-5ce74d9b5e89'],6,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:06.388,Pass,
,,,,,,,,1.107343,,,,,,,,,,e42a5660-3fc3-4481-af37-5ce74d9b5e89,148,,"[68.0, 69.0]",19720,3,,,0.7853982,,,Right Foot,,,"[77.0, 78.0]",Ground Pass,12.727922,,Ramona Bachmann,4659.0,,,Recovery,1,Regular Play,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,7,Chelsea FCW,971,"['0f7eae77-0d0b-42e4-9aae-554b4875ae0e', 'c1e71e9e-b209-43ff-a497-7aa6203ff7ad']",8,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:08.529,Pass,
,,,,,,,,3.3016,,,,,,,,,,3f0e9762-3b8a-4cf6-af7e-3727ae78831f,152,,"[82.0, 76.0]",19720,3,,,-0.16977827,,,Right Foot,,,"[117.0, 70.0]",Ground Pass,35.510563,,Francesca Kirby,4641.0,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,7,Chelsea FCW,971,['5b15f9de-b50d-4176-b4a5-52191a7ec353'],11,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:11.437,Pass,
,,,,,,,,0.1358,,,,,,,,,,8dc80136-1579-4193-8b06-06fab19d7160,156,,"[117.0, 68.0]",19720,3,,,-1.5707964,,,Right Foot,,,"[117.0, 64.0]",Ground Pass,4.0,Incomplete,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,7,Chelsea FCW,971,['5c1678c8-7440-4774-8478-7c60f8c6d63a'],16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:16.032,Pass,
,,,,,,,,1.022157,,,,,,,,,,1e5b593b-13b6-462b-b155-bbe32175f553,158,,"[120.0, 80.0]",19720,3,,,-2.7367008,,,Right Foot,,,"[113.0, 77.0]",Ground Pass,7.615773,,Maren Nævdal Mjelde,10395.0,,,Corner,1,From Corner,Ramona Bachmann,4659.0,Left Wing,8,Chelsea FCW,971,['955332d6-1312-4cd8-bdc2-120c366820e7'],25,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:25.322,Pass,
,,,,,,,,2.001331,,,,,,,,,,a4d26e4b-f8aa-4dd0-a261-26d60a50f320,161,,"[111.0, 75.0]",19720,3,,,-2.2794225,,,Right Foot,,,"[105.0, 68.0]",Ground Pass,9.219544,,Ramona Bachmann,4659.0,,,,1,From Corner,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,8,Chelsea FCW,971,['333da2ab-283e-4a76-a139-3565086e95ef'],27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:27.644,Pass,
,,,,,,,,1.419731,,,,,,,,,,bc59dab7-6445-479e-af10-6397951004d4,165,,"[105.0, 65.0]",19720,3,,,-1.1383885,9f78ce90-1196-462f-8e5d-874fcc31ef39,,Right Foot,,,"[111.0, 52.0]",Ground Pass,14.3178215,,Francesca Kirby,4641.0,True,,,1,From Corner,Ramona Bachmann,4659.0,Left Wing,8,Chelsea FCW,971,['f9b4b996-3752-4473-844f-0211294150a2'],29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:29.726,Pass,
,,,,,,,,2.939133,,,,,,,,,,52945870-8366-4275-9460-72f8edb938f3,170,,"[7.0, 41.0]",19720,3,,,0.06885649,,,Right Foot,,,"[65.0, 45.0]",High Pass,58.137768,Incomplete,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,9,Bristol City WFC,973,['380dc145-1215-4a3c-83f2-59d739e53b39'],59,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:59.601,Pass,
,,,,,,,,1.998667,,,,,,,,,,380dc145-1215-4a3c-83f2-59d739e53b39,171,,"[56.0, 36.0]",19720,4,,,0.66104317,,,Head,,,"[65.0, 43.0]",Low Pass,11.401754,Incomplete,So-Yun Ji,4647.0,,,Recovery,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,9,Bristol City WFC,973,"['52945870-8366-4275-9460-72f8edb938f3', 'a341a443-cffb-4ba8-aee3-13523622721b', 'd1e582f1-7e6c-4782-a9db-52f8f5a671ad']",2,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:02.541,Pass,
,,,,,,,,1.942112,,,,,,,,,,a341a443-cffb-4ba8-aee3-13523622721b,173,,"[56.0, 38.0]",19720,4,,,-0.4636476,,,Left Foot,,,"[74.0, 29.0]",High Pass,20.12461,Incomplete,Ella Rutherford,16388.0,,,Recovery,1,From Goal Kick,Julie Biesmans,10095.0,Left Center Midfield,9,Bristol City WFC,973,"['380dc145-1215-4a3c-83f2-59d739e53b39', '7b51c444-79e6-45b8-a569-7cbd4a8f3a0a', '928c649e-9794-4a50-83e1-587e16f3fabc']",4,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:04.539,Pass,
,,,,,,,,1.359688,,,,,,,,,,7b51c444-79e6-45b8-a569-7cbd4a8f3a0a,175,,"[47.0, 52.0]",19720,4,,,0.19739556,,,Right Foot,,,"[57.0, 54.0]",High Pass,10.198039,,So-Yun Ji,4647.0,,,Recovery,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,10,Chelsea FCW,971,"['a341a443-cffb-4ba8-aee3-13523622721b', 'bf2caa67-7050-4c08-a822-ada35fe53d8c']",6,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:06.481,Pass,
,,,,,,,,0.955316,,,,,,,,,,9687294e-e7b7-439b-89cd-b718eac44414,180,,"[54.0, 53.0]",19720,4,,,1.3521274,,,Right Foot,,,"[58.0, 71.0]",Ground Pass,18.439089,,Hannah Jayne Blundell,17275.0,,,Free Kick,1,From Free Kick,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,11,Chelsea FCW,971,['624916b1-f28d-4b8b-abe1-65e15aecc931'],14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:14.962,Pass,
,,,,,,,,0.945992,,,,,,,,,,d576e127-5154-4eac-a6af-037f72f24efd,183,,"[58.0, 71.0]",19720,4,,,-1.5707964,,,Right Foot,,,"[58.0, 61.0]",Ground Pass,10.0,,So-Yun Ji,4647.0,,,,1,From Free Kick,Hannah Jayne Blundell,17275.0,Right Back,11,Chelsea FCW,971,['7e63253b-5c7a-47c0-affc-023e649aa318'],17,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:17.064,Pass,
,,,,,,,,1.312973,,,,,,,,,,3b17aed1-5409-441a-a393-3e105e0ae7ed,186,,"[63.0, 54.0]",19720,4,,,-2.7367008,,,Right Foot,,,"[56.0, 51.0]",Ground Pass,7.615773,,Millie Bright,4642.0,,,,1,From Free Kick,So-Yun Ji,4647.0,Right Center Midfield,11,Chelsea FCW,971,['15fa0384-399b-4b36-aa00-182e4bdb9c1c'],21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:21.329,Pass,
,,,,,,,,2.558489,,,,,,,,,,b52152d1-1bdf-4d3f-a48a-3c51bdc19c96,189,,"[56.0, 51.0]",19720,4,,,-1.5273454,,,Right Foot,,,"[57.0, 28.0]",Ground Pass,23.021729,,Magdalena Lilly Eriksson,4633.0,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,11,Chelsea FCW,971,['40ef6d5b-4ace-4276-8d6c-676f66f1f49c'],23,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:23.168,Pass,
,,,,,,,,1.298543,,,,,,,,,,8a30d666-f621-472f-a588-77908a52b007,193,,"[58.0, 23.0]",19720,4,,,-0.3529904,,,Left Foot,,,"[77.0, 16.0]",Ground Pass,20.248457,,Karen Julia Carney,15553.0,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,11,Chelsea FCW,971,['19faba0c-9e09-4d1e-ac61-5cd3400dbc54'],26,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:26.482,Pass,
,,,,,,,,5.310942,,,,,,,,,,066988c7-3088-4c02-8469-179469eab40c,196,,"[76.0, 16.0]",19720,4,,,0.82981336,,,Right Foot,,,"[119.0, 63.0]",High Pass,63.702435,Out,Ramona Bachmann,4659.0,,True,,1,From Free Kick,Karen Julia Carney,15553.0,Left Center Midfield,11,Chelsea FCW,971,['e8c5d508-5319-4112-8e29-93bad2814ec4'],29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:29.658,Pass,
,,,,,,,,4.0888,,,,,,,,,,7e76ec95-97bc-47e6-b62d-05e51fa8ed27,198,,"[7.0, 41.0]",19720,5,,,0.0,,,Left Foot,,,"[74.0, 41.0]",High Pass,67.0,Incomplete,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,12,Bristol City WFC,973,['cdb439e1-3e66-4e4d-800a-7f5dbbc5507d'],5,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:05.732,Pass,
,,,,,,,,0.78113,,,,,,,,,,cdb439e1-3e66-4e4d-800a-7f5dbbc5507d,200,,"[47.0, 40.0]",19720,5,,True,-0.32175055,,,,,,"[50.0, 39.0]",Low Pass,3.1622777,,Maren Nævdal Mjelde,10395.0,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,13,Chelsea FCW,971,"['5078e509-3778-45e7-9789-760a5dd39e9f', '7e76ec95-97bc-47e6-b62d-05e51fa8ed27', 'baf628e0-614b-4376-8d5e-36095392fafe']",9,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:09.820,Pass,True
,,,,,,,,1.404195,,,,,,,,,,9d5c8023-871c-400c-8d98-52c7b209ff1a,204,,"[49.0, 40.0]",19720,5,,,1.9756881,,,Right Foot,,,"[43.0, 54.0]",Ground Pass,15.231546,,Hannah Jayne Blundell,17275.0,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,13,Chelsea FCW,971,"['45938331-2e52-4083-93f2-1fc5330fc786', '4a59256d-1e7f-4943-94d8-c96bc2058326']",11,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:11.021,Pass,True
,,,,,,,,1.718931,,,,,,,,,,e974edee-aea8-4d09-8147-cea3047cb3e6,207,,"[43.0, 54.0]",19720,5,,,-2.6135182,,,Right Foot,,,"[31.0, 47.0]",Ground Pass,13.892444,,Millie Bright,4642.0,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,13,Chelsea FCW,971,['c24ad120-4fac-44ef-9d15-4820d0e63cc9'],12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:12.506,Pass,
,,,,,,,,1.717921,,,,,,,,,,30bfffa7-2c61-4c5e-9195-34020c8be4cc,211,,"[29.0, 49.0]",19720,5,,,1.1801893,,,Left Foot,,,"[36.0, 66.0]",Ground Pass,18.384777,,Hannah Jayne Blundell,17275.0,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,['f8b21e7d-4a4e-48eb-98ca-8ab1bbd4e370'],15,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:15.094,Pass,
,,,,,,,,0.8238,,,,,,,,,,ff194b93-cd74-491a-9aca-2a6600eb2fde,214,,"[40.0, 72.0]",19720,5,,,0.41822433,,,Right Foot,,,"[49.0, 76.0]",Ground Pass,9.848858,,Ramona Bachmann,4659.0,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,13,Chelsea FCW,971,['f9733046-7fe9-42a2-86c9-dd33c19ea6c4'],18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:18.192,Pass,
,,,,,,,,1.5317,,,,,,,,,,440e0d88-f6a6-4d2a-aee4-a9d776bd020f,217,,"[49.0, 76.0]",19720,5,,,-2.55359,,,Right Foot,,,"[40.0, 70.0]",Ground Pass,10.816654,,Hannah Jayne Blundell,17275.0,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,13,Chelsea FCW,971,['48fc96b7-195c-4a1b-8827-0fa4c6936cc4'],19,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:19.056,Pass,
,,,,,,,,1.807565,,,,,,,,,,0a86b618-824c-4724-bf0f-65a02be42fc3,220,,"[41.0, 69.0]",19720,5,,,-1.8370484,,,Right Foot,,,"[35.0, 47.0]",Ground Pass,22.803509,,Millie Bright,4642.0,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,13,Chelsea FCW,971,['6b3daff6-c4e8-4b27-a171-68d856014dd5'],21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:21.215,Pass,
,,,,,,,,2.881683,,,,,,,,,,a2246fe5-8923-43c5-a5a8-ce0c0bac0a79,223,,"[42.0, 45.0]",19720,5,,,-0.87377495,,,Right Foot,,,"[78.0, 2.0]",High Pass,56.0803,,Jonna Ann-Charlotte Andersson,10222.0,,True,,1,Regular Play,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,['67e2fa44-9936-43d7-aa84-8e553f205640'],24,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:24.027,Pass,
,,,,,,,,2.768,,,,,,,,,,33d56bc4-1e37-49a0-8212-8d0df318d0bb,227,,"[24.0, 77.0]",19720,5,,,-2.0576956,,,Left Foot,,,"[6.0, 43.0]",Low Pass,38.470768,,Sophie Baggaley,16376.0,,,Recovery,1,Regular Play,Loren Dykes,16391.0,Right Wing Back,14,Bristol City WFC,973,['064a067c-bb0f-4fe9-8266-d95b2d3d0bcd'],28,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:28.617,Pass,
,,,,,,,,2.911648,,,,,,,,,,76bbff55-78f7-4843-a965-70278d6c8113,231,,"[7.0, 46.0]",19720,5,,,0.35144478,,,Right Foot,,,"[67.0, 68.0]",High Pass,63.90618,Incomplete,Juliette Kemppi,16390.0,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,14,Bristol City WFC,973,"['b47fe3b7-5144-4352-8ff0-9e804469964b', 'b6ed6e07-a37d-48e8-983d-ad32efef1a8d', 'f6239df1-fad2-4239-a8db-266449b35a63']",32,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:32.713,Pass,True
,,,,,,,,1.757752,,,,,,,,,,b6ed6e07-a37d-48e8-983d-ad32efef1a8d,233,,"[54.0, 13.0]",19720,5,,,0.5070985,,,Head,,,"[63.0, 18.0]",Low Pass,10.29563,Incomplete,Maren Nævdal Mjelde,10395.0,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,14,Bristol City WFC,973,"['54cc0a28-ee29-45d2-b462-5f6b3631e493', '76bbff55-78f7-4843-a965-70278d6c8113', 'e79d8b65-fb56-4efd-b33c-55594b79eea3']",35,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:35.624,Pass,
,,,,,,,,1.4194,,,,,,,,,,d2d4d09d-9fd1-4839-b73a-9ec9a2190f86,238,,"[58.0, 67.0]",19720,5,,,1.0303768,,,Left Foot,,,"[64.0, 77.0]",Ground Pass,11.661903,,Carla Humphrey,16384.0,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,14,Bristol City WFC,973,"['1b1ae515-ad5e-40a3-aa78-ee484d35001f', 'e2ceede8-703a-4b0b-a4be-924e11f91cad']",38,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:38.444,Pass,True
,,,,,,,,0.7762,,,,,,,,,,f220591d-cb1b-4261-9bf3-ab51e63b6897,242,,"[65.0, 66.0]",19720,5,,,-1.0636978,,,Left Foot,,,"[70.0, 57.0]",Ground Pass,10.29563,,Julie Biesmans,10095.0,,,,1,Regular Play,Carla Humphrey,16384.0,Right Wing,14,Bristol City WFC,973,['0fff0b27-7308-48fa-a8b0-055e0082cb4f'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:43.584,Pass,
,,,,,,,,1.4557,,,,,,,,,,c2e665f9-d3e0-492c-81d4-f50e98c797e5,244,,"[70.0, 57.0]",19720,5,,,0.8329813,,,Left Foot,,,"[80.0, 68.0]",Low Pass,14.866069,,Lucy Hope,16386.0,,,,1,Regular Play,Julie Biesmans,10095.0,Left Center Midfield,14,Bristol City WFC,973,['bb44f3be-9d1b-45c6-a914-cd3239b2d303'],44,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:44.360,Pass,
,,,,,,,,0.1244,,,,,,,,,,f099563f-2f04-4566-9f05-978f22099dc6,248,,"[79.0, 69.0]",19720,5,,,0.98279375,,,Right Foot,,,"[81.0, 72.0]",Low Pass,3.6055512,Incomplete,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,14,Bristol City WFC,973,"['26af6a06-7443-4a16-b1b8-ba553e9373cf', 'eabea1e7-e5e0-49d3-82f2-17b8f4142249']",46,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:46.713,Pass,True
,,,,,,,,2.331736,,,,,,,,,,5c5c3f97-6456-4aa4-a2a8-3267bb450b4f,250,,"[73.0, 68.0]",19720,5,,,3.1415927,,,Right Foot,,,"[70.0, 68.0]",High Pass,3.0,Incomplete,,,,,Recovery,1,Regular Play,Loren Dykes,16391.0,Right Wing Back,14,Bristol City WFC,973,['a8496277-a8f3-4b3d-93a9-2fb4fb03371e'],48,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:48.419,Pass,
,,,,,,,,3.047144,,,,,,,,,,51fab4fc-6051-4513-ba0d-618f9b80e710,254,,"[20.0, 19.0]",19720,5,,,2.2937758,,,Left Foot,,,"[5.0, 36.0]",Low Pass,22.671568,,Rut Hedvig Lindahl,4640.0,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,"['2d674941-3ccd-440c-b848-3a07180691f2', 'cd1dca7a-baf3-4aa0-9443-9681e7c4b675']",51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:51.694,Pass,True
,,,,,,,,2.277031,,,,,,,,,,d2f3fbf4-f08a-4270-bd6e-5c2149ad1b7c,257,,"[4.0, 42.0]",19720,5,,,0.6435011,,,Right Foot,,,"[16.0, 51.0]",Ground Pass,15.0,,Millie Bright,4642.0,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,15,Chelsea FCW,971,['92ff7356-bd4a-467e-9dec-21b200afba50'],57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:57.345,Pass,
,,,,,,,,2.254552,,,,,,,,,,0f81ff62-dca3-4567-9e45-0c904c61ff62,260,,"[21.0, 52.0]",19720,6,,,-1.3182421,,,Right Foot,,,"[29.0, 21.0]",Ground Pass,32.01562,,Magdalena Lilly Eriksson,4633.0,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,15,Chelsea FCW,971,['32266d2f-9446-4ac4-a876-5b1118e2c81e'],0,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:00.362,Pass,
,,,,,,,,2.891727,,,,,,,,,,16f5a8d1-f1fb-490b-b32e-a456ff34bc30,263,,"[40.0, 21.0]",19720,6,,,1.5707964,,,Left Foot,,,"[40.0, 57.0]",Ground Pass,36.0,,Millie Bright,4642.0,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,['bcd3d9ab-323a-48e6-ab02-f13ae30b6a62'],5,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:05.182,Pass,
,,,,,,,,1.392215,,,,,,,,,,12fdf2c3-ed56-4e26-ae06-07560d9a76d0,266,,"[43.0, 59.0]",19720,6,,,0.7328151,,,Right Foot,,,"[63.0, 77.0]",Ground Pass,26.907248,,Hannah Jayne Blundell,17275.0,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,15,Chelsea FCW,971,['b128e6d1-92a8-4c19-b19d-3cfdcd6dcc42'],9,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:09.300,Pass,
,,,,,,,,1.311949,,,,,,,,,,e1ac5e35-8203-491e-a92d-4fb418163412,269,,"[64.0, 70.0]",19720,6,,,-1.7681919,,,Right Foot,,,"[62.0, 60.0]",Ground Pass,10.198039,,So-Yun Ji,4647.0,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,15,Chelsea FCW,971,['f934929f-88c8-46e6-9b1d-037b50259263'],13,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:13.249,Pass,
,,,,,,,,2.559125,,,,,,,,,,7fdc5edf-2f69-49da-912f-337cb3997f77,272,,"[62.0, 60.0]",19720,6,,,-1.6352232,,,Right Foot,,,"[60.0, 29.0]",Ground Pass,31.06445,,Magdalena Lilly Eriksson,4633.0,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,15,Chelsea FCW,971,['adfa89b6-6839-4155-b923-b4a0209bd4fd'],15,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:15.096,Pass,
,,,,,,,,2.690193,,,,,,,,,,f9b91984-6cc3-43bc-8bb9-30794de79af7,275,,"[61.0, 27.0]",19720,6,,,0.84704834,,,Left Foot,,,"[99.0, 70.0]",High Pass,57.384666,,Hannah Jayne Blundell,17275.0,,True,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,['c0aba6a6-c276-4028-aa54-f8404d20e481'],22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:22.119,Pass,
,,,,,,,,1.437354,,,,,,,,,,f3f10890-a91e-436e-a8cd-35126cf1d431,279,,"[101.0, 70.0]",19720,6,,,-0.7853982,,,Right Foot,,,"[112.0, 59.0]",Ground Pass,15.556349,,Ramona Bachmann,4659.0,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,15,Chelsea FCW,971,['eb23bf25-858d-4a50-bbb6-8fd64d469a54'],26,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:26.594,Pass,
,,,,,,,,0.291,,,,,,,,,,daf6c900-ee0a-4b26-8423-91e92ba6da67,288,,"[108.0, 47.0]",19720,6,,,-1.7681919,,,Right Foot,,,"[107.0, 42.0]",Ground Pass,5.0990195,Incomplete,Francesca Kirby,4641.0,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,15,Chelsea FCW,971,"['891a0e31-ac15-4e4a-a9d2-5c18017cadaf', 'c8b9b0f8-a8cd-49db-9093-8b24e7600578']",30,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:30.361,Pass,
,,,,,,,,3.438499,,,,,,,,,,19aeb849-156c-4b0b-98f1-f32214b3b463,293,,"[7.0, 20.0]",19720,6,,,-0.41822433,,,Left Foot,,,"[43.0, 4.0]",Ground Pass,39.39543,Incomplete,Ella Rutherford,16388.0,,,Recovery,1,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,15,Chelsea FCW,971,"['2846efc5-069d-41d6-a0dd-a270d0eab1de', '416b5260-a15b-405d-986e-d6742d2ff359', '728af062-6b9c-48f8-bc94-60ce3b1cedce']",34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:34.579,Pass,True
,,,,,,,,1.562405,,,,,,,,,,2846efc5-069d-41d6-a0dd-a270d0eab1de,295,,"[78.0, 77.0]",19720,6,,,-2.9229238,,,Left Foot,,,"[60.0, 73.0]",Ground Pass,18.439089,,Millie Bright,4642.0,,,Recovery,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,15,Chelsea FCW,971,"['19aeb849-156c-4b0b-98f1-f32214b3b463', 'dcc15e66-ce8e-4ac1-adbd-00c9b4c41401']",38,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:38.017,Pass,
