50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.152358,,,,,,,,,,,,,,010fb4d5-96b2-4ce8-9780-c631c54fab78,1626,,,"[79.0, 25.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,77,Chelsea FCW,971,['5465f800-aae1-4834-88aa-06571d690eda'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:05.560,Pressure,
,,,,,,True,,,,,0.519295,,,,,,,,,,,,,,c41701a4-72ea-4d06-a6b1-2bbf922f448f,1652,,,"[47.0, 15.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,79,Chelsea FCW,971,"['43aa4857-d99d-4a32-b799-87aa7e817d3a', '864b96a3-e60d-4368-9826-b30063f1cd83', 'e3d675c8-3058-4484-9790-18d4d8433dd3']",57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:57.720,Pressure,
,,,,,,,,,,,0.942009,,,,,,,,,,,,,,e17cd022-7266-47d1-8966-317f49cf7738,1676,,,"[96.0, 69.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,80,Birmingham City WFC,969,['af1351af-baa6-4628-893e-6fc2e2231998'],29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:29.844,Pressure,
,,,,,,,,,,,0.857476,,,,,,,,,,,,,,2e486b39-3f5b-452e-92ac-29a68bb3a250,1680,,,"[111.0, 47.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,80,Birmingham City WFC,969,"['23b35507-f62e-4f4f-8488-b20cbce9f910', '59bfe05e-3d4a-4486-b0b3-844d3ac4c1cd']",39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:39.240,Pressure,
,,,,,,,,,,,0.703334,,,,,,,,,,,,,,e718ca4a-58dd-4bf0-8db6-973cd91b4fc7,1682,,,"[115.0, 26.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,80,Birmingham City WFC,969,"['594f9428-d3f3-410f-9bdd-d9e8a4a76c35', 'bdb8a393-7a9c-4b74-ac5a-1f97ed823233']",40,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:40.588,Pressure,
,,,,,,,,,,,1.007846,,,,,,,,,,,,,,5fa758fe-330d-46e5-9a2a-4eccf11724e1,1691,,,"[105.0, 12.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,80,Birmingham City WFC,969,"['7efe1bfd-673d-4906-81c6-fc405a370308', 'e11b66b9-74d2-4c77-baa6-02661ec71231']",45,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:45.098,Pressure,
,,,,,,,,,,,1.359548,,,,,,,,,,,,,,edf4a169-c178-47a9-9e9d-0a244c51709f,1693,,,"[108.0, 19.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,80,Birmingham City WFC,969,"['09057cef-a7e0-4e15-be99-1691b9073adf', '62290bc3-14b1-454f-b21b-027d68e740e3']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:46.462,Pressure,
,,,,,,,,,,,1.268081,,,,,,,,,,,,,,fac8d6e7-87e3-4984-a042-519d94735d92,1702,,,"[109.0, 30.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,80,Birmingham City WFC,969,"['b3f286e9-3000-4952-9733-6e41267bcdc4', 'ddf8d0e3-2943-4b12-9e10-e9bd4ae76462']",51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:51.535,Pressure,
,,,,,,,,,,,0.925913,,,,,,,,,,,,,,b998f57b-ddc1-471c-8fc1-226be20b1bbb,1706,,,"[110.0, 50.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany England,15550.0,Left Midfield,80,Birmingham City WFC,969,"['39362b4f-a893-49e4-9e83-be7ef9e65845', '5a9919fe-c6ee-43cb-af67-0ac9b37ca1bc']",53,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:53.867,Pressure,
,,,,,,,,,,,1.293489,,,,,,,,,,,,,,89487c2d-f483-44c6-9e69-ef5a371978a1,1708,,,"[98.0, 46.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,80,Birmingham City WFC,969,"['240e0777-a578-4ff5-8ab5-c812ae5ae780', '9018d243-804f-4a3d-9ee5-6201e6b11387', 'e08bac8e-b18f-48cd-8f8e-3c52c8a15605']",55,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:55.226,Pressure,
,,,,,,,,,,,1.754393,,,,,,,,,,,,,,f036aebb-bbda-42a5-9d35-0e334434d330,1714,,,"[107.0, 67.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany England,15550.0,Left Midfield,80,Birmingham City WFC,969,['b5d3ac8e-6e55-4d26-90b4-a2948017ca71'],58,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:58.447,Pressure,
,,,,,,,,,,,0.74189,,,,,,,,,,,,,,9eb7b8a0-b4b8-47b9-88bd-d79af37ea89c,1716,,,"[50.0, 17.0]",19743,42,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,80,Birmingham City WFC,969,,6,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:06.898,Pressure,
,,,,,,,,,,,1.584319,,,,,,,,,,,,,,e389ba6a-ff21-42af-9c2f-4bd4146845e9,1725,,,"[21.0, 25.0]",19743,42,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,80,Birmingham City WFC,969,['74de28cb-4f59-45ee-b7b7-124c3754d272'],11,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:11.751,Pressure,
,,,,,,,,,,,0.877154,,,,,,,,,,,,,,2903323a-0575-46e6-9f60-3dd24bcd2393,1749,,,"[72.0, 76.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bethany England,15550.0,Left Midfield,84,Birmingham City WFC,969,"['27e4119b-ac58-488f-8939-61977e574a82', 'b8622da0-098d-42b5-8b5b-694189f13535']",11,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:11.744,Pressure,
,,,,,,,,,,,1.116118,,,,,,,,,,,,,,254ad7ad-87fe-48a2-9d15-c6469c04a0ad,1757,,,"[64.0, 12.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Erin Cuthbert,4660.0,Right Midfield,84,Birmingham City WFC,969,"['46295a37-57a1-467a-8429-96dea8a80dc3', 'c10dff0d-8d15-4d31-8c8b-c56db72c1df3']",22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:22.207,Pressure,
,,,,,,,,,,,0.500206,,,,,,,,,,,,,,eb85b417-b6b8-4e5f-bfdf-5ecb2e73d0a0,1765,,,"[96.0, 64.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Right Wing,85,Birmingham City WFC,969,['71f44447-a7b4-49b1-a6c2-0eab47abc482'],10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:10.255,Pressure,
,,,,,,,,,,,1.129778,,,,,,,,,,,,,,7af10d80-1330-4068-9998-44bdb82f80fd,1767,,,"[69.0, 19.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesca Kirby,4641.0,Center Forward,85,Birmingham City WFC,969,['ac0059ce-e174-4a40-948b-e9867edc219c'],14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:14.794,Pressure,
,,,,,,,,,,,1.294939,,,,,,,,,,,,,,ff49f7d2-1cb1-4783-94e4-f2ec90825334,1795,,,"[54.0, 11.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erin Cuthbert,4660.0,Right Midfield,85,Birmingham City WFC,969,"['475b5b30-8732-4766-b461-6d2fc830a0e7', 'e907ed60-36d8-413f-9066-dcd603d46532']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:46.055,Pressure,
,,,,,,,,,,,1.155084,,,,,,,,,,,,,,b796201f-3e46-472a-b758-d88c659e0804,1797,,,"[24.0, 4.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,85,Birmingham City WFC,969,,48,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:48.538,Pressure,
,,,,,,True,,,,,1.09751,,,,,,,,,,,,,,b5a72d8d-27a6-4519-9416-7cf0a0675367,1802,,,"[106.0, 72.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Wing,86,Chelsea FCW,971,"['6325c13b-bcb9-46bc-aa3f-5fdce16ab4a9', '73071191-0fe3-4898-9564-f7fac27ce536']",51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:51.790,Pressure,
,,,,,,,,,,,2.23787,,,,,,,,,,,,,,2d21cad0-c2d6-46ec-8351-e62fe9d5b252,1806,,,"[41.0, 59.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,86,Chelsea FCW,971,['ca82cd05-02d0-463f-9296-57c1535112d2'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:57.413,Pressure,
,,,,,,,,,,,0.11029,,,,,,,,,,,,,,0f96f108-8e21-4c5a-8aec-c0b7e4df4d48,1807,,,"[34.0, 47.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,86,Chelsea FCW,971,,0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:00.149,Pressure,
,,,,,,,,,,,1.347555,,,,,,,,,,,,,,5b8d1203-b8df-48f1-8202-905d222bfbb1,1822,,,"[113.0, 47.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,88,Birmingham City WFC,969,['9055d232-2b2a-468c-a4e5-5482ef1771cb'],35,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:35.941,Pressure,
,,,,,,,,,,,0.702367,,,,,,,,,,,,,,6486724c-b80e-4579-88b3-5361067aefaf,1841,,,"[67.0, 72.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Left Midfield,88,Birmingham City WFC,969,['5f8b967b-602a-44bf-99bc-13dcf0c2f718'],59,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:59.830,Pressure,
,,,,,,,,,,,1.128745,,,,,,,,,,,,,,f4960640-28ca-499e-bd85-93dfc0b36e4a,1846,,,"[56.0, 66.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Left Midfield,88,Birmingham City WFC,969,"['689c98f6-72fb-4a9b-9ccd-9582409a304c', '9d843854-10c5-4474-8b93-e1ac62c4a101']",6,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:06.720,Pressure,
,,,,,,,,,,,0.821232,,,,,,,,,,,,,,b30ffe15-4509-4f03-b158-213db3bee821,1873,,,"[47.0, 37.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,89,Birmingham City WFC,969,"['74523372-785c-475e-8b4e-38012b7836a2', 'fb1fe3a4-8e71-44bf-867e-5b4d5ba4ad34']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:46.589,Pressure,
,,,,,,,,,,,0.710627,,,,,,,,,,,,,,49781209-20a7-4e7d-93eb-623d163b9f20,1882,,,"[57.0, 30.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,89,Birmingham City WFC,969,['3f27fd2f-d378-4762-bdc3-1aa42e792558'],49,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:49.888,Pressure,
,,,,,,,,,,,1.366322,,,,,,,,,,,,,,266093c4-6464-446f-991d-c9c1de16c2db,1893,,,"[64.0, 56.0]",19743,49,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,89,Birmingham City WFC,969,"['137e1887-6290-49aa-8b14-e805bc2d251e', 'f91a7416-0b60-40ac-9600-aafa1a9054e4']",2,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:02.851,Pressure,
,,,,,,,,,,,0.793774,,,,,,,,,,,,,,fa3f0afe-82e6-45b0-b360-fe95dd7cce62,1897,,,"[79.0, 57.0]",19743,49,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,89,Birmingham City WFC,969,"['24f27726-2103-4958-98fe-39c4dd23b8c1', '36663122-00d1-405a-a147-d6aabc756dbe']",5,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:05.796,Pressure,
,,,,,,,,,,,1.256031,,,,,,,,,,,,,,8a477142-f6cc-4065-9b19-36162f1b5fe2,1907,,,"[57.0, 78.0]",19743,49,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Carter,19422.0,Right Back,89,Birmingham City WFC,969,"['74126660-9d26-402d-9294-901610481c7c', '7fce4a2f-8090-48f8-9803-7efb7e6121fb']",12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:12.399,Pressure,
,,,,,,,,,,,0.399989,,,,,,,,,,,,,,529707c5-7ac0-4a88-ae44-bf87fadc76b8,1920,,,"[77.0, 11.0]",19743,49,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Left Wing,90,Chelsea FCW,971,['f141b1f3-b0e8-431a-964e-65a364bda651'],37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:49:37.579,Pressure,
,,,,,,,,,,,1.183284,,,,,,,,,,,,,,67fb3f83-426f-4bfd-bfd8-37a28b9f7c4a,1942,,,"[95.0, 16.0]",19743,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francesca Kirby,4641.0,Center Forward,92,Birmingham City WFC,969,"['36b04d7b-de29-46ae-be7c-06f26669a25e', 'bb80efb8-cb22-4db7-907f-595886a2acd1']",11,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:11.696,Pressure,
,,,,,,True,,,,,1.3938,,,,,,,,,,,,,,a6559ba2-58fc-42db-b396-2d9574c4844e,1950,,,"[21.0, 37.0]",19743,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Back,93,Chelsea FCW,971,"['513f1d89-6153-4592-ba17-5d2c97457cc3', '8f41a7e6-c21a-4fd7-8782-a3637e150acc', 'd876a171-56e8-4206-b1bd-bf5eaae5a816']",17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:17.241,Pressure,
,,,,,,,,,,,0.742622,,,,,,,,,,,,,,5a9b6983-db97-4db3-8809-f212907667e4,1956,,,"[91.0, 28.0]",19743,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,93,Chelsea FCW,971,"['358f767f-3c79-4783-aa80-c3c1f79cb7ba', '79cce2ee-503b-410a-a8c2-1fe5584bcabc']",21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:21.722,Pressure,
,,,,,,,,,,,0.747208,,,,,,,,,,,,,,0d9f84bd-d400-4b76-97fb-0a8e16e5b25e,1974,,,"[98.0, 50.0]",19743,46,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,So-Yun Ji,4647.0,Center Attacking Midfield,97,Birmingham City WFC,969,"['1c8d1316-362c-4a63-aa0f-8d98c6ab944b', '3cd5dbee-0cc6-4d6f-b401-6745ba616a50', 'c3c060eb-b324-4e66-9f63-f3b3750b2c31']",43,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:43.377,Pressure,
,,,,,,True,,,,,1.337346,,,,,,,,,,,,,,4170e262-1c52-4f14-9316-c868555eee3d,1984,,,"[19.0, 17.0]",19743,46,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kerys Harrop,15569.0,Left Back,97,Birmingham City WFC,969,['105cc22f-abef-4a23-ad7d-7e89863fa577'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:46.429,Pressure,
,,,,,,,,,,,1.633227,,,,,,,,,,,,,,fd3335a0-d017-45e5-8ee8-bb60d1c40f36,1990,,,"[111.0, 56.0]",19743,46,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erin Cuthbert,4660.0,Right Midfield,97,Birmingham City WFC,969,"['7891ce0f-89a4-47a1-9ead-9b5736b8b274', 'f68ba1e3-43a4-4045-963b-a2fd82ce2ea1']",50,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:50.507,Pressure,
,,,,,,,,,,,0.461533,,,,,,,,,,,,,,aeb59658-f5a2-43b4-8d4b-5d38e5096acd,1992,,,"[99.0, 74.0]",19743,46,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,So-Yun Ji,4647.0,Center Attacking Midfield,97,Birmingham City WFC,969,,53,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:53.186,Pressure,
,,,,,,,,,,,1.112185,,,,,,,,,,,,,,7dd75fa6-1fa4-498d-9f33-7f9c486188a1,1996,,,"[37.0, 3.0]",19743,46,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sarah Emma Mayling,19500.0,Left Wing,97,Birmingham City WFC,969,"['32fdb376-e49b-42de-a5f6-016244f45eaf', '6df358bb-501b-4861-9dba-8b42810ea3b5']",56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:56.150,Pressure,
,,,,,,,,,,,1.138391,,,,,,,,,,,,,,9b08627b-2b13-422f-bffa-1a95e8e0979e,2007,,,"[70.0, 75.0]",19743,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Wing,98,Chelsea FCW,971,"['242ef490-cf85-48c7-a0d3-3d19fffb1c96', '2802f059-8b27-47ef-a4bc-9b0631147909', 'fd9f52e2-7f1b-46bd-a1a0-67954ae8f595']",7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:07.847,Pressure,
,,,,,,,,,,,0.980589,,,,,,,,,,,,,,e1936bed-df3c-4eb3-a7c7-5983e65e7ef2,2023,,,"[65.0, 25.0]",19743,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,99,Birmingham City WFC,969,"['001d7867-a10c-470e-bfea-5cfe0a975f7e', '09e5abc4-256e-4142-9f8a-cfb5babb5501']",22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:22.617,Pressure,
,,,,,,True,,,,,1.158048,,,,,,,,,,,,,,d1656560-4356-4a53-bf33-d9787787d322,2031,,,"[37.0, 56.0]",19743,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,99,Birmingham City WFC,969,['7eac6911-4086-42e3-a4b6-85b200c553df'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:25.257,Pressure,
,,,,,,,,,,,1.960653,,,,,,,,,,,,,,b603ca4a-6d7e-4489-bffc-1e98bc3b957e,2038,,,"[100.0, 55.0]",19743,48,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesca Kirby,4641.0,Center Forward,100,Birmingham City WFC,969,"['59110365-7e35-4fa3-9f30-f030887ff5a4', '60116e2e-35d2-493e-9e87-87d081de70b5', '90495881-2519-4a11-9737-8c2d9036dc3b']",17,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:17.532,Pressure,
,,,,,,,,,,,0.917493,,,,,,,,,,,,,,b81318c8-3571-454d-a553-4caeb4ce747c,2044,,,"[101.0, 74.0]",19743,48,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Right Midfield,100,Birmingham City WFC,969,"['29bec64a-969d-4378-859d-8368d33146b7', '91410d82-0703-4364-a35c-864495d06fc2']",21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:21.353,Pressure,
,,,,,,,,,,,0.970889,,,,,,,,,,,,,,d83e237b-b041-4a3d-b9e9-8fbcdda91921,2051,,,"[73.0, 62.0]",19743,48,,,,,,,,,,,,,,,,,,,,2,From Free Kick,So-Yun Ji,4647.0,Center Attacking Midfield,100,Birmingham City WFC,969,['977dbff7-b664-492b-a8b6-1e704ff5619f'],26,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:26.583,Pressure,
,,,,,,,,,,,0.923928,,,,,,,,,,,,,,5cb3de12-dfa7-492d-b0fe-f1b3133ae10b,2063,,,"[89.0, 8.0]",19743,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Left Wing,101,Chelsea FCW,971,"['afdc8dd0-48fd-4365-8c14-d0fb0240fea5', 'd0b0078f-dba7-4d63-bc59-36d63cb967c4']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:47.234,Pressure,
,,,,,,,,,,,0.977173,,,,,,,,,,,,,,628e8470-0c01-4f2d-a85c-609ca176875f,2071,,,"[47.0, 13.0]",19743,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Back,101,Chelsea FCW,971,['635e1e54-d063-425a-b336-c2631dfedf93'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:51.708,Pressure,
,,,,,,True,,,,,0.947357,,,,,,,,,,,,,,3e12421e-98cb-43f1-8983-0893a0067dca,2076,,,"[77.0, 57.0]",19743,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,102,Birmingham City WFC,969,['a062793b-5963-432a-867b-a31d5b068a20'],55,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:55.006,Pressure,
,,,,,,,,,,,0.924061,,,,,,,,,,,,,,3a2181af-5333-4674-a4b9-d23eeba56a79,2080,,,"[61.0, 55.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,102,Birmingham City WFC,969,"['466b4741-cbef-46d7-baf5-4a346da2a1b0', 'f3599654-a025-4886-bc2f-1330ed05f549']",0,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:00.324,Pressure,
,,,,,,,,,,,2.459837,,,,,,,,,,,,,,5172a4de-7f04-4a76-9391-735547e013a1,2088,,,"[107.0, 62.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Wing,102,Birmingham City WFC,969,"['093ebb25-9576-4984-8741-53b71c6954f2', '0e391b6e-9781-4348-9d31-67a50c034ff1']",10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:10.930,Pressure,
,,,,,,,,,,,1.268676,,,,,,,,,,,,,,85847f0d-414b-4852-884e-c4bf47219275,2099,,,"[43.0, 8.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Left Midfield,103,Birmingham City WFC,969,"['7cec4ba2-ccff-4c04-a620-262696366f1e', 'd0bcce09-6752-4017-ab42-68564952f4d8']",23,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:23.854,Pressure,
,,,,,,,,,,,1.247222,,,,,,,,,,,,,,14682a75-ea76-4468-b475-a8ddeae93203,2106,,,"[78.0, 25.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesca Kirby,4641.0,Center Forward,103,Birmingham City WFC,969,['b37a9846-ab62-429c-acff-634035209171'],30,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:30.868,Pressure,
,,,,,,,,,,,0.952783,,,,,,,,,,,,,,9fd79416-32ef-4f4a-8c23-71402839fad2,2110,,,"[44.0, 68.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Right Midfield,103,Birmingham City WFC,969,['4ef02010-ef7a-4330-9a16-320911188014'],36,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:36.708,Pressure,
,,,,,,,,,,,1.022101,,,,,,,,,,,,,,75c232cd-c4d0-4f46-93f6-0d6e81197027,2112,,,"[11.0, 69.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Back,103,Birmingham City WFC,969,"['0720223f-5662-4d8c-84c9-b2b15fda5725', '24d0c96e-9ab5-4ed8-9b99-fd1355a1db64']",39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:39.335,Pressure,
,,,,,,,,,,,0.643907,,,,,,,,,,,,,,09a790bf-e575-4a9d-baca-80b3f813c255,2124,,,"[9.0, 72.0]",19743,49,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Back,103,Birmingham City WFC,969,['2481c9ab-6cc7-4407-aa52-3d23c48593dd'],43,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:43.898,Pressure,
,,,,,,,,,,,1.594606,,,,,,,,,,,,,,9753487c-d979-4ed6-8f2e-222fad3bb21b,2129,,,"[15.0, 24.0]",19743,50,,,,,,,,,,,,,,,,,,,,2,From Corner,Drew Spence,4638.0,Left Defensive Midfield,104,Birmingham City WFC,969,,20,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:20.264,Pressure,
,,,,,,,,,,,1.4913,,,,,,,,,,,,,,f44c3e2a-1d78-425c-9571-ae757013103f,2135,,,"[100.0, 62.0]",19743,50,,,,,,,,,,,,,,,,,,,,2,From Corner,Chloe Arthur,10193.0,Right Defensive Midfield,104,Birmingham City WFC,969,,23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:23.186,Pressure,
,,,,,,,,,,,1.549566,,,,,,,,,,,,,,f63c5086-6fcf-428a-a4ec-bf6fb71aafe9,2145,,,"[24.0, 13.0]",19743,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Right Defensive Midfield,106,Birmingham City WFC,969,"['18b83a49-5b83-4787-bd16-a2560e94e406', '99cef223-86c8-4810-a786-b1f077a965d5']",48,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:48.869,Pressure,
