ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,True,,,,,0.529064,,,,,,,,,,,,,,,1eb1c0e8-3a96-4aa7-a01b-b54bdf373880,93,,,"[99.0, 29.0]",19746,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jane Ross,4653.0,Left Center Forward,11,Everton LFC,967,"['5add2efc-6372-4a1f-a4bc-4814c46f8abc', 'f66d7072-3e20-46b3-a897-9b76b984b81b']",7,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:07.343,Pressure,
,,,,,,,,,,0.523635,,,,,,,,,,,,,,,7c6ab1d2-5cf5-4a4a-a0d2-8502ea88fa50,105,,,"[89.0, 43.0]",19746,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Left Center Midfield,11,Everton LFC,967,"['7906112f-b7ea-44e7-9d56-aafabca1c382', 'ec0eccba-285b-4fa4-a544-5f80c783522a']",14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:14.491,Pressure,
,,,,,,,,,,1.208577,,,,,,,,,,,,,,,17aaa084-3636-404c-8773-b3b8266a9e2a,125,,,"[37.0, 25.0]",19746,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Midfield,12,West Ham United LFC,972,['76e9ea85-6928-4c06-87e8-11bca9aef7c8'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:36.973,Pressure,
,,,,,True,,,,,1.433401,,,,,,,,,,,,,,,ba1ea01f-a016-4e81-acda-1d12f7441c97,150,,,"[86.0, 64.0]",19746,4,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,14,West Ham United LFC,972,"['1bb1f831-ecfb-4eb6-b9c1-b7b81f1b61ce', '205f2259-af16-4aee-b600-94501c0fc53d', '684f0d30-ed97-4057-8924-c9ce83acb9c8']",19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:19.718,Pressure,
,,,,,True,,,,,0.291773,,,,,,,,,,,,,,,f8eb51d3-1656-4812-af85-53935782c341,163,,,"[80.0, 32.0]",19746,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Simon,18155.0,Left Wing Back,15,Everton LFC,967,['f0c0317b-16c9-4453-bc85-e1bef958508a'],29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:29.290,Pressure,
,,,,,,,,,,0.245074,,,,,,,,,,,,,,,77c1306b-0bc9-4f9f-839d-8a4d557d4e5e,165,,,"[80.0, 38.0]",19746,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Left Center Midfield,15,Everton LFC,967,,31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:31.176,Pressure,
,,,,,,,,,,0.631845,,,,,,,,,,,,,,,d132cd55-ae69-4644-b06d-cbd78c6e5cd6,180,,,"[24.0, 66.0]",19746,4,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esmee de Graaf,18154.0,Right Wing Back,15,Everton LFC,967,"['3f617438-1cdb-4292-8401-ae5559f0ad9e', '95c9ff42-6c2a-45f8-abe3-de4b38022a2e']",43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:43.921,Pressure,
,,,,,,,,,,0.667118,,,,,,,,,,,,,,,aa5a6954-4c27-44d1-8909-cc4b66bcbc18,188,,,"[66.0, 36.0]",19746,5,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Claudia Walker,15580.0,Center Forward,16,West Ham United LFC,972,"['61491756-6435-49f9-8d6a-36cde0bceab5', '7d071f30-8d0e-4471-80db-86cdcb9cb843']",26,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:26.503,Pressure,
,,,,,,,,,,0.784569,,,,,,,,,,,,,,,c7348672-fbfe-4eaf-9caa-85eeb528e498,192,,,"[52.0, 74.0]",19746,5,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Taylor Hinds,19687.0,Right Midfield,16,West Ham United LFC,972,"['bb8f1c3c-c2dd-4758-bae1-4e2cdccca7d8', 'c3aba113-7ccd-4fe7-90c4-1d3ebbed6846']",31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:31.748,Pressure,
,,,,,,,,,,1.326523,,,,,,,,,,,,,,,8a28ead6-b9a8-4e38-a82f-2738e8d43cbf,199,,,"[67.0, 54.0]",19746,5,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Angharad James,15577.0,Left Defensive Midfield,16,West Ham United LFC,972,['bb9b6ce1-51a8-41b9-8ab2-1cdd23192453'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:36.315,Pressure,
,,,,,,,,,,1.586631,,,,,,,,,,,,,,,0e239314-3958-4a4f-a827-3b2927ecd393,206,,,"[5.0, 26.0]",19746,6,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,18,Everton LFC,967,"['2b4ad14d-8037-41dc-b038-4683ff3bebb8', '85c87e17-7c4f-4a2c-b896-261524f93d6f', 'ddc7c832-dab3-49fe-bd03-6868e3266d35']",27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:27.625,Pressure,
,,,,,,,,,,1.900259,,,,,,,,,,,,,,,a5c64ab9-7103-431b-b62c-4d367e903297,220,,,"[51.0, 53.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Attacking Midfield,20,West Ham United LFC,972,"['7d3c06ad-5c42-41c8-82cf-051a0d94b9b8', 'e1519bd7-df31-47b3-9d85-cc98282f4ccf']",14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:14.413,Pressure,
,,,,,,,,,,2.134261,,,,,,,,,,,,,,,e00a3c8e-b074-4e46-acf4-32d6ce9a9644,231,,,"[70.0, 13.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Left Attacking Midfield,20,West Ham United LFC,972,"['079468e8-a914-4725-8298-1f07f452c0ac', '358323fc-2656-48ee-8bf8-85391c053fab', '3a3a58ae-0341-4ca6-9b9f-b121240f0540', '5f0e8e34-a0a9-4a34-baa9-f477c095e249', '779bed06-d520-4ddc-9285-28bcc1b580db']",23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:23.954,Pressure,
,,,,,,,,,,0.530047,,,,,,,,,,,,,,,3e78bea6-6cc2-4924-97a8-69ebed1c2fe8,243,,,"[60.0, 62.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Attacking Midfield,20,West Ham United LFC,972,['c3f0e8fe-444c-4a93-9f26-93100f6e682d'],32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:32.210,Pressure,
,,,,,,,,,,0.649946,,,,,,,,,,,,,,,0b16917e-5136-4f33-a56c-5c1cce63ec70,245,,,"[41.0, 76.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Midfield,20,West Ham United LFC,972,"['9ba417b6-3d56-4400-8186-22e875cdcf80', 'bc77039d-69aa-4a41-9084-9b6af892dd38']",33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:33.748,Pressure,
,,,,,,,,,,2.488988,,,,,,,,,,,,,,,83e1da6e-f759-4894-aaf3-920d14fed295,251,,,"[21.0, 68.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,20,West Ham United LFC,972,"['2fb46923-edb6-4579-b69d-823f2b8252f2', 'b74a172c-e2c2-488a-a444-086489aa11b2']",36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:36.889,Pressure,
,,,,,True,,,,,1.340941,,,,,,,,,,,,,,,1ed63c45-f74d-4742-8428-80577420da9f,256,,,"[118.0, 22.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,20,West Ham United LFC,972,"['1ed2d989-3d7c-4072-8499-2e34b60a60cd', '64bfeea4-2432-4508-9d02-dcc5780afafd']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:44.244,Pressure,
,,,,,,,,,,2.580126,,,,,,,,,,,,,,,dc215d6a-1de5-44f7-b2aa-ba86d500b944,262,,,"[27.0, 50.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Attacking Midfield,20,West Ham United LFC,972,"['49f900bf-a42d-4b03-8f61-d40e31868a64', 'a98c60a5-40b6-4593-879d-02dbcc750ae2', 'c4245101-7701-4528-b699-148d0c80e657']",49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:49.279,Pressure,
,,,,,,,,,,0.437817,,,,,,,,,,,,,,,abcb435b-ee8b-40f5-b4b0-56817b9e44e3,287,,,"[98.0, 59.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alisha Lehmann,18153.0,Right Center Forward,21,Everton LFC,967,"['3cc5dc1b-1af8-4afc-b7e1-24ae7cf36abe', 'f61b0f50-e323-465a-840a-78411286ecc8']",46,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:46.169,Pressure,
,,,,,,,,,,0.779557,,,,,,,,,,,,,,,a019d36f-f2bf-40c5-80f6-c6a6585a98f1,294,,,"[42.0, 74.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Esmee de Graaf,18154.0,Right Wing Back,21,Everton LFC,967,['56630d33-7d05-4a07-8e1c-dae7e5931353'],53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:53.941,Pressure,
,,,,,True,,,,,0.625018,,,,,,,,,,,,,,,649d6889-2b53-4315-97b4-c102109e2a52,307,,,"[103.0, 5.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,23,West Ham United LFC,972,['51865c9d-7e72-4905-a778-a4928e605d53'],12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:12.149,Pressure,
,,,,,,,,,,1.364457,,,,,,,,,,,,,,,b97b3fbd-719b-4341-82f8-83f0fb5652d3,313,,,"[62.0, 12.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,24,West Ham United LFC,972,['9b914dad-05f2-470f-ad9b-29478adf4d1b'],23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:23.373,Pressure,
,,,,,,,,,,0.726324,,,,,,,,,,,,,,,fd9d7df3-e471-4d67-95c5-8cca5feeab2a,323,,,"[47.0, 55.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,24,West Ham United LFC,972,"['091b9683-76b6-4466-b17a-a7aecf558204', '09999eb7-ab55-4c2b-9b45-90a5b4e4c10a']",33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:33.472,Pressure,
,,,,,,,,,,1.302859,,,,,,,,,,,,,,,6265e22d-3d60-47a3-b710-c3cbac83642d,337,,,"[47.0, 27.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,24,West Ham United LFC,972,"['2257d38f-6e3f-4940-b778-231ed5e1f6a4', '62faebc6-3409-461f-858d-fdc01790238c']",46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:46.475,Pressure,
,,,,,True,,,,,0.463289,,,,,,,,,,,,,,,41325b7b-c187-49fd-bfef-0927fbfc9a97,350,,,"[68.0, 69.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,25,Everton LFC,967,"['71087eea-a20f-4034-bf6f-006173bf73be', 'b3f1e24a-7e32-4565-a2f3-1439c8d9b985']",55,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:55.192,Pressure,
,,,,,,,,,,1.298748,,,,,,,,,,,,,,,1068d633-37a8-41bb-bee5-009e36c85ca2,360,,,"[87.0, 51.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Center Forward,25,Everton LFC,967,"['1203605a-336d-463a-a01a-58d9325cee3d', 'f80cfbb3-c2ac-4949-9a3b-314cca613062']",0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:00.682,Pressure,
,,,,,,,,,,1.126867,,,,,,,,,,,,,,,44d078c2-e32e-42c4-ae1f-2ae9f0ed3027,365,,,"[15.0, 7.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Simon,18155.0,Left Wing Back,25,Everton LFC,967,"['3add28d8-11d9-4223-9723-12db6bf70383', 'ac470702-04e9-4a19-a12e-c7b3d0add37e']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:09.762,Pressure,
,,,,,True,,,,,1.953155,,,,,,,,,,,,,,,b66f9114-eebf-4bf9-a9d6-87ec6ba3717d,377,,,"[85.0, 28.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Left Center Midfield,27,Everton LFC,967,"['2409a201-6582-4db9-bba1-9700d9915710', '90e6e25f-0585-4b30-9cdd-2583cccc1be7']",54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:54.401,Pressure,
,,,,,,,,,,0.571967,,,,,,,,,,,,,,,320960bf-53a5-4aff-9f29-eb17d7840e41,385,,,"[85.0, 30.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jane Ross,4653.0,Left Center Forward,28,Everton LFC,967,"['03af6fe3-dab6-45e6-8294-d7a713769058', '1fb0ac78-a065-45b7-8c7c-c7fcdc1f333e']",18,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:18.019,Pressure,
,,,,,,,,,,0.577161,,,,,,,,,,,,,,,fd28c12f-dbec-4076-9dff-e6b354e03e48,390,,,"[84.0, 61.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisha Lehmann,18153.0,Right Center Forward,28,Everton LFC,967,,21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:21.046,Pressure,
,,,,,,,,,,1.218068,,,,,,,,,,,,,,,a4a09622-513e-45cf-aa3b-dc27bb0c349d,391,,,"[48.0, 20.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chloe Kelly,15570.0,Left Attacking Midfield,28,Everton LFC,967,"['a5251097-6cf3-4119-9056-48f25aa0d12c', 'de50805d-ba78-4cf1-a627-b7947967f707']",23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:23.862,Pressure,
,,,,,True,,,,,0.966805,,,,,,,,,,,,,,,bae3200c-ad59-4f71-b904-4312be9ccf49,417,,,"[51.0, 32.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,29,West Ham United LFC,972,"['829c9dcd-0825-46f8-9634-ba8c9fa8e03f', '982ba9f9-2814-49af-b4ea-bf8a2fc477fe']",40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:40.670,Pressure,
,,,,,,,,,,2.021052,,,,,,,,,,,,,,,0d26cb7e-1b25-4972-824b-f8f3f3b70b3b,427,,,"[44.0, 8.0]",19746,12,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,30,Everton LFC,967,"['1171980c-8648-42e9-8036-7e09b4c60887', '122d490d-c07a-46c0-9035-80331a236b04', 'aa84db7c-1f2f-4dca-95ce-8688145e5619', 'acfe0926-970a-4f19-b45c-c3037b5a4d36', 'f110f2e4-ff49-4645-a554-3751984434f7']",4,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:04.890,Pressure,
,,,,,,,,,,3.586081,,,,,,,,,,,,,,,66b6503c-e0a4-4316-afd4-ce97294f0872,439,,,"[56.0, 63.0]",19746,12,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Simic,18150.0,Right Center Midfield,30,Everton LFC,967,"['9ec84f92-c912-4634-b6a5-ac191314810d', 'f79fa7ea-6c91-45e4-8d5b-0aaac89dc024']",13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:13.514,Pressure,
,,,,,,,,,,1.74592,,,,,,,,,,,,,,,249021f1-ffa0-42da-8d18-2a47ff380a78,462,,,"[10.0, 8.0]",19746,14,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Midfield,34,West Ham United LFC,972,"['9bf28cdd-4ae8-4094-90f0-1bc2d004801b', 'bdb99a22-152b-49ed-bbab-7ca68831b79e', 'f10ae5b5-b177-48f1-b9c3-5e3bbae831dd']",3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:03.799,Pressure,
,,,,,True,,,,,0.986194,,,,,,,,,,,,,,,997ea3a2-d281-47f6-9f6e-297f28616e84,481,,,"[56.0, 63.0]",19746,15,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Midfield,37,West Ham United LFC,972,['95750559-4ad8-4a02-bd3f-abbbfac6084d'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:05.247,Pressure,
,,,,,True,,,,,0.512534,,,,,,,,,,,,,,,498b4ce9-122a-4367-9445-90d66f4f3cb3,485,,,"[55.0, 48.0]",19746,15,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,37,West Ham United LFC,972,['8610c7d7-b65b-4fec-8286-e54fe99f32af'],7,,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:07.912,Pressure,
,,,,,True,,,,,0.870431,,,,,,,,,,,,,,,03a61383-3629-4995-8a20-4b59329fdd3c,486,,,"[62.0, 51.0]",19746,15,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Midfield,37,West Ham United LFC,972,['54e76696-0754-4699-88ab-10c288e206c9'],7,,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:07.919,Pressure,
,,,,,,,,,,0.920831,,,,,,,,,,,,,,,909b0c2b-9fc1-40b1-8d2a-b32c89374fb4,493,,,"[108.0, 43.0]",19746,15,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Midfield,37,West Ham United LFC,972,['edcd8b78-cfc5-4f4f-8247-7597eb016086'],14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:14.868,Pressure,
,,,,,,,,,,1.396159,,,,,,,,,,,,,,,51947c98-5f29-49d3-ae02-37b9c125c3e1,497,,,"[74.0, 23.0]",19746,15,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,37,West Ham United LFC,972,['36ea2954-f6fe-4b3f-a6cf-47a1eaf8dad9'],18,,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:18.145,Pressure,
,,,,,,,,,,0.947933,,,,,,,,,,,,,,,4a5ddc5b-e23e-4e08-b34e-cd8ac8fdc6ad,518,,,"[41.0, 26.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brianna Visalli,18157.0,Left Center Midfield,38,Everton LFC,967,"['4c9bcf9c-7df8-4fa1-bf61-5789ac382cb9', '88bd8465-eecc-40dc-b58b-3e191c2c096b']",8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:08.617,Pressure,
,,,,,,,,,,0.9829,,,,,,,,,,,,,,,873a76d3-6078-4a94-ab86-b6a4c890b769,523,,,"[44.0, 19.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kate Longhurst,18147.0,Center Midfield,38,Everton LFC,967,"['1f502efe-7d6e-4c17-a300-beaeb1b24460', '2fa4bd5b-c310-4cda-97c7-c089b0e58f28', 'cb9668ab-beaf-4947-8f67-9d08b834c4b2']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:11.321,Pressure,
,,,,,,,,,,0.922864,,,,,,,,,,,,,,,e4e51ea8-3e6f-4d77-8955-9af3e95f4999,527,,,"[56.0, 28.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brianna Visalli,18157.0,Left Center Midfield,38,Everton LFC,967,"['9e6de2d9-3201-41fc-8ebe-fd274b7d5f9a', 'd55772ae-0575-4b90-b800-6fead25efd08', 'f15b97b2-610b-45bc-a258-c46d76a9aff5']",13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:13.443,Pressure,
,,,,,,,,,,0.568158,,,,,,,,,,,,,,,b7f214c6-804e-4d9b-830c-fe02cfd20d7f,540,,,"[53.0, 72.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Brianna Visalli,18157.0,Left Center Midfield,38,Everton LFC,967,"['4e36888c-b001-4acd-901f-545843bc2acc', 'a10c0df8-c607-4b62-95b5-688d00f74a6f', 'bfb22fdd-365a-4147-9c04-3d906a9518bf']",21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:21.768,Pressure,
,,,,,,,,,,0.740926,,,,,,,,,,,,,,,21df5d8d-790c-49d5-b31c-215312052b46,558,,,"[66.0, 22.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alisha Lehmann,18153.0,Right Center Forward,38,Everton LFC,967,['ef3b446f-3096-4e6f-a6f1-20cef7bbe2be'],40,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:40.299,Pressure,
,,,,,,,,,,0.505275,,,,,,,,,,,,,,,228b461a-9fff-43d6-8a58-3b29b5192702,569,,,"[53.0, 46.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kate Longhurst,18147.0,Center Midfield,38,Everton LFC,967,"['6468a79f-775c-43bc-bbcc-0bc8ef3eee42', 'bfff8f05-3914-4fbe-b007-92713be4b970', 'e257638c-356d-42d7-9b68-eb4ab00f0da9']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:51.153,Pressure,
,,,,,,,,,,0.245107,,,,,,,,,,,,,,,028d272b-8cc2-4686-9c08-84f8b58c2e3d,579,,,"[34.0, 56.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kate Longhurst,18147.0,Center Midfield,38,Everton LFC,967,,56,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:56.263,Pressure,
,,,,,,,,,,0.688577,,,,,,,,,,,,,,,80755375-1920-4a1c-8454-b0dac19bd1d7,582,,,"[10.0, 59.0]",19746,16,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Esmee de Graaf,18154.0,Right Wing Back,38,Everton LFC,967,"['5c5f1e54-34b8-4d63-9262-d7be75965b8d', 'f69f28d3-7263-424f-8cab-a03dc96b0432']",59,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:59.381,Pressure,
,,,,,True,,,,,0.585154,,,,,,,,,,,,,,,d30bbbbb-8347-43ec-bc40-963dc9283c59,591,,,"[82.0, 8.0]",19746,17,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Erin Simon,18155.0,Left Wing Back,39,West Ham United LFC,972,"['4d362a47-e86c-4114-98c6-ebefcaaf640d', 'b08b0b7f-b828-4cc6-bae7-26f37a6b5d94']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:26.827,Pressure,
,,,,,,,,,,1.971152,,,,,,,,,,,,,,,68d92962-3607-4d86-be20-e183c08b0396,595,,,"[34.0, 63.0]",19746,17,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Angharad James,15577.0,Left Defensive Midfield,39,West Ham United LFC,972,"['26e2c4f2-b37d-4f3f-a003-b0d9b5434ca4', '4b983e22-21f9-4f7f-bd5e-20d4023fcfd4']",28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:28.393,Pressure,
,,,,,True,,,,,0.490848,,,,,,,,,,,,,,,acfdbe75-684d-4311-a23b-3343869d0c21,601,,,"[92.0, 27.0]",19746,17,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julia Simic,18150.0,Right Center Midfield,40,Everton LFC,967,['6933f55d-6804-45b6-a111-bacf1a4f23a4'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:32.392,Pressure,
,,,,,,,,,,0.898011,,,,,,,,,,,,,,,6ccedc21-049d-4431-bd3d-769a94c05511,620,,,"[66.0, 69.0]",19746,18,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esmee de Graaf,18154.0,Right Wing Back,41,Everton LFC,967,"['9b1aabf0-7a9f-4c40-8b2f-efd0729e5a3c', 'fe595294-f8b2-46ad-8bd0-b1761b1b018e']",3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:03.557,Pressure,
,,,,,,,,,,1.99349,,,,,,,,,,,,,,,7c52c1dc-ae7d-4d9a-9706-5189d009645d,642,,,"[79.0, 72.0]",19746,18,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisha Lehmann,18153.0,Right Center Forward,42,Everton LFC,967,['a24233b9-3dff-419d-98c3-b4e5957aee89'],45,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:45.263,Pressure,
,,,,,,,,,,2.060453,,,,,,,,,,,,,,,ac30cb94-a277-4fb2-8649-c085c679a006,650,,,"[19.0, 19.0]",19746,19,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Right Center Back,42,Everton LFC,967,"['a862842f-2d79-4a5c-90c6-26d8d04b01fe', 'ad67fd0a-af5c-448a-b2b8-7025dc575896']",15,,,,,,,,,,,,,,,,,,Everton LFC,967,00:19:15.010,Pressure,
,,,,,True,,,,,0.505382,,,,,,,,,,,,,,,3f77123b-a4f8-407b-bdf5-6536f2c8d14b,662,,,"[86.0, 6.0]",19746,19,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,44,Everton LFC,967,['f0b4c0a3-7930-4653-8856-956bdc922abe'],53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:53.499,Pressure,
,,,,,,,,,,2.440045,,,,,,,,,,,,,,,1a1018f6-0b5e-4972-9b18-8dd25bd877e2,677,,,"[92.0, 76.0]",19746,20,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jane Ross,4653.0,Left Center Forward,45,Everton LFC,967,"['445e39ef-103a-45a4-995c-809453ccfe23', '5db32b68-33d7-43f9-b54f-b2cde49c6289']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:16.184,Pressure,
