ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,,0.550979,,,,,,,,,,,,,a334fb1d-e4ef-4af0-bd2b-637ef27473a8,1458,,,"[32.3, 24.8]",3775587,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Center Midfield,68,Manchester United,1475,"['0586f3d6-716b-44bd-a22c-73306058c94b', '794235b6-548c-4708-bdb4-2b91fd7aa80e', 'bbda256b-ba00-42cb-8c4e-0f9f9d601b77']",55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:55.197,Pressure,
,,,,,,,,,,,,,,,,,,0.622162,,,,,,,,,,,,,17e8ba1a-cb91-438e-a2e4-b0ffe14e4ceb,1463,,,"[31.1, 73.1]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing,68,Manchester United,1475,"['64f42c10-cf90-47c8-aa88-1a265975b8d7', '93d91279-8a58-4a2b-9e34-8da2a7bedbf2']",1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:01.719,Pressure,
,,,,,,,,,,,True,,,,,,,0.517289,,,,,,,,,,,,,122a827c-9c38-4565-aa6a-b138b8f881cf,1474,,,"[72.9, 54.1]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ella Toone,31534.0,Right Wing,70,Everton LFC,967,"['a4b994dd-26fe-4eda-a490-0a034051edb8', 'd2075e37-01f3-4868-8da3-9b4e634af0fa']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:33:48.747,Pressure,
,,,,,,,,,,,True,,,,,,,0.451306,,,,,,,,,,,,,c863c386-abfa-43c6-8638-aa3957a3f5a5,1475,,,"[68.9, 53.6]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ona Batlle Pascual,46639.0,Left Back,70,Everton LFC,967,"['a4b994dd-26fe-4eda-a490-0a034051edb8', 'd2075e37-01f3-4868-8da3-9b4e634af0fa']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:33:48.926,Pressure,
,,,,,,,,,,,True,,,,,,,0.445637,,,,,,,,,,,,,a935c373-7caf-4f27-b304-49677cd709c4,1478,,,"[74.1, 46.6]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Amy Turner,31533.0,Right Center Back,70,Everton LFC,967,['a4b994dd-26fe-4eda-a490-0a034051edb8'],49,,,,,,,,,,,,,,,,,,Manchester United,1475,00:33:49.979,Pressure,
,,,,,,,,,,,,,,,,,,0.595196,,,,,,,,,,,,,c992faf6-a6e3-4c8d-a749-79ea51defaa8,1481,,,"[65.3, 42.2]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Millie Turner,31536.0,Left Center Back,70,Everton LFC,967,['4c269a15-fbe7-4dd6-b967-0a5b814dc7cb'],51,,,,,,,,,,,,,,,,,,Manchester United,1475,00:33:51.574,Pressure,
,,,,,,,,,,,,,,,,,,0.316678,,,,,,,,,,,,,4c269a15-fbe7-4dd6-b967-0a5b814dc7cb,1482,,,"[55.4, 39.8]",3775587,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Isobel Mary Christiansen,4645.0,Right Center Midfield,70,Everton LFC,967,['c992faf6-a6e3-4c8d-a749-79ea51defaa8'],51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:51.949,Pressure,True
,,,,,,,,,,,,,,,,,,0.3149,,,,,,,,,,,,,1362f5bc-7abe-4e11-8db9-5a9f0ca55928,1500,,,"[32.0, 55.1]",3775587,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,72,Everton LFC,967,['d8015949-9861-4fc6-96ac-6cc3e563c750'],15,,,,,,,,,,,,,,,,,,Manchester United,1475,00:34:15.038,Pressure,
,,,,,,,,,,,,,,,,,,0.490048,,,,,,,,,,,,,0a7b629a-c907-4c23-a8b5-1471575705f2,1504,,,"[7.7, 66.8]",3775587,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,72,Everton LFC,967,['aee71d25-c232-4175-a3b9-5a22a76a6915'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:34:18.981,Pressure,
,,,,,,,,,,,,,,,,,,0.208431,,,,,,,,,,,,,53a2ffea-cd6b-4b76-804d-e5880cc96532,1523,,,"[7.7, 28.3]",3775587,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,73,Manchester United,1475,"['5f13736d-3a8a-46b4-ac9e-d7b2e15d8add', '716e5339-1402-407a-819b-2972dacf3a45']",37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:37.330,Pressure,
,,,,,,,,,,,,,,,,,,0.747276,,,,,,,,,,,,,ad67f0a9-15b6-461f-a419-6765187005f5,1528,,,"[18.9, 25.4]",3775587,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,73,Manchester United,1475,['18711688-e0af-4e07-9ae5-8edeadcd4062'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:42.110,Pressure,
,,,,,,,,,,,,,,,,,,1.01906,,,,,,,,,,,,,f96fd341-5d08-4921-b54e-be074eb58495,1549,,,"[82.6, 31.8]",3775587,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,74,Everton LFC,967,"['5a721976-8763-49a7-97bc-0fc6d5c93f76', 'a73f29a5-3218-4dbf-951a-db9dbe22d90b', 'fd33f951-9595-49ae-8ae1-bd183be1d5a8']",7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:07.563,Pressure,
,,,,,,,,,,,,,,,,,,0.809577,,,,,,,,,,,,,df4adf65-07f7-4ff3-8a68-199c13489a45,1578,,,"[49.1, 9.1]",3775587,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,76,Manchester United,1475,"['543e8d32-9b9f-42b0-b275-fb2ea84c2722', '6e2cb90d-6792-431b-851c-86460701cdc2']",39,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:39.365,Pressure,
,,,,,,,,,,,,,,,,,,0.848146,,,,,,,,,,,,,c3d32583-6939-4756-b3c7-101b5b7b37a3,1587,,,"[56.0, 76.4]",3775587,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,76,Manchester United,1475,"['02253d47-7656-41bb-8d53-d07b8cc4ed20', '58d7cc22-41c2-4c1f-8361-cbf80b5b939e']",44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:44.743,Pressure,
,,,,,,,,,,,,,,,,,,0.330467,,,,,,,,,,,,,d6edbd29-6cdd-40d9-b5fb-b8654c91b814,1594,,,"[38.9, 26.9]",3775587,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicoline Sørensen,10274.0,Left Wing,76,Manchester United,1475,['565d71b8-41cc-46e2-b475-5a38b3990502'],52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:52.347,Pressure,
,,,,,,,,,,,,,,,,,,0.402983,,,,,,,,,,,,,c7900145-a3e9-41b2-a1fc-3bd1080b6d84,1603,,,"[30.8, 24.8]",3775587,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,76,Manchester United,1475,"['a9a70502-880a-428e-b0a1-a03246f82053', 'ea4110ba-0c55-4a47-ba38-f394df4699c3']",58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:58.588,Pressure,
,,,,,,,,,,,,,,,,,,0.815444,,,,,,,,,,,,,cefaaf8e-7e74-48ff-a1db-5ab1bf754fef,1608,,,"[38.7, 23.5]",3775587,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Right Center Midfield,76,Manchester United,1475,,0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:00.254,Pressure,
,,,,,,,,,,,,,,,,,,0.198768,,,,,,,,,,,,,0a5e844e-92de-4a77-862b-ba8fdcccf271,1612,,,"[60.0, 20.8]",3775587,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valérie Gauvin,25442.0,Center Forward,76,Manchester United,1475,"['0c27ebe2-da57-4df3-a78f-a725a81a06cb', '44e6441a-0886-4f4e-9ca4-63e167b94624']",3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:03.644,Pressure,
,,,,,,,,,,,,,,,,,,0.324687,,,,,,,,,,,,,9a1017af-db11-48fa-92ed-593ce1809364,1614,,,"[40.0, 19.8]",3775587,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,76,Manchester United,1475,"['0f34864a-51b3-4f6c-8447-e57b08f9f7fe', '20a0bfc6-9c00-4242-8579-7c0d05f3593c', '591dbbdb-f8cc-488a-ae12-908347b3c588']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:36:04.497,Pressure,
,,,,,,,,,,,,,,,,,,1.037326,,,,,,,,,,,,,50fe0e7a-08ce-4c48-8358-fa1d3d629721,1619,,,"[78.9, 65.3]",3775587,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Right Back,76,Manchester United,1475,"['6f53ec0d-eece-43fe-9f1f-62174c36971e', 'c686dadd-7a5c-4dcb-bc1b-fee7abfbd741']",5,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:05.581,Pressure,
,,,,,,,,,,,,,,,,,,0.617129,,,,,,,,,,,,,bef9daad-b67a-4924-9184-48a1a33fc423,1628,,,"[103.9, 56.8]",3775587,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,77,Everton LFC,967,['dc0f80c8-0df0-48e2-bf8d-b26da1f5544a'],12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:12.341,Pressure,
,,,,,,,,,,,,,,,,,,0.708477,,,,,,,,,,,,,59a609b2-92a0-418b-a812-1e06a6d1a768,1646,,,"[67.0, 3.2]",3775587,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,77,Everton LFC,967,['47c2808b-409e-4d13-8e19-87e97310d674'],24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:24.913,Pressure,
,,,,,,,,,,,,,,,,,,0.791584,,,,,,,,,,,,,90683531-daa1-46b9-a1f0-0be011dbc14b,1688,,,"[69.5, 51.1]",3775587,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,80,Everton LFC,967,['dc3c3693-3baf-42a2-ab2b-e3eafac79157'],54,,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:54.902,Pressure,
,,,,,,,,,,,True,,,,,,,0.197303,,,,,,,,,,,,,976d8b76-b6fb-45b2-b39c-ab3fa3661c92,1697,,,"[75.8, 66.9]",3775587,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Center Defensive Midfield,81,Manchester United,1475,"['3a411576-5c89-4728-9ffa-9d43ce7abc06', '9b32956a-8494-47a7-9163-00fdd27aae91', 'cbfd47ee-edbe-4949-a4ef-d169f72bd653']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:38:04.503,Pressure,
,,,,,,,,,,,True,,,,,,,0.627621,,,,,,,,,,,,,46280a05-d0ca-4ac5-8f4d-fdac12244e53,1710,,,"[38.1, 6.2]",3775587,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,82,Everton LFC,967,['1590c3ac-aeec-4034-a754-5a7e7c59ab88'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:38:11.803,Pressure,
,,,,,,,,,,,,,,,,,,0.529119,,,,,,,,,,,,,1bcead5c-9719-4480-b0af-dc10df23d7dc,1727,,,"[20.6, 13.2]",3775587,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,84,Everton LFC,967,['40de031e-ad3d-47a2-94d3-cec2b7673414'],49,,,,,,,,,,,,,,,,,,Manchester United,1475,00:38:49.433,Pressure,
,,,,,,,,,,,,,,,,,,0.695378,,,,,,,,,,,,,3cbf25d7-3501-4f3e-abda-171d935f350e,1741,,,"[25.6, 19.5]",3775587,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Left Defensive Midfield,86,Everton LFC,967,"['4a08f0dd-a2ae-4e4d-9e11-e4705169f672', '5239c831-e657-43a9-bc22-3cb026315da9']",36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:39:36.482,Pressure,
,,,,,,,,,,,,,,,,,,0.446266,,,,,,,,,,,,,e5310a72-ed43-440c-a4b9-b6dfcdb03c23,1748,,,"[70.6, 20.7]",3775587,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christen Annemarie Press,6817.0,Center Forward,86,Everton LFC,967,"['31b9bf56-0905-482a-b800-165027e6ec45', 'f24864e8-1eb4-4ad1-996f-71f6ea81dec1']",43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:39:43.603,Pressure,
,,,,,,,,,,,True,,,,,,,2.036876,,,,,,,,,,,,,e9488242-9685-4b22-84d9-0b1fc2cc5b4d,1757,,,"[67.7, 53.7]",3775587,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Left Center Midfield,87,Manchester United,1475,"['638244c2-ba86-49da-8164-723f6eb82424', '998606c0-cb9f-4e7b-96ab-5148c74130cc']",49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:49.528,Pressure,
,,,,,,,,,,,,,,,,,,0.588741,,,,,,,,,,,,,4e877789-5883-4194-a7f8-090d6353901c,1767,,,"[66.4, 72.7]",3775587,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Center Defensive Midfield,87,Manchester United,1475,,1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:01.121,Pressure,
,,,,,,,,,,,,,,,,,,0.193749,,,,,,,,,,,,,dbaf50ad-c6fe-4b62-8a29-11daa34aecd7,1773,,,"[75.6, 57.9]",3775587,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Hope,16386.0,Left Center Midfield,88,Manchester United,1475,"['1ac79920-5e25-4892-8089-b2c9f287e4bc', '9d96b692-e7fc-4775-8326-1b47a13dffda', 'fbc2775f-dfe3-4f90-8027-06e4bcabef00']",34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:34.564,Pressure,
,,,,,,,,,,,,,,,,,,0.281974,,,,,,,,,,,,,d371ad35-ae75-4d2d-852c-9e0a827cd835,1792,,,"[15.2, 45.4]",3775587,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,89,Manchester United,1475,"['40f020ee-006d-459b-a651-85c9b7caddc5', 'ec1f25ae-f4a3-482a-84cf-d0a3bdf998d3']",2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:02.393,Pressure,
,,,,,,,,,,,,,,,,,,1.868111,,,,,,,,,,,,,844c025a-c423-455e-887e-e4b2f27f36d8,1805,,,"[13.7, 41.0]",3775587,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,89,Manchester United,1475,"['053dc507-d0cf-40c1-acd0-e7889ab47a17', '46f907e8-4c55-4906-bf4d-ff2dc7708fe5', 'e7619139-397c-427c-a12a-88313ab3d147']",11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:11.439,Pressure,
,,,,,,,,,,,,,,,,,,0.326693,,,,,,,,,,,,,53efb516-10de-4d49-8e9b-cc2ce9095412,1808,,,"[12.5, 47.7]",3775587,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,89,Manchester United,1475,['46f907e8-4c55-4906-bf4d-ff2dc7708fe5'],12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:12.343,Pressure,
,,,,,,,,,,,,,,,,,,0.122862,,,,,,,,,,,,,0a0f9a78-dfe1-4c5f-8fc3-bc6d98fbeaae,1818,,,"[37.5, 38.2]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Katie Zelem,31540.0,Right Defensive Midfield,90,Everton LFC,967,"['c757887e-1b61-4751-a4fb-17e0ad2d588e', 'fd1450fd-ea4d-49a7-894d-4ec95dc5b0d1']",5,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:05.925,Pressure,
,,,,,,,,,,,,,,,,,,0.744235,,,,,,,,,,,,,35852403-a677-4b85-937b-abb56b3e0f0d,1822,,,"[21.9, 17.9]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ona Batlle Pascual,46639.0,Left Back,90,Everton LFC,967,['88bb6e9e-1f6e-4f0d-a83d-18478017cc27'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:09.677,Pressure,
,,,,,,,,,,,,,,,,,,0.190249,,,,,,,,,,,,,21c0a310-4749-427d-8c1e-a522757d19f2,1825,,,"[95.7, 64.6]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hayley Emma Raso,6818.0,Right Wing,90,Everton LFC,967,,11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:11.338,Pressure,
,,,,,,,,,,,,,,,,,,0.44377,,,,,,,,,,,,,110a5fcf-83e7-41de-bdd4-5569e9ef175e,1826,,,"[23.2, 12.8]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leah Galton,31539.0,Left Wing,90,Everton LFC,967,,11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:11.771,Pressure,
,,,,,,,,,,,True,,,,,,,0.719443,,,,,,,,,,,,,267fa652-10c6-4797-86d5-2cf4b92bc720,1831,,,"[65.1, 55.1]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Isobel Mary Christiansen,4645.0,Right Center Midfield,90,Everton LFC,967,"['2632ebc1-d552-4d93-a565-163a307e9dc4', 'd3dd37ff-9090-43e4-bbcd-b7b4da73d2d2']",17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:17.249,Pressure,
,,,,,,,,,,,,,,,,,,0.808133,,,,,,,,,,,,,336b4387-cb06-4069-8f47-abe78fc5e1ce,1835,,,"[65.1, 35.3]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christen Annemarie Press,6817.0,Center Forward,90,Everton LFC,967,"['7dffaa27-f49c-46d4-9e49-a6bed67f0913', 'da1d5ee6-31f9-4128-8b8e-e085de72aa78']",20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:20.009,Pressure,
,,,,,,,,,,,,,,,,,,0.449606,,,,,,,,,,,,,beb61504-f5f7-4976-bb3f-140f7a73a421,1850,,,"[47.2, 8.0]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Millie Turner,31536.0,Left Center Back,90,Everton LFC,967,"['b4cdc536-cdbf-4225-b407-43b03655d1a2', 'b8120b0a-d72f-437c-8772-8bba55cedaff']",31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:31.235,Pressure,
,,,,,,,,,,,,,,,,,,0.78659,,,,,,,,,,,,,4bb771d9-a246-4760-8754-cccdf076711b,1855,,,"[51.4, 13.4]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Katie Zelem,31540.0,Right Defensive Midfield,90,Everton LFC,967,"['1813f8a5-0d58-4d49-a6db-b82bf5eccef6', '6150a409-8a2f-491b-9161-479fc892fc8a']",32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:32.750,Pressure,
,,,,,,,,,,,,,,,,,,0.706011,,,,,,,,,,,,,c72ed1a2-a4d4-42cb-9a43-b69e8df24cba,1873,,,"[79.7, 5.5]",3775587,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jackie Groenen,10654.0,Center Attacking Midfield,90,Everton LFC,967,"['600da352-802e-41c8-8028-b50fd1574db4', '9c4766a9-4907-47e3-9405-85e084fa1366']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:50.331,Pressure,
,,,,,,,,,,,,,,,,,,0.988673,,,,,,,,,,,,,95556c19-c7a8-496f-9f5d-d828989911f3,1888,,,"[63.8, 75.4]",3775587,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kirsty Smith,10196.0,Right Back,90,Everton LFC,967,"['47981988-3403-43e8-8f37-79c6f05c3fb2', 'db88f292-ebb8-463f-b319-dd0b62523bc1', 'f7903330-e96b-4210-96a5-9f3d1e6260dd']",2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:02.533,Pressure,
,,,,,,,,,,,,,,,,,,2.391691,,,,,,,,,,,,,ccc8cb84-2f91-49cf-9e8c-d04a15f339f8,1901,,,"[14.5, 2.4]",3775587,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ona Batlle Pascual,46639.0,Left Back,91,Everton LFC,967,['2cc5bdce-d9c9-4c81-adf6-eababe159862'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:01.422,Pressure,
,,,,,,,,,,,,,,,,,,0.219283,,,,,,,,,,,,,a7165f05-4249-445d-b4ee-6d303cc76b3e,1931,,,"[77.5, 74.6]",3775587,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Right Wing,95,Everton LFC,967,"['259f9a9c-6124-4f27-8395-af940ab7c1cb', '3d1b2eca-fbb9-4324-ae8e-67a953e1d73a']",24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:24.192,Pressure,
,,,,,,,,,,,,,,,,,,0.506115,,,,,,,,,,,,,5ff1bafc-8cdd-4ae0-b18b-afd98b56ca0c,1936,,,"[63.8, 74.9]",3775587,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Smith,10196.0,Right Back,95,Everton LFC,967,"['0ec1baa9-7635-423e-8973-d412fe953c9f', '12fada12-358d-4002-90ca-d4e1a5926a12']",27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:27.045,Pressure,
,,,,,,,,,,,,,,,,,,0.452314,,,,,,,,,,,,,b28e17b7-bb2f-4be2-a578-46659f38a73d,1945,,,"[17.0, 70.9]",3775587,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Center Back,96,Everton LFC,967,"['16fc1ea5-6e67-40f5-a6a9-f6566cbafc7d', 'c852a657-c39b-4d65-b9d6-c06e1dccdaba']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:50.267,Pressure,
,,,,,,,,,,,,,,,,,,0.441861,,,,,,,,,,,,,f1bced00-b4f2-47d7-9d0a-f1bb90fb8154,1946,,,"[17.0, 72.3]",3775587,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Smith,10196.0,Right Back,96,Everton LFC,967,"['16fc1ea5-6e67-40f5-a6a9-f6566cbafc7d', 'c852a657-c39b-4d65-b9d6-c06e1dccdaba']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:50.357,Pressure,
,,,,,,,,,,,,,,,,,,0.198003,,,,,,,,,,,,,96180646-9e51-4b61-9cf1-6cdadeb114f7,1959,,,"[8.2, 71.8]",3775587,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Smith,10196.0,Right Back,98,Everton LFC,967,"['23277c0f-300a-4bb4-a75a-a0b9ac5f90c5', 'e31677fd-9e12-4f54-9b91-36ff7cadfc59']",52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:52.104,Pressure,
,,,,,,,,,,,,,,,,,,0.753131,,,,,,,,,,,,,c7ded5ff-dfaa-478b-8a73-fa6549cd8ef9,1962,,,"[8.5, 72.5]",3775587,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,98,Everton LFC,967,['23277c0f-300a-4bb4-a75a-a0b9ac5f90c5'],52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:52.361,Pressure,
,,,,,,,,,,,,,,,,,,0.493423,,,,,,,,,,,,,83108d86-1699-421d-b01e-5dfd24001b7e,1966,,,"[8.9, 70.4]",3775587,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Center Back,98,Everton LFC,967,['68ca9bc1-c355-4cef-ba9e-4edaf5761779'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:53.744,Pressure,
,,,,,,,,,,,,,,,,,,1.044416,,,,,,,,,,,,,9682cde2-06e8-49b2-bd4b-0ad577aa7f64,1970,,,"[9.7, 67.3]",3775587,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,98,Everton LFC,967,['949419c6-e4fc-464b-9b6b-cd655189f588'],55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:55.072,Pressure,
,,,,,,,,,,,,,,,,,,0.450645,,,,,,,,,,,,,49a80fc6-db21-429b-b1b2-b9ef7e96d15e,1981,,,"[43.0, 67.3]",3775587,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christen Annemarie Press,6817.0,Center Forward,98,Everton LFC,967,['33e02233-a193-45f6-8e95-a67f6f2c5d9d'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:00.636,Pressure,
,,,,,,,,,,,,,,,,,,0.349836,,,,,,,,,,,,,708f9a8a-1bfd-4fd8-8aa1-c60b3f59fb51,1982,,,"[42.0, 71.3]",3775587,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Right Wing,98,Everton LFC,967,,1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:01.357,Pressure,
