ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.063759,,,,,,,,,,,,,1fe37c1f-e27f-4f3f-849a-a40b7753a4b4,1855,,,"[64.8, 5.4]",3775591,50,,,,,0.638182,,Left Foot,,,,"[79.9, 16.6]",,Ground Pass,,18.800266,,,Kenza Dali,15421.0,,,,,,2,Regular Play,Katerina Svitková,24403.0,Left Wing Back,106,West Ham United LFC,972,['a2e3a23d-f6af-4010-9036-52234d33415c'],38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:38.240,Pass,
,,,,,,,,,,,,,,,4.380691,,,,,,,,,,,,,f42a9ff4-7380-4686-b9c3-830dd47e0fc4,1858,,,"[82.4, 14.1]",3775591,50,,,,,0.19176325,,Right Foot,,,,"[120.0, 21.4]",,Ground Pass,,38.30209,Out,,Martha Thomas,31558.0,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,106,West Ham United LFC,972,['2d5fe595-992b-4b17-8d3d-eb8bf752e487'],40,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:40.424,Pass,
,,,,,,,,,,,,,,,2.780641,,,,,,,,,,,,,608cdfeb-b3d1-4d09-b6bc-6216810b2caf,1860,,,"[7.0, 44.1]",3775591,51,,,,,0.23210384,,Right Foot,,,,"[56.5, 55.8]",,High Pass,,50.863937,Incomplete,,Bethany England,15550.0,,,,,Goal Kick,2,From Goal Kick,Zecira Musovic,62713.0,Goalkeeper,107,Chelsea FCW,971,"['5b57e67b-9664-4fa8-bd0e-4a704da790be', '5feff698-5535-4ff0-bc73-4599696706df']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:15.946,Pass,
,,,,,,,,,,,,,,,2.3094,,,,,,,,,,,,,5b57e67b-9664-4fa8-bd0e-4a704da790be,1862,,,"[63.6, 24.3]",3775591,51,,,,,0.4012288,,Head,,,,"[76.8, 29.9]",,High Pass,,14.338758,Incomplete,,Martha Thomas,31558.0,,,,,Recovery,2,From Goal Kick,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,107,Chelsea FCW,971,"['3a4c4d5c-5fc0-49f4-8a61-c16efb74e86e', '5e4378fb-8714-46cd-9ccb-1aa92463f3a8', '608cdfeb-b3d1-4d09-b6bc-6216810b2caf']",18,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:18.727,Pass,
,,,,,,,,,,,,,,,1.738771,,,,,,,,,,,,,3a4c4d5c-5fc0-49f4-8a61-c16efb74e86e,1864,,,"[43.3, 50.2]",3775591,51,,,,,0.35264578,,Head,,,,"[70.2, 60.1]",,High Pass,,28.663914,Incomplete,,Bethany England,15550.0,,,,,Recovery,2,From Goal Kick,Millie Bright,4642.0,Left Center Back,107,Chelsea FCW,971,"['14526f37-6913-4e3c-b2c9-2828eea55d92', '56db420a-5021-489f-8b1f-9570fe667c58', '5b57e67b-9664-4fa8-bd0e-4a704da790be']",21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:21.036,Pass,
,,,,,,,,,,,,,,,0.987144,,,,,,,,,,,,,14526f37-6913-4e3c-b2c9-2828eea55d92,1866,,,"[49.9, 20.0]",3775591,51,,,,,-0.39276066,,Head,,,,"[63.9, 14.2]",,High Pass,,15.153877,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Laura Vetterlein,31556.0,Left Center Back,107,Chelsea FCW,971,"['3a4c4d5c-5fc0-49f4-8a61-c16efb74e86e', 'e56fcd0a-2561-48d9-8c85-a74806e9cc10']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:22.775,Pass,
,,,,,,,,,,,,,,,1.050162,,,,,,,,,,,,,e24d42b5-cf06-49bb-9e5f-0f2137ac42a6,1870,,,"[54.8, 71.5]",3775591,51,,,,,2.4139814,,Right Foot,,,,"[48.4, 77.2]",,Ground Pass,,8.570297,,,Niamh Charles,15631.0,,,,,,2,From Goal Kick,So-Yun Ji,4647.0,Right Midfield,107,Chelsea FCW,971,"['06412e86-6aff-4fcd-af08-066e00ab3598', 'fddc1c47-76e5-4f44-aeb8-7e0ae17090a7']",26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:26.803,Pass,True
,,,,,,,,,,,,,,,0.73547,,,,,,,,,,,,,ce2aac5e-4acb-43c5-80d7-08385b7f0c2b,1873,,,"[47.6, 77.7]",3775591,51,,,,,-1.9547809,,Right Foot,,,,"[43.6, 67.8]",,Ground Pass,,10.6775465,,,Maren Nævdal Mjelde,10395.0,,,,,,2,From Goal Kick,Niamh Charles,15631.0,Right Back,107,Chelsea FCW,971,"['06412e86-6aff-4fcd-af08-066e00ab3598', '3825497c-800b-4309-b7e1-5fc2813af43b']",28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:28.273,Pass,True
,,,,,,,,,,,,,,,1.18427,,,,,,,,,,,,,52f33e90-8b99-4782-8256-8395f12351d2,1876,,,"[43.6, 67.8]",3775591,51,,,,,0.5388195,,Right Foot,,,,"[52.8, 73.3]",,Ground Pass,,10.718676,,,So-Yun Ji,4647.0,,,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,107,Chelsea FCW,971,['9895e1fb-dfdc-4fc8-b272-1cd2aa787a7d'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:29.088,Pass,
,,,,,,,,,,,,,,,1.831351,,,,,,,,,,,,,6ff7365f-72ad-4e23-bbb2-9bed2982bbc1,1880,,,"[51.8, 69.8]",3775591,51,,,,,-1.805519,,Right Foot,,,,"[41.9, 28.4]",,Ground Pass,,42.56724,,,Millie Bright,4642.0,,True,,,,2,From Goal Kick,So-Yun Ji,4647.0,Right Midfield,107,Chelsea FCW,971,['bf47bb86-8509-4673-97f9-1fb8025564c0'],32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:32.999,Pass,
,,,,,,,,,,,,,,,2.471874,,,,,,,,,,,,,2d837f38-c0d1-4a43-b5b2-747d77d5003e,1883,,,"[49.6, 26.2]",3775591,51,,,,,-0.8064477,,Right Foot,,,,"[68.2, 6.8]",,Ground Pass,,26.87601,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,From Goal Kick,Millie Bright,4642.0,Left Center Back,107,Chelsea FCW,971,['34c3a468-d9a4-4827-8e60-cbd5e40c4db1'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:37.505,Pass,
,,,,,,,,,,,,,,,0.968046,,,,,,,,,,,,,a0b5c00c-6e21-4d74-886d-84f90b80145b,1886,,,"[70.4, 7.1]",3775591,51,,,,,0.3279875,,Left Foot,,,,"[84.8, 12.0]",,Ground Pass,,15.210852,Incomplete,,Guro Reiten,10514.0,,,,,,2,From Goal Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,107,Chelsea FCW,971,"['512f5efd-3e18-4d25-9540-e2f772be593e', 'b9084ec2-be6f-4fe2-85a4-ef5308e7780b']",40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:40.771,Pass,
,,,,,,,,,,,,,,,1.95647,,,,,,,,,,,,,55132fe8-517d-424e-a4e3-239b14889dc7,1889,,,"[72.9, 0.1]",3775591,51,,,,,0.3114719,,,,,,"[93.4, 6.7]",,High Pass,,21.53625,,,Guro Reiten,10514.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,108,Chelsea FCW,971,['34499b7c-4db5-46e2-a242-b72ff080e891'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:44.816,Pass,
,,,,,,,,,,,,,,,2.014837,,,,,,,,,,,,,fc0a9dbf-542d-453d-865d-c502e9d10426,1892,,,"[93.8, 6.4]",3775591,51,,,,,0.82030463,,Left Foot,,,,"[109.0, 22.7]",,High Pass,,22.287441,,,Samantha May Kerr,4961.0,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Midfield,108,Chelsea FCW,971,['e88d4f71-82b1-4ed5-9353-3eeb4d16a995'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:46.813,Pass,
,,,,,,,,,,,,,,,1.437134,,,,,,,,,,,,,590d231e-7caa-498d-ae6c-bb7b84e43f25,1897,,,"[111.8, 0.1]",3775591,52,,,,,1.6074771,,,,,,"[111.0, 21.9]",,High Pass,,21.814674,,,Bethany England,15550.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,109,Chelsea FCW,971,['20b015ae-e432-4c2c-81cd-50886adb9a54'],3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:03.735,Pass,
,,,,,,,,,,,,,,,2.815876,,,,,,,,,,,,,17cc4013-aa58-4d0d-b60a-cee150f46330,1903,,,"[6.0, 36.0]",3775591,52,,,,,-0.43517187,,Right Foot,,,,"[58.7, 11.5]",,High Pass,,58.116608,Incomplete,,Dagný Brynjarsdóttir,10124.0,,,,,Goal Kick,2,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,110,West Ham United LFC,972,"['3f69b360-7b37-4106-b765-6e910a57d925', 'b83272a6-1b22-446c-9432-10c651eb722e']",33,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:33.761,Pass,
,,,,,,,,,,,,,,,1.504735,,,,,,,,,,,,,3f69b360-7b37-4106-b765-6e910a57d925,1906,,,"[61.4, 68.6]",3775591,52,,,,True,-0.14648418,,,,,,"[73.6, 66.8]",,High Pass,,12.332072,,,Bethany England,15550.0,,,,,Recovery,2,From Goal Kick,Sophie Louise Ingle,15549.0,Left Defensive Midfield,110,West Ham United LFC,972,"['099dc39c-0b7a-432d-8df2-bebb74454eb7', '17cc4013-aa58-4d0d-b60a-cee150f46330', '6c2ec7b4-3acb-4c63-b2dc-f51a9ad385a8']",36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:36.577,Pass,True
,,,,,,,,,,,,,,,1.775541,,,,,,,,,,,,,14dc3234-408f-4c1a-a48c-101cf5604c27,1912,,,"[74.3, 66.4]",3775591,52,,,,,-1.4683524,,Right Foot,,,,"[75.4, 55.7]",,Ground Pass,,10.756393,Incomplete,,Guro Reiten,10514.0,,,,,Recovery,2,From Goal Kick,Pernille Mosegaard Harder,10108.0,Right Center Midfield,110,West Ham United LFC,972,"['48384d9e-81f0-47d2-a5a1-e316b2f9d336', '5d6c0655-ec77-40a1-879b-a664d2ea6b3b']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:39.699,Pass,
,,,,,,,,,,True,,,,,2.386165,,,,,,,,,,,,,5d6c0655-ec77-40a1-879b-a664d2ea6b3b,1914,,,"[44.7, 24.4]",3775591,52,,,,,2.7191734,,Right Foot,,,,"[16.0, 37.3]",,Ground Pass,,31.465855,,,Courtney Brosnan,31555.0,,,,,Interception,2,From Goal Kick,Kenza Dali,15421.0,Right Attacking Midfield,110,West Ham United LFC,972,"['14dc3234-408f-4c1a-a48c-101cf5604c27', 'fbe81c28-9544-4b20-ba37-4950035b147b']",41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:41.475,Pass,
,,,,,,,,,,,,,,,2.471067,,,,,,,,,,,,,486a2490-8502-4b17-868c-45c383a7b636,1917,,,"[16.0, 37.3]",3775591,52,,,,,0.9894161,,Right Foot,,,,"[41.3, 75.8]",,High Pass,,46.068863,,,Cecilie Redisch Kvamme,31553.0,,,,,,2,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,110,West Ham United LFC,972,['afe6f3f7-6ef2-4c9d-9325-5d8d3a8b0c8c'],46,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:46.079,Pass,
,,,,,,,,,,,,,,,2.404674,,,,,,,,,,,,,aefab89c-9689-42be-bfe6-bab73d3d854b,1919,,,"[41.3, 75.8]",3775591,52,,,,,-0.3649131,,Head,,,,"[68.0, 65.6]",,High Pass,,28.581987,Incomplete,,Kenza Dali,15421.0,,,,,,2,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,110,West Ham United LFC,972,"['5f89941d-90a4-480a-81c2-b37cb7ba45a5', 'f253c50b-61c7-4dc0-a795-a76117d3f52d']",48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:48.550,Pass,
,,,,,,,,,,,,,,,1.288816,,,,,,,,,,,,,6e1ed6c1-9d75-4a4d-94d6-34cb8d664273,1924,,,"[50.6, 13.6]",3775591,52,,,,,0.08837678,,Right Foot,,,,"[66.4, 15.0]",,Ground Pass,,15.861904,,,Samantha May Kerr,4961.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,111,Chelsea FCW,971,['05f9b64e-c362-4966-8d97-978c5e9f6da3'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:52.987,Pass,
,,,,,,,,,,,,,,,0.696658,,,,,,,,,,,,,d248ef2f-e05f-40de-a765-34e27b70068d,1927,,,"[66.4, 15.0]",3775591,52,,,,,1.5707964,,Right Foot,,,,"[66.4, 24.7]",,Ground Pass,,9.7,,,Pernille Mosegaard Harder,10108.0,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Center Forward,111,Chelsea FCW,971,['4ae67f85-9dd2-4fe3-a880-900062233ff7'],54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:54.356,Pass,
,,,,,,,,,,,,,,,1.89724,,,,,,,,,,,,,0e63ed84-aae8-41ae-aa5b-2c153e8f9097,1933,,,"[39.9, 44.5]",3775591,52,,,,,-2.997854,,Right Foot,,,,"[17.1, 41.2]",,Ground Pass,,23.037579,,,Courtney Brosnan,31555.0,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,111,Chelsea FCW,971,['6a82b964-5ba0-4733-9548-5df717a0f553'],58,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:58.233,Pass,
,,,,,,,,,,,,,,,2.70073,,,,,,,,,,,,,9f699dfe-6fd3-4078-b9a2-3e110278a197,1936,,,"[19.7, 45.3]",3775591,53,,,,,0.19220273,,Right Foot,,,,"[71.6, 55.4]",,High Pass,,52.873623,Incomplete,,Martha Thomas,31558.0,,,,,,2,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,111,Chelsea FCW,971,"['3ec93321-f39c-45e0-a294-9437312a7c37', '9ca5f365-115e-440a-bd2a-51b83166546f']",5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:05.506,Pass,
,,,,,,,,,,,,,,,1.725323,,,,,,,,,,,,,7f73dd61-3c85-4d7a-bc01-0c7df1384d2c,1942,,,"[44.7, 52.2]",3775591,53,,,,,0.7419473,,Head,,,,"[57.9, 64.3]",,High Pass,,17.906702,Incomplete,,Kenza Dali,15421.0,,,,,Recovery,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,111,Chelsea FCW,971,"['272a4343-c5b5-4693-91cf-43d77349f69c', '7b535266-0717-45fa-bf07-05b8db83f543']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:11.182,Pass,
,,,,,,,,,,,,,,,1.515424,,,,,,,,,,,,,7b535266-0717-45fa-bf07-05b8db83f543,1944,,,"[62.2, 15.8]",3775591,53,,,,,1.064578,,Left Foot,,,,"[72.9, 35.1]",,Low Pass,,22.067623,,,Bethany England,15550.0,,,,,Recovery,2,Regular Play,Guro Reiten,10514.0,Left Midfield,111,Chelsea FCW,971,"['4392d64c-7f1c-4ef1-8bd5-c17fce8bf0b2', '7f73dd61-3c85-4d7a-bc01-0c7df1384d2c']",12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:12.908,Pass,
,,,,,,,,,,,,,,,0.604294,,,,,,,,,,,,,967a056e-00c8-4a6e-8871-0aa4a1052512,1947,,,"[72.9, 34.8]",3775591,53,,,,,-0.23109066,,Left Foot,,,,"[83.1, 32.4]",,Low Pass,,10.47855,Incomplete,,Samantha May Kerr,4961.0,,,,,,2,Regular Play,Bethany England,15550.0,Left Center Forward,111,Chelsea FCW,971,"['39349965-63a9-4887-97b7-b382c6320812', '7738ff7a-3cd5-415e-a65b-5c0c467d7559']",14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:14.498,Pass,
,,,,,,,,,,,,,,,2.5242,,,,,,,,,,,,,5b48e327-bfd0-4ab4-abdd-ef11b2cf98f9,1950,,,"[42.2, 57.1]",3775591,53,,,,,-1.9617872,,Left Foot,,,,"[31.4, 30.9]",,Ground Pass,,28.338667,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Recovery,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,112,West Ham United LFC,972,['64b642dc-8980-4f9e-8d2f-1bc3a6d28bdf'],16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:16.490,Pass,
,,,,,,,,,,,,,,,1.522497,,,,,,,,,,,,,fc06cd54-e36b-4d2e-b7d0-0d393f57c12a,1953,,,"[30.9, 29.9]",3775591,53,,,,,-0.31607953,,Left Foot,,,,"[46.8, 24.7]",,Ground Pass,,16.728718,,,Kate Longhurst,18147.0,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,112,West Ham United LFC,972,"['40e8e158-b13d-4c65-aa79-ed8b29993460', 'c5a8a614-9e3c-4560-a00f-3ca7467995f5']",19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:19.014,Pass,True
,,,,,,,,,,,,,,,1.729693,,,,,,,,,,,,,6351673f-3b15-4be4-85e7-c7cd40e49524,1955,,,"[46.8, 24.7]",3775591,53,,,,,-1.8420483,,Right Foot,,,,"[42.1, 7.8]",,Ground Pass,,17.54138,,,Katerina Svitková,24403.0,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,112,West Ham United LFC,972,['cb56d772-0145-4539-9c0f-6dd3173dd4f4'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:20.537,Pass,
,,,,,,,,,,,,,,,1.36493,,,,,,,,,,,,,402ec042-c1cf-4b53-bd2c-181c74b3d0eb,1959,,,"[42.5, 5.9]",3775591,53,,,,,1.9748132,,Right Foot,,,,"[36.6, 19.7]",,Ground Pass,,15.008331,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,2,Regular Play,Katerina Svitková,24403.0,Left Wing Back,112,West Ham United LFC,972,['c5d7aab0-7aee-4eba-a47b-6e1351434207'],25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:25.717,Pass,
,,,,,,,,,,,,,,,0.977178,,,,,,,,,,,,,0400f687-1cb9-466c-9336-eb96503104d4,1962,,,"[36.9, 20.0]",3775591,53,,,,,0.47857186,,Right Foot,,,,"[50.2, 26.9]",,Ground Pass,,14.983324,,,Kenza Dali,15421.0,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,112,West Ham United LFC,972,['8226a4a0-9e45-4b9e-87e3-2cf4236539d0'],27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:27.868,Pass,
,,,,,,,,,,,,,,,1.381167,,,,,,,,,,,,,f38d27ba-7ffe-43c7-aed4-294d372b742e,1965,,,"[43.8, 25.4]",3775591,53,,,,,-1.8030853,,Left Foot,,,,"[39.4, 6.8]",,Ground Pass,,19.113346,,,Laura Vetterlein,31556.0,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,112,West Ham United LFC,972,['881293df-49e5-48fc-84ec-0e50466f3396'],30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:30.011,Pass,
,,,,,,,,,,,,,,,5.077158,,,,,,,,,,,,,1f4665cf-9fe5-47f9-95cc-a47a3fc1818b,1968,,,"[39.9, 5.9]",3775591,53,,,,,0.22597462,,Left Foot,,,,"[110.8, 22.2]",,High Pass,,72.74957,Incomplete,,Martha Thomas,31558.0,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,112,West Ham United LFC,972,"['adc35299-b241-4b45-a1c6-1d3312b69719', 'c1c23647-97c6-4aa1-a26d-ce28c7ba4f88']",33,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:33.029,Pass,
,,,,,,,,,,,,,,,2.533487,,,,,,,,,,,,,3004f2e0-65e3-43d2-8d9a-2f5c6fc3abf4,1972,,,"[14.1, 52.7]",3775591,53,,,,,0.090976246,,Right Foot,,,,"[71.1, 57.9]",,High Pass,,57.236702,Incomplete,,Bethany England,15550.0,,,,,,2,Regular Play,Zecira Musovic,62713.0,Goalkeeper,112,West Ham United LFC,972,"['5f4816c2-ae19-4906-9871-a12c33832d5b', 'd77f0fbd-f598-41c4-8515-e8050bc15060']",58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:58.179,Pass,
,,,,,,,,,,,,,,,1.227003,,,,,,,,,,,,,d77f0fbd-f598-41c4-8515-e8050bc15060,1974,,,"[49.0, 22.2]",3775591,54,,,,,-0.35230872,,Head,,,,"[62.6, 17.2]",,High Pass,,14.489997,,,Emily Louise van Egmond,5076.0,,,,,Recovery,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,112,West Ham United LFC,972,"['3004f2e0-65e3-43d2-8d9a-2f5c6fc3abf4', 'ce74e173-895c-4872-889d-ba9c9c6d1691']",0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:00.713,Pass,
,,,,,,,,,,,,,,,1.127704,,,,,,,,,,,,,e39d965b-985d-428b-9e53-e7a2d99c27c6,1976,,,"[62.6, 17.2]",3775591,54,,,,,0.38050637,,Head,,,,"[72.1, 21.0]",,High Pass,,10.231813,Incomplete,,Martha Thomas,31558.0,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Left Attacking Midfield,112,West Ham United LFC,972,"['31f328bf-72e7-4a00-bec6-855965f4933e', '7cb1ee48-e590-4d18-a209-c7dce0aabd60']",1,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:01.940,Pass,
,,,,,,,,,,,,,,,1.946534,,,,,,,,,,,,,7cb1ee48-e590-4d18-a209-c7dce0aabd60,1978,,,"[48.0, 59.1]",3775591,54,,,,,-0.29247963,,Right Foot,,,,"[74.9, 51.0]",,High Pass,,28.09306,Incomplete,,Samantha May Kerr,4961.0,,,,,Recovery,2,Regular Play,Millie Bright,4642.0,Left Center Back,112,West Ham United LFC,972,"['0bfd2b15-bff4-4720-a0c8-0f16f878acff', '5cd47453-f4a5-475a-8e38-ba943ec04023', 'e39d965b-985d-428b-9e53-e7a2d99c27c6']",3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:03.067,Pass,
,,,,,,,,,,,,,,,0.98038,,,,,,,,,,,,,5cd47453-f4a5-475a-8e38-ba943ec04023,1980,,,"[45.2, 29.1]",3775591,54,,,,,-0.42877802,,Other,,,,"[55.7, 24.3]",,Low Pass,,11.545129,,,Kate Longhurst,18147.0,,,,,Recovery,2,Regular Play,Grace Fisk,34232.0,Right Center Back,112,West Ham United LFC,972,"['5e3faa7d-769a-4535-aa5b-2dda6194760b', '7cb1ee48-e590-4d18-a209-c7dce0aabd60']",5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:05.014,Pass,
,,,,,,,,,,,,,,,2.205251,,,,,,,,,,,,,687fbd25-4ce6-43d2-9712-d293e442f90f,1983,,,"[54.5, 26.5]",3775591,54,,,,,1.2052782,,Right Foot,,,,"[70.0, 67.0]",,High Pass,,43.36473,,,Cecilie Redisch Kvamme,31553.0,,True,,,,2,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,112,West Ham United LFC,972,['dcda8fd1-4b1e-49e6-90d7-b55011a74edd'],8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:08.329,Pass,
,,,,,,,,,,,,,,,1.505555,,,,,,,,,,,,,857b29eb-736b-43ab-b511-f0ada5c5fcd8,1986,,,"[84.1, 65.9]",3775591,54,,,,,-1.036002,,Right Foot,True,,,"[104.3, 31.8]",,High Pass,,39.63395,Incomplete,,Emily Louise van Egmond,5076.0,,,,,,2,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,112,West Ham United LFC,972,"['0bc74e7a-c09f-4cf8-8859-21afc8d6531b', 'f93c03a7-fbb1-48d7-908f-1f2336fb1920']",13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:13.630,Pass,
,,,,,,,,,,,,,,,0.960186,,,,,,,,,,,,,ef30590e-a31b-4afd-8c08-5781c2be4060,1996,,,"[40.4, 50.0]",3775591,54,,,,,1.1918167,,Right Foot,,,,"[44.9, 61.3]",,Ground Pass,,12.163059,,,So-Yun Ji,4647.0,,,,,Recovery,2,Regular Play,Bethany England,15550.0,Left Center Forward,113,Chelsea FCW,971,"['bf179436-4f47-4976-bbbd-5e31cf9e9f59', 'f30c0005-c497-4c8c-8259-7d0048f9749e']",20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:20.382,Pass,True
,,,,,,,,,,,,,,,2.132982,,,,,,,,,,,,,2616d5aa-4a43-457b-a1f9-455037c81901,1999,,,"[41.0, 63.5]",3775591,54,,,,,0.56259704,,Right Foot,,,,"[56.7, 73.4]",,Ground Pass,,18.56071,,,Pernille Mosegaard Harder,10108.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Midfield,113,Chelsea FCW,971,['3dd6e391-ad93-4cd3-bea1-f118166a046e'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:22.985,Pass,
,,,,,,,,,,,,,,,0.886517,,,,,,,,,,,,,80a2166b-c9d9-48a7-abdc-60b85732d17a,2006,,,"[74.6, 73.4]",3775591,54,,,,,0.5028432,,Right Foot,,,,"[80.6, 76.7]",,Ground Pass,,6.847627,,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Center Midfield,113,Chelsea FCW,971,"['6f43d695-37df-4035-a596-15aa4bfb5b46', 'e62de077-678e-428e-8ae0-fecc8a8e1796']",28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:28.294,Pass,True
