50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[37.0, 12.0]",,,,,,,,,,,,,,1.516261,,,,,,,,,,,,,188d1654-63ab-4bba-a424-a99b0b6438e2,1730,,"[33.7, 10.2]",3775548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,80,Arsenal WFC,968,"['30fe13a8-5de7-4c7d-9d03-9aa187faaa90', 'b4552655-933b-4d54-a195-26e069b17934']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:04.753,Carry,
,,,,,"[48.5, 25.4]",,,,,,,,,,,,,,2.118351,,,,,,,,,,,,,23cbb492-8d82-4dd5-80f5-144c00a992e4,1733,,"[47.3, 32.2]",3775548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,80,Arsenal WFC,968,"['794a9695-d9fe-49ea-a1f3-b9b8b4911eba', '921408cf-5e83-46d8-847e-0a23d336468f', 'f1b83899-96a0-45c2-9319-224116647917']",7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:07.453,Carry,True
,,,,,"[69.7, 23.0]",,,,,,,,,,,,,,0.452417,,,,,,,,,,,,,8dab2807-6ce2-435c-8c3d-2cc919e6f367,1743,,"[70.4, 23.7]",3775548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,82,Chelsea FCW,971,"['53d01f38-2fc2-4c2b-bb6c-cf4cefe3cbdd', 'ae8172e9-8d7e-443f-8a7d-4526b5977317']",47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:47.360,Carry,
,,,,,"[37.3, 13.4]",,,,,,,,,,,,,,8.932743,,,,,,,,,,,,,a8283597-2066-4c6d-918a-b39f49c37fd2,1749,,"[32.3, 13.8]",3775548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,83,Chelsea FCW,971,"['07c0b0aa-9948-471d-a111-03ce5ef21141', 'ff0981d9-71ca-4919-a4d6-0363ee582a07']",58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:58.584,Carry,
,,,,,"[14.7, 36.6]",,,,,,,,,,,,,,1.544913,,,,,,,,,,,,,af4e91ca-d33e-4b77-92c6-27f800e011c3,1752,,"[13.3, 33.8]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,83,Chelsea FCW,971,"['8c182246-bb26-4f21-9814-e182e30302c5', '9729374f-aae3-4203-ac02-9e7c666740df']",10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:10.474,Carry,
,,,,,"[49.8, 49.1]",,,,,,,,,,,,,,0.139545,,,,,,,,,,,,,2e2812f7-af1a-4157-aefc-8f507b644672,1755,,"[50.0, 48.1]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Left Defensive Midfield,83,Chelsea FCW,971,"['a4c36877-afed-4587-ad8f-b6e4561d220c', 'e2e690cc-bf2c-4a8e-a08d-22349bb589a0']",13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:13.605,Carry,
,,,,,"[15.0, 34.3]",,,,,,,,,,,,,,6.506112,,,,,,,,,,,,,ddedaf08-aebd-4e10-a5cb-f5655945c1ee,1760,,"[16.1, 33.9]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,84,Arsenal WFC,968,"['70eb2262-e3d9-4c75-b6f2-f2f1523743ea', 'd557ddd6-7a6a-477d-b9dd-f24db27c9c91']",18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:18.667,Carry,
,,,,,"[27.1, 32.2]",,,,,,,,,,,,,,2.05838,,,,,,,,,,,,,2d1ad039-2f44-45f1-a735-6a4d86c01ad1,1763,,"[22.2, 35.0]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,84,Arsenal WFC,968,"['7afc8fe7-ecc8-4a21-8d53-70d231e2eb1a', 'da834bd7-0001-42f7-a7fc-db781ef0c31f']",26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:26.655,Carry,
,,,,,"[45.7, 32.2]",,,,,,,,,,,,,,1.236311,,,,,,,,,,,,,4cb2fc1a-d223-42e5-974c-b4a61493d4dc,1767,,"[47.3, 32.0]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,84,Arsenal WFC,968,"['777f41b4-e390-4310-8f1d-9e81ee94097a', 'a1fa6f20-ffb6-4b7c-875b-8f66631c07e2', 'c47ec6ce-d0b0-48e8-8dc1-fafa3ea3f131']",30,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:30.023,Carry,True
,,,,,"[88.5, 58.3]",,,,,,,,,,,,,,6.728478,,,,,,,,,,,,,935e229c-4842-4b8d-b92f-0c6bbdae0d88,1770,,"[52.5, 72.4]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,84,Arsenal WFC,968,"['2aba3505-abe6-4e59-a0a1-712829932d67', 'be879505-7dc5-4b97-97f3-7d930f4fa2af']",33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:33.557,Carry,
,,,,,"[22.7, 27.4]",,,,,,,,,,,,,,1.254373,,,,,,,,,,,,,4df72e2a-0b8b-479f-b508-b5fca41e8533,1774,,"[20.1, 27.5]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,84,Arsenal WFC,968,"['0cf249ca-1c2e-4545-8c93-65a2440c8986', 'd432d6aa-034d-41b7-afb1-b94b1e9e6004']",40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:40.965,Carry,
,,,,,"[82.6, 58.7]",,,,,,,,,,,,,,2.622562,,,,,,,,,,,,,66568e86-9101-454b-8cde-ed10c4e944e8,1780,,"[82.8, 52.0]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,84,Arsenal WFC,968,"['0ba5881b-a4d8-426c-9cbf-9cd336237fcd', '6fb10f92-3f26-4610-a70e-d35d44271f40']",45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:45.622,Carry,
,,,,,"[92.0, 78.9]",,,,,,,,,,,,,,0.4376,,,,,,,,,,,,,773e3c1d-8c0c-4c40-8584-afffa15e45e7,1783,,"[92.4, 79.7]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,84,Arsenal WFC,968,"['715a4548-3850-4624-a4e7-0a46cde2e989', 'dd5cdaca-aa23-43d3-a3e2-821525f937a3']",49,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:49.583,Carry,
,,,,,"[78.8, 72.9]",,,,,,,,,,,,,,2.869542,,,,,,,,,,,,,7feacc90-9563-4663-8de6-627a8a51f40a,1786,,"[82.6, 72.1]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,84,Arsenal WFC,968,"['b20748b0-fc17-438f-843f-3d62508947ba', 'f52d60b6-f2b8-4d4d-b0e9-5a0245572323']",51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:51.262,Carry,
,,,,,"[56.5, 57.8]",,,,,,,,,,,,,,0.710955,,,,,,,,,,,,,73fc4b25-2de3-49ab-9292-f2440c70101d,1790,,"[56.1, 56.4]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,84,Arsenal WFC,968,"['7db939bc-9905-46a5-b993-792349022321', '93c80a8d-50fe-444a-8fcc-91ffe580db71', 'a4534bc0-9dd0-401a-a53d-810ec9d3f4de']",56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:56.329,Carry,True
,,,,,"[25.1, 49.6]",,,,,,,,,,,,,,1.073557,,,,,,,,,,,,,c2ae1a2d-c159-4d29-959b-9f08ea7fed2e,1793,,"[24.8, 49.6]",3775548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,84,Arsenal WFC,968,"['5c0b8927-6689-4796-881b-8b7211fd4933', '8234c5d9-1320-4a67-bd7f-047fb37e8919']",59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:59.856,Carry,
,,,,,"[34.9, 12.2]",,,,,,,,,,,,,,0.915974,,,,,,,,,,,,,b3b996a2-ce88-4a0d-b418-b19337a4e3e0,1796,,"[35.1, 12.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,84,Arsenal WFC,968,"['2e5657ba-eb04-4bb2-b5b8-be6c0933749c', '2eb0e2a9-1924-4f1d-a8c2-49ac8c8dbb93']",2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:02.927,Carry,
,,,,,"[37.3, 32.5]",,,,,,,,,,,,,,1.098166,,,,,,,,,,,,,68f4b6f3-2cf3-47e2-9494-b3a35386b121,1799,,"[42.9, 31.3]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,84,Arsenal WFC,968,"['8e6295b4-1d88-40b7-892e-65d7bee2d63b', 'b0d9c01c-6d24-4b9e-9d99-8f231b3cd786']",5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:05.101,Carry,
,,,,,"[14.5, 43.0]",,,,,,,,,,,,,,0.855345,,,,,,,,,,,,,067702a3-b16c-463e-9a94-385f8f17504e,1802,,"[14.5, 43.0]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,84,Arsenal WFC,968,"['97bf0b14-5b88-4d54-9fe6-b6898ad60cc9', 'ed96adbd-241c-4d46-8e8f-ed5c36aea060']",8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:08.319,Carry,
,,,,,"[27.9, 32.2]",,,,,,,,,,,,,,2.933668,,,,,,,,,,,,,66a02778-3373-42a3-8a78-2318524d3a54,1805,,"[24.8, 36.5]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,84,Arsenal WFC,968,"['5dfee9a1-5cf1-45b9-be76-5da84e098334', 'd4a70a15-0795-4dd1-8cf2-3510c9dc9c91', 'd8759daa-9b49-48f5-8566-820022ac746b']",10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:10.817,Carry,True
,,,,,"[35.9, 8.7]",,,,,,,,,,,,,,1.738843,,,,,,,,,,,,,f408a8fa-5f01-4d23-b58d-1a035a30b5c8,1810,,"[37.7, 12.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,84,Arsenal WFC,968,"['5337f0dd-66d1-4f63-9d14-f962cd9cb9b8', 'b77b889d-6b8d-42f3-806c-bda886386c61', 'e2d3bb7f-cb1d-4fa5-a5e0-2a8aed5e6192']",14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:14.931,Carry,True
,,,,,"[43.6, 59.1]",,,,,,,,,,,,,,1.63737,,,,,,,,,,,,,d6d1484d-eb45-4bfb-8ad6-5617ff6b9e5e,1814,,"[43.6, 59.1]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,85,Chelsea FCW,971,"['ed59984a-f9c8-4d09-bb79-bcb23553b600', 'fa51026d-faef-4069-bddc-c7ece638d80d']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:23.421,Carry,
,,,,,"[45.1, 23.5]",,,,,,,,,,,,,,1.425398,,,,,,,,,,,,,496b42e1-f313-4987-a8ed-284109a42a69,1817,,"[40.8, 24.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,85,Chelsea FCW,971,"['971e84a2-7047-480d-b2e6-e58ce38fdf16', 'd2981bc2-7d04-43e0-9f07-de7645e5deb8']",27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:27.306,Carry,
,,,,,"[70.9, 4.7]",,,,,,,,,,,,,,1.622432,,,,,,,,,,,,,bf8b6a4f-9267-4141-a2fa-5fd51b81d47d,1820,,"[70.4, 1.9]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,85,Chelsea FCW,971,"['3742750d-19be-4b80-9e78-188889a88167', 'ac97cfd9-9a4e-495f-b67e-75d22e7595f0', 'c7bf10a8-bf0f-497f-9357-e7de41e40d90']",31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:31.262,Carry,True
,,,,,"[61.9, 14.0]",,,,,,,,,,,,,,1.184986,,,,,,,,,,,,,4112ca69-2292-41fd-a1d5-64fccf9c8f6e,1824,,"[61.9, 14.0]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Wing,85,Chelsea FCW,971,"['8f1c58ca-fc3e-4a19-a9cf-f9a60d34adce', 'adc1a24f-d1e3-4600-892b-8f45e0956591']",33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:33.696,Carry,
,,,,,"[49.3, 27.0]",,,,,,,,,,,,,,1.205191,,,,,,,,,,,,,01814df9-1839-4789-9dd1-90bbeb51a3cc,1827,,"[49.3, 27.0]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,85,Chelsea FCW,971,"['61ed5afe-0513-49cd-9b80-51bbc14a2e50', 'a8e4505b-5182-4d80-a55b-46cef0db1441']",36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:36.492,Carry,
,,,,,"[49.5, 63.9]",,,,,,,,,,,,,,1.555114,,,,,,,,,,,,,8cbeb3b8-f69a-4034-988f-13d5cf1f2616,1830,,"[48.3, 62.4]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,85,Chelsea FCW,971,"['1ca5da4c-fc57-4630-b2a4-a6f94693bdaf', 'da5dc144-f705-4bb4-b862-eb768d1f1edd']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:39.634,Carry,
,,,,,"[10.5, 36.7]",,,,,,,,,,,,,,2.043805,,,,,,,,,,,,,592c8b02-54b2-4b64-b083-5aac91c05509,1834,,"[9.1, 34.8]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,86,Arsenal WFC,968,"['396e2df9-4f2f-477f-b9eb-1ab8ff4c1c65', '737f0f87-fca1-4973-9144-51ecf1750d9b']",45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:45.464,Carry,
,,,,,"[9.3, 47.3]",,,,,,,,,,,,,,1.353432,,,,,,,,,,,,,64c09683-0380-48b0-8aeb-c4986cefcd7f,1837,,"[9.3, 47.3]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,86,Arsenal WFC,968,"['2c4fd9d7-6407-49be-945c-d58424f31734', '70c8b564-ca36-4e82-80e0-3183152a7b9a']",48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:48.789,Carry,
,,,,,"[34.4, 75.9]",,,,,,,,,,,,,,1.647342,,,,,,,,,,,,,23be56ed-d8db-4a7d-9b25-ddb5b9ff738a,1840,,"[34.7, 73.1]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,86,Arsenal WFC,968,"['12792e9d-4471-4d41-a706-25cace34925c', '64c57ee1-ee3f-4340-9477-d6d951089ad1', '8e2b2612-48a9-41d0-a1f2-f58029e23d0b']",52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:52.236,Carry,True
,,,,,"[56.0, 75.9]",,,,,,,,,,,,,,2.416475,,,,,,,,,,,,,3e5276be-6883-4253-804f-6239c3b4d062,1844,,"[55.8, 75.4]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,86,Arsenal WFC,968,"['2cd80eeb-e3ee-4213-b401-4199b3fca2ef', '5e8375ee-b1ef-46ce-9927-4bd3b67ca27e', '64fdfeed-8340-4df1-8d73-8be2e95327d3']",55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:55.442,Carry,True
,,,,,"[49.3, 7.7]",,,,,,,,,,,,,,2.504679,,,,,,,,,,,,,c121ff3f-60c9-42c1-bf2e-867db2ed273f,1849,,"[58.9, 10.5]",3775548,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Wing,87,Chelsea FCW,971,"['1aa42c41-81cd-4aef-9fe3-43da62630ced', '463980e4-6385-493b-b0ba-d55b17609540', '86b479f6-b969-432e-8f76-cba31f3eb11c']",1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:01.820,Carry,True
,,,,,"[94.1, 59.9]",,,,,,,,,,,,,,4.664643,,,,,,,,,,,,,48b3c832-d599-4212-ad90-664152a533c3,1853,,"[70.8, 72.4]",3775548,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,88,Arsenal WFC,968,"['3e1aec49-f0cd-44ff-9689-2610c8a92c5e', '4a179034-3850-49c3-9617-4213d9745e1b', 'b95e00f7-a8df-4077-a343-08331766cc82']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:04.325,Carry,True
,,,,,"[97.4, 39.5]",,,,,,,,,,,,,,0.072909,,,,,,,,,,,,,0d00a5f4-08ea-4d07-a688-fd37b6d0bf55,1857,,"[97.6, 39.5]",3775548,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,88,Arsenal WFC,968,"['2c00b720-8280-499b-add3-a354b72d7686', '3eaeb97d-33d2-4e39-89bb-7cc2e5b432d8']",10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:10.253,Carry,
,,,,,"[98.8, 33.6]",,,,,,,,,,,,,,1.205343,,,,,,,,,,,,,e78758c9-d823-4b6e-9d80-deaaac9e7ca6,1860,,"[101.1, 31.0]",3775548,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,88,Arsenal WFC,968,"['46a02f54-6f51-404e-8fa0-da8df3ee27c9', 'aba4a85d-a349-4aa3-817d-c660799c6949']",11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:11.306,Carry,
,,,,,"[10.7, 66.2]",,,,,,,,,,,,,,2.548289,,,,,,,,,,,,,88d6124b-74a2-4342-949e-aa60977c7dc0,1868,,"[9.3, 56.5]",3775548,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,89,Chelsea FCW,971,"['d3a910b5-45ef-41a1-bc22-019900da26f0', 'ef32c93e-c204-4cd4-a158-c2f7d50fae9b']",52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:52.215,Carry,
,,,,,"[54.4, 17.2]",,,,,,,,,,,,,,1.269183,,,,,,,,,,,,,c7c60249-4c79-4aa7-9ea0-60650e4bf516,1874,,"[50.2, 21.4]",3775548,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,90,Arsenal WFC,968,"['7541dce2-88c0-4e42-af62-1b5139210245', 'e1da990d-f97f-495f-b907-28b782939562', 'e235d594-8c99-4fcf-9cf9-469e2bc41a24', 'fe954919-a00f-428a-b3d5-84e268ffb85a']",59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:59.412,Carry,True
,,,,,"[58.0, 36.2]",,,,,,,,,,,,,,0.444789,,,,,,,,,,,,,b81fceae-3b7e-4650-8e1d-ca44258bba9c,1885,,"[58.4, 37.1]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,92,Arsenal WFC,968,"['8d4e7ba5-99cd-440b-84e4-e5f0f9d2b1de', 'a948b71b-5819-4def-8a65-b7e3ae790aff']",1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:01.247,Carry,
,,,,,"[43.1, 34.0]",,,,,,,,,,,,,,0.949362,,,,,,,,,,,,,ddde0f39-9110-47d8-8fbc-40c15e13a97d,1888,,"[43.1, 36.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lia Wälti,10405.0,Center Defensive Midfield,92,Arsenal WFC,968,"['133d0ba0-2bb3-47bd-adf8-6ad5ef2a359b', 'bee6fea9-5054-41f2-a9db-7d72d58c7b4e']",3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:03.088,Carry,
,,,,,"[41.8, 4.0]",,,,,,,,,,,,,,1.866054,,,,,,,,,,,,,ac79a63f-625b-49d1-bae9-f7743e6d4cd1,1893,,"[44.1, 3.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Katie McCabe,15620.0,Left Back,92,Arsenal WFC,968,"['65829807-c4af-4a0f-a877-034f4bb48944', '7371ef43-d512-4c61-a8c2-1265e2815d71', 'dc49b90a-7a06-4abb-9a80-7a2aaaf7df09']",7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:07.508,Carry,True
,,,,,"[85.2, 26.8]",,,,,,,,,,,,,,1.165719,,,,,,,,,,,,,54d17757-e3e9-492f-af8b-b0867b9238a4,1901,,"[83.1, 17.8]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,92,Arsenal WFC,968,"['3e97d24c-96f4-43b8-9105-35f71aaeada6', '797f78e8-c696-4cd7-9874-bf81c5e4e65d']",15,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:15.796,Carry,
,,,,,"[115.9, 55.4]",,,,,,,,,,,,,,3.185761,,,,,,,,,,,,,3b8a50f0-ec69-4a8e-a9b1-310bc27dcf6e,1908,,"[115.0, 56.6]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lisa Evans,10179.0,Right Wing,92,Arsenal WFC,968,"['3fee245c-cc30-4819-96b6-91c024332fe8', '4541085f-f258-49e6-8070-19bda28b924d', 'edc8969a-1010-42ea-9931-da7a8b6b4a7e']",21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:21.013,Carry,True
,,,,,"[111.0, 54.2]",,,,,,,,,,,,,,2.442973,,,,,,,,,,,,,fd87345c-b632-40a3-a398-238f75e8574b,1912,,"[113.1, 54.7]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jill Roord,10650.0,Left Center Midfield,92,Arsenal WFC,968,"['0214e269-b7d4-4e64-bf3f-c33f901d3891', '80f73abc-74db-4c10-b2be-f3efddcb41b3']",25,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:25.452,Carry,
,,,,,"[114.5, 63.1]",,,,,,,,,,,,,,1.120836,,,,,,,,,,,,,0c3ce62e-8499-4774-aa83-f88e1212c53a,1915,,"[111.9, 63.1]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Noelle Maritz,10404.0,Right Back,92,Arsenal WFC,968,"['becdd6f7-1ee4-42aa-b120-1da9c6120ede', 'f0fd1567-ca15-45ab-9d7b-e394332a6e50']",29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:29.122,Carry,
,,,,,"[116.0, 67.9]",,,,,,,,,,,,,,1.013025,,,,,,,,,,,,,396e9e6b-beb8-4745-96ce-86405f5db229,1919,,"[116.0, 65.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Noelle Maritz,10404.0,Right Back,92,Arsenal WFC,968,"['23d1aa00-54ba-4e42-812c-4d5006cf5834', '95a888b3-2023-419e-99f3-71017166463b']",31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:31.593,Carry,
,,,,,"[105.2, 57.8]",,,,,,,,,,,,,,3.988359,,,,,,,,,,,,,6a20ea60-e328-410f-ab80-e6c7dcdfbe5a,1922,,"[109.8, 58.2]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jill Roord,10650.0,Left Center Midfield,92,Arsenal WFC,968,"['48da364e-0724-4838-ac40-b5c862410297', 'a7e68c3b-b399-4e92-8e1f-6b9ae0fb442d', 'd6233edf-12c6-4e3e-9789-06badf61d671']",33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:33.246,Carry,True
,,,,,"[94.8, 49.7]",,,,,,,,,,,,,,1.735017,,,,,,,,,,,,,4a62068d-1e34-41d4-b77c-6abd784aa100,1926,,"[94.3, 47.4]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danielle van de Donk,10658.0,Right Center Midfield,92,Arsenal WFC,968,"['a30a8de9-a746-4789-a2cb-93fb2d002dfe', 'e781b722-e42c-420e-8e03-be7cbf52b7fc']",38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:38.245,Carry,
,,,,,"[117.3, 54.7]",,,,,,,,,,,,,,5.595414,,,,,,,,,,,,,46c23a5d-de8e-4f78-9bf7-24b599c91ce4,1931,,"[105.8, 72.5]",3775548,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Noelle Maritz,10404.0,Right Back,92,Arsenal WFC,968,"['0fb3f285-ee25-44d0-b1a1-f486b652db78', 'a69dd14b-48ef-4f29-8f39-454bad0eb1a6', 'c8577154-b214-4f84-a2f4-e15086cdb343']",42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:42.460,Carry,True
