ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[55.7, 1.3]",,,,,,,,,,,,0.820585,,,,,,,,,,,131f5bc3-6854-472b-affc-71182b0541dd,2068,,"[55.7, 1.9]",3775559,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Katie McCabe,15620.0,Left Back,95,Arsenal WFC,968,"['5a9afe2a-12f8-44ab-91fc-d4ebe015687f', 'dd9fe780-2566-4557-abb2-795b5e6dbc1f', 'fb5086bd-c9d4-442c-9b50-a5d079d975df']",5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:05.694,Carry,True
,,,,"[48.4, 25.1]",,,,,,,,,,,,0.668421,,,,,,,,,,,cad1e88d-29f4-4928-bd3d-0568311b5ae4,2080,,"[50.1, 29.9]",3775559,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Arsenal WFC,968,"['418504ca-09f8-4fbe-a613-4e59490a5de1', 'cae58f74-6651-45ab-8553-db7816c312a1']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:44.411,Carry,
,,,,"[14.5, 36.9]",,,,,,,,,,,,3.710857,,,,,,,,,,,07df6d22-c0d1-486b-9800-460326ea5424,2083,,"[13.7, 33.6]",3775559,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,96,Arsenal WFC,968,"['59420236-a56f-409e-a40b-e660ec12b769', '84e29fd8-6db4-40a5-8d32-b0dcbbd4d6d2']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.277,Carry,
,,,,"[34.4, 69.5]",,,,,,,,,,,,1.47747,,,,,,,,,,,c697cf50-2f98-4c96-956d-12d4fd6aceec,2086,,"[28.0, 65.8]",3775559,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,96,Arsenal WFC,968,"['e6991a9a-56e1-4743-baca-bbd83900bd2d', 'f317ad35-35fb-4548-800c-44cfde822558']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:54.339,Carry,
,,,,"[24.9, 58.5]",,,,,,,,,,,,0.949353,,,,,,,,,,,2c6da523-003c-4e8c-9949-402d0fb857cc,2091,,"[28.5, 57.4]",3775559,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,96,Arsenal WFC,968,"['3adfe7d9-5025-4468-aa2d-780f32312cad', '40d602c5-1571-4b59-a2db-24ab89040492', 'e25815cd-c7a8-4029-aac7-df5c2c5dd987']",59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:59.593,Carry,True
,,,,"[8.6, 36.1]",,,,,,,,,,,,0.319998,,,,,,,,,,,ec53d9f6-8709-475c-aba1-75f546935831,2095,,"[8.6, 36.4]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,96,Arsenal WFC,968,"['6865ab3f-6cfa-445e-8e93-757fcfe8f7bc', 'b15a542b-9104-41e8-a780-b84bd4a041b2']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:02.961,Carry,
,,,,"[27.6, 12.5]",,,,,,,,,,,,1.467941,,,,,,,,,,,6b3952fc-aa7a-4cfb-8b01-7509a26bbafc,2099,,"[21.8, 16.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Arsenal WFC,968,"['2377ec41-3ee2-489b-8333-76193e7958e8', 'b517e3d4-48d9-4662-ac14-b34b30e87c70', 'eac87813-9439-4da2-848d-2b19e2fc507e']",5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:05.161,Carry,True
,,,,"[63.8, 13.1]",,,,,,,,,,,,0.84918,,,,,,,,,,,16847413-5132-4e2d-8fca-5686208e353a,2105,,"[63.2, 12.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Left Wing,96,Arsenal WFC,968,"['0b73441f-9220-4a3d-8172-8e405efbdee2', '7c08037a-fea5-478d-9be3-550cde300b17']",10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:10.141,Carry,
,,,,"[69.9, 17.8]",,,,,,,,,,,,0.153302,,,,,,,,,,,22479391-791b-4c3f-8407-652f30a13b5f,2109,,"[71.0, 17.1]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,96,Arsenal WFC,968,"['1aedc9f6-c479-4d52-a1ed-c0d3dc49f260', '4c31a6ef-c2fc-4b4d-9b08-f0dcc7e484ea', 'e92e87b9-9a69-4fc0-8ffb-1df3a889900e']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.520,Carry,True
,,,,"[71.2, 33.8]",,,,,,,,,,,,0.647143,,,,,,,,,,,cd610967-443e-4928-8528-c86e53b0924b,2115,,"[70.9, 31.9]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,96,Arsenal WFC,968,"['3d9a3ca2-0a7f-4aa1-ba5e-354babc29e17', 'c383a0a6-9bf5-4efd-969e-ceeecdd5652f', 'c75c473e-51b0-4093-a231-b02b8d17ea43']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:13.896,Carry,True
,,,,"[37.4, 37.3]",,,,,,,,,,,,1.405937,,,,,,,,,,,9a9ed4ae-7e09-4252-aab0-f85a0b18070f,2119,,"[35.5, 33.6]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,96,Arsenal WFC,968,"['5f1f322e-ba04-4879-8db6-95c3bbf75cf3', '62014a15-177b-41f5-8a78-f3cc8969191a']",15,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:15.624,Carry,
,,,,"[68.9, 74.8]",,,,,,,,,,,,2.18358,,,,,,,,,,,c8d6c9bb-14c4-46bf-8f40-d76916a8e345,2125,,"[71.4, 74.0]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,96,Arsenal WFC,968,"['087539a3-8e62-4260-baa7-551553f39673', '89c78df9-8a40-4f1f-a190-37cd4fb2591b', 'fbb43bff-e236-424c-b055-64cdabbeb0d1']",22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:22.241,Carry,True
,,,,"[40.9, 71.7]",,,,,,,,,,,,0.19491701,,,,,,,,,,,b22cc44e-0134-4803-b410-6a9a13185b78,2129,,"[40.9, 71.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Right Back,96,Arsenal WFC,968,"['3338b482-30d5-41c5-a096-f5362a371671', 'f8705008-1935-4b32-bffc-33c3586425b6']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:26.829,Carry,
,,,,"[36.7, 47.9]",,,,,,,,,,,,1.871261,,,,,,,,,,,346a911a-b8f8-45c1-9157-1c3752533361,2132,,"[42.5, 52.9]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,96,Arsenal WFC,968,"['2ebf86cf-7b2f-4ff8-8be3-a374eae0651d', '318f71f2-77b7-46f5-b2d5-7327f952299b']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:28.567,Carry,
,,,,"[35.8, 13.4]",,,,,,,,,,,,1.511289,,,,,,,,,,,293489e8-a905-45c7-ba03-6d502ea3ea8c,2135,,"[35.0, 15.6]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Arsenal WFC,968,"['4422deed-edaf-4d88-bd36-dbf148e34891', 'f21d5926-ba31-4417-b88e-875e2a106282']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:32.838,Carry,
,,,,"[65.0, 0.7]",,,,,,,,,,,,0.034488,,,,,,,,,,,eaa61705-00ec-4ad0-8ac2-074b9b05d25d,2139,,"[65.0, 1.3]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,96,Arsenal WFC,968,"['4915097d-ce1f-4e5b-819b-999c2cb7e213', 'cf9c750c-ed19-46c7-8c4e-4e857565a015']",36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:36.308,Carry,
,,,,"[6.0, 70.4]",,,,,,,,,,,,2.430954,,,,,,,,,,,9eb0eb4b-63ac-4b2a-8cb7-426fbe53748d,2147,,"[6.0, 65.1]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,98,Everton LFC,967,"['dc0f9344-cc27-4d8a-a30c-05512d26d0f2', 'e76323bf-f41a-4b90-a509-7f1e0157af9c']",54,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:54.030,Carry,
,,,,"[28.5, 76.8]",,,,,,,,,,,,0.270215,,,,,,,,,,,fc9e452b-6530-46c9-9df3-6fefa862a424,2150,,"[25.9, 78.2]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Clinton,46740.0,Right Wing,98,Everton LFC,967,"['aabac2da-83bb-4e97-a251-88534dc18254', 'af85dc59-f65f-46b1-8140-2af6b6508f21']",57,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:57.960,Carry,
,,,,"[28.2, 70.4]",,,,,,,,,,,,1.560155,,,,,,,,,,,9261bfd8-da9f-4833-9249-cf9ce5c741c0,2153,,"[22.9, 68.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,98,Everton LFC,967,"['4adc6959-d88f-499a-becf-06f887927950', 'c546c52c-1d95-450c-adf4-c1d8323a3a90']",59,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:59.328,Carry,
,,,,"[57.1, 77.1]",,,,,,,,,,,,1.427634,,,,,,,,,,,12f3f0d2-2fec-4490-9b0a-2e8592f3f22d,2161,,"[56.5, 72.6]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Center Forward,98,Everton LFC,967,"['201fa81a-54de-4e68-97ce-604bff5c538c', '6874dad8-3728-493c-8a22-e6ef84494cca']",4,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:04.091,Carry,
,,,,"[22.1, 11.4]",,,,,,,,,,,,0.916467,,,,,,,,,,,948b4853-03c0-454e-83dc-fbea7364ed91,2165,,"[21.5, 12.0]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,99,Arsenal WFC,968,"['5b2ffca7-8969-4978-9264-5326a85985b5', 'aa2a1778-445d-48d7-8393-7f49366e16a8']",12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:12.508,Carry,
,,,,"[13.4, 25.7]",,,,,,,,,,,,5.756714,,,,,,,,,,,4ba297c0-e436-49c1-8e38-dee11f212ec4,2168,,"[14.5, 20.4]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,99,Arsenal WFC,968,"['9376c4e8-3e3a-4612-a814-752230b749db', 'd6d169d6-c62e-49a9-8ef5-9d986962237b']",14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:14.995,Carry,
,,,,"[23.2, 11.1]",,,,,,,,,,,,2.767253,,,,,,,,,,,d4dee867-880f-4fa8-85fb-75546656f2c1,2172,,"[21.5, 17.0]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,99,Arsenal WFC,968,"['47dc7551-10ee-4a93-9440-1e9e4cffcee8', '63fb31d6-07f5-4d7e-9a3a-a322afc3871b', 'abfb0bf4-3425-43be-9666-dfd205f320ca']",22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:22.609,Carry,True
,,,,"[28.0, 1.3]",,,,,,,,,,,,0.815065,,,,,,,,,,,8e78ac31-9579-4a8f-92f8-261544ccd935,2175,,"[28.8, 1.6]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,99,Arsenal WFC,968,"['208721f8-8a07-4bf0-8ec6-da9014a4b055', '41d2d93d-5f02-4752-82c5-66a37c0ddc23']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:26.896,Carry,
,,,,"[49.3, 1.3]",,,,,,,,,,,,1.061939,,,,,,,,,,,e7f0185c-60ee-4cab-88d4-c058b87ba65e,2179,,"[49.8, 3.3]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Left Wing,99,Arsenal WFC,968,"['9e88c62d-083c-4c25-b8e7-51a36c2159d6', 'b26f3dcd-1f7f-4734-aac9-6ee2cfae6f70', 'e9ee7f99-94d1-4182-9bf9-b0420f1e77f8']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:28.794,Carry,True
,,,,"[42.5, 5.5]",,,,,,,,,,,,0.412887,,,,,,,,,,,2fe7eec4-da25-4226-8f24-2f6efc0bed6e,2182,,"[42.3, 4.4]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,99,Arsenal WFC,968,"['19c8aaea-d04f-4617-9a75-df655afbee96', '9d503c26-80fb-46d5-bd3a-979d53aac431']",30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:30.240,Carry,
,,,,"[48.7, 54.3]",,,,,,,,,,,,1.393955,,,,,,,,,,,6a3ffebb-7482-4667-bb9a-3dd8f5cb7b08,2188,,"[47.6, 46.2]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,99,Arsenal WFC,968,"['1ca4b90f-ef6d-4acf-934c-b350f83584d4', '83a4e360-9cec-4f17-967d-ae60c5ba0556']",36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:36.083,Carry,
,,,,"[51.5, 9.5]",,,,,,,,,,,,0.714999,,,,,,,,,,,a289e5c3-a0e1-4504-a301-99b7064f19b6,2193,,"[51.2, 11.8]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,100,Everton LFC,967,"['8ef2a411-85a0-40f2-a54a-ad4d75f2399a', 'a59bca31-cf63-489d-a2fe-8faee3bdd798']",54,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:54.536,Carry,
,,,,"[50.3, 4.7]",,,,,,,,,,,,0.767219,,,,,,,,,,,9dd6d3f3-ba38-447a-8464-e182aa02d437,2197,,"[49.8, 2.8]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,100,Everton LFC,967,"['0f874f56-2f4e-4749-8c6c-3b131c543799', '619f1ea8-6712-451c-8ca2-140596be0ba2', '65b0599d-dbc5-4cb7-8a90-16eb27f03419']",56,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:56.085,Carry,True
,,,,"[39.5, 76.5]",,,,,,,,,,,,0.857484,,,,,,,,,,,347a04cf-e9af-4cc0-9d7f-91f20f0d0f52,2211,,"[39.2, 75.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,101,Everton LFC,967,"['22fef33b-4673-4ab9-b1b6-8db6bc8a433e', 'c460cb39-06af-43e5-be88-d56ea1eb8609', 'fd5433c6-5877-4da8-a935-5e7df2aabf92']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:11.189,Carry,True
,,,,"[91.3, 5.3]",,,,,,,,,,,,0.37766,,,,,,,,,,,acbe264e-b66f-40b1-9f35-8c857c67b482,2215,,"[91.9, 5.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicoline Sørensen,10274.0,Center Forward,101,Everton LFC,967,"['0ac959d6-8729-42f6-a4d9-1290e296e33e', 'fed56295-7325-4a5a-8662-0390c3bfa53b']",13,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:13.142,Carry,
,,,,"[81.2, 5.6]",,,,,,,,,,,,1.147448,,,,,,,,,,,0e31efa5-5848-4fef-8a09-c06b95435284,2219,,"[84.0, 9.0]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Left Wing,101,Everton LFC,967,"['19e08fb1-9d9f-4e75-9706-e326f4fa1ee0', '3acef117-8bb0-4839-a0fe-18f7f16cd36d', 'af8fd5cd-1dc6-48b6-ac7f-5057647f5697']",14,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:14.496,Carry,True
,,,,"[75.3, 5.6]",,,,,,,,,,,,0.835135,,,,,,,,,,,01c2836f-ccde-4d60-b82c-ece87422c683,2222,,"[77.8, 2.5]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,101,Everton LFC,967,"['01c3a1c4-6ae9-4118-8281-a1c8b519e1b0', 'dacf78a2-e1d0-4c62-8b03-4d0dc60394d9']",16,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:16.376,Carry,
,,,,"[55.1, 5.6]",,,,,,,,,,,,1.060911,,,,,,,,,,,2469a96f-d384-430a-a6ea-5fa2ada9f015,2225,,"[55.4, 5.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damaris Berta Egurrola Wienke,47541.0,Left Center Back,101,Everton LFC,967,"['44c016d6-d2ff-4c0f-a6b7-f8bb1e7d2a0d', '4e86a28b-b14c-4e47-b181-849287bf5152', 'ef020a36-e4a9-4c45-985b-bda60c0503af']",19,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:19.222,Carry,True
,,,,"[42.5, 33.9]",,,,,,,,,,,,1.630904,,,,,,,,,,,854a2888-c6bc-4fdf-a32e-7f550e4c7f79,2229,,"[44.2, 28.9]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Center Back,101,Everton LFC,967,"['71b9461e-6124-4911-9445-2a2d27078e19', 'e0f2b2a8-7518-47ff-835e-2fba7d31a53d', 'e83ea6b7-f501-4be6-aa1f-cabc08bdc1a9']",22,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:22.524,Carry,True
,,,,"[57.9, 75.7]",,,,,,,,,,,,1.844841,,,,,,,,,,,cf5c469b-fd2f-48ea-ac72-2eb74238e0ac,2233,,"[51.2, 74.9]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,101,Everton LFC,967,"['39a40d63-beb0-4819-a559-fcf87b35c41b', '49541ecb-aa89-459b-aa2b-83453853bf0c']",26,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:26.374,Carry,
,,,,"[63.0, 72.9]",,,,,,,,,,,,1.350671,,,,,,,,,,,39338da4-bce3-4249-a6dd-bd66fdb2984a,2238,,"[57.6, 69.8]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,101,Everton LFC,967,"['8af23c5b-e3bb-41b4-ac77-85dac8b2548b', '90ac37d0-83ac-429c-b726-16b7868e88d8']",30,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:30.341,Carry,
,,,,"[41.1, 8.6]",,,,,,,,,,,,1.464112,,,,,,,,,,,99377084-86d7-4a77-8b74-4dfda8db9e2e,2242,,"[33.9, 7.5]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Katie McCabe,15620.0,Left Back,102,Arsenal WFC,968,"['48361639-e418-4bde-9b01-072bd680f253', 'b8982915-cf62-438d-b397-1b8aec84eba5']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:32.830,Carry,
,,,,"[61.1, 17.3]",,,,,,,,,,,,0.814243,,,,,,,,,,,3fc188b0-a704-4b65-90ce-43e61a7f28ac,2248,,"[63.9, 17.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jordan Nobbs,10192.0,Left Wing,102,Arsenal WFC,968,"['411f7759-11d7-4c81-9d0d-57a52235be20', '85cc5d9a-6d0a-4521-ba25-90f39ba76b78', 'ff494ed2-b13e-4c66-aa1b-5e627dac5b0c']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:35.775,Carry,True
,,,,"[56.0, 58.9]",,,,,,,,,,,,0.195394,,,,,,,,,,,72d8dc8e-b29c-49eb-b46a-9b535f325aa3,2251,,"[57.9, 59.7]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maéva Clemaron,31713.0,Left Defensive Midfield,103,Everton LFC,967,"['08ada6b4-aacd-4179-a392-a8dd1e670b80', '41a182cf-8321-4ad0-b0cf-679aadf73ca0']",37,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:37.389,Carry,
,,,,"[41.4, 60.0]",,,,,,,,,,,,0.873249,,,,,,,,,,,4a19d30e-f72b-4ae3-8ed7-4fbec70529ee,2254,,"[43.1, 60.8]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,103,Everton LFC,967,"['12d28868-5a13-428e-89ec-103ea9760513', 'acc0f4ee-2e39-46a5-931d-abe95c6437f5']",38,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:38.792,Carry,
,,,,"[15.6, 46.5]",,,,,,,,,,,,3.244624,,,,,,,,,,,7a763cc0-5678-452b-b391-c9a71cdb1374,2257,,"[15.8, 45.1]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,103,Everton LFC,967,"['9625d127-5ffd-49b1-bd0b-cf35af8178c8', 'a227cfd2-75f0-433b-b319-7fce8f82cd73']",42,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:42.385,Carry,
,,,,"[21.5, 59.2]",,,,,,,,,,,,0.583604,,,,,,,,,,,23f5b7d3-a144-450f-9e2c-6229b67410ee,2260,,"[20.3, 58.9]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,103,Everton LFC,967,"['109a4533-1dbb-4aad-b41c-7706a8d52e52', '4e2e6197-7664-480e-a41b-6a385d0c062c']",47,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:47.063,Carry,
,,,,"[15.3, 34.8]",,,,,,,,,,,,1.90826,,,,,,,,,,,01667995-4c7f-430d-9ff0-3507845fb29e,2263,,"[10.0, 46.0]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,103,Everton LFC,967,"['bfd9f3a4-7f3f-4478-a5f0-7ce83e059f50', 'd767ae6b-ef81-4070-b44b-c35886757a36']",49,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:49.689,Carry,
,,,,"[42.8, 16.8]",,,,,,,,,,,,6.453214,,,,,,,,,,,92c87022-fa57-4de6-88a2-1da006efab2c,2266,,"[49.5, 2.8]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,103,Everton LFC,967,"['9b2ce867-bcaf-43e8-bbe5-1978002189d5', 'd714ccf4-739a-4e9a-83b7-22af054b4bf9']",54,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:54.105,Carry,
,,,,"[28.7, 54.4]",,,,,,,,,,,,1.82149,,,,,,,,,,,36db8974-0d41-403e-a033-875171415bc7,2269,,"[28.2, 51.0]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,103,Everton LFC,967,"['817888fc-5841-4b50-90ed-2616c43051d1', 'e099283d-e525-4654-ac68-007ee9846e37']",2,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:02.389,Carry,
,,,,"[56.8, 76.3]",,,,,,,,,,,,1.624528,,,,,,,,,,,f4a9be48-51da-4da5-a8fb-e48de5ef7fac,2272,,"[48.9, 78.8]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,103,Everton LFC,967,"['194c9388-d248-45f7-bbd9-5f36479cae3b', 'b2ffe2ed-cea6-4c85-9173-7126efb29bfb']",6,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:06.406,Carry,
,,,,"[70.0, 59.7]",,,,,,,,,,,,2.228561,,,,,,,,,,,e01b6f2a-b3ea-4723-94dc-f79b170fbcb5,2275,,"[67.7, 68.7]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Clinton,46740.0,Right Wing,103,Everton LFC,967,"['34cd7e0e-2af4-4700-aa6a-cb2d90e4ad38', '866e6a26-175c-4383-8aff-8d7a1abeffa3']",9,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:09.140,Carry,
,,,,"[83.2, 59.4]",,,,,,,,,,,,0.565378,,,,,,,,,,,6a6eb985-99f5-4652-95f4-f912e65a1f91,2278,,"[80.6, 53.6]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Center Attacking Midfield,103,Everton LFC,967,"['3e6d6f5e-5ef2-447d-a159-a80d4bb1bb6c', 'a2ebc7a7-0cd2-4e9c-870f-d58dfbb2dcc1']",12,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:12.253,Carry,
,,,,"[105.6, 73.7]",,,,,,,,,,,,1.284964,,,,,,,,,,,eb2164f2-c203-4a4a-b353-7217a1770939,2281,,"[93.8, 75.1]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,103,Everton LFC,967,"['5117e395-060f-495e-acda-bc81101c78bc', '56e2ec37-9405-4708-9e44-50bda6eb36c7']",14,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:14.589,Carry,
