ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.554564,,,,,,,,,,,,,,c700f7aa-cba2-4291-b4cd-309992e0a47f,2870,,"[106.5, 52.1]",3764235,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maria Thorisdottir,4636.0,Right Back,138,Chelsea FCW,971,['274472ce-b08c-4098-8137-0ab90affb6c9'],34,,Right Foot,"[120.0, 39.1, 5.6]",True,"[{'location': [112.3, 30.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.9, 42.9], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.3, 48.5], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.3, 50.2], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.3, 54.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.3, 62.2], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 41.8], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.1, 49.8], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 44.2], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 42.8], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 67.4], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 48.1], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.6, 40.3], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.4, 41.9], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Off T,0.04371583,Half Volley,Open Play,,,,,,Chelsea FCW,971,00:26:34.271,Shot,
,,,,,,,,,,,,,,,0.772663,,,,,,,,,,,,,,f68db7ae-f1fe-4db7-82f8-bf8ccf50d3ca,2897,,"[112.7, 38.9]",3764235,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,140,Chelsea FCW,971,"['4660bc82-8a40-4aca-b260-982f677217b9', 'e57af819-4c2a-47f9-903f-d31dd097d461']",54,,Left Foot,"[120.0, 41.6, 0.2]",True,"[{'location': [101.5, 32.8], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 47.3], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 48.5], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 39.1], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 29.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.2, 39.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 34.7], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.7, 34.8], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 34.2], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",fa310dc2-98ac-4512-9784-d7b0982c66a2,,,Goal,0.14937182,Backheel,Open Play,,,,,,Chelsea FCW,971,00:27:54.620,Shot,True
,,,,,,,,,,,,,,,0.885454,,,,,,,,,,,,,,4ccc88ff-97a6-43bd-a765-d9e1d10bdcb2,2960,,"[111.5, 44.2]",3764235,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Left Wing,143,Chelsea FCW,971,['7b486098-1658-4dee-90f6-f79ad6e745a1'],40,,Head,"[120.0, 37.4, 3.0]",,"[{'location': [119.4, 42.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 48.2], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.4, 57.3], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.4, 35.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 47.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 42.3], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.7, 26.8], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.4, 32.8], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 28.8], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 18.9], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.4, 60.9], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.5, 49.1], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.2, 23.4], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 33.3], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [86.3, 20.6], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",4289eb80-5233-431f-a13c-99f797467fe5,,,Post,0.11520372,Normal,Open Play,,,,,,Chelsea FCW,971,00:29:40.049,Shot,
,,,,,,,,,,,,,,,1.221428,,,,,,,,,,,,,,25a4c6f7-30d3-4b46-a9e4-8556591462c6,2981,,"[92.4, 28.1]",3764235,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Center Midfield,143,Chelsea FCW,971,['34ffc3f7-a9e5-4b4f-9ed8-547a2aa87538'],58,,Right Foot,"[119.1, 36.3, 0.2]",,"[{'location': [119.2, 39.8], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 50.8], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.9, 33.2], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.7, 46.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 34.9], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 39.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 31.8], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.7, 16.5], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.6, 22.5], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 26.7], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.8, 35.5], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.1, 48.1], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.7, 18.9], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.4, 27.9], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.5, 27.7], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",2cd4a469-00ba-40d9-a5b2-4fa60fbbf720,,,Saved,0.022512332,Normal,Open Play,,,,,,Chelsea FCW,971,00:29:58.426,Shot,
,,,,,,,,,,,,,,,0.346415,,,,,,,,,,,,,,4d65807a-5278-4f6d-904b-5e7e2a9aaba2,3071,,"[114.9, 49.9]",3764235,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,147,Chelsea FCW,971,['ef54cd8e-8bb2-47e0-98f0-ab18db5b121d'],5,,Right Foot,"[118.1, 44.1, 1.6]",True,"[{'location': [110.9, 40.8], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.7, 34.9], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.2, 26.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.7, 33.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.2, 42.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.7, 51.3], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.5, 37.0], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 43.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 46.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 39.7], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 50.9], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 44.9], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.9, 57.3], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.6, 44.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 21.9], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.8, 47.5], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",c5882e41-c733-4a21-be0a-e6c751d467e3,,,Saved,0.19544671,Normal,Open Play,,,,,,Chelsea FCW,971,00:32:05.193,Shot,
,,,,,,,,,,,,,,,1.578195,,,,,,,,,,,,,,7dea0ffc-a6b4-4aaa-a570-49ba578b6c83,3176,,"[103.0, 29.6]",3764235,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ebony Salmon,31527.0,Right Center Forward,151,Bristol City WFC,973,['35fabcfe-2fbd-4dd9-b99c-be979953de74'],33,,Right Foot,"[120.0, 48.4, 3.8]",,"[{'location': [90.6, 25.8], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 44.9], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 35.2], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 30.7], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.9, 41.8], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.3, 39.5], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.6, 50.3], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 36.5], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 45.4], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [86.6, 32.9], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",2065489c-1805-4c1d-ad42-b1f12624133c,,,Off T,0.05846139,Normal,Open Play,,,,,,Bristol City WFC,973,00:35:33.608,Shot,
,,,,,,,,,,,,,,,0.243395,,,,,,,,,,,,,,22f93e3e-7370-475c-bbca-8218fcc3a0a7,3373,,"[112.3, 34.4]",3764235,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Left Wing,160,Chelsea FCW,971,['7b84953a-0986-4b6a-a0db-b1a722b7c13c'],12,,Right Foot,"[120.0, 38.0, 0.9]",,"[{'location': [109.9, 45.4], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 39.9], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.7, 27.8], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.6, 36.6], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 37.2], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 42.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 41.4], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.3, 25.3], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.0, 36.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 22.9], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 32.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.9, 13.8], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",5edc6f99-7524-4e41-9896-8628cb7181f4,,,Goal,0.4935056,Normal,Open Play,,,,,,Chelsea FCW,971,00:40:12.750,Shot,
,,,,,,,,,,,,,,,0.570116,,,,,,,,,,,,,,712e4e52-d9c7-46b5-b1b8-b6e78036e7ec,3460,,"[107.3, 44.0]",3764235,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Center Midfield,164,Chelsea FCW,971,['b70afbe6-b57a-4314-af0a-71f914a06148'],22,,Right Foot,"[118.2, 42.0, 0.5]",True,"[{'location': [119.2, 42.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 40.3], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.1, 36.4], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.8, 34.5], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.0, 37.2], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.8, 39.1], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 26.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 24.6], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.8, 25.6], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.5, 28.8], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 39.8], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.3, 45.8], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.8, 44.1], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.6, 42.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 47.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 42.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,,Saved,0.11087592,Half Volley,Open Play,,,,,,Chelsea FCW,971,00:42:22.462,Shot,
,,,,,,,,,,,,,,,0.779013,,,,,,,,,,,,,,e20e9618-02e8-4956-a071-00bc588b22d3,3498,,"[102.9, 28.8]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,168,Chelsea FCW,971,['82770fc2-680d-408b-8b35-584cf593c50c'],49,,Left Foot,"[118.9, 37.2, 1.6]",,"[{'location': [107.2, 56.7], 'player': {'id': 4636, 'name': 'Maria Thorisdottir'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.7, 26.6], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.1, 18.2], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.4, 24.5], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.6, 40.7], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.6, 40.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 36.2], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 23.9], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 26.4], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.2, 22.0], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.3, 33.4], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.2, 14.3], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.9, 41.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 50.5], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 39.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d2beac4b-88f8-4e8e-879b-f102088037fa,,,Saved,0.07181788,Normal,Open Play,,,,,,Chelsea FCW,971,00:43:49.223,Shot,
,,,,,,,,,,,,,,,1.602039,,,,,,,,,,,,,,719db4e1-ef73-44b8-b031-8d8007bb5c48,3569,,"[99.0, 39.8]",3764235,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,175,Chelsea FCW,971,['f5efca80-69e5-4505-b47c-c278737a24f2'],19,,Left Foot,"[120.0, 44.9, 0.2]",,"[{'location': [95.1, 20.5], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.4, 36.8], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 56.6], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [79.4, 26.8], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.4, 42.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 31.7], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 43.5], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.5, 41.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.37104115,Normal,Open Play,,,,,,Chelsea FCW,971,00:46:19.716,Shot,
