50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[52.1, 4.7]",,,,,,,,,,,,0.013173,,,,,,,,,,,,,7991819f-a2b7-4d8f-8922-a743e018cefe,1651,,,"[52.1, 4.7]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Center Defensive Midfield,105,Brighton & Hove Albion WFC,965,"['72e93b41-1be6-4302-9e5f-5442814a6e3b', 'c404a19b-953d-4dc7-aa62-b2019876e582']",16,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:16.747,Carry,
,,,,,"[57.8, 57.2]",,,,,,,,,,,,2.681887,,,,,,,,,,,,,f0bb155b-51d0-47a2-968d-eceda9d18681,1655,,,"[59.0, 72.4]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Back,106,Reading WFC,974,"['1d20fe19-13d0-4856-ab97-03c035a00e52', '82daf17e-8a6c-4ce5-b644-1d0cae057539', 'f182b23a-b937-4505-bee5-fa9bcd74f4d5']",17,,,,,,,,,,,,,,,,Reading WFC,974,00:01:17.601,Carry,True
,,,,,"[57.8, 52.0]",,,,,,,,,,,,1.073484,,,,,,,,,,,,,c954b40c-d112-4706-95b5-89435a2a1993,1659,,,"[57.8, 57.2]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Back,106,Reading WFC,974,"['82daf17e-8a6c-4ce5-b644-1d0cae057539', '92cfb600-66f0-405c-b7f5-abf2d68b280b', 'b6242d91-ec4c-4a49-8133-6c43cd139019', 'd084a775-be2e-4760-8688-486e4b1dd9c4']",20,,,,,,,,,,,,,,,,Reading WFC,974,00:01:20.283,Carry,True
,,,,,"[45.5, 43.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,2a965e54-2ec8-4071-bc91-97913e94121d,1663,,,"[45.5, 43.5]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Howard,15720.0,Left Center Back,106,Reading WFC,974,"['42950485-af43-46fb-9b08-7c0dec8ad27f', '5ece902d-8331-4920-ad25-92f7041dbf24']",23,,,,,,,,,,,,,,,,Reading WFC,974,00:01:23.134,Carry,
,,,,,"[48.8, 55.2]",,,,,,,,,,,,1.599999,,,,,,,,,,,,,f14a3954-1a9d-4e27-a770-9da51a37703d,1666,,,"[45.1, 68.0]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Leine,31628.0,Right Center Back,106,Reading WFC,974,"['88e025fd-aad2-427c-a05f-51285eeeb61b', 'e3a59939-8b48-4459-9d8f-b25c6b3fc14e']",24,,,,,,,,,,,,,,,,Reading WFC,974,00:01:24.552,Carry,
,,,,,"[28.6, 64.9]",,,,,,,,,,,,1.791239,,,,,,,,,,,,,7c7ccec5-5557-4bcd-98c1-339ea88c568e,1671,,,"[40.4, 65.7]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Midfield,107,Brighton & Hove Albion WFC,965,"['0acab862-2c98-4987-a0b7-ac5d872b797a', 'b9c5a15b-871d-4d82-a464-dcac2f104585']",30,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:30.461,Carry,
,,,,,"[7.1, 44.2]",,,,,,,,,,,,0.293275,,,,,,,,,,,,,5d845879-b7ba-4edd-97a3-82c107f36930,1675,,,"[8.1, 43.4]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,107,Brighton & Hove Albion WFC,965,"['5778abf7-a6db-4096-be04-46db218e8a0f', 'cb8ee6bc-7f6c-4ee7-9c24-99e83364cac9', 'fb8208f8-1158-4edb-87af-9327a060968a']",34,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:34.727,Carry,True
,,,,,"[53.1, 57.0]",,,,,,,,,,,,0.080009,,,,,,,,,,,,,33767854-a492-4d8c-9706-c427e39e549a,1678,,,"[53.1, 57.0]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Right Center Midfield,107,Brighton & Hove Albion WFC,965,"['aeecf8e2-0aa4-4257-8ec3-288399bcfac1', 'b734858a-d0d0-4e6d-8d43-b7fdf75d3e8b']",37,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:37.508,Carry,
,,,,,"[43.8, 53.4]",,,,,,,,,,,,0.17242,,,,,,,,,,,,,d0b456e7-fb4a-4bcd-beb4-3eee867c2a69,1684,,,"[43.8, 53.4]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Center Defensive Midfield,107,Brighton & Hove Albion WFC,965,"['19eb715a-87e2-456f-8bab-74d9c0bc5fb1', '3e35a7a4-3950-4b32-aab8-0cec40fab7cc']",40,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:40.315,Carry,
,,,,,"[31.2, 62.7]",,,,,,,,,,,,1.603168,,,,,,,,,,,,,a6dc6e42-cb43-47dc-815a-f649924040e5,1688,,,"[32.2, 62.3]",2275102,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Barton,19414.0,Right Back,107,Brighton & Hove Albion WFC,965,"['1e2c7f40-9ddd-4171-8cbd-a3a4a221d63a', '32526309-52ca-47bb-b4b3-876d11e86dbf', 'f51220ce-1098-4a68-97b7-14b8abeec0d6']",41,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:41.829,Carry,True
,,,,,"[87.7, 22.7]",,,,,,,,,,,,1.500389,,,,,,,,,,,,,de851859-473d-4cc0-8a8f-2082ae8c85f0,1697,,,"[98.9, 10.0]",2275102,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Laura Farrow,24747.0,Center Forward,108,Reading WFC,974,"['0796f6a3-948a-4721-8347-1689f3151287', '482f637a-cff6-4423-9e07-e39a5a936001', '8c9a4357-b79e-44ab-869b-1ae8d34b9653']",0,,,,,,,,,,,,,,,,Reading WFC,974,00:02:00.970,Carry,True
,,,,,"[18.4, 55.6]",,,,,,,,,,,,8.711177,,,,,,,,,,,,,e675fbc6-a4fd-4734-a0fa-3ebffba63b62,1709,,,"[12.1, 48.4]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Megan Walsh,15709.0,Goalkeeper,110,Reading WFC,974,"['11e4cf38-1dda-4502-8c67-da12d52b24cf', '473224f4-319c-4655-9159-ba3621adb086']",24,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:24.249,Carry,
,,,,,"[11.8, 36.7]",,,,,,,,,,,,1.063623,,,,,,,,,,,,,f3a6cde6-25e5-4708-a9fc-a8367aceba5d,1716,,,"[11.8, 36.7]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Grace Moloney,15719.0,Goalkeeper,110,Reading WFC,974,"['1d656884-6bbe-41f9-ab7d-fb79833bcdff', '3866d708-9137-49aa-9c3c-5a923f831b70']",39,,,,,,,,,,,,,,,,Reading WFC,974,00:03:39.716,Carry,
,,,,,"[34.1, 71.0]",,,,,,,,,,,,2.729207,,,,,,,,,,,,,fcf92fef-1ca0-4089-b3df-319dc24c763b,1719,,,"[33.1, 57.4]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Angharad James,15577.0,Right Back,110,Reading WFC,974,"['43918755-2d74-44b0-8d5a-0923babcc381', '9df658f6-43ff-466b-af0a-46f592d7445c', 'faab2472-8b98-416d-ae0a-d3b91eef1fd6']",42,,,,,,,,,,,,,,,,Reading WFC,974,00:03:42.743,Carry,True
,,,,,"[68.8, 58.2]",,,,,,,,,,,,0.12,,,,,,,,,,,,,60dae297-8554-42d8-97a8-b8248cbe6000,1724,,,"[69.6, 57.6]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Brooke Chaplen,15723.0,Left Wing,110,Reading WFC,974,"['3ea1cae6-42f2-4bde-9807-596a6e95e4d0', '61664a86-8b90-44e1-a930-9df6759ffca1', '9c4bac2a-b499-4791-aed5-127d4ea6b978']",47,,,,,,,,,,,,,,,,Reading WFC,974,00:03:47.613,Carry,True
,,,,,"[74.9, 67.8]",,,,,,,,,,,,1.153199,,,,,,,,,,,,,6c86e5c6-6a6a-4bed-9764-93c9db3bdb47,1727,,,"[77.5, 72.6]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Amalie Vevle Eikeland,26570.0,Right Wing,110,Reading WFC,974,"['44b0d6d5-c337-4503-ab54-89a9d80e7c01', '8f632c13-8379-40f3-a70a-e6620eb9781d', 'a0e4e624-b867-4b8d-a674-282484d0eaae']",49,,,,,,,,,,,,,,,,Reading WFC,974,00:03:49.621,Carry,True
,,,,,"[84.5, 64.8]",,,,,,,,,,,,4.09267,,,,,,,,,,,,,54587f10-f8d7-4111-bf0a-40d3fd9ebcd2,1731,,,"[93.3, 72.2]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Brooke Chaplen,15723.0,Left Wing,110,Reading WFC,974,"['21a97996-3184-4e27-8cd6-a1676c50d9b6', 'a28a443a-d876-49c8-b2c6-2f57d63bc31f', 'fcaf2964-ad69-44d6-819f-26991331085e']",51,,,,,,,,,,,,,,,,Reading WFC,974,00:03:51.881,Carry,True
,,,,,"[74.2, 56.8]",,,,,,,,,,,,2.26539,,,,,,,,,,,,,7ed3482a-7dd6-4064-9e34-06c471631c78,1735,,,"[74.0, 59.2]",2275102,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jade Moore,10190.0,Right Center Midfield,110,Reading WFC,974,"['0f0f2676-8158-4a1b-9ae7-4bf2649651fa', 'a66107ad-1c96-4277-bb03-dec390e6fcc3', 'fb68f2ea-8999-4b31-9d09-852744ba7858']",57,,,,,,,,,,,,,,,,Reading WFC,974,00:03:57.060,Carry,True
,,,,,"[80.5, 17.6]",,,,,,,,,,,,2.786047,,,,,,,,,,,,,de1a6890-e4c1-4613-897b-edb6fb3ab403,1740,,,"[74.4, 28.5]",2275102,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Mayumi Pacheco,15724.0,Left Back,110,Reading WFC,974,"['6710fd0b-85c0-48b9-a73b-d76778c2bc1c', '86f78e55-3ed4-4b7f-96a7-e78200d3918f', 'c9f71d0a-1a42-49b7-9d16-90a6f4a124cf']",1,,,,,,,,,,,,,,,,Reading WFC,974,00:04:01.097,Carry,True
,,,,,"[96.5, 7.8]",,,,,,,,,,,,0.023943,,,,,,,,,,,,,9563cc22-89cf-46c5-a5ad-64db925e2bc6,1747,,,"[96.7, 7.8]",2275102,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Laura Farrow,24747.0,Center Forward,111,Reading WFC,974,"['72eeff25-c722-4828-91f1-0b0ca9af092c', 'ea5e22a1-2094-4c1d-ae90-5e4e3025f069']",14,,,,,,,,,,,,,,,,Reading WFC,974,00:04:14.479,Carry,
,,,,,"[53.2, 5.8]",,,,,,,,,,,,2.685242,,,,,,,,,,,,,94c6e6d1-8e71-4ccb-940d-0b1eb7bc2554,1760,,,"[53.6, 20.4]",2275102,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jade Moore,10190.0,Right Center Midfield,112,Brighton & Hove Albion WFC,965,"['457688a0-131d-4c9b-8201-18fd99f894d4', '6cbb8d3b-9b19-4ee5-bba8-f5c75e349ef7', 'abc56f22-2ea2-42d5-8624-ab05da237646']",55,,,,,,,,,,,,,,,,Reading WFC,974,00:04:55.176,Carry,True
,,,,,"[94.4, 62.9]",,,,,,,,,,,,4.018692,,,,,,,,,,,,,fd774bbd-a810-439b-9e51-4f809f5c53c2,1766,,,"[79.2, 72.1]",2275102,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kayleigh Green,16400.0,Right Midfield,112,Brighton & Hove Albion WFC,965,"['246fd544-1ed9-4dcf-813a-2cc109ef7710', '2ca5fc72-2dab-40f3-a356-ccbe89957e14', 'e055894d-65a4-4a9b-b15b-1f17c477904b']",59,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:59.363,Carry,True
,,,,,"[12.0, 13.8]",,,,,,,,,,,,2.088228,,,,,,,,,,,,,46707499-4c6f-4c73-ac92-6ef113a3a2f6,1773,,,"[12.2, 20.9]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sophie Howard,15720.0,Left Center Back,112,Brighton & Hove Albion WFC,965,"['5f5506e7-1f73-44f8-a478-85592e42e0ab', 'a3a6d235-b901-45e1-9f3b-2828c4793d33']",7,,,,,,,,,,,,,,,,Reading WFC,974,00:05:07.601,Carry,
,,,,,"[74.0, 53.0]",,,,,,,,,,,,1.504818,,,,,,,,,,,,,2706250f-71c9-4195-a1ce-51f501937769,1779,,,"[76.8, 53.0]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maya Le Tissier,22337.0,Center Defensive Midfield,112,Brighton & Hove Albion WFC,965,"['0bf9f65c-619a-4a70-8289-4517d741cf4f', '7ca9f9ea-6ad3-4019-83a9-21a18b86845f', 'd3dccedf-88b0-400a-b453-7ee28615e1b3']",13,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:13.668,Carry,True
,,,,,"[37.4, 57.4]",,,,,,,,,,,,0.222248,,,,,,,,,,,,,2cc0bd32-3446-413c-b9f3-e0538c923e59,1782,,,"[40.8, 56.0]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kirsty Barton,19414.0,Right Back,112,Brighton & Hove Albion WFC,965,"['ca69beb8-2b58-428b-b750-fdcec80e0e4a', 'e3e91121-6cbd-4f44-8ed8-e95e6ebafa72']",19,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:19.155,Carry,
,,,,,"[17.8, 55.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,,f9267cba-2de3-44a7-bb5e-f46eb434a7ac,1785,,,"[17.8, 55.6]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,112,Brighton & Hove Albion WFC,965,"['4ffc1b27-484a-4f1f-a9dd-b19b616686be', 'ef5b196f-4d68-4d66-824d-5b9a631f857a']",20,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:20.845,Carry,
,,,,,"[114.4, 13.0]",,,,,,,,,,,,2.283637,,,,,,,,,,,,,6a130e17-0468-4f0e-ab20-dd251faa3220,1793,,,"[114.2, 7.0]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Laura Farrow,24747.0,Center Forward,114,Reading WFC,974,"['1ffcae0c-0f64-41fa-94bd-c885b9286404', '6212da59-b418-4dcf-a92b-70deabd9609f', 'f8ee50b9-e3bc-497d-aaf8-3c0293c1065a']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:05:44.934,Carry,True
,,,,,"[5.7, 56.4]",,,,,,,,,,,,0.65264,,,,,,,,,,,,,e9b1aea3-99cb-4a46-bb1d-130f8be5dda1,1800,,,"[4.1, 54.6]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Barton,19414.0,Right Back,114,Reading WFC,974,"['039134ba-1712-4fd0-a0a9-051f1fe9de24', 'd9aef4e6-a78e-4d7b-8e78-b172a359668a', 'f0392cf5-eaa4-45c5-b114-da0cb65f9b35']",51,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:51.146,Carry,True
,,,,,"[100.3, 28.7]",,,,,,,,,,,,2.082588,,,,,,,,,,,,,1d97ba83-8169-4656-b427-cb5a45eb088a,1804,,,"[104.0, 27.7]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Left Wing,114,Reading WFC,974,"['75f3e274-ff38-4c4c-855d-41950d2bfd28', '93a97c05-7b98-41a2-99a5-726e31b58f0a', 'f17d1c55-7c72-4b5f-b041-d59432f8b52b']",54,,,,,,,,,,,,,,,,Reading WFC,974,00:05:54.585,Carry,True
,,,,,"[103.4, 4.4]",,,,,,,,,,,,0.330993,,,,,,,,,,,,,098f0ef8-2673-4cde-a445-a4df93b111b4,1809,,,"[103.4, 4.4]",2275102,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Laura Farrow,24747.0,Center Forward,114,Reading WFC,974,"['812915cd-1e26-406a-a053-2bca103da5a9', 'e7956e61-4050-4ee2-89d5-192c4a5dcd1c']",59,,,,,,,,,,,,,,,,Reading WFC,974,00:05:59.287,Carry,
,,,,,"[70.9, 5.9]",,,,,,,,,,,,3.31695,,,,,,,,,,,,,6f6bb00c-f7db-4cad-816b-626dc9b772c0,1827,,,"[61.9, 3.1]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Natkiel,16399.0,Left Midfield,116,Reading WFC,974,"['f2445d13-bfde-483f-8d18-98d7b4115cbf', 'f6ffbda6-dfa7-40ab-91b5-f018f40b7b55']",10,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:10.770,Carry,
,,,,,"[33.1, 77.7]",,,,,,,,,,,,1.699331,,,,,,,,,,,,,dfd77e62-b20c-4ec9-82bf-223bb72cbfbf,1831,,,"[27.1, 62.0]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Angharad James,15577.0,Right Back,116,Reading WFC,974,"['1aa74e29-e6d6-4c9b-abfe-22201e3f945f', '5044475f-017a-4f72-9408-68981d5dba98', '55702a60-c1b9-45da-bd0e-021ce35ce1b0']",16,,,,,,,,,,,,,,,,Reading WFC,974,00:07:16.840,Carry,True
,,,,,"[26.7, 66.6]",,,,,,,,,,,,1.647497,,,,,,,,,,,,,270a01c9-9e80-4eb6-b0d4-88da095917b5,1837,,,"[25.3, 67.4]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristine Leine,31628.0,Right Center Back,117,Reading WFC,974,"['86ed7157-299b-4203-8400-c6bc749a61cb', 'c1671d17-bd95-4879-b58a-7347a0eb15f4']",29,,,,,,,,,,,,,,,,Reading WFC,974,00:07:29.892,Carry,
,,,,,"[36.5, 32.3]",,,,,,,,,,,,2.064751,,,,,,,,,,,,,9067cb5c-6b77-4a48-95ca-7ad16307d015,1840,,,"[28.1, 46.7]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Howard,15720.0,Left Center Back,117,Reading WFC,974,"['2b6a3f5a-a68e-419b-af33-d68c43016070', 'bb524132-bcbe-4787-a026-4243e3bfbc45']",33,,,,,,,,,,,,,,,,Reading WFC,974,00:07:33.036,Carry,
,,,,,"[39.1, 4.0]",,,,,,,,,,,,1.201344,,,,,,,,,,,,,113ae2de-1b49-4c0c-b4b5-4bbdddb27472,1844,,,"[41.9, 5.0]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,117,Reading WFC,974,"['6be2b104-72d6-487b-a22d-cf4eb65854a8', 'e065ee31-9b8a-49ab-a4b0-c499dbc511da', 'f39565bc-7413-4dc7-85a7-fabe6a6988fe']",37,,,,,,,,,,,,,,,,Reading WFC,974,00:07:37.180,Carry,True
,,,,,"[59.7, 62.7]",,,,,,,,,,,,1.124071,,,,,,,,,,,,,e2c62786-9b0e-4d80-b656-79554f41ed4d,1848,,,"[56.1, 67.5]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Barton,19414.0,Right Back,118,Brighton & Hove Albion WFC,965,"['13dde8c9-b785-49d3-b0bd-777ef700ceb9', 'fb9e5543-495d-4fbb-9c7a-7c442959a1b0']",40,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:40.227,Carry,
,,,,,"[72.5, 51.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,ee129ece-f95f-47d7-a917-3fa5ebe810bf,1851,,,"[72.5, 51.4]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,118,Brighton & Hove Albion WFC,965,"['6ee60825-9482-4af0-8216-a7ad6d97761c', 'e707c1f3-e9b0-44c6-87ac-90e3bc120765']",42,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:42.169,Carry,
,,,,,"[85.6, 76.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,e286b304-3c76-432c-b4c2-ea6d5b583fd5,1854,,,"[85.6, 76.1]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Midfield,118,Brighton & Hove Albion WFC,965,"['1f81a601-e542-4223-8b01-b81ec99feacb', 'cec68f75-303d-41ae-978a-76bf5b22d8e6']",44,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:44.084,Carry,
,,,,,"[82.4, 76.3]",,,,,,,,,,,,2.056366,,,,,,,,,,,,,5cee1397-35ef-4354-8227-a2b56d57392b,1860,,,"[78.0, 67.3]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Center Defensive Midfield,118,Brighton & Hove Albion WFC,965,"['71925340-2482-4fe8-93f5-8249bab5e045', 'a41f514d-d4ef-46d9-95b1-1052d0f78e28', 'f6130b17-56d6-4a75-a418-ead2bda948c5']",47,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:47.143,Carry,True
,,,,,"[48.8, 4.4]",,,,,,,,,,,,2.620634,,,,,,,,,,,,,4e613434-f039-40ce-90ee-851f9879c669,1863,,,"[39.5, 5.6]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Defensive Midfield,119,Reading WFC,974,"['8a036118-9c11-4ec0-a330-195b39d47b69', 'be0a77d9-9b6d-4f5d-926a-f9b1af988a9e', 'd8316b7d-b575-4bd5-bf26-608fc5c0b1a4']",49,,,,,,,,,,,,,,,,Reading WFC,974,00:07:49.995,Carry,True
,,,,,"[30.9, 6.2]",,,,,,,,,,,,1.404146,,,,,,,,,,,,,1d686919-f91b-4b1d-941f-286e6fa05414,1868,,,"[37.7, 10.2]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,119,Reading WFC,974,"['38cd1c71-d981-44e2-829f-11c951c54ed2', '3bd58c43-7dd1-4672-8fe5-2b263dffbce2', '5d6a68e7-0756-4d0d-ae10-35166785e101']",53,,,,,,,,,,,,,,,,Reading WFC,974,00:07:53.758,Carry,True
,,,,,"[20.1, 24.5]",,,,,,,,,,,,1.583285,,,,,,,,,,,,,45112805-106a-42c5-a9e5-2a66f8426ee9,1871,,,"[24.1, 18.6]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Howard,15720.0,Left Center Back,119,Reading WFC,974,"['0d806995-8ebf-48dd-9f7b-5b0739d3a79c', 'cf83f88a-fdaf-4d5a-a662-71825c2828c7']",56,,,,,,,,,,,,,,,,Reading WFC,974,00:07:56.295,Carry,
,,,,,"[43.1, 51.4]",,,,,,,,,,,,3.995851,,,,,,,,,,,,,9a6ac934-e012-420a-ac78-0c35313ee258,1874,,,"[28.3, 41.1]",2275102,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Leine,31628.0,Right Center Back,119,Reading WFC,974,"['45ede41e-cacb-45ec-ace1-b42b81d607b0', 'e75a519f-9e20-44b4-800b-a4531867b2b0', 'fb3d7f4c-5914-4432-abf9-1cdff9237d2d']",59,,,,,,,,,,,,,,,,Reading WFC,974,00:07:59.911,Carry,True
,,,,,"[53.2, 58.2]",,,,,,,,,,,,0.260669,,,,,,,,,,,,,aa8af7c0-256c-4484-b0e5-f5c430ee2809,1878,,,"[53.8, 58.4]",2275102,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Back,119,Reading WFC,974,"['04788c18-2d1c-481b-8082-9174c33f1f65', '1aa911ce-a809-4ad8-ad3e-41ffa9698447']",4,,,,,,,,,,,,,,,,Reading WFC,974,00:08:04.671,Carry,
,,,,,"[73.5, 3.0]",,,,,,,,,,,,3.974006,,,,,,,,,,,,,a45d821d-d5b4-4dcd-ac3b-568696839b97,1882,,,"[64.5, 7.3]",2275102,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kate Natkiel,16399.0,Left Midfield,119,Reading WFC,974,"['2c54562c-8574-4cb3-9323-34c88ba48986', 'd7d89818-f240-4e7c-a72a-7a5542fc300c']",6,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:06.000,Carry,
,,,,,"[37.3, 74.4]",,,,,,,,,,,,1.486561,,,,,,,,,,,,,0b1d2ed6-6fc4-45ef-9787-5bf6c3a5c49d,1885,,,"[46.6, 77.1]",2275102,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Back,119,Reading WFC,974,"['385e3988-d824-490b-830f-7d15293c9a4e', '77e415b6-afa3-4806-a0a2-f2475a8cec19', 'e6b71777-c6e3-41b0-8d7c-42f6bc43eb30']",9,,,,,,,,,,,,,,,,Reading WFC,974,00:08:09.974,Carry,True
,,,,,"[20.5, 51.8]",,,,,,,,,,,,3.850568,,,,,,,,,,,,,474384aa-2ccb-4766-a144-f2179e4263a3,1889,,,"[15.8, 55.2]",2275102,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,119,Reading WFC,974,"['a58d9457-7730-4155-8430-d17ccce0c2e0', 'c6a42397-7194-48bc-b4b6-6be1a62bc013']",14,,,,,,,,,,,,,,,,Reading WFC,974,00:08:14.092,Carry,
