ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,41124b46-cc7c-4230-ac31-8287d93b04d3,1807,,"[97.9, 6.2]",3754218,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Wing Back,132,Southampton,25,"['3efb463e-d943-4a27-b8d2-66a1d5e92e81', '5ef95417-58ed-4ca6-90d9-0dc31d1518da']",32,,,,,,,,,,,,,,,,,Southampton,25,00:12:32.191,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4fc40216-bf88-453e-9828-626e9c64aeca,1898,,"[65.1, 71.8]",3754218,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Midfield,139,Crystal Palace,31,"['86a9bdbd-fb5b-44b5-af55-f4892c38c599', 'df9249da-79b3-44fe-8027-f661ef102115']",42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:42.875,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,57ea6400-ce09-49f4-a6a6-d444a658b8b6,1990,,"[62.4, 52.2]",3754218,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Connor Wickham,20641.0,Left Center Forward,144,Crystal Palace,31,['4f954bfa-70d6-4d0e-937a-3c2bd0fc9c02'],22,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:22.274,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,8a129e57-a4a0-483b-bb6b-6c7da8ef340b,2011,,"[104.9, 76.7]",3754218,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Center Forward,148,Southampton,25,"['0ffc1600-cf8f-4fd7-a794-bd64d71c2a7d', '33ea1f2d-6dc6-4f53-a2fd-32db0668d998']",41,,,,,,,,,,,,,,,,,Southampton,25,00:17:41.719,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,d8f96ff8-0248-427c-be0a-11dfe0cb7c83,2021,,"[29.0, 20.5]",3754218,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Left Midfield,149,Crystal Palace,31,['b56c2165-c488-4b7f-b62d-cca06605d8e4'],51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:51.200,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ddefd926-de25-417d-a060-36c9baaeb0a1,2072,,"[89.0, 56.3]",3754218,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Midfield,149,Crystal Palace,31,"['06ce0a4c-93dc-4e1f-96e3-801820934639', 'b96ced13-822b-4255-9535-16d66fd11cfd']",36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:36.786,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,351600a7-cb9d-4dd8-9085-a1b17a91d6cb,2230,,"[30.1, 36.2]",3754218,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,160,Southampton,25,['7f2b2c01-b453-484f-b2e5-b11258557692'],7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:07.074,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,60891e4d-a430-4a4e-abcd-32ffc3e75da5,2250,,"[49.9, 63.9]",3754218,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Midfield,162,Crystal Palace,31,"['68f632cc-c320-4fc0-a11a-7c9ce8a74708', 'e66232a6-8882-414f-ae13-20d11dfff8bf']",36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:36.318,Dribble,True
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,1e4c37d3-5f46-41c8-8d87-bf47950ce4d2,2339,,"[36.4, 21.4]",3754218,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,167,Crystal Palace,31,"['07157987-da42-46c9-ad9a-575435ecd331', 'abaac60b-d5c7-4db0-9734-d3402cb283eb']",11,,,,,,,,,,,,,,,,,Southampton,25,00:28:11.440,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,56b96fcd-e0f5-4a12-a3a9-84ca07816c37,2492,,"[56.4, 26.7]",3754218,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,175,Southampton,25,"['a0f2cc4f-3c0c-4b0d-b5af-3fb85b534fff', 'fdc7a62b-c765-47ae-a6f7-f8aee5fb7ab6']",28,,,,,,,,,,,,,,,,,Southampton,25,00:31:28.795,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,78fc8476-d404-4132-be2f-96154717b469,2515,,"[109.5, 23.7]",3754218,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Right Center Forward,177,Crystal Palace,31,['c9c12961-b8cb-41bf-a253-6b4bd8ffd89c'],58,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:58.501,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,64f6649f-4f5e-4ed7-8361-cfe6c863c2ae,2607,,"[68.2, 79.7]",3754218,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,181,Southampton,25,"['ec7c5ed0-96ef-43bc-93da-c2e73ff74e1e', 'ff8d274d-ffdc-41f1-a969-6474285670dd']",27,,,,,,,,,,,,,,,,,Southampton,25,00:34:27.854,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ea0b41b5-07c4-4d94-a2d8-7ea81cf8f381,2616,,"[88.6, 51.7]",3754218,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shane Long,3842.0,Center Forward,181,Southampton,25,"['4093ee86-1e7d-4df2-ad26-f32320c4276f', 'fbd875c7-0dbd-47db-b856-b794b54da599']",32,,,,,,,,,,,,,,,,,Southampton,25,00:34:32.795,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,e4ffb433-1c74-4bf0-bb62-7f88f1694a6e,2693,,"[100.5, 3.9]",3754218,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,185,Crystal Palace,31,['23873872-4413-4058-8dd9-279ddd8abf43'],33,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:33.435,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b12785b0-9cf8-43f3-93bf-9e33802339fa,2701,,"[96.5, 13.1]",3754218,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Midfield,186,Crystal Palace,31,"['3b04f3ce-f1ab-46a2-9722-ce6ed46633d3', '92699364-e686-494a-8142-e34f83606145', '93ad8b11-f638-4dd7-bdd7-42858411bc8c']",58,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:58.783,Dribble,True
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,14d6f54c-dc0a-4af3-acba-06219f3fd5ca,2706,,"[107.0, 13.6]",3754218,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Midfield,186,Crystal Palace,31,"['945747f6-edeb-4d0f-863d-d0dd8857015c', 'e216136a-de41-4eb8-b8e4-19837bbb4c00']",0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:00.238,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,19972f2d-aaaa-4392-9ba5-336c569078d8,2710,,"[112.9, 20.4]",3754218,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Midfield,186,Crystal Palace,31,"['58d17132-4b10-41dc-8361-8f5360a70ff6', '945747f6-edeb-4d0f-863d-d0dd8857015c']",2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:02.506,Dribble,True
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,26dc68e0-6304-4467-8dbf-9a32d9e6590c,2738,,"[98.3, 17.4]",3754218,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Center Back,187,Southampton,25,"['43a22c27-0a9d-4e1e-b613-1b75dc0f72c9', 'd3ed1ea2-000d-438a-b456-f2d76a47f47c']",32,,,,,,,,,,,,,,,,,Southampton,25,00:37:32.247,Dribble,True
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,e43f5b43-463c-4e2c-aa54-d0945b9ba138,2815,,"[67.7, 7.2]",3754218,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Center Forward,193,Crystal Palace,31,['e6eece94-aa8b-4e28-9188-5a938d343abe'],29,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:29.461,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,36641aa7-3b40-4637-9e7c-b551641d70ca,2819,,"[57.7, 71.7]",3754218,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Wing,193,Crystal Palace,31,"['c0418251-fb5a-446f-a303-8bae754195a7', 'e0c821b6-fbf8-4cbc-9f48-856f7cfeb0c2']",30,,,,,,,,,,,,,,,,,Southampton,25,00:40:30.112,Dribble,True
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,27d21cb2-b96e-48d7-8a22-66c735ac8968,2906,,"[99.5, 22.5]",3754218,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Wing,199,Southampton,25,"['2771217b-a0b0-4153-ba81-9455f496471d', '6c2a3fd3-b63d-4049-9a95-9e8c12706d44']",53,,,,,,,,,,,,,,,,,Southampton,25,00:43:53.872,Dribble,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37250f97-04af-489d-b423-38fe67b25aaa,105,,"[91.3, 75.5]",3754218,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,12,Southampton,25,"['2174e258-eb83-4eef-a880-c1540a85a0ca', '4f8e6499-3ca9-4c4b-b5f3-0bbc80d8bbb5']",15,,,,,,,,,,,,,,,,,Southampton,25,00:04:15.573,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a344d19-9ccd-4f23-b1d5-04b6ac8c51f6,365,,"[56.1, 65.1]",3754218,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,32,Southampton,25,['afb19f0a-1f96-4cd6-b62a-d29dfe80b76e'],47,,,,,,,,,,,,,,,,,Southampton,25,00:12:47.239,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec1b6248-4ded-4686-8c3a-2cefdc4ab309,482,,"[35.7, 62.1]",3754218,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,32,Southampton,25,['283075ae-299b-4493-bd87-bb0fad3363e0'],38,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:38.960,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,028a791a-783c-41ab-be32-3a5b146c8443,558,,"[71.3, 59.0]",3754218,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Left Center Forward,37,Crystal Palace,31,['7f376506-1b17-474a-a737-e378880e22ad'],48,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:48.650,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75aace01-d921-4769-bf50-f6b4ea5b5d68,566,,"[83.9, 3.3]",3754218,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,37,Crystal Palace,31,['2d65c040-1ce3-487f-b49a-517148a74f53'],55,,,,,,,,,,,,,,,,,Southampton,25,00:17:55.395,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f79ed45b-3a3f-4e83-a9e4-2301d9243a01,620,,"[61.8, 69.9]",3754218,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,42,Southampton,25,['2d2bd182-4bf1-4e45-bd38-95abee0975c8'],52,,,,,,,,,,,,,,,,,Southampton,25,00:20:52.711,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6210cb1f-c522-4230-99fc-f2620489d291,1187,,"[106.8, 6.4]",3754218,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Steven Davis,3828.0,Left Wing,86,Southampton,25,"['0456476a-1136-4aa9-a65d-9783cb8f308c', '54ad541d-5fa8-4cb7-be2f-1bdd5715e7dc']",0,,,,,,,,,,,,,,,,,Southampton,25,00:41:00.738,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b56f8e4-1fb8-422c-b16c-389fad524778,1285,,"[110.3, 69.5]",3754218,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,94,Southampton,25,"['168db5b7-45a2-4fe1-b7f6-d11a934dc01d', 'cca52faa-4e93-4150-895d-1f6eb5e278e6']",27,,,,,,,,,,,,,,,,,Southampton,25,00:44:27.826,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,95c25b1a-2a69-42af-b693-ee8850b6247a,1681,,"[52.8, 34.1]",3754218,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Wing,123,Southampton,25,"['464e769d-be20-4aeb-a059-c5e7f9bccf36', '93eb6707-795b-4593-adc9-7c0110eadaa5']",0,,,,,,,,,,,,,,,,,Southampton,25,00:10:00.356,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8385aced-0efd-4892-91e9-fec571bdd1c0,1749,,"[64.2, 40.9]",3754218,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Left Wing,128,Southampton,25,"['70528163-ea30-4b50-bd30-f8748a4515bb', 'dcc24e31-cb7f-4ba2-be5f-19215ea6371e']",6,,,,,,,,,,,,,,,,,Southampton,25,00:11:06.120,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4810163-7f89-43d3-94b6-08db82fb2e98,1761,,"[70.0, 69.6]",3754218,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Wickham,20641.0,Left Center Forward,129,Crystal Palace,31,"['5ba49d7d-7333-4c65-97e2-1dbe744ea3b2', '74e34d71-0f49-4624-9845-55b41ba7b6c1']",15,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:15.230,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e43f9a8-9969-45bf-93c8-2db2ce0d483b,1861,,"[85.2, 5.3]",3754218,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Right Center Forward,136,Crystal Palace,31,['803e086f-f16e-4ada-b707-2d1e3746cb19'],3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:03.707,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d08b3f57-79e0-4657-b86d-e62d44557ab2,1907,,"[100.1, 40.3]",3754218,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Left Center Midfield,139,Crystal Palace,31,['5a84162d-0693-4df6-a076-b5fc3170e24e'],49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:49.441,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f8e5e89-b8b3-440f-b372-8199217a31c5,1952,,"[111.2, 2.8]",3754218,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,141,Crystal Palace,31,['efb1faac-a49f-454c-b0ad-a2916bf5a619'],33,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:33.753,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96a4a900-1628-4021-8a7f-1a48616f4457,2082,,"[15.4, 5.6]",3754218,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Center Back,150,Southampton,25,"['77ddf4c3-cc0f-4949-a6aa-cafa8ac9e815', 'fdd501b2-0f05-4dbc-83d0-6ab306ee1ca1']",47,,,,,,,,,,,,,,,,,Southampton,25,00:18:47.360,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0eb5ab67-6f9b-4404-9ccb-afa69da537c2,2114,,"[50.4, 26.0]",3754218,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Left Wing,153,Southampton,25,"['a5c14df2-edf5-48fa-9346-0add84605d4d', 'afc00567-05b1-4a19-8e23-2c1be6259158']",25,,,,,,,,,,,,,,,,,Southampton,25,00:20:25.238,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9581d6dd-a7d4-4374-9bb7-9af1bb3957a1,2290,,"[69.1, 39.6]",3754218,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Left Center Midfield,166,Southampton,25,"['16a3a8dc-82be-470a-be53-178d9216fb51', '642ec885-e90c-498e-b5fe-bd2f72d08bc9']",34,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:34.651,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,228d1824-ca7e-4b76-9245-2e6ba40856b6,2457,,"[34.3, 49.8]",3754218,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Victor Wanyama,3098.0,Right Defensive Midfield,174,Crystal Palace,31,"['35368f13-756f-49b2-a214-1e1000443ce6', 'd8926b2c-7d9d-483b-8ed7-27b2331a4ef0']",8,,,,,,,,,,,,,,,,,Southampton,25,00:31:08.306,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2dde52fb-f51a-4906-993a-daea32ff938e,2461,,"[82.2, 37.1]",3754218,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jason Puncheon,19688.0,Left Midfield,174,Crystal Palace,31,['981708cd-1bd6-45d8-962d-87e0f5cf1292'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:10.057,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,103600f0-9e55-4555-8a3d-9238e6ea76cf,2496,,"[55.4, 37.0]",3754218,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,175,Southampton,25,['22ccac62-45a3-4bc7-a744-d3300b5dc9af'],30,,,,,,,,,,,,,,,,,Southampton,25,00:31:30.508,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,180de5c4-c52d-41fa-a3bb-5edc799c1134,2573,,"[104.4, 53.4]",3754218,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dušan Tadić,3831.0,Left Center Back,178,Southampton,25,"['108ca6d8-8ea3-4fc9-97df-a395a6f96fc5', '64f61fd5-828f-4ed8-987f-a421eb8e3bb0', 'e8d64ccb-dbda-4bd4-abd8-0398450b5472']",20,,,,,,,,,,,,,,,,,Southampton,25,00:33:20.636,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c9ad0608-1309-4a17-a7be-e369da57b042,2593,,"[65.3, 76.5]",3754218,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,180,Southampton,25,['87767d9a-704f-4ce2-8444-a42ceb7847af'],33,,,,,,,,,,,,,,,,,Southampton,25,00:33:33.963,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f064635-a852-4fdf-bad3-922613857d6b,2712,,"[110.2, 21.1]",3754218,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Midfield,186,Crystal Palace,31,['d0064d63-5c9c-4b69-9956-be4cca60f629'],3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:03.342,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,57037467-e4ff-4c0d-bf21-6a05ecb0b05a,2747,,"[17.4, 70.6]",3754218,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,188,Crystal Palace,31,"['d3dd6a62-a472-419d-8c43-a5d4448324b4', 'e3d58aa6-6822-46f7-80de-92639de2600a']",36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:36.711,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc5ddf03-8b0c-47ec-863c-1d9bd1296fa7,113,,"[8.7, 5.6]",3754218,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jason Puncheon,19688.0,Left Midfield,13,Southampton,25,"['3ea35718-e7b6-42b6-8f34-3e218ff56f15', 'cb7a22ea-4fe2-458d-92b5-6be7760997bf']",30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:30.592,Dribbled Past,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d757bcf6-dc7c-41dc-98ce-117f928790ef,271,,"[84.3, 57.9]",3754218,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Left Center Forward,23,Southampton,25,"['532c464c-70d8-425c-88cf-c9006489ee1e', 'cce4e216-6ec5-4cba-9b83-f34bfd23376c']",41,,,,,,,,,,,,,,,,,Crystal Palace,31,00:09:41.593,Dribbled Past,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,4f26ffdf-0de1-4c62-8bdc-afe429d94ea0,736,,"[58.3, 23.2]",3754218,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pape N''Diaye Souaré,4884.0,Left Back,51,Southampton,25,"['3bd60ce2-f766-429c-a553-ba2540c1dc16', '883b5555-3197-4120-a741-d4835b20e36f', 'f42bff34-70d1-4ceb-88e1-534586f4294b']",1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:01.005,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,962abae9-20b2-433d-9375-df1ba6094d2e,1084,,"[9.1, 17.6]",3754218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Center Back,80,Crystal Palace,31,"['73d6f884-3c5d-4c60-b488-aa3d68c259c3', '8072693a-e086-4fe0-b817-f5dbefc19a58']",31,,,,,,,,,,,,,,,,,Southampton,25,00:37:31.816,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3a4d1597-cbf9-4f96-9e8b-bb38c5d6a7a3,1110,,"[30.5, 74.2]",3754218,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,82,Crystal Palace,31,"['3f34714f-b36d-498b-a1c0-36fe59be64e4', '5772e7e3-6141-4814-9774-f36ccf36432c', 'ddcb7674-d153-4198-90df-dfc1df06f33d']",1,,,,,,,,,,,,,,,,,Southampton,25,00:39:01.708,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7648351-593e-4301-8af0-73abe69baaae,1166,,"[20.4, 62.1]",3754218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wilfried Zaha,3507.0,Right Midfield,86,Southampton,25,"['4039801c-8788-4d97-beae-030724a109e2', '808c8c5c-73b5-40de-af6c-ae591a86de3a', 'a6d0b964-acfa-4bc1-aa13-463f63dcaefb']",46,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:46.160,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,33952c25-e7e4-434f-b973-537636a5192f,1319,,"[24.5, 28.5]",3754218,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Left Midfield,96,Southampton,25,"['8cf3277c-9faa-4c7f-9ef5-db35100e2762', 'c320a7ac-e532-4cb9-957a-c08f49b31d5c', 'e00ff047-0444-4530-934d-da861af6c0f6']",19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:45:19.102,Dribbled Past,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,0f992815-e9fe-49de-a77a-9806bffe7049,1382,,"[71.6, 6.7]",3754218,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Wing Back,103,Crystal Palace,31,"['4e78cd83-361c-414f-a000-726d6ffbf502', 'efa6e6a0-c5ba-43e6-9727-ec2adc9d1984']",12,,,,,,,,,,,,,,,,,Southampton,25,00:00:12.098,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ea2eb46-d5a2-45d5-ac73-0a49ed83bd3c,1447,,"[14.4, 13.7]",3754218,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yohan Cabaye,3277.0,Right Center Midfield,106,Southampton,25,"['3e32d354-0dfc-4aaf-a21b-7c9e527f2dcf', '5505d591-4d5c-4d08-b8d8-bca2f5486ba2', '784ec19a-1923-4b2c-a6b4-a36aaed95a5e']",59,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:59.804,Dribbled Past,
