50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8a3c000d-afd5-44e7-8f6d-8def1bcc20eb,1554,,,"[55.8, 31.2]",3754137,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,86,Southampton,25,['96264716-c09f-40af-8497-44d66b7d25dc'],14,,,,,,,,,,,,,,,,,Everton,29,00:46:14.075,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0240febf-1422-4f1d-8364-40a207d3cff6,1555,,,"[61.5, 48.9]",3754137,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,86,Southampton,25,,14,,,,,,,,,,,,,,,,,Southampton,25,00:46:14.618,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,17d23f75-bfb6-42c3-a3db-5db1e244be48,1563,,,"[90.7, 31.3]",3754137,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,86,Southampton,25,,24,,,,,,,,,,,,,,,,,Southampton,25,00:46:24.143,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8d7226c8-19ab-4010-aac0-34c36a7502b2,1614,,,"[100.1, 27.0]",3754137,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ryan Bertrand,20045.0,Left Back,87,Southampton,25,,38,,,,,,,,,,,,,,,,,Southampton,25,00:47:38.233,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6d272e63-5a58-4839-bd7d-df80fabe9c11,1680,,,"[61.7, 33.1]",3754137,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Darron Gibson,20067.0,Center Defensive Midfield,89,Everton,29,,52,,,,,,,,,,,,,,,,,Everton,29,00:00:52.594,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,03f0125c-0419-4feb-815c-060098fe1fe3,1701,,,"[74.9, 24.1]",3754137,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Graziano Pellè,11062.0,Left Center Forward,90,Southampton,25,,40,,,,,,,,,,,,,,,,,Southampton,25,00:01:40.849,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,850aba32-1808-4ac1-88b6-57e3c129d4b6,1783,,,"[81.8, 59.9]",3754137,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhu-endly Martina,3590.0,Right Back,96,Southampton,25,,38,,,,,,,,,,,,,,,,,Southampton,25,00:04:38.867,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eb50591d-cfbe-4a15-a396-afc9044ab3a6,1794,,,"[114.3, 11.5]",3754137,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Midfield,96,Southampton,25,,52,,,,,,,,,,,,,,,,,Southampton,25,00:04:52.040,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,46114197-8d78-4728-a601-a673253dd4bb,1810,,,"[27.2, 51.6]",3754137,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Muhamed Bešić,3476.0,Right Center Midfield,96,Southampton,25,,18,,,,,,,,,,,,,,,,,Everton,29,00:05:18.885,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,23e341f3-f7f1-4875-9a82-01e1247cda06,1833,,,"[41.4, 37.9]",3754137,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muhamed Bešić,3476.0,Right Center Midfield,97,Everton,29,,41,,,,,,,,,,,,,,,,,Everton,29,00:05:41.140,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f5a4e5f2-cb48-4de6-9d2a-5bdc19930aea,1856,,,"[53.0, 15.7]",3754137,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darron Gibson,20067.0,Center Defensive Midfield,97,Everton,29,['96cb5c3c-10ee-41c3-94bc-561f8f382172'],14,,,,,,,,,,,,,,,,,Everton,29,00:06:14.332,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,efe656d3-a537-4c88-a9bd-45872ceddbfe,1875,,,"[28.2, 66.8]",3754137,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,97,Everton,29,['0532ce9b-09d7-4006-a4b6-42aa8d2756f3'],35,,,,,,,,,,,,,,,,,Southampton,25,00:06:35.902,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1668a097-5295-4ec5-afa5-9bc53233911b,1892,,,"[56.6, 12.2]",3754137,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Midfield,97,Everton,29,,52,,,,,,,,,,,,,,,,,Southampton,25,00:06:52.471,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,03518e62-39ff-416b-8099-8973b95947a6,1902,,,"[23.3, 68.6]",3754137,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Deulofeu Lázaro,3726.0,Right Wing,98,Southampton,25,,3,,,,,,,,,,,,,,,,,Everton,29,00:09:03.133,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,811abd91-d8d6-4a2d-adda-1215b5cee948,1917,,,"[79.0, 46.6]",3754137,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordy Clasie,16181.0,Left Defensive Midfield,98,Southampton,25,,22,,,,,,,,,,,,,,,,,Southampton,25,00:09:22.521,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,981836f9-61bb-4c11-a3cf-7beb80a8abe7,1947,,,"[50.5, 4.1]",3754137,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Back,100,Everton,29,['17200a6e-bd79-43f2-b174-353d38e754c8'],21,,,,,,,,,,,,,,,,,Everton,29,00:10:21.399,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,acfcb0ff-71a2-4d0c-a17d-cd8c089d12d9,2004,,,"[111.1, 25.5]",3754137,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shane Long,3842.0,Right Center Forward,105,Southampton,25,,19,,,,,,,,,,,,,,,,,Southampton,25,00:12:19.418,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6d610b0d-c947-4580-9ddc-9beb331679e4,2020,,,"[64.3, 36.3]",3754137,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Left Midfield,107,Everton,29,,59,,,,,,,,,,,,,,,,,Southampton,25,00:12:59.110,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e1ebd98e-9de7-4986-a45b-4bf71d5c440e,2054,,,"[92.9, 7.8]",3754137,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryan Bertrand,20045.0,Left Back,108,Southampton,25,['a6646ebe-cf31-4d93-aa68-3e18de391f33'],29,,,,,,,,,,,,,,,,,Southampton,25,00:14:29.502,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a5c4f67d-0793-4ebf-8402-795e42b03cc7,2076,,,"[8.4, 24.3]",3754137,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Robles Blázquez,16309.0,Goalkeeper,109,Everton,29,,52,,,,,,,,,,,,,,,,,Everton,29,00:14:52.010,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,58f5232e-9148-471b-ba43-a8ecb81f8f9f,2102,,,"[24.2, 52.5]",3754137,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,110,Southampton,25,,20,,,,,,,,,,,,,,,,,Southampton,25,00:15:20.181,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,15dd1e3c-e09e-4ebf-a1ac-000afb2c34b9,2112,,,"[18.4, 26.7]",3754137,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,111,Everton,29,['8650df59-8a5e-493d-a051-852acfc2c9b5'],32,,,,,,,,,,,,,,,,,Everton,29,00:15:32.339,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fef602fd-f39b-4838-86aa-18f8907672c1,2150,,,"[85.3, 48.2]",3754137,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dušan Tadić,3831.0,Right Midfield,114,Southampton,25,,35,,,,,,,,,,,,,,,,,Southampton,25,00:17:35.186,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,19a20bd0-1fbe-47d3-b2cb-68d0aed676c0,2178,,,"[28.5, 33.5]",3754137,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Darron Gibson,20067.0,Center Defensive Midfield,115,Everton,29,,12,,,,,,,,,,,,,,,,,Everton,29,00:19:12.013,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a36bcf0e-5061-4d7b-b458-1fb72d6460c6,2184,,,"[74.1, 45.6]",3754137,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,116,Southampton,25,['a59601b3-0efa-4dce-9399-7650e282d1f3'],17,,,,,,,,,,,,,,,,,Southampton,25,00:19:17.924,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,babb9528-564e-41d4-a5df-f1cb04971cfd,2213,,,"[34.9, 34.9]",3754137,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ross Barkley,4275.0,Right Wing,118,Southampton,25,,25,,,,,,,,,,,,,,,,,Everton,29,00:20:25.067,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,88795d02-8fa7-41b3-babe-e26ac677a4b8,2268,,,"[106.2, 33.1]",3754137,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Ramiro Funes Mori,4629.0,Left Center Back,122,Everton,29,,39,,,,,,,,,,,,,,,,,Everton,29,00:22:39.312,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,24c4c304-dae9-4b02-93f8-aeea07a3288d,2312,,,"[105.1, 78.8]",3754137,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ryan Bertrand,20045.0,Left Back,125,Southampton,25,,37,,,,,,,,,,,,,,,,,Southampton,25,00:24:37.417,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,38969de8-be63-4ab5-8ece-f52a3a038885,2323,,,"[110.3, 65.5]",3754137,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dušan Tadić,3831.0,Right Midfield,125,Southampton,25,,54,,,,,,,,,,,,,,,,,Southampton,25,00:24:54.936,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,81f8daa2-4388-4f66-93b7-469068e9090c,2329,,,"[32.0, 43.0]",3754137,70,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,127,Southampton,25,['9d77a881-34b2-4a02-815f-80ccd08cf138'],44,,,,,,,,,,,,,,,,,Southampton,25,00:25:44.895,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,22bc3a27-3804-40b0-9709-db91eb30e2cc,2350,,,"[20.2, 75.8]",3754137,71,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Connolly,10484.0,Right Back,127,Southampton,25,,2,,,,,,,,,,,,,,,,,Everton,29,00:26:02.264,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7b10dd17-fc75-41fb-a97e-e057accb6a4a,2360,,,"[26.9, 51.6]",3754137,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muhamed Bešić,3476.0,Right Center Midfield,129,Everton,29,,16,,,,,,,,,,,,,,,,,Everton,29,00:26:16.229,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,851143c2-bc1f-4cd2-a789-46eb6241a5fd,2408,,,"[84.7, 61.1]",3754137,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Forward,131,Southampton,25,,39,,,,,,,,,,,,,,,,,Southampton,25,00:27:39.661,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e939717d-734c-493b-af25-0577e0e9d089,2464,,,"[113.9, 7.2]",3754137,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Left Midfield,134,Southampton,25,,25,,,,,,,,,,,,,,,,,Southampton,25,00:29:25.870,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2ea4e2c8-c2e7-463f-b37f-582a20aac6fb,2514,,,"[80.1, 56.2]",3754137,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Dušan Tadić,3831.0,Right Midfield,137,Everton,29,,57,,,,,,,,,,,,,,,,,Southampton,25,00:31:57.894,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,50e07395-a9c6-418c-be92-21f39de766f4,2517,,,"[15.9, 43.9]",3754137,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Joel Robles Blázquez,16309.0,Goalkeeper,137,Everton,29,['2073b02e-8f0d-462d-9b04-ea84f1f854eb'],0,,,,,,,,,,,,,,,,,Everton,29,00:32:00.643,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,981c0e9f-9dd0-4e3e-a19c-77bac787ad78,2545,,,"[108.3, 12.9]",3754137,78,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Midfield,141,Southampton,25,,0,,,,,,,,,,,,,,,,,Southampton,25,00:33:00.408,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,452d86e4-e226-4b8b-b312-515405a6fd88,2550,,,"[117.3, 32.5]",3754137,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Right Center Forward,141,Southampton,25,,5,,,,,,,,,,,,,,,,,Southampton,25,00:33:05.949,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ae71f5ce-25d5-4790-a035-622e24fc8aaf,2555,,,"[9.0, 50.8]",3754137,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Mirallas,4317.0,Left Wing,141,Southampton,25,,8,,,,,,,,,,,,,,,,,Everton,29,00:33:08.849,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,05075498-1c8e-49c4-9618-5cc3b6b376ab,2597,,,"[95.7, 35.6]",3754137,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ryan Bertrand,20045.0,Left Back,142,Southampton,25,,18,,,,,,,,,,,,,,,,,Southampton,25,00:34:18.112,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,332072f5-5a4f-4f02-86f9-a6a3443245c7,2607,,,"[52.8, 54.3]",3754137,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jay Rodriguez,3685.0,Right Defensive Midfield,143,Everton,29,,57,,,,,,,,,,,,,,,,,Southampton,25,00:34:57.788,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,840dd138-0431-4a9e-b75c-dfdba5438f1f,2614,,,"[18.7, 9.0]",3754137,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,143,Everton,29,['f4b4dca0-af80-4510-a3b1-5c6021affc35'],3,,,,,,,,,,,,,,,,,Everton,29,00:35:03.212,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1c257786-a508-4af7-a811-37b22e1bcfd7,2661,,,"[46.2, 62.2]",3754137,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Defensive Midfield,146,Southampton,25,,35,,,,,,,,,,,,,,,,,Southampton,25,00:36:35.717,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,18c65fef-1159-4963-820d-e007282717a9,2731,,,"[76.7, 71.0]",3754137,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muhamed Bešić,3476.0,Right Center Midfield,148,Everton,29,,9,,,,,,,,,,,,,,,,,Everton,29,00:38:09.880,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eb763fd0-2fee-40f2-bfd8-137b6d5a2606,2844,,,"[42.8, 36.8]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ross Barkley,4275.0,Right Wing,150,Southampton,25,,56,,,,,,,,,,,,,,,,,Everton,29,00:40:56.395,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,222d5a0a-a991-4f8e-a9e7-81c45bd76053,2847,,,"[77.9, 41.0]",3754137,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jay Rodriguez,3685.0,Left Center Forward,150,Southampton,25,,57,,,,,,,,,,,,,,,,,Southampton,25,00:40:57.536,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,80d3d951-294d-445c-be06-ba86af265c61,2877,,,"[101.5, 5.7]",3754137,86,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shane Long,3842.0,Right Center Forward,150,Southampton,25,"['1ef0af75-ff02-4cff-a995-2de5fa3673a7', '7e4851eb-8c5a-44d6-873a-d085ae7f528a']",27,,,,,,,,,,,,,,,,,Southampton,25,00:41:27.156,Ball Recovery,True
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fa6c35be-2537-4b62-85de-b2ad37f84e42,2920,,,"[81.4, 62.2]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jay Rodriguez,3685.0,Left Center Forward,154,Southampton,25,['26be4ff1-9bd1-45bb-bef1-9f1ca1dfcc2d'],13,,,,,,,,,,,,,,,,,Southampton,25,00:42:13.313,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5aacfd2c-467c-40f4-9d14-97381e63fe97,2921,,,"[38.5, 14.3]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Wing,154,Southampton,25,,13,,,,,,,,,,,,,,,,,Everton,29,00:42:13.911,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f95f3978-9a88-4dad-91a9-d5da82fa214a,2922,,,"[76.8, 64.0]",3754137,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,154,Southampton,25,,15,,,,,,,,,,,,,,,,,Southampton,25,00:42:15.478,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c82eb186-77c6-4304-831e-ab00c9e19bd3,2956,,,"[41.5, 49.7]",3754137,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,156,Southampton,25,['15ada9ec-339b-4bfb-9cb7-6d0f3e7ff3dd'],8,,,,,,,,,,,,,,,,,Southampton,25,00:43:08.884,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8ccc1530-7960-4e2d-bbfa-22f82a5c818a,3002,,,"[55.0, 14.3]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arouna Koné,26696.0,Center Forward,158,Southampton,25,['c4a23080-aa4d-43e0-a12b-175e385ff2ef'],30,,,,,,,,,,,,,,,,,Everton,29,00:44:30.104,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7bb10c12-4175-468d-8e5c-b96280556bc1,3005,,,"[66.4, 19.5]",3754137,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Wing,159,Everton,29,['ea06d0d2-6ee4-423b-bc13-973b870fb971'],34,,,,,,,,,,,,,,,,,Everton,29,00:44:34.367,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,48a6ed07-4b96-48e2-aaef-4f6ae3c4e73d,3029,,,"[24.7, 26.4]",3754137,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordy Clasie,16181.0,Left Defensive Midfield,161,Everton,29,,35,,,,,,,,,,,,,,,,,Southampton,25,00:45:35.264,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c7288161-3589-4d2d-aacc-fa71694ac38f,3065,,,"[54.8, 7.8]",3754137,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Right Wing,163,Southampton,25,,33,,,,,,,,,,,,,,,,,Everton,29,00:46:33.396,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cdd5daf0-b6db-4d63-822b-7cb3e8ad1697,3082,,,"[14.3, 64.7]",3754137,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Mirallas,4317.0,Left Wing,163,Southampton,25,,49,,,,,,,,,,,,,,,,,Everton,29,00:46:49.979,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cdf88ccd-72af-4446-a90e-fb57b2106753,3122,,,"[23.2, 49.0]",3754137,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,164,Everton,29,,24,,,,,,,,,,,,,,,,,Everton,29,00:47:24.921,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3642717e-112d-4d2b-afed-b3107e2939dd,3144,,,"[28.8, 7.5]",3754137,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Osman,42947.0,Left Center Midfield,165,Everton,29,['7f28e58f-cc68-42c0-900d-e39849e15980'],59,,,,,,,,,,,,,,,,,Everton,29,00:47:59.296,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5d4ce648-30f5-448e-9c90-e921cfb9c9f1,3160,,,"[46.3, 25.3]",3754137,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Stones,3244.0,Right Center Back,167,Everton,29,['a775b611-2dcb-453f-9423-b88d66ebacf9'],37,,,,,,,,,,,,,,,,,Everton,29,00:48:37.694,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f4bcd767-c26f-411c-8685-384d36dfc3d4,3181,,,"[21.2, 55.3]",3754137,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dušan Tadić,3831.0,Right Midfield,167,Everton,29,,0,,,,,,,,,,,,,,,,,Southampton,25,00:49:00.110,Ball Recovery,
,,,,,,,,,,,,,,,,,1.764253,,,,,,,,,,,,,,,6c22e19c-8952-4099-80c3-162f3eba72b1,27,,,"[108.9, 39.2]",3754137,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Left Center Forward,3,Everton,29,"['3a0c7a2c-add8-4dc2-8dbd-11b36fd30149', 'a9869976-1435-493a-b792-99b49adb7690', 'b9cd4f82-e00e-456a-827a-c424c6569cdb']",24,,,,,,,,,,,,,,,,,Southampton,25,00:00:24.842,Pressure,
,,,,,,,,,,,,,,,,,0.531603,,,,,,,,,,,,,,,3cdb8054-1ed0-48c8-bf64-de5d1b413a55,35,,,"[66.7, 36.2]",3754137,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,3,Everton,29,['e8e912e0-887a-4868-aaad-79d04a0a36a8'],30,,,,,,,,,,,,,,,,,Southampton,25,00:00:30.478,Pressure,
,,,,,,,,,,,,,,,,,1.359648,,,,,,,,,,,,,,,336f9df5-54a2-4286-98ff-42bd089f62b3,54,,,"[101.2, 54.8]",3754137,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shane Long,3842.0,Right Center Forward,5,Southampton,25,"['8bb6f9d7-eb07-4f95-b51f-5a57cbc81e7b', 'c9c828a0-30b7-4823-aafc-87bd21ff7687']",55,,,,,,,,,,,,,,,,,Southampton,25,00:00:55.362,Pressure,
,,,,,,,,,,,,,,,,,1.308158,,,,,,,,,,,,,,,d17ab1e7-aa83-41e0-82a2-879d0d2edc7d,80,,,"[63.2, 71.9]",3754137,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Right Midfield,7,Everton,29,"['3b684fdd-5f8a-41b2-9dd9-31968a344510', '8e550fec-4e47-483d-9998-70b1d2bd7ba5']",26,,,,,,,,,,,,,,,,,Southampton,25,00:01:26.985,Pressure,
,,,,,,,,,,,,,,,,,1.350201,,,,,,,,,,,,,,,91ca2688-8c4a-457a-8cc7-f9f680a28c20,96,,,"[107.8, 32.2]",3754137,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Graziano Pellè,11062.0,Left Center Forward,7,Everton,29,"['07eb9875-9b3e-4bae-93e8-c75dc0ed4fa1', 'a4550541-98da-4bf3-b3f0-c452a3ac9a39']",44,,,,,,,,,,,,,,,,,Southampton,25,00:01:44.429,Pressure,
