ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[82.0, 70.4]",,,,,,,,,,,,0.072132,,,,,,,,,,,,,,8aa8bdf7-1773-4db1-a0f1-7ac7dc78b905,2194,,"[82.0, 70.4]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,108,Aston Villa,59,"['dba57f93-66c4-4708-bfbf-40cf8579e45d', 'de6e6d45-6007-41bc-a274-e590f725e748']",20,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:20.634,Carry,
,,,"[43.3, 51.7]",,,,,,,,,,,,4.722505,,,,,,,,,,,,,,2684a84b-94e6-4bf8-b5e3-763ece07a0d5,2197,,"[51.1, 68.5]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,108,Aston Villa,59,"['7e3b25f8-9bd2-4323-8056-8fb30c393d62', 'c5e038c7-7ab5-4e48-8cff-aa4241f13cfb']",23,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:23.831,Carry,
,,,"[51.8, 74.6]",,,,,,,,,,,,1.694908,,,,,,,,,,,,,,43d9a37a-a29b-491b-9a7b-fde38b2448f3,2200,,"[49.4, 68.5]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micah Richards,42700.0,Right Center Back,108,Aston Villa,59,"['a91cd5bb-b5fd-4881-ae62-e4353a8e52b6', 'd4bafaea-e985-4944-9ec2-6bcfacddd027']",29,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:29.947,Carry,
,,,"[62.9, 70.6]",,,,,,,,,,,,0.062557,,,,,,,,,,,,,,ffb9dc74-515f-4d35-aef0-1868cb12e61b,2207,,"[62.9, 70.6]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,109,Aston Villa,59,"['8993bc96-ccac-4bdb-aab1-6110c9c926a5', 'b3711ac1-f9b6-4d65-a56a-d30ee077f957']",48,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:48.166,Carry,
,,,"[56.5, 78.0]",,,,,,,,,,,,0.065506004,,,,,,,,,,,,,,54be6bc5-09d2-4a6f-9b6a-afd5a73bb7c3,2211,,"[56.5, 78.2]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Back,109,Aston Villa,59,"['7d6eb9a0-4d71-45da-ba7d-26249bbb9d24', '8b2a821b-b276-475c-b05d-ad70f92074c7', '94680254-790a-4efd-a3cc-1717109b1e50']",49,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:49.486,Carry,True
,,,"[46.6, 31.2]",,,,,,,,,,,,2.6678,,,,,,,,,,,,,,ac83e268-4d89-4d06-941c-a059eadce37a,2214,,"[43.5, 34.4]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Westwood,3583.0,Center Defensive Midfield,109,Aston Villa,59,"['1b15550e-cccb-4ac1-98fa-0efe738d55db', 'd5b8f466-b9d7-41a1-b07b-beb8baad76d1']",51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:51.603,Carry,
,,,"[87.0, 10.6]",,,,,,,,,,,,1.809339,,,,,,,,,,,,,,05a39032-2265-41ad-887a-d7501daaba7d,2217,,"[77.8, 8.2]",3754107,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Amavi,4347.0,Left Back,109,Aston Villa,59,"['6b8eb0fd-1095-4b2a-97cd-35e0b2ab034b', 'a362e562-f273-4b0d-acfd-8d68d1d628dd', 'e345e1f2-19b2-4d35-a601-46e8f4a88fb3']",56,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:56.333,Carry,True
,,,"[10.6, 50.2]",,,,,,,,,,,,0.125614,,,,,,,,,,,,,,02872c7f-ec61-4c77-a872-5ab4f9dcde0b,2227,,"[10.6, 50.2]",3754107,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Germán Romero,4892.0,Goalkeeper,111,Manchester United,39,"['45395a86-6770-4038-9342-457f6e6f5718', '91c79b52-4906-45f6-8e46-5e9e44713f59']",48,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:48.533,Carry,
,,,"[63.1, 28.8]",,,,,,,,,,,,0.958476,,,,,,,,,,,,,,e061d562-0b3b-4359-a277-b90acbda1784,2233,,"[63.8, 24.8]",3754107,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,112,Aston Villa,59,"['35eae81f-ea9c-4a19-866e-268747cc387c', '7f2c61de-bc0b-4d1f-98fb-42a756be7f68']",52,,,,,,,,,,,,,,,,,,Aston Villa,59,00:08:52.974,Carry,
,,,"[65.3, 2.3]",,,,,,,,,,,,1.366302,,,,,,,,,,,,,,e8b6f367-bf70-4925-8e16-6c99f4d604ba,2243,,"[66.2, 13.0]",3754107,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,112,Aston Villa,59,"['17e2ff03-b0fb-482b-a1cf-60d2cc8e09a2', '7eabaaa2-00ab-4da0-92c3-04694db35008']",1,,,,,,,,,,,,,,,,,,Manchester United,39,00:09:01.104,Carry,
,,,"[54.4, 58.1]",,,,,,,,,,,,1.175066,,,,,,,,,,,,,,59fbb66b-45f0-44ab-a7db-f3e969c90265,2246,,"[50.1, 63.5]",3754107,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,112,Aston Villa,59,"['2d6dd676-086c-425f-8949-69256e59106c', 'efb18b14-b651-4893-9995-abeb8e61b9b5']",4,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:04.601,Carry,
,,,"[55.3, 41.5]",,,,,,,,,,,,0.070397,,,,,,,,,,,,,,882af94f-2990-4b4e-af77-25653d88dcf1,2249,,"[55.3, 41.5]",3754107,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,112,Aston Villa,59,"['14d2446b-e2c0-424c-b7aa-ac2d320db14b', '60acacd2-f8b7-41a9-b798-006770cf84be']",7,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:07.005,Carry,
,,,"[76.1, 21.4]",,,,,,,,,,,,1.622152,,,,,,,,,,,,,,2ae74c41-1b48-48b1-b724-36616eaca9dc,2252,,"[69.0, 24.8]",3754107,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,112,Aston Villa,59,"['118fc27c-1556-437c-8073-7b81368f4d06', '6906cea9-61b1-4abc-9a75-80e7f7798c65']",8,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:08.187,Carry,
,,,"[108.5, 16.2]",,,,,,,,,,,,1.034743,,,,,,,,,,,,,,c7ccaa7a-28f2-4efc-9747-5251b3ec2dd1,2256,,"[103.1, 14.4]",3754107,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,112,Aston Villa,59,"['29cdb8de-fd33-4d2e-a19e-9cef992f6c9a', '4db32c51-92a6-4e8c-9ece-920eb53c7915', 'c6ee3cee-75f8-466a-808b-c9918aa67d8c']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:11.887,Carry,True
,,,"[39.2, 58.4]",,,,,,,,,,,,0.069307,,,,,,,,,,,,,,e6066d0a-1b49-4336-b5a3-1add7027857b,2271,,"[39.2, 58.4]",3754107,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,116,Manchester United,39,"['ec6c16a5-aa5d-4f1c-93d7-20ab4ff70973', 'fb6b47ca-f67d-4882-b854-6c4b99ebdf71']",33,,,,,,,,,,,,,,,,,,Manchester United,39,00:10:33.028,Carry,
,,,"[53.0, 43.8]",,,,,,,,,,,,2.339932,,,,,,,,,,,,,,72efab02-8409-47ad-acc2-5ddd682edc24,2274,,"[45.6, 28.2]",3754107,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,116,Manchester United,39,"['14c304fb-4672-4c1f-9c5e-4aa3ca7fdb69', '35be406f-ac6d-4506-b81a-e935ad817883', 'c908981d-0fb1-461c-8754-53ca81907d3f']",34,,,,,,,,,,,,,,,,,,Manchester United,39,00:10:34.424,Carry,True
,,,"[86.5, 16.2]",,,,,,,,,,,,3.101948,,,,,,,,,,,,,,dfa3fa05-069c-4e5c-8988-62d657582bea,2279,,"[70.5, 17.7]",3754107,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,117,Aston Villa,59,"['7edd76ec-adec-4f2d-837e-808929751d1c', 'cc40b230-4e52-4953-ab02-eee8a1159891', 'e325dc37-5d63-40ef-81d3-43b0b79dedc3']",38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:10:38.692,Carry,True
,,,"[96.2, 23.6]",,,,,,,,,,,,3.390312,,,,,,,,,,,,,,3a7e4446-20cf-405e-a905-0fbb1c245217,2283,,"[86.5, 16.2]",3754107,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,117,Aston Villa,59,"['3ce6bd9c-6e5b-4fdf-9df8-4b61d418e134', '754e625c-544c-45f9-9706-b4daccef3e07', '7edd76ec-adec-4f2d-837e-808929751d1c', '9e183f70-7620-4226-9388-a0a775fccdf0']",41,,,,,,,,,,,,,,,,,,Aston Villa,59,00:10:41.794,Carry,True
,,,"[90.6, 7.5]",,,,,,,,,,,,8.001541,,,,,,,,,,,,,,78b6e8ef-e30e-4962-ad4d-3d79583d1be7,2287,,"[107.4, 14.4]",3754107,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Wing,117,Aston Villa,59,"['1208f7f0-e2fc-4c35-bf1f-f43b5bfac7e8', 'd0fc6201-c546-401f-89b5-93302270940d', 'd16ef31c-6204-45fa-9057-6190140d1280']",46,,,,,,,,,,,,,,,,,,Aston Villa,59,00:10:46.539,Carry,True
,,,"[87.0, 31.9]",,,,,,,,,,,,1.351398,,,,,,,,,,,,,,adeda692-4e6a-4bf5-a704-8cd661d94845,2296,,"[91.0, 47.3]",3754107,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,117,Aston Villa,59,"['832161c9-dca7-405b-a6eb-b66df09ca70e', 'a4bf24bc-341d-4d00-81f8-659b3addb9bf', 'dc80629d-32c0-4e33-ba89-8e5e2c0176d7']",59,,,,,,,,,,,,,,,,,,Aston Villa,59,00:10:59.679,Carry,True
,,,"[95.1, 21.4]",,,,,,,,,,,,0.253658,,,,,,,,,,,,,,a50c42ba-6bff-4304-9b6c-f9dddd7dcc59,2299,,"[95.1, 21.4]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Wing,117,Aston Villa,59,"['4a841b13-39d8-4284-9759-6b6a8c7f017c', '84e2c9c2-d4a0-46c4-a593-ff5f29866152']",2,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:02.291,Carry,
,,,"[103.3, 25.2]",,,,,,,,,,,,1.670724,,,,,,,,,,,,,,8b132442-96bd-40f0-b53b-d8e95745a116,2302,,"[102.6, 30.2]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,117,Aston Villa,59,"['26eed550-b436-4cbd-b800-1387429c0d1b', '65cd6ce1-8a78-4af8-ba05-8c710a39d886', 'f805fba5-6dfc-4b93-9092-3ccc0b9181b4']",3,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:03.416,Carry,True
,,,"[104.2, 48.2]",,,,,,,,,,,,0.91153,,,,,,,,,,,,,,997bd5e9-96c2-4580-8601-d65118690be9,2309,,"[100.2, 46.8]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,117,Aston Villa,59,"['88baa982-42a7-4002-84cc-5fad8372152b', 'bd41bf36-4493-4371-8578-dfbc54f54dc3']",7,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:07.572,Carry,
,,,"[102.8, 70.2]",,,,,,,,,,,,0.278244,,,,,,,,,,,,,,20ad8dae-10b2-4026-9f30-30e06876f880,2316,,"[103.8, 69.9]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,118,Aston Villa,59,"['5146bb1c-fbf4-41e4-b05d-7777b643ed79', 'd414cc05-3934-42d1-904e-8b38e19582cc', 'e0f287de-b6f9-4378-98cc-be155baf8e30']",17,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:17.126,Carry,True
,,,"[75.6, 50.5]",,,,,,,,,,,,2.439998,,,,,,,,,,,,,,61e239f9-526e-4fee-817f-51c3608c6525,2324,,"[80.2, 54.8]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,120,Aston Villa,59,"['3b4642d0-a44c-480b-925f-47efa4745d06', '428daa49-8cb5-410e-b426-c716e0efdc4b']",44,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:44.814,Carry,
,,,"[91.2, 12.0]",,,,,,,,,,,,7.541018,,,,,,,,,,,,,,038067f5-42ec-4b2c-832a-1cb50e4e886e,2327,,"[75.6, 24.1]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Amavi,4347.0,Left Back,120,Aston Villa,59,"['3e7c7c69-0dd0-46cc-b953-2426a567d3e9', 'cc80cff7-6edb-4898-804d-fefdb8bfa2da']",48,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:48.784,Carry,
,,,"[80.6, 19.8]",,,,,,,,,,,,0.666222,,,,,,,,,,,,,,0acb96dc-b6a9-4fcd-a096-e3542373a4da,2330,,"[80.4, 19.6]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,120,Aston Villa,59,"['06d4cc2e-0045-44ab-9b65-2da6a9326e90', 'bc0d8c33-c862-4664-91e7-458e919bfeec']",57,,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:57.690,Carry,
,,,"[33.6, 65.8]",,,,,,,,,,,,0.782113,,,,,,,,,,,,,,3661e42f-8ef2-4bb4-8439-002c9f0087d4,2334,,"[33.1, 67.6]",3754107,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,121,Manchester United,39,"['289c31e4-c5dd-448b-83fd-0731d9cdee73', 'f3b28917-6bf0-493a-9037-d3c1a60a451b']",59,,,,,,,,,,,,,,,,,,Manchester United,39,00:11:59.325,Carry,
,,,"[62.4, 39.9]",,,,,,,,,,,,2.898089,,,,,,,,,,,,,,b9e80a40-c373-4e70-96fe-e33ab8a54681,2337,,"[47.7, 51.1]",3754107,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,121,Manchester United,39,"['48388517-60bb-40c5-8dc5-e5369bfcbd72', '8aa2fce3-d69a-4959-b28e-0a7b79680cd1']",1,,,,,,,,,,,,,,,,,,Manchester United,39,00:12:01.179,Carry,
,,,"[85.9, 2.6]",,,,,,,,,,,,2.47455,,,,,,,,,,,,,,f91ff22c-e49c-4f49-9d0b-d0a783602189,2344,,"[88.0, 15.6]",3754107,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Left Center Midfield,121,Manchester United,39,"['1b59a53b-ccbf-4280-be9b-cea4b41e3c17', 'eedea62e-b642-4360-9906-fd638c863b97']",9,,,,,,,,,,,,,,,,,,Manchester United,39,00:12:09.318,Carry,
,,,"[77.8, 20.3]",,,,,,,,,,,,1.07864,,,,,,,,,,,,,,3632e114-d47d-4490-9ea1-4576834196f8,2347,,"[77.3, 19.9]",3754107,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,121,Manchester United,39,"['1ce952c4-2bd2-44d2-ad14-7bd37b3f9f6b', '409d25ea-a5f9-4b7b-bb06-d66593d958c2', '7f185780-17a4-4742-a682-255e13ed0b32']",13,,,,,,,,,,,,,,,,,,Manchester United,39,00:12:13.020,Carry,True
,,,"[75.9, 33.4]",,,,,,,,,,,,0.729287,,,,,,,,,,,,,,f8fde959-4d42-43a1-9ca8-0b96caea83bb,2351,,"[75.2, 32.4]",3754107,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Left Center Midfield,121,Manchester United,39,"['94f56061-d1b3-412f-b50a-9f5abcd00e0f', '9ca81df0-e3c7-434b-a547-00a8e86ca672']",15,,,,,,,,,,,,,,,,,,Manchester United,39,00:12:15.546,Carry,
,,,"[102.1, 68.6]",,,,,,,,,,,,2.637649,,,,,,,,,,,,,,6f1bb996-dae9-4dd3-bf90-cf26e9591701,2354,,"[93.2, 67.9]",3754107,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,121,Manchester United,39,"['5cdb095c-e04a-4767-85da-24098b8505ce', 'cf6f1eec-34a3-4beb-8381-2e2da5053da7']",19,,,,,,,,,,,,,,,,,,Manchester United,39,00:12:19.331,Carry,
,,,"[41.3, 4.9]",,,,,,,,,,,,0.084977,,,,,,,,,,,,,,527fbce7-e10e-4eb1-960d-a27de36837b8,2368,,"[41.3, 4.9]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rudy Gestede,19362.0,Left Wing,124,Aston Villa,59,"['71d35fbd-66e6-4de7-8c92-b2f4d72d3a32', 'bfcce4b3-3c62-4a45-abb9-6fc86686d203']",6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:06.380,Carry,
,,,"[87.9, 28.1]",,,,,,,,,,,,1.253171,,,,,,,,,,,,,,63b7849d-12b5-41fb-b274-45056792de6b,2381,,"[89.3, 25.0]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashley Westwood,3583.0,Center Defensive Midfield,125,Aston Villa,59,"['bece1ea1-69a8-4f95-a29a-7b51265b8d7c', 'f0a619f4-e95f-482c-ba1e-b4557e5e1109', 'f907f622-27fb-4aab-9dec-96423acd52a5']",40,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:40.621,Carry,True
,,,"[82.5, 17.5]",,,,,,,,,,,,0.69804,,,,,,,,,,,,,,2c4455f3-5e41-4deb-b1d7-674711ab1856,2385,,"[82.3, 18.8]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,125,Aston Villa,59,"['539c8327-f732-4c43-a12c-2f63a35d6f37', '9683352f-1022-4105-af31-4fa5213987e0']",42,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:42.341,Carry,
,,,"[78.2, 4.7]",,,,,,,,,,,,0.914672,,,,,,,,,,,,,,afed3652-4205-4199-8224-e8bc658a1852,2388,,"[78.2, 7.0]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Amavi,4347.0,Left Back,125,Aston Villa,59,"['9a5599e4-9d47-45e2-8139-40aaf862aeb0', 'ebd7cf4a-66d5-4c2f-8f9a-95ea0d185096']",44,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:44.181,Carry,
,,,"[89.6, 5.4]",,,,,,,,,,,,0.072532,,,,,,,,,,,,,,633893de-3740-4dc6-a45b-788e37f156ab,2391,,"[89.8, 5.4]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Right Wing,125,Aston Villa,59,"['7c2a6e2b-9d49-4907-b6f1-3485b8c8ac95', 'd7337519-0d2e-4dff-b47c-9eb444a8aebd', 'f195076d-835e-4dd2-9c43-11fa82ed4efe']",46,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:46.193,Carry,True
,,,"[87.2, 8.2]",,,,,,,,,,,,0.325609,,,,,,,,,,,,,,99af7c9b-da99-49c0-a34a-694239c274a1,2396,,"[85.8, 8.9]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Amavi,4347.0,Left Back,125,Aston Villa,59,"['23bfbbab-a6bb-441a-b571-1838f7a0f8aa', '60ebe3c2-c86b-4128-a30e-a411eb54af8a', '6ff6b6d8-c040-4997-a60d-1cf5d954b63e', 'f930ede0-8c4b-452f-86c7-7cd7d4b162c2']",47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:47.182,Carry,True
,,,"[111.6, 5.4]",,,,,,,,,,,,5.289214,,,,,,,,,,,,,,d23e4816-52ad-40a7-9a2b-50fc41e5a9ec,2399,,"[87.2, 8.2]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Amavi,4347.0,Left Back,125,Aston Villa,59,"['2043bc47-6418-4e47-bca5-025f3c0b4cff', '23bfbbab-a6bb-441a-b571-1838f7a0f8aa', '60ebe3c2-c86b-4128-a30e-a411eb54af8a', '7bbe4f52-c66c-47eb-89f2-f01b79f52456']",47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:47.508,Carry,True
,,,"[106.7, 22.4]",,,,,,,,,,,,0.782215,,,,,,,,,,,,,,fd47b1d7-00a3-4958-87ad-b5deb9c3080a,2403,,"[106.6, 22.1]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,125,Aston Villa,59,"['97fba2f7-8b8a-4716-a444-7bcedec69e04', 'aa201c1c-e49a-4172-a8de-89d66227d809']",53,,,,,,,,,,,,,,,,,,Aston Villa,59,00:15:53.659,Carry,
,,,"[33.1, 54.1]",,,,,,,,,,,,2.567058,,,,,,,,,,,,,,654e8a13-4293-479b-91ff-725d7516e6c3,2408,,"[20.8, 62.7]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,126,Manchester United,39,"['17072e59-6f0d-4c64-bfae-bca1f92d191c', '791e33e0-53e1-4f4b-a1f7-66633ead00ad', '8e9cad8f-41a3-4b0c-8fb3-63fc9501b4c7']",56,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:56.087,Carry,True
,,,"[35.0, 50.4]",,,,,,,,,,,,1.796309,,,,,,,,,,,,,,8e460b53-d97c-4601-ab47-1415d9c9b9a3,2412,,"[31.5, 46.8]",3754107,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,126,Manchester United,39,"['2b6e5dc5-04f6-47b7-bf4f-8796c8f72fe3', '9c0d3348-47f8-41ae-95d0-7f166fa4f9f7']",59,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:59.258,Carry,
,,,"[30.2, 65.3]",,,,,,,,,,,,1.000585,,,,,,,,,,,,,,92b3ffcc-601a-49b0-8d7d-a400724caaf1,2415,,"[27.0, 59.3]",3754107,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,126,Manchester United,39,"['64680da4-dd27-4735-b65b-46d5f3139ac1', '7b1e3b4a-5248-4033-9668-a5459d1e8980', 'a709016e-2d6b-464f-a1a5-6860b1d86fd2']",1,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:01.924,Carry,True
,,,"[45.1, 74.2]",,,,,,,,,,,,1.40944,,,,,,,,,,,,,,6c57a8af-7025-405b-92a4-9a63e1bc3b31,2419,,"[50.3, 72.3]",3754107,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,126,Manchester United,39,"['0636b592-1b24-47a8-9f3c-6f6e1da36f54', 'f4f76e51-1b78-4d3a-a4da-9ed0b2cd62bd']",4,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:04.198,Carry,
,,,"[8.5, 73.6]",,,,,,,,,,,,0.072838,,,,,,,,,,,,,,055dc831-af19-479b-b32e-0ece76937db4,2422,,"[8.5, 73.6]",3754107,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,126,Manchester United,39,"['222404b8-4640-4ca0-b448-e53be847d4fc', 'c8aa8c27-8278-49a0-b30a-3475bc40a6a7']",9,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:09.932,Carry,
,,,"[48.5, 55.4]",,,,,,,,,,,,0.800037,,,,,,,,,,,,,,605d52d5-87a4-48df-b035-11840a2ebee6,2427,,"[48.9, 55.6]",3754107,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,127,Manchester United,39,"['c00fd49c-2e14-43b3-b96f-bbf7817c9538', 'd117777e-b42e-4de3-95ad-1e63280c023a']",33,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:33.932,Carry,
,,,"[52.0, 37.3]",,,,,,,,,,,,1.2903,,,,,,,,,,,,,,66ee0033-ad98-46c9-958f-deef78ed2456,2430,,"[49.6, 47.1]",3754107,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,127,Manchester United,39,"['56f907f0-5aa2-4be6-80ac-57b7c330f727', 'f2b22378-1bc6-48fa-b49a-cdffabda6e6c']",36,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:36.108,Carry,
,,,"[54.4, 14.0]",,,,,,,,,,,,2.433299,,,,,,,,,,,,,,739f99ba-4827-481c-a09b-75670a99d22f,2433,,"[52.7, 12.5]",3754107,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Back,127,Manchester United,39,"['436808ab-a6bc-4251-8e24-de7425954493', 'f8449a26-dc50-4665-8864-f8ac9c23ca9c']",39,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:39.044,Carry,
