50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.57471,,,,,,,,,,,,,,,,,c377b7e2-8492-4375-b5ac-0f4651caa1f2,130,,"[35.8, 39.1]",3754252,2,,,,,1.595013,,Left Foot,,"[35.1, 68.0]",,Ground Pass,,28.908476,,,,Séamus Coleman,4589.0,,,,,,,1,From Goal Kick,Phil Jagielka,20046.0,Right Center Back,6,Everton,29,['f3fb117f-a4e1-4a6d-9dc6-a657309344e5'],19,,,,,,,,,,,,,,,,,,Everton,29,00:02:19.031,Pass,
,,,,,,,,,,,,,,,,,,,1.329585,,,,,,,,,,,,,,,,,3c6c4792-65c3-4e73-8345-29f532fc4fe9,133,,"[35.1, 68.0]",3754252,2,,,,,-0.29366222,,Right Foot,,"[64.2, 59.2]",,Low Pass,,30.40148,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Goal Kick,Séamus Coleman,4589.0,Right Back,6,Everton,29,['61465d15-d4f4-4178-9653-4294555a08da'],22,,,,,,,,,,,,,,,,,,Everton,29,00:02:22.456,Pass,
,,,,,,,,,,,,,,,,,,,1.181126,,,,,,,,,,,,,,,,,dfe79084-0ed2-48d4-b353-df4d5cfbddc1,139,,"[61.4, 60.3]",3754252,2,,,,,1.9621066,,Right Foot,,"[55.5, 74.6]",,Ground Pass,,15.469324,,,,Aaron Lennon,3953.0,,,,,,Recovery,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,6,Everton,29,['8b9fc4c7-8c40-4871-872a-c413972f6d23'],25,,,,,,,,,,,,,,,,,,Everton,29,00:02:25.795,Pass,
,,,,,,,,,,,,,,,,,,,1.030652,,,,,,,,,,,,,,,,,e77e4e71-1a2c-4131-afce-b1fb45b6de09,142,,"[57.0, 75.2]",3754252,2,,,,,-1.8379389,,Right Foot,,"[51.8, 56.2]",,Ground Pass,,19.69873,,,,James McCarthy,3607.0,,,,,,,1,From Goal Kick,Aaron Lennon,3953.0,Right Wing,6,Everton,29,['1de1fd87-0147-483b-a72e-68c0ae5160ad'],27,,,,,,,,,,,,,,,,,,Everton,29,00:02:27.907,Pass,
,,,,,,,,,,,,,,,,,,,2.946905,,,,,,,,,,,,,,,,,f165d078-f9f1-4c06-83b8-d80fdf6dfd83,145,,"[51.6, 57.5]",3754252,2,,,,,-1.7705946,,Left Foot,,"[43.5, 17.5]",,Ground Pass,,40.811886,,,,José Ramiro Funes Mori,4629.0,,,True,,,,1,From Goal Kick,James McCarthy,3607.0,Right Defensive Midfield,6,Everton,29,['9f7e8b42-62a3-48bf-8062-66144d1eaa16'],30,,,,,,,,,,,,,,,,,,Everton,29,00:02:30.411,Pass,
,,,,,,,,,,,,,,,,,,,1.591961,,,,,,,,,,,,,,,,,54cf2520-602e-44ed-b6ac-194352a12758,149,,"[53.1, 15.5]",3754252,2,,,,,2.226492,,Left Foot,,"[40.1, 32.4]",,Ground Pass,,21.321585,,,,Phil Jagielka,20046.0,,,,,,,1,From Goal Kick,José Ramiro Funes Mori,4629.0,Left Center Back,6,Everton,29,"['436f2c67-9289-4af7-adfd-05ea0902adb2', 'ea047b20-38fe-4818-ba30-ab712e15268b']",36,,,,,,,,,,,,,,,,,,Everton,29,00:02:36.742,Pass,True
,,,,,,,,,,,,,,,,,,,2.976632,,,,,,,,,,,,,,,,,3dd4d9c0-ee7c-4a7e-afb9-92accac43759,152,,"[40.1, 33.3]",3754252,2,,,,,0.7167643,,Right Foot,,"[81.3, 69.2]",,High Pass,,54.64659,,,Incomplete,Aaron Lennon,3953.0,,,,,,,1,From Goal Kick,Phil Jagielka,20046.0,Right Center Back,6,Everton,29,"['4315310c-c468-40c0-ad57-71502e8bc364', 'bf635237-8de5-4f8c-b7c4-0ccde3be6047']",40,,,,,,,,,,,,,,,,,,Everton,29,00:02:40.045,Pass,
,,,,,,,,,,,,,,,,,,,3.187619,,,,,,,,,,,,,,,,,4315310c-c468-40c0-ad57-71502e8bc364,154,,"[38.8, 10.9]",3754252,2,,,,,-0.13782312,,Head,,"[83.5, 4.7]",,Low Pass,,45.12793,,,Incomplete,Andros Townsend,3297.0,,,,,,Recovery,1,From Goal Kick,Paul Dummett,3065.0,Left Back,6,Everton,29,"['3dd4d9c0-ee7c-4a7e-afb9-92accac43759', 'aae6fcb3-684f-4111-821d-bc9bea0e23c3', 'fd45016d-468e-496b-9857-a367b3306fba']",43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:43.021,Pass,
,,,,,,,,,,,,,,,,,,,1.556291,,,,,,,,,,,,,,,,,ef7edd88-4fc2-471f-9dc3-3d2860281cd5,158,,"[33.0, 70.1]",3754252,2,,,,,-1.8939613,,Right Foot,,"[25.9, 48.9]",,Ground Pass,,22.357325,,,,Phil Jagielka,20046.0,,,,,,,1,From Goal Kick,Séamus Coleman,4589.0,Right Back,6,Everton,29,['a44b40ab-3105-4be3-a103-218a898533fb'],48,,,,,,,,,,,,,,,,,,Everton,29,00:02:48.886,Pass,
,,,,,,,,,,,,,,,,,,,2.13911,,,,,,,,,,,,,,,,,a1a9df9a-7445-4bee-893b-69e9ad49dd4b,161,,"[27.2, 49.3]",3754252,2,,,,,-1.3359269,,Right Foot,,"[33.9, 21.3]",,Ground Pass,,28.79045,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Goal Kick,Phil Jagielka,20046.0,Right Center Back,6,Everton,29,['bfba11a2-a330-438e-ab7a-eee8d2efb5e3'],52,,,,,,,,,,,,,,,,,,Everton,29,00:02:52.152,Pass,
,,,,,,,,,,,,,,,,,,,2.377027,,,,,,,,,,,,,,,,,03721b32-3383-44a9-9319-7fcc9ba6aafc,164,,"[49.0, 19.8]",3754252,2,,,,,0.47896674,,Right Foot,,"[77.5, 34.6]",,Ground Pass,,32.113705,,,,Gareth Barry,3633.0,,,,,,,1,From Goal Kick,José Ramiro Funes Mori,4629.0,Left Center Back,6,Everton,29,['da1b971a-ba73-424e-9a35-545e98ce75c5'],57,,,,,,,,,,,,,,,,,,Everton,29,00:02:57.903,Pass,
,,,,,,,,,,,,,,,,,,,1.830668,,,,,,,,,,,,,,,,,920a93dd-56b1-4044-9672-1357b169b898,167,,"[79.0, 33.7]",3754252,3,,,,,1.2674485,,Left Foot,,"[86.7, 58.3]",,Ground Pass,,25.776928,,,,Aaron Lennon,3953.0,,,,,,,1,From Goal Kick,Gareth Barry,3633.0,Left Defensive Midfield,6,Everton,29,['2690c6ac-4850-4319-8dff-3df031f136cd'],0,,,,,,,,,,,,,,,,,,Everton,29,00:03:00.360,Pass,
,,,,,,,,,,,,,,,,,,,1.504804,,,,,,,,,,,,,,,,,5c4f68ad-86c8-4923-b278-f8fbeaddb69e,170,,"[94.4, 62.2]",3754252,3,,,,,0.08047101,,Right Foot,,"[106.8, 63.2]",,Ground Pass,,12.440257,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Goal Kick,Aaron Lennon,3953.0,Right Wing,6,Everton,29,['056573f2-5945-4632-86ff-abb8f01b5ce0'],3,,,,,,,,,,,,,,,,,,Everton,29,00:03:03.403,Pass,
,,,,,,,,,,,,,,,,,,,2.472716,,,,,,,,,,,,,,,,,7cb6fd2c-6e03-4233-a597-d6c3424b62eb,174,,"[96.1, 56.6]",3754252,3,,,,,-0.20221867,,Left Foot,,"[120.0, 51.7]",,High Pass,,24.397131,,,Out,James McCarthy,3607.0,,,,Through Ball,True,,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,6,Everton,29,['fbe3a9a5-5f2d-4e7c-b4b7-12e34858ca34'],12,,,,,,,,,,,,,,,,,,Everton,29,00:03:12.925,Pass,
,,,,,,,,,,,,,,,,,,,1.805084,,,,,,,,,,,,,,,,,160b8c9e-38bf-48d2-908f-821f7d858524,176,,"[7.0, 44.1]",3754252,3,,,,,-1.5283976,,Right Foot,,"[8.4, 11.1]",,Ground Pass,,33.029682,,,,Fabricio Coloccini,26207.0,,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,7,Newcastle United,37,['ba0fc57e-563c-41e1-be13-fb831b3f2394'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:36.835,Pass,
,,,,,,,,,,,,,,,,,,,1.238977,,,,,,,,,,,,,,,,,65ed2ded-37cc-4c7e-b5a2-cf6957a0868c,179,,"[34.9, 17.1]",3754252,3,,,,,-0.016704889,,Right Foot,,"[76.8, 16.4]",,Low Pass,,41.905846,,,,Andros Townsend,3297.0,,,,,,,1,From Goal Kick,Fabricio Coloccini,26207.0,Left Center Back,7,Newcastle United,37,['cb526d2a-ba3e-4024-97c0-e3fc86c51512'],44,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:44.485,Pass,
,,,,,,,,,,,,,,,,,,,0.844263,,,,,,,,,,,,,,,,,0ea1f585-16a7-41a3-9aea-2b1401d645ee,182,,"[78.3, 16.4]",3754252,3,,,,,1.4364749,,Left Foot,,"[79.8, 27.5]",,Ground Pass,,11.200892,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Goal Kick,Andros Townsend,3297.0,Left Wing,7,Newcastle United,37,['61b6298e-7f36-49ca-abad-e5518330095b'],45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:45.724,Pass,
,,,,,,,,,,,,,,,,,,,0.448389,,,,,,,,,,,,,,,,,1927f153-4415-4fd4-b4f4-2409befa26c2,185,,"[81.1, 28.2]",3754252,3,,,,,-0.8537845,,Right Foot,,"[84.5, 24.3]",,Low Pass,,5.1739736,,,,Andros Townsend,3297.0,,,,,,,1,From Goal Kick,Ayoze Pérez Gutiérrez,3076.0,Center Forward,7,Newcastle United,37,['04638330-3f1b-4d32-9c8c-28546249d69e'],46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:46.572,Pass,
,,,,,,,,,,,,,,,,,,,0.901341,,,,,,,,,,,,,,,,,ea3232bc-17f9-427a-ae0b-2b32e614b046,188,,"[38.8, 48.1]",3754252,3,,,,,0.58248794,,Right Foot,,"[64.0, 64.7]",,Ground Pass,,30.17615,,,,Aaron Lennon,3953.0,,,,,,Recovery,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,8,Everton,29,['f9865bf1-e533-4353-9eff-beb02ca88d17'],48,,,,,,,,,,,,,,,,,,Everton,29,00:03:48.366,Pass,
,,,,,,,,,,,,,,,,,,,0.687531,,,,,,,,,,,,,,,,,6c67e97f-47cb-4985-aeec-e089cdfdb90c,191,,"[64.0, 64.7]",3754252,3,,,,,-0.7515946,,Right Foot,,"[74.7, 54.7]",,Ground Pass,,14.645477,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,8,Everton,29,['cb738f52-ac3b-4b12-9400-04a903a38230'],51,,,,,,,,,,,,,,,,,,Everton,29,00:03:51.254,Pass,
,,,,,,,,,,,,,,,,,,,1.247203,,,,,,,,,,,,,,,,,db4edcb4-48d9-43a2-95b4-9739f364c21c,194,,"[80.9, 53.0]",3754252,3,,,,,-2.3779302,,Left Foot,,"[66.8, 39.5]",,Ground Pass,,19.520758,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,8,Everton,29,['ef5dde77-bc09-4703-86ce-46889a93a50f'],56,,,,,,,,,,,,,,,,,,Everton,29,00:03:56.211,Pass,
,,,,,,,,,,,,,,,,,,,0.733741,,,,,,,,,,,,,,,,,a0214167-8cfa-499e-a38d-36b7d08ad1bc,197,,"[66.8, 39.5]",3754252,3,,,,,-0.5305579,,Left Foot,,"[81.8, 30.7]",,Ground Pass,,17.390802,,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,8,Everton,29,['eecbbfc4-ccaa-4e24-b85c-06c22be25271'],59,,,,,,,,,,,,,,,,,,Everton,29,00:03:59.552,Pass,
,,,,,,,,,,,,,,,,,,,1.03592,,,,,,,,,,,,,,,,,1aaf38ea-b1b4-4777-9875-58793182dac3,204,,"[99.5, 8.7]",3754252,4,,,,,1.3208177,,Right Foot,True,"[105.5, 32.2]",,Ground Pass,,24.253866,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,8,Everton,29,['98eea2b0-c8ad-4287-8bbc-e4cc7db7dc43'],9,,,,,,,,,,,,,,,,,,Everton,29,00:04:09.077,Pass,
,,,,,,,,,,,,,,,,,,,0.85561,,,,,,,,,,,,,,,,,f6e772ae-3b45-489b-a6bd-00b828ab7158,207,,"[105.5, 32.4]",3754252,4,,,,,3.1415927,4442d3ca-e7c5-4156-a7ec-8a2d3bbfe11b,Left Foot,,"[96.5, 32.4]",,Ground Pass,,9.0,,,,Tom Cleverley,3683.0,True,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,8,Everton,29,['aa265b90-acc5-4b69-a7c6-cfcd5c331368'],10,,,,,,,,,,,,,,,,,,Everton,29,00:04:10.155,Pass,
,,,,,,,,,,,,,,,,,,,0.078146,,,,,,,,,,,,,,,,,c01cd767-9432-4a0b-aa32-b3c1f2cb35d2,212,,"[116.2, 57.3]",3754252,4,,,,,-1.4382448,,Right Foot,,"[116.6, 54.3]",,Ground Pass,,3.026549,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Aaron Lennon,3953.0,Right Wing,8,Everton,29,"['3419235d-d64d-49da-ac22-a3c2e11af879', '4c393de0-2c44-47fe-a871-a469505a23b4']",14,,,,,,,,,,,,,,,,,,Everton,29,00:04:14.333,Pass,True
,,,,,,,,,,,,,,,,,,,2.440027,,,,,,,,,,,,,,,,,8b762d8f-11f5-43d5-8e7e-04eff1fc3bed,215,,"[94.4, 56.0]",3754252,4,,,,,-1.4743226,,Head,,"[95.0, 49.8]",,High Pass,,6.228965,,,,Tom Cleverley,3683.0,,,,,,Recovery,1,Regular Play,Séamus Coleman,4589.0,Right Back,8,Everton,29,['d7081d14-1d39-46b8-bc43-65e828f2f016'],17,,,,,,,,,,,,,,,,,,Everton,29,00:04:17.969,Pass,
,,,,,,,,,,,,,,,,,,,1.897622,,,,,,,,,,,,,,,,,2c6863b5-55d4-4d19-be03-fc073aeeb3d2,218,,"[94.8, 50.6]",3754252,4,,,,True,1.6769943,,,,"[92.7, 70.3]",,Low Pass,,19.811613,,,,Séamus Coleman,4589.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,8,Everton,29,"['81168804-2101-42df-8ab7-bfa70baee978', 'b8181ff5-9df0-49bb-b6d6-754e0d28d3da']",20,,,,,,,,,,,,,,,,,,Everton,29,00:04:20.449,Pass,True
,,,,,,,,,,,,,,,,,,,0.979243,,,,,,,,,,,,,,,,,d0520665-9826-487f-b259-4e6dab0aa611,222,,"[92.7, 71.2]",3754252,4,,,,,-1.5513813,,Right Foot,,"[92.9, 60.9]",,Ground Pass,,10.301942,,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Séamus Coleman,4589.0,Right Back,8,Everton,29,"['7745921c-7cf9-43e3-bb3e-feb5bf5921b5', '7d4b71b6-6977-4699-ad96-ba0c505a9cb7']",23,,,,,,,,,,,,,,,,,,Everton,29,00:04:23.587,Pass,True
,,,,,,,,,,,,,,,,,,,1.816507,,,,,,,,,,,,,,,,,d4399b98-e822-407f-996d-b4e543438ad7,225,,"[93.1, 63.7]",3754252,4,,,,,-0.76366246,,Right Foot,True,"[116.6, 41.2]",,High Pass,,32.534595,,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,8,Everton,29,"['29572842-d4e8-40ed-805d-5e9bb9c82987', '9bfe3bab-47ac-42ec-a490-f6159ce185a9']",25,,,,,,,,,,,,,,,,,,Everton,29,00:04:25.951,Pass,
,,,,,,,,,,,,,,,,,,,1.379078,,,,,,,,,,,,,,,,,d2936267-b4b3-4ed5-a414-cf41f0ec917f,228,,"[11.8, 35.9]",3754252,4,,True,,,0.6495494,,Keeper Arm,,"[27.6, 47.9]",,Ground Pass,,19.840363,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,9,Newcastle United,37,['84808aab-d03f-4d0c-b550-6564cd3e4815'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:30.656,Pass,
,,,,,,,,,,,,,,,,,,,3.047228,,,,,,,,,,,,,,,,,51e745cf-c557-4389-bf06-b51b4c64df0c,230,,"[32.8, 49.6]",3754252,4,,True,,,0.36317125,,Right Foot,,"[104.9, 77.0]",,High Pass,,77.13086,,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,9,Newcastle United,37,['926a817e-8ef5-4c86-9bd7-a9b4cca31de4'],32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:32.760,Pass,
,,,,,,,,,,,,,,,,,,,1.053874,,,,,,,,,,,,,,,,,c0b97f76-ceab-427e-8156-772110d9584b,235,,"[8.4, 0.1]",3754252,4,,True,,,1.9379702,,,,"[6.9, 4.0]",,Low Pass,,4.1785164,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Bryan Oviedo,5836.0,Left Back,10,Everton,29,['7ebfb362-192b-461e-b5f8-10c0a3c8bed6'],56,,,,,,,,,,,,,,,,,,Everton,29,00:04:56.670,Pass,
,,,,,,,,,,,,,,,,,,,1.4535,,,,,,,,,,,,,,,,,c1842704-b683-4cc7-8d31-b90125362883,238,,"[116.2, 76.1]",3754252,5,,,,,-2.275072,,Right Foot,,"[104.9, 62.8]",,Ground Pass,,17.45222,,,,Jonjo Shelvey,3057.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,11,Newcastle United,37,"['75d53f63-5f64-44ec-ae76-c6b8fe220392', 'd4a9b0f9-2315-47e7-ab6b-c00214b95375']",1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:01.157,Pass,True
,,,,,,,,,,,,,,,,,,,6.971116,,,,,,,,,,,,,,,,,9aae16d3-1f0d-41e5-bcc2-f22bf850e803,241,,"[104.6, 60.7]",3754252,5,,,,,-1.3347499,,Right Foot,True,"[117.3, 7.9]",,High Pass,,54.305893,,,Incomplete,Georginio Wijnaldum,3567.0,,,True,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,11,Newcastle United,37,"['2d6c3fa3-1279-4b46-8372-997d60758afe', 'c1d22109-b3a9-4367-bd52-72efc66ba16d']",3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:03.423,Pass,
,,,,,,,,,,,,,,,,,,,1.338691,,,,,,,,,,,,,,,,,56d6ab00-e813-400e-a775-1614b0cdf785,246,,"[1.3, 76.1]",3754252,5,,,,,-0.33473682,,Right Foot,,"[26.6, 67.3]",,High Pass,,26.78675,,,,Aaron Lennon,3953.0,,,,,,,1,Regular Play,Séamus Coleman,4589.0,Right Back,11,Newcastle United,37,['c82e914a-4b73-471f-bb7f-a1abdf1e0a28'],12,,,,,,,,,,,,,,,,,,Everton,29,00:05:12.550,Pass,
,,,,,,,,,,,,,,,,,,,1.715379,,,,,,,,,,,,,,,,,308c228f-485c-480d-a6c1-cc9da701e536,248,,"[28.9, 67.7]",3754252,5,,,,,-0.6953414,,Head,,"[45.2, 54.1]",,High Pass,,21.22852,,,Incomplete,,,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,11,Newcastle United,37,['2effd967-e447-4f6e-877c-1be619042c89'],13,,,,,,,,,,,,,,,,,,Everton,29,00:05:13.928,Pass,
,,,,,,,,,,,,,,,,,,,1.369728,,,,,,,,,,,,,,,,,2effd967-e447-4f6e-877c-1be619042c89,249,,"[74.9, 26.0]",3754252,5,,,,,-0.20539539,,Other,,"[86.9, 23.5]",,Low Pass,,12.25765,,,,Andros Townsend,3297.0,,,,,,Recovery,1,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,11,Newcastle United,37,"['308c228f-485c-480d-a6c1-cc9da701e536', '991d11d5-8675-4c98-aa4e-f2985afb36ff']",15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:15.644,Pass,
,,,,,,,,,,,,,,,,,,,0.603745,,,,,,,,,,,,,,,,,012caa7b-6837-4610-bae5-5596940618c1,252,,"[88.4, 22.8]",3754252,5,,,,,2.5648763,,Left Foot,,"[78.1, 29.5]",,Ground Pass,,12.287392,,,,Henri Saivet,5110.0,,,,,,,1,Regular Play,Andros Townsend,3297.0,Left Wing,11,Newcastle United,37,['c0be00a5-30ed-4fd9-96e0-c547d3373bdb'],18,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:18.127,Pass,
,,,,,,,,,,,,,,,,,,,1.413296,,,,,,,,,,,,,,,,,df76f132-5c3a-4e43-95e6-6ec74e8d8b65,255,,"[78.1, 29.7]",3754252,5,,,,,2.2970302,,Right Foot,,"[64.6, 44.9]",,Ground Pass,,20.329535,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,11,Newcastle United,37,['4f5f4cc4-eb48-4b57-9f03-7de82413cac6'],20,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:20.574,Pass,
,,,,,,,,,,,,,,,,,,,0.752809,,,,,,,,,,,,,,,,,10f69ffe-9fc1-4e61-b73a-60115b06aeb2,258,,"[64.6, 44.9]",3754252,5,,,,,0.44478193,,Right Foot,,"[75.3, 50.0]",,Ground Pass,,11.85327,,,,Jonjo Shelvey,3057.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,11,Newcastle United,37,['215fce26-5f0a-43e9-ba79-5ca74a9ce667'],22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:22.814,Pass,
,,,,,,,,,,,,,,,,,,,1.26786,,,,,,,,,,,,,,,,,bf0c86a9-83a2-492f-8e12-689db423f2b6,261,,"[64.2, 45.1]",3754252,5,,,,,-2.207475,,Left Foot,,"[52.0, 28.6]",,Ground Pass,,20.520477,,,,Fabricio Coloccini,26207.0,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,11,Newcastle United,37,['2ddb00fe-1801-4856-8104-586f040861cf'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:25.094,Pass,
,,,,,,,,,,,,,,,,,,,1.732863,,,,,,,,,,,,,,,,,2a11451d-8485-4c94-b3c7-a3c66fb6deb0,264,,"[51.8, 31.2]",3754252,5,,,,,1.4298682,,Right Foot,,"[55.9, 60.1]",,Ground Pass,,29.189383,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,11,Newcastle United,37,['8206455b-086c-4e6c-b9b7-13f9c80dcf54'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:28.173,Pass,
,,,,,,,,,,,,,,,,,,,1.028209,,,,,,,,,,,,,,,,,6ca13ad6-5ffa-4523-b877-d677224ed852,267,,"[102.7, 71.6]",3754252,5,,,,,-1.2155654,,Right Foot,,"[109.6, 53.0]",,Ground Pass,,19.838598,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,11,Newcastle United,37,['9ae57b27-7fa5-496a-abf3-663c6ed4f3b6'],38,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:38.188,Pass,
,,,,,,,,,,,,,,,,,,,1.491219,,,,,,,,,,,,,,,,,21bf182e-86e1-4290-a9d8-6441e3bae7aa,272,,"[9.3, 34.6]",3754252,5,,,,,-0.8317784,,Right Foot,,"[20.6, 22.2]",,Ground Pass,,16.776472,,,,Gareth Barry,3633.0,,,,,,Recovery,1,Regular Play,Phil Jagielka,20046.0,Right Center Back,12,Everton,29,['35dba892-b7e1-4432-8b8a-5ec42d47363b'],40,,,,,,,,,,,,,,,,,,Everton,29,00:05:40.104,Pass,
,,,,,,,,,,,,,,,,,,,1.180475,,,,,,,,,,,,,,,,,74c6a5ae-2eaf-46e2-a52c-41987606d03a,275,,"[26.4, 25.6]",3754252,5,,,,,-0.027515989,,Left Foot,,"[48.2, 25.0]",,Ground Pass,,21.808256,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,12,Everton,29,['256f810f-20a7-4a61-9044-ac9b2751eb7d'],43,,,,,,,,,,,,,,,,,,Everton,29,00:05:43.558,Pass,
,,,,,,,,,,,,,,,,,,,1.506506,,,,,,,,,,,,,,,,,4861c160-87b0-4021-8ec4-a493c2283229,279,,"[49.5, 25.2]",3754252,5,,,,,2.156639,,Right Foot,,"[42.4, 35.9]",,Ground Pass,,12.841339,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,12,Everton,29,"['1d5fb377-b305-4f97-a817-afc1048203b5', '763b96c9-99a4-4eb6-a2d3-ac482d1d1660']",45,,,,,,,,,,,,,,,,,,Everton,29,00:05:45.882,Pass,True
,,,,,,,,,,,,,,,,,,,0.903465,,,,,,,,,,,,,,,,,2437616f-03bf-4440-bff6-89713267cbfe,282,,"[42.0, 36.3]",3754252,5,,,,,0.40187064,,Left Foot,,"[54.0, 41.4]",,Ground Pass,,13.038788,,,,Aaron Lennon,3953.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,12,Everton,29,['82568df9-1824-44f3-b201-d6e4905041b8'],47,,,,,,,,,,,,,,,,,,Everton,29,00:05:47.929,Pass,
,,,,,,,,,,,,,,,,,,,0.643516,,,,,,,,,,,,,,,,,734e48b0-adf1-4d01-876c-37b79348f3ed,286,,"[58.2, 42.5]",3754252,5,,,,,-0.9075933,,Right Foot,,"[63.2, 36.1]",,Ground Pass,,8.121576,,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,12,Everton,29,"['821c2b8c-ab17-469a-9c7e-d5e5638992a5', 'b1a48200-2d02-4ead-be33-9be6034e7699']",48,,,,,,,,,,,,,,,,,,Everton,29,00:05:48.912,Pass,True
