50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.633528,,,,,,,,,,,,,,3f916390-e61f-41f9-b52a-bc97f67fbc88,1756,,"[75.7, 63.8]",3754304,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Wing Back,109,Crystal Palace,31,"['b9c03ac3-a23f-43aa-a36c-634349519495', 'f8dc0949-d92f-46ae-80bc-68ecd921e7c8']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:17.668,Pressure,
,,,,,,,,,,,,,,,,0.806586,,,,,,,,,,,,,,ceaec222-6015-444b-b85b-cfc6bc936146,1764,,"[28.1, 63.8]",3754304,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,109,Crystal Palace,31,"['19d1cb9f-7678-482b-96ad-3e2197c81507', '68783cde-325d-4389-9544-831ef3ec0b52', 'fdd4db02-c47a-4b0b-8fc4-b0cd60e2213e']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:26.896,Pressure,
,,,,,,,,,,,True,,,,,1.118572,,,,,,,,,,,,,,a365215e-c377-49cb-9456-62f01881f718,1777,,"[69.5, 67.0]",3754304,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daryl Janmaat,3650.0,Right Wing Back,110,Newcastle United,37,"['262e1d14-bd8b-40da-a1c7-495b97045205', 'd940352b-735d-450a-aa77-0ce2834164a1']",59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:59.685,Pressure,
,,,,,,,,,,,,,,,,0.940628,,,,,,,,,,,,,,f2520219-7480-4f72-92c8-9992b8dabe46,1782,,"[41.9, 17.6]",3754304,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,110,Newcastle United,37,"['1a702c2c-a756-4fd2-9638-fd3015c1f7dd', '9eef88e8-738f-4bd2-9365-72821336efc6']",2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:02.166,Pressure,
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,ea20f139-0112-4388-912d-89d72d85d612,1787,,"[42.6, 7.4]",3754304,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McArthur,3464.0,Left Defensive Midfield,110,Newcastle United,37,,4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:04.289,Pressure,
,,,,,,,,,,,True,,,,,0.990373,,,,,,,,,,,,,,33d1b5c8-f4c9-48b2-b5c5-c2c075fa5d7a,1833,,"[85.5, 73.9]",3754304,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,113,Crystal Palace,31,"['852efd7d-3461-42c2-9c66-1d2a20aac47d', '87e44460-84e7-4929-8edf-60325f2ac09d', '8debda73-7b1e-410a-8538-7f52294574d0']",54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:54.866,Pressure,
,,,,,,,,,,,,,,,,0.798356,,,,,,,,,,,,,,645454d1-3ec7-4bbd-b143-321f468b8471,1842,,"[108.3, 58.4]",3754304,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Attacking Midfield,113,Crystal Palace,31,"['0a7265c1-29bb-441c-9202-298ba2b54c6f', 'f8c64b8d-5314-4431-8e52-b94ec2ed7b3a']",0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:00.006,Pressure,
,,,,,,,,,,,,,,,,0.204426,,,,,,,,,,,,,,3ed34d88-c8a2-479d-aa9c-5ff5792c78e4,1901,,"[2.6, 42.2]",3754304,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamaal Lascelles,3081.0,Left Center Back,117,Crystal Palace,31,"['7a010383-0e71-46e5-b805-0aacfb0ad055', '8e85a2ca-eccf-4ae8-ba5c-6ddc3bebe488']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:35.934,Pressure,
,,,,,,,,,,,,,,,,0.458466,,,,,,,,,,,,,,b7baa3e5-884f-4bbd-ad66-3e0e21f54f54,1933,,"[20.1, 53.9]",3754304,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vurnon Anita,16072.0,Right Defensive Midfield,119,Crystal Palace,31,"['6d35e154-534e-4c24-988e-0e97a50eaa74', 'ec9836bd-68dd-4c3d-95a1-ea8037d05414']",8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:08.254,Pressure,
,,,,,,,,,,,,,,,,0.598606,,,,,,,,,,,,,,b10dd7b5-1626-4801-9be8-68ad1fcfa7af,1937,,"[45.9, 27.1]",3754304,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vurnon Anita,16072.0,Right Defensive Midfield,119,Crystal Palace,31,"['00d0f12a-1f1d-4155-8525-1eb8fc809cd0', 'cd62d0a6-e890-435f-b599-e9fec1150e42']",13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:13.328,Pressure,
,,,,,,,,,,,,,,,,0.73338,,,,,,,,,,,,,,281a9d67-abe1-4671-82da-da2ede6740a7,1939,,"[1.2, 19.5]",3754304,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabricio Coloccini,26207.0,Center Back,119,Crystal Palace,31,"['87178620-c609-412d-9807-0ca8d76ef0ce', 'd485ec6e-ad54-440f-bdd7-dda109c6d8f2', 'f384aae3-37b1-4844-a1fd-78b17fceedaf']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:17.967,Pressure,
,,,,,,,,,,,,,,,,0.204938,,,,,,,,,,,,,,f9051f46-7a7d-4061-80f5-d0e8776de173,1954,,"[85.5, 70.4]",3754304,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Right Attacking Midfield,121,Crystal Palace,31,['a1951974-38dd-4059-81d7-3963f96ded4d'],14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:14.851,Pressure,
,,,,,,,,,,,,,,,,0.799238,,,,,,,,,,,,,,42fda1b7-a408-4427-a485-1875f22fdd91,1984,,"[42.8, 39.1]",3754304,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Center Back,122,Crystal Palace,31,"['9f225600-0868-4873-b94d-414b31335b86', 'bb8923d4-70a9-408b-9b21-245b0b81d8da']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:55.298,Pressure,
,,,,,,,,,,,,,,,,0.745272,,,,,,,,,,,,,,b2931e10-8906-4273-8658-caad887c4968,2024,,"[62.3, 65.9]",3754304,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Attacking Midfield,122,Crystal Palace,31,"['49aa9429-f305-4f77-a28e-9df084d6ab2b', 'a71f9519-3a5d-4de9-9243-e4b3887f9d1d']",36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:36.293,Pressure,
,,,,,,,,,,,,,,,,0.318658,,,,,,,,,,,,,,ffe9ed3f-38c4-42e6-8655-65abfc7f6a1f,2050,,"[28.1, 15.4]",3754304,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,124,Crystal Palace,31,"['02e06c14-6295-4aeb-819f-905eeda4b571', '24f061da-4b83-4142-9788-8527c7a39606']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:17.827,Pressure,
,,,,,,,,,,,,,,,,0.453862,,,,,,,,,,,,,,41670901-d01b-4ac4-99de-685b1846242c,2070,,"[47.3, 55.5]",3754304,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,124,Crystal Palace,31,,38,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:38.736,Pressure,
,,,,,,,,,,,,,,,,0.80783,,,,,,,,,,,,,,330dd297-dd88-4154-845f-cd3a5756cfc3,2075,,"[65.8, 56.6]",3754304,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,124,Crystal Palace,31,['77a5bb21-de2a-4182-be25-95616427fb14'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:41.276,Pressure,
,,,,,,,,,,,,,,,,0.556268,,,,,,,,,,,,,,db8ff874-b275-460e-9536-61d55db29532,2079,,"[56.5, 73.1]",3754304,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,124,Crystal Palace,31,"['7575eb40-b989-4c3d-a34b-f7006f795254', '83316adb-f270-4e69-ad86-4de581d477cf']",46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:46.300,Pressure,
,,,,,,,,,,,True,,,,,0.462592,,,,,,,,,,,,,,793aee5c-5b9d-4057-9f01-c42bc5ddb827,2093,,"[78.2, 1.3]",3754304,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,126,Crystal Palace,31,['ef47f8c2-ba57-41e2-adb3-45af01e8f9d1'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:23.124,Pressure,
,,,,,,,,,,,,,,,,0.396408,,,,,,,,,,,,,,06e20453-78bf-45df-ac23-1d9ebe32812b,2102,,"[73.7, 3.0]",3754304,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Attacking Midfield,127,Crystal Palace,31,['32c70495-d890-4b46-83f2-23410b83ee50'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:39.753,Pressure,
,,,,,,,,,,,,,,,,0.220552,,,,,,,,,,,,,,f7d391be-950a-4fe9-bc19-4d1cbadb240e,2115,,"[9.5, 41.6]",3754304,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamaal Lascelles,3081.0,Left Center Back,127,Crystal Palace,31,"['413f9080-8642-4e11-af6a-ede8451e0705', 'ae536f7f-6c70-432c-83a8-ad23e9b3d813']",52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:52.755,Pressure,
,,,,,,,,,,,True,,,,,1.400294,,,,,,,,,,,,,,6db6a24c-de01-4a94-8959-386eef51c066,2123,,"[56.2, 67.3]",3754304,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,129,Crystal Palace,31,"['3efbac1b-997a-4b21-88a0-129b7e662afb', '6273a613-8411-49a0-b1c4-f9b7aee877d8', 'e3b1e62b-0d4e-451b-aeef-1ea2119aabda']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:26.270,Pressure,
,,,,,,,,,,,True,,,,,0.203084,,,,,,,,,,,,,,8385043b-dc60-4497-97c2-1df05a8192ed,2128,,"[46.5, 59.3]",3754304,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,129,Crystal Palace,31,,28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:28.593,Pressure,
,,,,,,,,,,,,,,,,1.137096,,,,,,,,,,,,,,d58fbdc4-cd4a-4169-98c6-093d150f3df7,2148,,"[113.3, 55.7]",3754304,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,130,Newcastle United,37,,43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:43.032,Pressure,
,,,,,,,,,,,,,,,,0.781918,,,,,,,,,,,,,,7a50ae1b-dbb5-424b-91ac-014de8a8aa6f,2157,,"[40.5, 48.5]",3754304,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moussa Sissoko,3091.0,Right Attacking Midfield,132,Crystal Palace,31,['e3503031-53b5-4b48-85cb-405c035d634f'],55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:55.841,Pressure,
,,,,,,,,,,,,,,,,3.409686,,,,,,,,,,,,,,d8d649b2-b61d-471f-8588-e5e160b29fee,2166,,"[48.2, 61.2]",3754304,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vurnon Anita,16072.0,Right Defensive Midfield,132,Crystal Palace,31,"['3a4eab2f-10aa-4e80-9170-78a25dab281f', '69ff4e61-2fdc-4c68-aa10-27c7b4121601']",4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:04.429,Pressure,
,,,,,,,,,,,,,,,,0.796583,,,,,,,,,,,,,,6fd52845-1321-4f0e-bd88-84838be3a256,2170,,"[26.4, 72.7]",3754304,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moussa Sissoko,3091.0,Right Attacking Midfield,132,Crystal Palace,31,['42e3b4e6-d820-4af7-a942-73a704b4881b'],9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:09.287,Pressure,
,,,,,,,,,,,True,,,,,2.16372,,,,,,,,,,,,,,326f8be1-f507-48d4-b5da-3d658fff9171,2178,,"[65.3, 9.4]",3754304,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,133,Newcastle United,37,['7a88b5c9-ef9f-4cc7-9b08-dd20d384e24a'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:14.600,Pressure,
,,,,,,,,,,,,,,,,2.499144,,,,,,,,,,,,,,2c03a25c-5dc8-403f-8aa3-4251d6a0ce42,2182,,"[58.8, 6.2]",3754304,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,133,Newcastle United,37,"['1000b083-184d-4346-a16e-dc779e22b18f', '841c20ae-cf29-4790-b5fe-bf18e5aeb09f']",18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:18.547,Pressure,
,,,,,,,,,,,,,,,,1.165846,,,,,,,,,,,,,,826fe73c-99b7-4f0f-96c2-7ae5fb363e6f,2239,,"[69.8, 2.6]",3754304,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,137,Newcastle United,37,['63097ebd-816b-4773-81f7-67873234ee6c'],48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:48.630,Pressure,
,,,,,,,,,,,,,,,,1.37532,,,,,,,,,,,,,,228d43c2-4054-4d08-84ab-4ee5d56327dc,2245,,"[83.9, 12.5]",3754304,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,137,Newcastle United,37,"['551b5ba7-d243-44f4-8f73-6bf14adcdbd2', 'b8473bd0-291e-4a62-bc63-9636356e575c']",51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:51.961,Pressure,
,,,,,,,,,,,,,,,,0.390418,,,,,,,,,,,,,,9aa14e71-b9ef-4503-b4d7-048ff0210749,2249,,"[82.8, 8.8]",3754304,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,137,Newcastle United,37,['8ed5dd7a-9dae-4568-8812-83a947a79846'],54,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:54.231,Pressure,
,,,,,,,,,,,True,,,,,0.222825,,,,,,,,,,,,,,4fbb4688-a84d-4696-9588-2e3c232c24dc,2270,,"[76.8, 41.8]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,138,Crystal Palace,31,['25b85a65-6b24-4441-a660-b833c9b5550b'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:23.870,Pressure,
,,,,,,,,,,,True,,,,,0.608226,,,,,,,,,,,,,,2ed898a7-4ba3-48d3-b267-6368b011977a,2272,,"[76.0, 45.4]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,138,Crystal Palace,31,,24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:24.610,Pressure,
,,,,,,,,,,,True,,,,,2.00488,,,,,,,,,,,,,,d31cb7b5-527e-4ce9-9690-9cac07ac65fa,2275,,"[63.1, 57.6]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,138,Crystal Palace,31,['bc3838d9-d9ba-4320-9801-f09744b32a20'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:26.444,Pressure,
,,,,,,,,,,,,,,,,0.71165,,,,,,,,,,,,,,27ae9dd6-0c79-4e52-afb7-df9714c1948b,2279,,"[30.2, 70.8]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,138,Crystal Palace,31,['eb417ba1-5eca-43e6-9b30-aff861f0335f'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:30.240,Pressure,
,,,,,,,,,,,,,,,,0.728188,,,,,,,,,,,,,,30a8cef6-91d8-4c53-af40-e48f42349b95,2301,,"[35.7, 60.2]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Colback,9649.0,Left Defensive Midfield,139,Crystal Palace,31,"['0be1752c-fa73-4248-95dd-b58829405812', '3a6d5ba3-691f-433d-af7b-ef1aecd719b3', '6d9a1c61-8cce-4ad3-bce3-045a5921b030']",49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:49.985,Pressure,
,,,,,,,,,,,,,,,,0.65884,,,,,,,,,,,,,,1376fcbb-6933-4600-862a-2645160c27ff,2307,,"[45.9, 64.9]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Defensive Midfield,139,Crystal Palace,31,['849d0283-72ba-4118-b415-eacea3b2aa4e'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:52.293,Pressure,
,,,,,,,,,,,,,,,,1.405848,,,,,,,,,,,,,,45161a52-0e7f-4314-ad8d-8a71d20d5e1a,2311,,"[25.7, 56.9]",3754304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,139,Crystal Palace,31,"['59956a97-b1a4-4b13-8959-4431efddec05', 'd071c2cd-28cc-46e9-8542-ea38cdf08258']",54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:54.821,Pressure,
,,,,,,,,,,,,,,,,0.593889,,,,,,,,,,,,,,217038fc-bb55-4b76-82c1-76e33609e0f0,2330,,"[96.3, 30.2]",3754304,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,141,Newcastle United,37,['6aaa0ca6-a21e-4efc-8a73-6e2e89d00469'],46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:46.718,Pressure,
,,,,,,,,,,,,,,,,0.624986,,,,,,,,,,,,,,12b61919-5e3d-462f-8f09-061cf4a74e2a,2362,,"[78.9, 29.6]",3754304,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Wickham,20641.0,Center Forward,143,Newcastle United,37,"['6884f3d4-0ef8-4088-a0ae-a9e96383bd8c', 'b0c2d67f-9969-420c-9945-bb632c862a5f']",20,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:20.402,Pressure,
,,,,,,,,,,,,,,,,0.391925,,,,,,,,,,,,,,058c5097-6a26-43d9-aff6-cb66b2346c05,2377,,"[53.7, 79.1]",3754304,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Left Wing,143,Newcastle United,37,"['9f7f6261-5180-49fe-a768-4eb7e062bf0c', 'e19923fe-4907-430e-a4d3-8b4b2f370a91']",37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:37.933,Pressure,
,,,,,,,,,,,,,,,,0.521289,,,,,,,,,,,,,,f1cabafd-4c6b-4f15-84f5-819a891b2b0e,2384,,"[49.2, 39.7]",3754304,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,143,Newcastle United,37,"['337ba923-490b-4ada-aeee-39a8dddc3334', '39aaddd4-7c66-4e53-9056-d230d3c3fd9d']",43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:43.984,Pressure,
,,,,,,,,,,,,,,,,0.543684,,,,,,,,,,,,,,6134396c-e6a2-4080-8ff9-b8cfcfb53f54,2388,,"[35.8, 41.6]",3754304,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,143,Newcastle United,37,['d30fd6f4-9838-4e9e-b4b2-462fe6ba0e1f'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:45.130,Pressure,
,,,,,,,,,,,,,,,,1.685455,,,,,,,,,,,,,,8f260c30-f5e5-4aae-b398-6ee3418d312e,2414,,"[13.7, 77.6]",3754304,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,143,Newcastle United,37,"['0a43e74e-e3cd-4fa4-8fea-13778ddceb3f', '8fe285fd-6c4e-4a70-b901-b7252ec805fd']",15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:15.397,Pressure,
,,,,,,,,,,,,,,,,0.781341,,,,,,,,,,,,,,29f9ab5d-ddd9-4bdc-be6d-38bb1ffb7a5f,2421,,"[35.3, 61.5]",3754304,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Left Defensive Midfield,143,Newcastle United,37,['13c05278-b826-4bad-9f8c-0141f651f39c'],21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:21.674,Pressure,
,,,,,,,,,,,,,,,,0.437318,,,,,,,,,,,,,,049ce8ab-5b9b-43de-bcad-27b9a51878bf,2439,,"[48.4, 3.5]",3754304,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Wing Back,144,Crystal Palace,31,"['102dc629-76c5-4a71-b37b-42391ed73d1f', 'c47b9063-ca88-4677-804f-aab3475987a3']",47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:47.803,Pressure,
,,,,,,,,,,,,,,,,0.40589,,,,,,,,,,,,,,9e7f93db-417d-4ec0-b6cd-f68e07dcacd7,2444,,"[48.4, 6.8]",3754304,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,144,Crystal Palace,31,['046832ca-ac27-4b65-bc6e-b34d48c23999'],49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:49.097,Pressure,
,,,,,,,,,,,,,,,,5.121987,,,,,,,,,,,,,,98919e29-6d39-4d00-a7f7-428457a09aac,2453,,"[33.1, 13.5]",3754304,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pape N''Diaye Souaré,4884.0,Left Back,146,Newcastle United,37,"['0ef5daf7-15d2-4f3a-8ee0-dd8798d75172', '85486261-8de5-41bd-a137-57b8ddeb3785', 'bd4dcbb4-fd39-4c35-ab3d-c8170d240b3b']",24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:22:24.332,Pressure,
,,,,,,,,,,,,,,,,2.487088,,,,,,,,,,,,,,95889bab-f142-474f-9bb6-7060cb1f057c,2465,,"[54.3, 9.3]",3754304,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yohan Cabaye,3277.0,Right Defensive Midfield,146,Newcastle United,37,"['0552aa75-25f8-449f-9bcc-d1535f226e93', 'ca676a5e-ef53-44f2-a4e2-b8e9d458156a']",37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:22:37.877,Pressure,
,,,,,,,,,,,,,,,,1.275249,,,,,,,,,,,,,,fb445b13-7c89-4719-beb7-8911d388e598,2475,,"[48.2, 57.4]",3754304,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mile Jedinak,5489.0,Left Wing,146,Newcastle United,37,"['2df3a6f1-fa3d-4ffb-9a21-9a3819d127d2', '435d5d1e-19e1-4bee-8eb8-e5617feadf24']",52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:22:52.851,Pressure,
,,,,,,,,,,,,,,,,0.75192,,,,,,,,,,,,,,f263cb6f-c95e-4b30-8dad-c924ce73e128,2482,,"[18.6, 73.5]",3754304,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joel Ward,3443.0,Right Back,146,Newcastle United,37,['a9ba3191-fc9c-4a54-9689-69be666f8a11'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:00.697,Pressure,
,,,,,,,,,,,,,,,,0.516282,,,,,,,,,,,,,,cbdc50e5-e0dc-4dc0-b052-ec8a7a0ff7eb,2519,,"[22.9, 4.0]",3754304,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,148,Crystal Palace,31,"['018c91e4-3190-400b-9917-74473f4993b8', 'ec3221a6-dc66-4974-8bfb-cac11a819d5b']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:48.974,Pressure,
,,,,,,,,,,,True,,,,,0.555842,,,,,,,,,,,,,,d49614f5-aeba-4394-b97b-cdfe59f322ce,2542,,"[63.5, 73.9]",3754304,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,153,Crystal Palace,31,['8aa3ac85-84cd-4320-b180-93e42ef9bf44'],35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:35.000,Pressure,
,,,,,,,,,,,,,,,,0.222658,,,,,,,,,,,,,,8d454111-a8e6-48de-a13d-f8bcd4b45ed2,2548,,"[63.5, 71.8]",3754304,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoan Gouffran,43757.0,Left Attacking Midfield,154,Crystal Palace,31,"['1c522acd-45a0-4a38-aa8f-98fcb26b2acc', '950e92a6-7723-4d62-abc4-bba2d50e5569']",51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:51.165,Pressure,
