bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eca5283e-4239-4f6d-91fc-4d6957467f0d,2439,,"[32.1, 48.3]",3754219,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,125,AFC Bournemouth,28,['91194abf-d24a-4839-b40a-a023831b1e6f'],20,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:20.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04876f65-34b5-4a90-a0a6-a3644aac8afc,2442,,"[42.7, 29.4]",3754219,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,125,AFC Bournemouth,28,['3a8b0313-9685-436a-9cc9-ba0fac31d208'],25,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:25.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99d52964-427e-44f9-9192-1038e1d02666,2445,,"[56.2, 46.7]",3754219,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,125,AFC Bournemouth,28,['f037e6f7-80ca-4419-b3f4-e0e6911b654b'],29,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:29.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebf667ac-c598-4a66-99f8-390c56408690,2448,,"[70.5, 69.6]",3754219,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,125,AFC Bournemouth,28,['527183e6-6769-4814-9a4b-aadd4c7f527a'],32,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:32.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7aac751-0dbb-4c7c-a5da-8debaf725ea6,2451,,"[117.6, 6.8]",3754219,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,125,AFC Bournemouth,28,['519949b3-a94b-49c2-9809-e37726372edf'],42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:42.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528b61e-52af-4d02-a97d-03bdd976f41e,2469,,"[108.0, 40.4]",3754219,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glenn Murray,3085.0,Center Forward,128,AFC Bournemouth,28,['d81e7991-7d1a-43c6-94c8-5002a8974208'],34,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:34.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69faa44a-c355-4a77-b40e-bfec825ea67a,2475,,"[107.7, 7.9]",3754219,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marc Pugh,3646.0,Left Midfield,129,AFC Bournemouth,28,['81ef67d0-d6ce-4f39-bd2d-5086c1b9715a'],52,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:52.697,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3b67cd-cd98-41b6-8b83-8f7b717ceeb4,2477,,"[114.8, 10.4]",3754219,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlie Daniels,3345.0,Left Back,129,AFC Bournemouth,28,['269e48c4-1ae3-4835-8db8-0d6c1787f73a'],53,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:53.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4302291-9f60-4273-b54d-0315b44f0809,2481,,"[89.7, 56.3]",3754219,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Salomón Rondón Giménez,4041.0,Center Forward,130,West Bromwich Albion,27,['c40e4c21-3be5-4c3b-9e8f-cc65bda81a23'],27,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:27.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eacc7c95-eedb-406b-bd6a-dac1d8ecbe33,2484,,"[76.9, 24.5]",3754219,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Grant Evans,11012.0,Left Center Midfield,130,West Bromwich Albion,27,['69a2b0c0-a8b8-42b2-bb31-7b9b1e6cb89f'],32,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:32.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f83223-e785-4d71-9594-c523bec8f17b,2489,,"[53.3, 10.1]",3754219,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonas Olsson,20527.0,Left Center Back,130,West Bromwich Albion,27,['375358b6-807a-4c83-846e-f3d6fe92a467'],38,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:38.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489481c-1322-4ec1-af84-7da77c01f9fa,2492,,"[38.9, 47.6]",3754219,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth McAuley,3596.0,Right Center Back,130,West Bromwich Albion,27,['7145bf38-83ed-4db6-8776-eecac06e7b99'],43,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:43.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e146df2f-558f-40c2-a3fa-33746221bda9,2496,,"[68.1, 57.7]",3754219,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stéphane Sessègnon,2966.0,Center Attacking Midfield,130,West Bromwich Albion,27,['d30bcce7-953d-422e-896f-c5a7d34af31f'],46,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:46.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d448aec-6e87-4179-b04b-e59d0b558751,2499,,"[108.8, 14.8]",3754219,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Brunt,3541.0,Left Back,130,West Bromwich Albion,27,['12eb99d6-f3f3-4d2e-bc74-3b90307ff048'],54,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:54.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a43c1ce-51d7-47f3-be8f-245f4e91dc1e,2520,,"[113.3, 22.7]",3754219,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Salomón Rondón Giménez,4041.0,Center Forward,132,West Bromwich Albion,27,['b0353b5f-5d8b-451d-8617-74e90ac7b016'],22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:22.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989f897-d64c-4c4f-bf02-ad14a91b585e,2531,,"[107.2, 47.2]",3754219,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonas Olsson,20527.0,Left Center Back,133,West Bromwich Albion,27,['bdf523f7-9d88-42f4-83ed-624c9618f991'],15,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:15.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6206a944-3bfb-4f85-95a0-f8bcdbee14da,2536,,"[85.2, 72.9]",3754219,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Back,134,West Bromwich Albion,27,['0094012f-0f81-4dae-9d69-1154a0e0a045'],48,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:48.057,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45840c21-a3da-428a-95f6-9b0d1eed04cd,2538,,"[94.8, 68.4]",3754219,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,134,West Bromwich Albion,27,['a1a99ed1-1653-4ed4-9321-16072ded1b39'],49,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:49.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ae37b2-409a-4588-a5a7-8846f4eb066b,2545,,"[91.6, 43.3]",3754219,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stéphane Sessègnon,2966.0,Center Attacking Midfield,134,West Bromwich Albion,27,['ca528abe-a6ad-4e6f-9ce6-2d373ea55d4b'],52,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:52.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb45e2ec-0390-4ddb-a189-fa8634bca37a,2548,,"[18.3, 39.9]",3754219,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Center Back,134,West Bromwich Albion,27,['085521bd-063b-4556-9fa4-b2178852c17e'],53,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:53.361,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441e66bd-d75b-490f-aee9-0a81d1d2491b,2553,,"[82.9, 3.8]",3754219,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Murray,3085.0,Center Forward,134,West Bromwich Albion,27,['4fbbfde9-060e-4ba6-9d38-718a01aba04b'],59,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:59.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8002eff4-b71d-4f71-835f-57f524e4ad17,2558,,"[75.9, 58.1]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Back,134,West Bromwich Albion,27,['054ed4a3-7188-4d6d-a25a-5fe94c6894f0'],6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:06.114,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef238a94-6c34-416e-ba4f-0c7dc1fdc4f3,2561,,"[80.5, 45.0]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,134,West Bromwich Albion,27,['f6ef5544-b5d4-4cfd-a6c4-4ef40ba67bc3'],7,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:07.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16250da0-4933-43e2-9a88-bd60e7120496,2563,,"[45.5, 26.0]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,135,AFC Bournemouth,28,['fd6f47d0-a5d1-41bc-80e3-62108bbe356a'],8,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:08.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08edf116-2a02-473b-bf5a-281c420f8b06,2566,,"[34.5, 40.4]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,135,AFC Bournemouth,28,['7801883e-9688-4bd3-895e-b629f2c23dc8'],10,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:10.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93199881-6268-4d33-b1eb-59d8979d1669,2570,,"[30.3, 21.7]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,136,West Bromwich Albion,27,['fe99bb25-d397-47a8-b80e-f648c3f908a2'],18,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:18.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b2b1346-0d64-41b0-bc64-1db8100f4d0b,2573,,"[35.3, 52.7]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,136,West Bromwich Albion,27,['a9c9eea3-87b9-4d19-a4b8-81dce0327725'],22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:22.872,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfc3f2aa-fb9b-475d-b12a-2b482f376fe5,2577,,"[109.3, 13.9]",3754219,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,136,West Bromwich Albion,27,['7511a2b0-21de-4dc5-813e-bca9fd5af1a9'],29,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:29.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d518750-c2c1-47d5-b6f5-4209743407d2,2581,,"[115.8, 12.5]",3754219,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,137,West Bromwich Albion,27,['70cdff38-808e-4688-a659-9261d6c7c0a3'],3,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:03.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0e8e7c-38c3-45ed-a9e1-6db3d2909be1,2584,,"[104.7, 5.5]",3754219,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Grant Evans,11012.0,Left Center Midfield,137,West Bromwich Albion,27,['7d3709b0-c217-4f02-97e6-38079668b960'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:04.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a37b4be2-cdb1-4c58-bbe2-dfffed8b025a,2587,,"[107.8, 36.5]",3754219,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Gardner,9485.0,Right Midfield,137,West Bromwich Albion,27,['96cffe09-99ca-43c4-a82b-981449dd8c09'],6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:06.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc30d770-0045-47cd-a731-624ecead6c0f,2597,,"[90.7, 50.7]",3754219,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Gardner,9485.0,Right Midfield,139,West Bromwich Albion,27,['e24b48bd-cf85-4890-8d27-e2c2a6abd790'],55,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:55.004,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635ab0dc-de94-4655-9f69-88e8b186f513,2599,,"[100.6, 39.2]",3754219,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Back,139,West Bromwich Albion,27,['c7e36441-dce2-4b9a-af7b-00868cf1932a'],56,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:56.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4697f9f-08bf-4408-adef-d1dac25dc26c,2609,,"[106.1, 68.7]",3754219,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Right Midfield,141,West Bromwich Albion,27,['9a6fac1a-2c1c-4c88-9df0-6661396738b6'],41,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:41.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96b0c701-a63b-41d5-bd36-7ad2fbb20f6f,2620,,"[103.7, 77.3]",3754219,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,142,West Bromwich Albion,27,['a727bc37-6af0-4675-94fb-61a2acc10fab'],7,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:33:07.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f88d9b50-375e-4dfc-9b42-0a8c0ba33e9b,2625,,"[113.8, 46.2]",3754219,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gareth McAuley,3596.0,Right Center Back,143,West Bromwich Albion,27,['3e9ac45a-7730-4758-95e6-30287a71c856'],36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:33:36.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28afd178-2dd9-4acc-b992-203beb10049a,2630,,"[39.6, 40.4]",3754219,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adam Smith,6409.0,Right Back,144,AFC Bournemouth,28,['edc7c888-8a99-4137-aa45-4adbe34ac142'],36,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:36.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ca73da-0d4e-4d06-8620-267e38cd04b9,2633,,"[61.3, 71.3]",3754219,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matt Ritchie,3049.0,Right Midfield,144,AFC Bournemouth,28,"['07e1f66f-5d86-4e47-9891-180e15fd359d', 'ef9ecf89-af8c-4e1c-aaa8-58cc25889a6c']",38,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:38.533,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7c56617-1a38-40f8-a90a-262ac913c4a6,2635,,"[76.4, 53.2]",3754219,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yann Kermorgant,13573.0,Center Forward,144,AFC Bournemouth,28,['8958e13b-b032-4777-a9d1-a7464f8f9fa5'],39,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:39.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218fe5f0-2461-4813-b91f-d8c69c16b2bf,2639,,"[96.3, 64.8]",3754219,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dan Gosling,3343.0,Right Center Midfield,144,AFC Bournemouth,28,['21cd26a0-bc3d-44c8-a235-8da0c481346c'],42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:42.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194cc55-19cb-40a3-93d6-d0968ec9ea96,2647,,"[4.4, 37.8]",3754219,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Glyn Oliver Myhill,5108.0,Goalkeeper,144,AFC Bournemouth,28,['be31de5f-274c-4cbe-812b-96c36ee41df0'],50,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:50.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a0d798-31d3-4aa4-a9c1-b5a6d41958b5,2650,,"[86.7, 39.8]",3754219,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Harry Arter,3304.0,Left Center Midfield,144,AFC Bournemouth,28,['f4b9c8fe-7884-4c46-9c59-c31452ce0b68'],54,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:54.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5568e4-a571-4b82-859c-9de0aed2fc6a,2656,,"[23.3, 61.9]",3754219,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Craig Dawson,3523.0,Right Back,145,West Bromwich Albion,27,['652d6930-11e9-4b32-8e1a-a9577d51d644'],31,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:31.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122e00aa-0f03-4dbc-9bf9-ecf0648aee2d,2658,,"[90.1, 72.5]",3754219,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Salomón Rondón Giménez,4041.0,Center Forward,145,West Bromwich Albion,27,['f6aa0b7e-dd5f-4007-9a05-9943ee8b5b64'],34,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:34.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b51358e-5e0e-4566-9595-79c856a14671,2662,,"[36.7, 2.4]",3754219,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Pugh,3646.0,Left Midfield,146,AFC Bournemouth,28,['c8c19097-ba9f-416c-b46e-582296e61849'],48,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:48.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e088dc-626a-43da-ba8a-87b7b49e85ca,2665,,"[29.3, 3.0]",3754219,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,146,AFC Bournemouth,28,['bb93c723-4e43-4b5a-aec7-5642ef853961'],50,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:50.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957b17d-d78c-481b-98e2-02c08c0b229d,2668,,"[13.3, 13.5]",3754219,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,146,AFC Bournemouth,28,['46d7d0f3-e777-49c6-9d01-2739aafe805f'],53,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:53.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528f0d90-3e81-4a0d-b689-19879d914357,2672,,"[79.3, 51.9]",3754219,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,147,West Bromwich Albion,27,['f3944e76-030f-44b1-b510-057a42ec288b'],56,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:56.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4e3d197-111f-4cfe-99e1-0e2b6043fab7,2692,,"[84.4, 36.5]",3754219,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,149,AFC Bournemouth,28,['c03084fa-9433-45bf-b0bf-03e866754ac3'],13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:13.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd3f09b6-3953-46f7-bd5c-7ac176b48d51,2697,,"[82.4, 63.4]",3754219,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam Smith,6409.0,Right Back,149,AFC Bournemouth,28,['5dee78a9-69d2-4c9e-85fd-6306b8957a36'],18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:18.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836d35b4-3ee6-4684-8969-d74de34803ab,2700,,"[80.0, 50.7]",3754219,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,149,AFC Bournemouth,28,['4dd44b5c-309d-43a0-b63c-2111e70d135f'],19,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:19.674,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3f479b0-8159-4a6f-9dce-f3aff3b4d26c,2703,,"[99.5, 55.0]",3754219,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tokelo Anthony Rantie,45014.0,Left Center Midfield,149,AFC Bournemouth,28,['d0297e8c-6be5-4025-b3a4-a1929933bd13'],22,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:22.389,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0f72c2-c398-4c3b-ad5e-ef2cb5a03d45,2710,,"[77.9, 21.7]",3754219,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rickie Lambert,40124.0,Left Back,150,West Bromwich Albion,27,"['2199efc7-9a9c-4318-8c3c-ff270d6d56bc', 'be91f7c7-8727-4190-bbd1-96971033b5ff']",30,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:37:30.029,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20377f50-5e94-4731-a1c5-8409da767856,2714,,"[111.0, 44.3]",3754219,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,151,West Bromwich Albion,27,['d3a4feb4-2c99-48ff-bbb3-0738daeef661'],3,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:03.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4969ae9-ef1f-4f8b-bbc6-3e7a472e60c1,2719,,"[63.5, 54.3]",3754219,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yann Kermorgant,13573.0,Center Forward,152,AFC Bournemouth,28,['f6b737d8-e9a1-478a-8c0e-19a08ae145e3'],30,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:30.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc82195d-d91c-4b2a-b275-e279303479d7,2727,,"[48.8, 54.8]",3754219,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,153,West Bromwich Albion,27,['d2df4bc8-456e-4dbc-a4db-fe859f3b5e4d'],40,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:40.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003d39f8-68e1-4e62-a27d-3c295b1c4a37,2729,,"[42.3, 45.4]",3754219,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,153,West Bromwich Albion,27,['1e0d7408-a2c5-487b-afb3-d451a4de5249'],42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:42.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c664380-0474-4a14-95ce-727c1a2653a3,2731,,"[47.0, 13.1]",3754219,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Center Midfield,153,West Bromwich Albion,27,['27d37277-2c68-4f2b-b082-aca4d46ed835'],44,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:44.287,Ball Receipt*,
