50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.832133,,,,,,,,,,,,,,,242e181b-0b0d-45a0-a285-13ba76e1ac7f,2793,,"[75.7, 18.7]",3754317,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cameron Jerome,4807.0,Left Midfield,165,Tottenham Hotspur,38,"['6ad03cd4-2fc7-4184-a93d-f1a0698376f2', '8be8a010-db03-4c5f-8424-7bd3cde0d486']",59,,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:59.372,Pressure,
,,,,,,,,,,,,,,,,,,0.676549,,,,,,,,,,,,,,,37166c25-7e8e-4b36-a3b4-b37c053577c4,2801,,"[27.4, 19.2]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,165,Tottenham Hotspur,38,"['8f085e92-a62e-4cf4-83af-554938f5ac37', 'bd1b29c5-0d11-40d4-928e-36a86773c70f', 'fc3d7849-5bee-4206-acb0-77137ba94e6d']",9,,,,,,,,,,,,,,,,,,,Norwich City,56,00:34:09.264,Pressure,
,,,,,,,,,,,,,,,,,,0.479971,,,,,,,,,,,,,,,a32d2abb-ab99-457e-998e-42834b47f289,2809,,"[75.8, 5.2]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,166,Norwich City,56,"['42c030fc-d2a5-49a8-9ee3-5e17ab2b8926', 'de8924a7-5507-4fb6-90b5-3af2f6dbef08']",17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:17.395,Pressure,
,,,,,,,,,,,,,,,,,,0.462383,,,,,,,,,,,,,,,b4db7a21-2220-459a-85ec-781024959dc9,2818,,"[70.0, 15.1]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,166,Norwich City,56,['d82255bb-70c7-408b-b10b-522e77224c41'],20,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:20.740,Pressure,
,,,,,,,,,,,,,,,,,,4.069841,,,,,,,,,,,,,,,573de29b-50fc-45fb-948c-2275a60d2ebe,2820,,"[58.9, 2.4]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,166,Norwich City,56,"['5c42685a-ac03-4aaf-82af-c604ce61e35f', '5d94a560-bda5-40b9-8bc6-fe164ba30638', '764582fc-e47c-402b-82dd-6efcb087bc47', '84aa18b9-2a5a-496b-970f-9fc8e67c9873', '8f1d26da-cace-4c9f-abf0-ddcab2f67cb5', '9299d89c-bec8-4d93-80dc-915dbdba8bc2', 'beb6acae-13af-46d7-b4a3-6b99e828052d']",21,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:21.982,Pressure,
,,,,,,,,,,,,,,,,,,0.957831,,,,,,,,,,,,,,,bdc3e621-ef1f-41e0-90c8-0691da40dd2d,2826,,"[62.3, 3.2]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,166,Norwich City,56,['764582fc-e47c-402b-82dd-6efcb087bc47'],23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:23.717,Pressure,
,,,,,,,,,,,,,,,,,,0.159236,,,,,,,,,,,,,,,c4f06dcb-16d8-4177-be52-d03162245037,2830,,"[50.4, 7.4]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,166,Norwich City,56,"['5d94a560-bda5-40b9-8bc6-fe164ba30638', '9299d89c-bec8-4d93-80dc-915dbdba8bc2']",25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:25.832,Pressure,
,,,,,,,,,,,,,,,,,,0.44335,,,,,,,,,,,,,,,2f27dd02-9dd4-42d6-aba6-340f398e96f5,2846,,"[62.1, 65.8]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Carroll,3310.0,Right Wing,166,Norwich City,56,"['63ef74dd-4388-46e3-b2f6-9de0187ab16f', 'c18ab980-cb18-484b-b92c-84dbf6ff4793']",42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:42.109,Pressure,
,,,,,,,,,,,,,,,,,,3.442757,,,,,,,,,,,,,,,7bbadb13-45a8-40f0-af10-6da0defe6e78,2874,,"[8.3, 68.0]",3754317,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,169,Norwich City,56,"['4c9f3021-bceb-42e8-bb8c-3a24b6c09bff', '5bec78f8-cf1d-466a-8579-7387a9a63124']",53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:53.443,Pressure,
,,,,,,,,,,,,,,,,,,0.588227,,,,,,,,,,,,,,,34b9fd36-7aca-4113-ab2e-2c3429f85179,2882,,"[32.1, 60.9]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Carroll,3310.0,Right Wing,169,Norwich City,56,['731404f8-f6bd-480d-adf6-d8ce039f108e'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:04.131,Pressure,
,,,,,,,,,,,,,,,,,,1.312608,,,,,,,,,,,,,,,624ac4ae-bb8d-456d-9093-90b780fa15f3,2884,,"[37.7, 54.3]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,169,Norwich City,56,"['1746982e-7c74-4a8e-b44d-f4b8481f7089', '57a25069-ff8b-452b-95f5-9c41ac1f9450', 'e929a71e-4da7-4531-8cfe-516787beaaa4']",5,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:05.709,Pressure,
,,,,,,,,,,,,,,,,,,0.899017,,,,,,,,,,,,,,,82392948-b6da-46fe-97fe-b1e4ade1f6ae,2890,,"[57.1, 60.2]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,169,Norwich City,56,"['529dbc41-b5a8-4212-923f-366e586fc9a1', 'c2b40201-bca8-4a9a-8cde-d08bcd1607cd']",8,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:08.793,Pressure,
,,,,,,,,,,,,,,,,,,0.448172,,,,,,,,,,,,,,,a7269ef1-1ca9-46a6-b99f-87983dfdb253,2896,,"[67.9, 48.9]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,169,Norwich City,56,"['8a2070a0-be06-4abb-83a9-71dd34f18927', 'b0132a2d-2efe-46af-8584-45263c07ec80']",11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:11.183,Pressure,
,,,,,,,,,,,,,True,,,,,0.60075,,,,,,,,,,,,,,,888def1d-d7fc-4606-a477-6d1ac770e4fe,2902,,"[17.3, 30.2]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,169,Norwich City,56,"['aac24107-063d-4f67-8b52-6b5a801fe7fa', 'aae60bfa-d2aa-4ba3-94e7-34d5fe43ad11']",15,,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:15.840,Pressure,
,,,,,,,,,,,,,,,,,,2.301259,,,,,,,,,,,,,,,08b5b644-ee88-439f-8ea8-763328ca7009,2909,,"[82.2, 68.2]",3754317,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kevin Wimmer,3611.0,Left Center Back,170,Tottenham Hotspur,38,"['29ae850d-827f-43c2-a542-f595dd42a456', '54e2f99d-975c-4e0c-9d90-3ede95c9dc2c']",4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:04.593,Pressure,
,,,,,,,,,,,,,True,,,,,1.501284,,,,,,,,,,,,,,,fee6bca1-b915-4259-9a5c-a8409e7e7a39,2912,,"[87.7, 69.3]",3754317,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danny Rose,3594.0,Left Back,170,Tottenham Hotspur,38,['29ae850d-827f-43c2-a542-f595dd42a456'],5,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:05.511,Pressure,
,,,,,,,,,,,,,,,,,,0.042235,,,,,,,,,,,,,,,b56e71f0-e16c-4775-a46c-85d48412ed41,2924,,"[58.9, 6.4]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,173,Norwich City,56,,24,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:24.646,Pressure,
,,,,,,,,,,,,,,,,,,0.55025,,,,,,,,,,,,,,,0b455dee-da94-464b-80f9-f4e271dbcadf,2927,,"[60.3, 3.2]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing,173,Norwich City,56,"['24d87fb5-1411-4dfa-bc90-73fd4435b892', '800a4d43-d463-4bc1-aacc-e21af3f785d3']",25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:25.590,Pressure,
,,,,,,,,,,,,,,,,,,2.07371,,,,,,,,,,,,,,,00602c22-a965-46d9-9125-a9a20aa2712d,2931,,"[95.6, 22.1]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,173,Norwich City,56,['c898ba23-a89b-4fc1-837c-6fbf4a6ea040'],30,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:30.304,Pressure,
,,,,,,,,,,,,,True,,,,,0.558864,,,,,,,,,,,,,,,b1785658-3bc0-4164-a679-8d5c2b167db9,2937,,"[43.7, 10.8]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Olsson,3576.0,Left Back,174,Norwich City,56,['e43df4ca-7b8f-4458-8246-447ee796c4f2'],54,,,,,,,,,,,,,,,,,,,Norwich City,56,00:38:54.893,Pressure,
,,,,,,,,,,,,,,,,,,0.64375,,,,,,,,,,,,,,,48763318-1a2e-40ec-99ae-2024da9feeec,2948,,"[56.3, 18.3]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tom Carroll,3310.0,Right Wing,174,Norwich City,56,"['766b92ca-c2a7-4fae-8316-e1f8181a972d', 'a89d5270-9a12-4b99-8e1c-e7e99ecfc5f6']",4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:04.082,Pressure,
,,,,,,,,,,,,,,,,,,1.442217,,,,,,,,,,,,,,,f4f89059-4358-4ce5-ad37-58fb8d824ef0,2950,,"[42.3, 15.1]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Rose,3594.0,Left Back,174,Norwich City,56,"['4272a378-c128-4376-889a-0b1133c3f44f', 'cfbb2f09-a3de-49da-a3a8-e6f3c57ebfbe']",4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:04.965,Pressure,
,,,,,,,,,,,,,,,,,,2.290184,,,,,,,,,,,,,,,f771b518-45f9-417d-84f2-50c07eaf4d93,2953,,"[44.3, 15.1]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tom Carroll,3310.0,Right Wing,174,Norwich City,56,"['cfbb2f09-a3de-49da-a3a8-e6f3c57ebfbe', 'fcad4a08-eea4-4a30-a7a1-4d8a568a127a']",6,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:06.805,Pressure,
,,,,,,,,,,,,,,,,,,0.559583,,,,,,,,,,,,,,,99d00c08-887d-4d61-9928-b5a9c16a3db7,2955,,"[9.5, 9.2]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nacer Chadli,4831.0,Left Wing,174,Norwich City,56,"['8d5d226a-4a35-45da-aa73-4bb223a26860', 'a63a9a7e-ef2e-442f-a544-c7b99bcb9da7']",11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:11.984,Pressure,
,,,,,,,,,,,,,,,,,,0.650195,,,,,,,,,,,,,,,2b5e7e83-d061-4024-b710-5f8c2f536e2b,2958,,"[11.2, 36.4]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Back,174,Norwich City,56,"['783f73e4-a688-4861-b7d0-73271d65d3fd', 'a6239612-838d-47de-8c73-0dd27f7d6c1b']",14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:14.137,Pressure,
,,,,,,,,,,,,,,,,,,0.600292,,,,,,,,,,,,,,,5f7cfcac-c932-4ba3-8062-4a9430168f3c,2965,,"[8.5, 16.6]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nacer Chadli,4831.0,Left Wing,174,Norwich City,56,['2b678cd6-2775-4277-9cce-658105509510'],17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:17.816,Pressure,
,,,,,,,,,,,,,,,,,,0.911859,,,,,,,,,,,,,,,da1bf85f-d911-4daa-ac18-318001c3afe9,2969,,"[15.2, 29.3]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,174,Norwich City,56,"['2a91dbda-d573-42d0-946e-f42545acb362', '64424d5f-3d4c-4b80-9266-9296b4fad418']",20,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:20.144,Pressure,
,,,,,,,,,,,,,,,,,,1.966975,,,,,,,,,,,,,,,e40a57e1-0fa0-43b8-8ebe-83449d7a782a,2983,,"[50.6, 31.6]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Carroll,3310.0,Right Wing,176,Norwich City,56,"['42318f02-8f74-47bc-9060-326e026103a7', 'df9ad7e9-9a3e-403b-bfa6-499e6c689691', 'e579e63e-cf1a-44a1-88ed-55fe65f54dd5']",5,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:05.224,Pressure,
,,,,,,,,,,,,,,,,,,1.883453,,,,,,,,,,,,,,,d749b5ff-3ccf-4ac0-add7-a12c0253cf02,2996,,"[33.3, 56.9]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,176,Norwich City,56,"['90f72478-8ac8-4774-92b7-e03e2a98d6a7', 'c6f9f39b-2db3-4f55-8550-0d4688a5e14a']",19,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:19.551,Pressure,
,,,,,,,,,,,,,,,,,,0.561317,,,,,,,,,,,,,,,9571af27-be70-4973-9514-df4968443c11,3002,,"[46.3, 41.2]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,176,Norwich City,56,"['5c6cbcf3-9b2c-4246-946e-56f0e9cf7e0f', '6d1b1858-97b6-4461-a69f-c3bd14adf53b']",23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:23.080,Pressure,
,,,,,,,,,,,,,,,,,,2.198869,,,,,,,,,,,,,,,4ca799c8-533e-44e3-a150-7707a865bf6b,3007,,"[22.1, 3.2]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,176,Norwich City,56,"['9e0a4739-78fd-454f-9c4e-20ed4e62609a', 'c7f700bd-5feb-41f9-b54c-75902524e900']",28,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:28.142,Pressure,
,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,f740a028-d96c-4b20-ab72-30ddfc4b823d,3016,,"[38.4, 71.8]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,177,Norwich City,56,['04b53430-4635-4c82-9943-26f12f1a2fdb'],42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:42.530,Pressure,
,,,,,,,,,,,,,,,,,,0.348137,,,,,,,,,,,,,,,0c910196-1863-42bb-83d8-b75e2aa257a1,3024,,"[40.0, 62.9]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,178,Norwich City,56,"['54488dbb-7183-4ce4-9685-2ce9881382d5', 'b13635b8-ed05-49a6-8f42-3ddad0415ad7']",56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:56.003,Pressure,
,,,,,,,,,,,,,,,,,,0.56054,,,,,,,,,,,,,,,a1e04891-6641-4e28-b306-f16afbbd014c,3029,,"[28.7, 72.8]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,178,Norwich City,56,['6e0add3c-3690-41ca-b6a7-36ac049c184c'],58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:58.885,Pressure,
,,,,,,,,,,,,,,,,,,3.740102,,,,,,,,,,,,,,,b8fca597-f740-46d9-8d87-00e5511f1cf4,3041,,"[56.3, 42.3]",3754317,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,179,Norwich City,56,,3,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:03.745,Pressure,
,,,,,,,,,,,,,True,,,,,0.568141,,,,,,,,,,,,,,,b97527da-b731-48ef-b817-d97623c726e2,3048,,"[55.1, 35.5]",3754317,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,179,Norwich City,56,['16da9449-9bc0-4aee-ad4b-c508bb33817b'],16,,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:16.049,Pressure,
,,,,,,,,,,,,,,,,,,3.345466,,,,,,,,,,,,,,,414e8c66-085d-4b85-b681-d5ac11aa0178,3059,,"[55.0, 73.2]",3754317,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,181,Norwich City,56,"['02551dcf-6302-42b1-ac99-aeb0e68e70a5', '6cc5114a-fcd4-42d7-9149-68f92535e8df']",28,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:28.533,Pressure,
,,,,,,,,,,,,,True,,,,,1.207136,,,,,,,,,,,,,,,e86b6818-b9d9-48ee-8e1d-2f7fe4819958,3083,,"[88.0, 68.0]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,183,Tottenham Hotspur,38,"['3e4ea660-4472-453b-8067-f501cd987787', '881429c1-0e80-4fa5-820d-35b9b313d785']",22,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:22.032,Pressure,
,,,,,,,,,,,,,,,,,,0.730456,,,,,,,,,,,,,,,b034b8e3-9f35-45c8-bdf4-3be95b31e48a,3089,,"[80.8, 58.0]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,183,Tottenham Hotspur,38,"['05b8ce71-2a15-4775-bda7-34e05a15e4a7', '73165957-1664-4c6e-916b-f9f705f14a4d']",24,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:24.987,Pressure,
,,,,,,,,,,,,,,,,,,0.686701,,,,,,,,,,,,,,,4f1745e4-7cb7-40e2-a3f3-c8a8473d58ac,3100,,"[23.4, 7.2]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Carroll,3310.0,Right Wing,184,Norwich City,56,"['29cb4146-6aba-4e09-889a-de7fda253be9', 'e766ddaf-8e4f-42ac-9390-1af5c2cef419']",34,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:34.269,Pressure,
,,,,,,,,,,,,,,,,,,0.226894,,,,,,,,,,,,,,,027ab622-dd33-49f4-ae68-b0f21c781817,3106,,"[20.2, 16.4]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing,184,Norwich City,56,['9f4e3396-e7ce-4164-919c-bdf6d1c0126d'],37,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:37.597,Pressure,
,,,,,,,,,,,,,,,,,,0.180716,,,,,,,,,,,,,,,dfd6830c-4a33-41d9-86b1-c60b7df12a6d,3117,,"[90.9, 15.1]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nacer Chadli,4831.0,Left Wing,185,Tottenham Hotspur,38,,0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:00.193,Pressure,
,,,,,,,,,,,,,,,,,,2.058745,,,,,,,,,,,,,,,01a7e402-71f0-4c07-a097-66425c8dce72,3121,,"[28.8, 55.6]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,186,Tottenham Hotspur,38,"['14dc2a6f-6c5f-426c-976a-0fe091dc8d80', '3ffdce95-9775-49ca-ad7f-253201ea85ad']",30,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:30.684,Pressure,
,,,,,,,,,,,,,,,,,,1.244197,,,,,,,,,,,,,,,390e4588-f178-456a-8a40-ed9fcec8a8e1,3124,,"[32.4, 56.0]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,186,Tottenham Hotspur,38,['14dc2a6f-6c5f-426c-976a-0fe091dc8d80'],31,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:31.733,Pressure,
,,,,,,,,,,,,,True,,,,,0.565123,,,,,,,,,,,,,,,7ae6c3ca-63f7-430a-a705-27626f80bb69,3128,,"[87.7, 22.5]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Carroll,3310.0,Right Wing,186,Tottenham Hotspur,38,"['4f3e8063-623f-4031-bfd8-737b13f9a41e', 'e402af06-5df5-44d3-8a94-603ef99f78e0']",33,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:33.650,Pressure,
,,,,,,,,,,,,,True,,,,,2.738281,,,,,,,,,,,,,,,7973290f-5a51-4cad-9a55-ef9803404d28,3132,,"[80.8, 19.3]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Lamela,3585.0,Center Attacking Midfield,186,Tottenham Hotspur,38,['ee6e0c16-6546-4f05-9928-b0218fd0a1ef'],35,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:35.412,Pressure,
,,,,,,,,,,,,,,,,,,0.977509,,,,,,,,,,,,,,,1327b793-7911-459f-b7f0-e2e440c3cc04,3146,,"[90.4, 4.2]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,186,Tottenham Hotspur,38,"['43400375-130c-4ed2-88c4-3e7a7f8e1214', '5c70672a-5b42-42f0-912b-fec0e54d7556']",50,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:50.780,Pressure,
,,,,,,,,,,,,,True,,,,,1.417629,,,,,,,,,,,,,,,61d942c4-638c-4ff2-9ca7-426c1101f7a5,3154,,"[54.3, 71.8]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,187,Norwich City,56,"['08bbf87e-1f54-428c-a517-572a04205947', '179f3215-2b0d-432f-bd44-7a99fe6a52e4', '391dabfb-686f-4963-9463-e4abb36d577e', 'aa678a00-1734-46da-a9e8-774a5dd98872']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:58.739,Pressure,
,,,,,,,,,,,,,True,,,,,0.353137,,,,,,,,,,,,,,,a0e67324-3467-471a-b65d-fd3de061baac,3157,,"[61.3, 70.3]",3754317,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Center Attacking Midfield,187,Norwich City,56,['391dabfb-686f-4963-9463-e4abb36d577e'],59,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:59.686,Pressure,
,,,,,,,,,,,,,,,,,,0.260108,,,,,,,,,,,,,,,380a30b8-d21c-4351-bd92-a983f802411f,3166,,"[47.6, 71.3]",3754317,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Lamela,3585.0,Center Attacking Midfield,188,Norwich City,56,['7c089833-f9d9-44b9-bbe0-bb67fd9f9ea6'],9,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:48:09.094,Pressure,
,,,,,,,,,,,,,,,,,,2.105358,,,,,,,,,,,,,,,7fe19249-7fc0-434f-800f-000c7e3c5f2e,3168,,"[26.7, 71.3]",3754317,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,188,Norwich City,56,"['093797c0-39a7-4099-be1b-091ef45a09e5', '3504635c-e345-4ff4-acb6-6e7c31526779', '60293765-b584-44bd-bfce-e887d269def8', '674953b0-4f6b-420b-8886-28427a2a3284']",10,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:48:10.235,Pressure,
,,,,,,,,,,,,,True,,,,,1.759955,,,,,,,,,,,,,,,3504635c-e345-4ff4-acb6-6e7c31526779,3174,,"[98.9, 8.8]",3754317,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,188,Norwich City,56,"['40e457f0-00ba-42d3-8812-f2ed7a24635c', '7fe19249-7fc0-434f-800f-000c7e3c5f2e', 'fe9d3eee-ace7-4009-b58a-3e990ba74765']",11,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:11.747,Pressure,True
