bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e640e29a-dfb9-47f6-a37a-76b47c4d7263,979,,"[13.0, 34.7]",3754092,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asmir Begović,3339.0,Goalkeeper,58,Chelsea,33,['f54c2740-e8bc-46ee-a88c-e4daf643c3d1'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:59.973,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e025cdf3-1f19-4e27-bbda-6d54c06b943e,991,,"[73.8, 68.0]",3754092,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,58,Chelsea,33,"['a55362ab-b733-4932-b886-73b83be2df8d', 'fe18817c-5294-48c1-9b5a-21e6832413e7']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:09.793,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,971c1366-4448-437c-812f-e16871c27e02,1007,,"[50.8, 68.9]",3754092,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,59,Tottenham Hotspur,38,['1fc210c7-8cb6-445a-ae90-50fd32cf375f'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:22.904,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e67ac3cf-dd87-4374-ac2a-c567c6dd1054,1021,,"[65.3, 24.8]",3754092,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harry Kane,10955.0,Center Forward,61,Chelsea,33,['572d567c-6dee-41f6-9936-846e175488fa'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:57.751,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8cec66e4-202a-47a4-b866-c7e02b88efa3,1048,,"[90.2, 13.8]",3754092,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,62,Tottenham Hotspur,38,['f5599bec-d33e-4741-9be9-33860d89cfe1'],15,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:15.896,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b7d6d0e-dc4e-446f-8be5-328f6a654fb2,1059,,"[10.6, 7.9]",3754092,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,64,Tottenham Hotspur,38,,54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:54.424,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2dbb7249-1d43-4535-851d-a39331678b4c,1139,,"[69.7, 13.9]",3754092,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,70,Tottenham Hotspur,38,,54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:54.128,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ddb103be-a48d-4bcc-97c4-da6f9ef4ac28,1158,,"[4.5, 38.2]",3754092,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asmir Begović,3339.0,Goalkeeper,70,Tottenham Hotspur,38,['7179d46e-a083-4888-bdf1-84bebf701d55'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:33:14.924,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,439e9735-5105-4c98-8861-10cf390df2e9,1176,,"[65.0, 13.2]",3754092,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,73,Chelsea,33,['9b7d594e-28f9-4cdc-9290-2565f4dcbd97'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:33:58.318,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c5fab75-390a-4223-94ac-2263084fc093,1189,,"[40.9, 63.9]",3754092,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,74,Tottenham Hotspur,38,,6,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:06.980,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65db1f57-9edd-4e2b-80ca-f1497a0583d7,1271,,"[79.0, 6.3]",3754092,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,76,Tottenham Hotspur,38,['ff5bc98f-0b69-41c1-bb3c-1f0704921339'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:38.118,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f213bfd-ff38-4fd3-ab69-e73b8e1ed0e7,1325,,"[43.0, 63.6]",3754092,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,80,Chelsea,33,"['33ad5174-726f-43e3-863e-611020f72fc5', '991e608b-37dc-45a8-8a30-18ac8f817952']",39,,,,,,,,,,,,,,,,,,Chelsea,33,00:38:39.954,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa19d5d2-3a4c-484c-989b-0fe048b101ab,1341,,"[54.0, 12.8]",3754092,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,81,Tottenham Hotspur,38,,44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:44.626,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3bed17cc-7a09-4801-ab38-7533ec971f0e,1351,,"[64.4, 38.2]",3754092,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,81,Tottenham Hotspur,38,['3ced53bc-e705-4d0c-8a60-a43a51cab848'],54,,,,,,,,,,,,,,,,,,Chelsea,33,00:38:54.816,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a2a6833e-3985-48b3-8dc2-b84c4b2e6253,1356,,"[44.9, 42.8]",3754092,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,81,Tottenham Hotspur,38,,57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:57.295,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b244f90e-be62-40f7-a729-56a1820a0af9,1376,,"[113.9, 30.8]",3754092,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,81,Tottenham Hotspur,38,,12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:12.875,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,939f4b0e-98d7-45c8-be56-490907f52fca,1381,,"[4.8, 44.5]",3754092,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,82,Chelsea,33,,14,,,,,,,,,,,,,,,,,,Chelsea,33,00:39:14.341,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f594113d-c657-40af-814b-348293cf1a8f,1412,,"[72.9, 61.4]",3754092,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Branislav Ivanović,5594.0,Right Back,84,Tottenham Hotspur,38,['5a8be470-1dcb-4eaa-9650-ae941b32bb15'],26,,,,,,,,,,,,,,,,,,Chelsea,33,00:40:26.661,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf912fac-0766-402b-880b-9128080f9aa7,1419,,"[4.5, 38.3]",3754092,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,84,Tottenham Hotspur,38,['cb5e2e78-9ab6-45ee-99d6-aab975db1611'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:33.692,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,95bb33d6-5df4-46e2-89f3-6e3804160afe,1426,,"[29.9, 67.6]",3754092,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,85,Chelsea,33,['34804c41-95b0-4be4-a061-f393892e2b63'],51,,,,,,,,,,,,,,,,,,Chelsea,33,00:40:51.681,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a16e8281-36d3-4b80-a9bc-06460b5751ae,1443,,"[5.5, 45.3]",3754092,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,85,Chelsea,33,['d0ed39a9-1644-4724-ab2e-4da4833d9581'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:08.606,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93678259-e05f-4974-a61b-839118ceb4b3,1456,,"[3.5, 37.2]",3754092,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,87,Chelsea,33,['956a8a48-c3ff-496f-9fc1-832a69f24c7f'],9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:09.376,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a143d194-3117-4ecf-8aa9-321280d0f8ba,1497,,"[34.1, 21.7]",3754092,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,92,Chelsea,33,['6762e21d-95b2-424a-8470-afcf671de8e1'],26,,,,,,,,,,,,,,,,,,Chelsea,33,00:43:26.484,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dd62e946-211e-46b1-bb20-a98338371d3a,1514,,"[80.0, 47.4]",3754092,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,93,Tottenham Hotspur,38,,36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:36.609,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4b35b0ce-f694-4771-bc01-5529aacf15d3,1543,,"[83.4, 11.2]",3754092,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,95,Chelsea,33,,42,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:42.990,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f7f09bbe-a08c-4168-9be9-f68394bd10ea,1620,,"[65.1, 38.5]",3754092,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,98,Tottenham Hotspur,38,,7,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:07.273,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e5459a5-779f-4433-9b7b-27015dc2411d,1662,,"[27.6, 45.6]",3754092,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Center Midfield,100,Tottenham Hotspur,38,,41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:41.537,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,db3d123c-6ce6-46a4-b9aa-2553f2c171ed,1725,,"[3.8, 40.4]",3754092,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hugo Lloris,3099.0,Goalkeeper,109,Chelsea,33,['4e73d57a-245f-4e36-a9a0-5195701d1fe7'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:41.768,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,456c8126-f754-4d2e-9544-f43399402c84,1747,,"[78.2, 19.1]",3754092,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Willian Borges da Silva,3472.0,Right Wing,109,Chelsea,33,,6,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:06.398,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e88dea00-f43e-4511-aacb-8a45248e2231,1756,,"[26.3, 73.3]",3754092,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Left Wing,110,Tottenham Hotspur,38,,16,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:16.465,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dd8edc12-e30e-4c36-b904-a59a1e537329,1815,,"[9.4, 27.0]",3754092,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,115,Tottenham Hotspur,38,['7619b172-96a4-4c86-be5d-5f8f2cbf4ad0'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:53.249,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1c16ea8-a22f-4dc1-bfbb-bb3c710d1648,1831,,"[38.4, 16.4]",3754092,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,115,Tottenham Hotspur,38,,8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:08.970,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c9e5e7e6-3c80-4fc6-9e77-ba61a969860d,1844,,"[57.4, 69.8]",3754092,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Branislav Ivanović,5594.0,Right Back,116,Chelsea,33,,16,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:16.033,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d88cf97-a3d9-42b3-b265-a446213de2fb,1860,,"[36.0, 25.0]",3754092,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,117,Chelsea,33,,43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:43.622,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,743a98d8-0705-4121-9482-eaa8ee39952e,1888,,"[68.8, 54.9]",3754092,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,121,Tottenham Hotspur,38,['0be6e90b-9a83-4b2d-8aca-ab571407f092'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:18.610,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2eb96368-b96f-4c69-abba-044c4735df49,1899,,"[11.5, 74.3]",3754092,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,121,Tottenham Hotspur,38,['0f66521c-ec30-46c8-8199-b7ff018cfee9'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:32.477,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b67e99e0-770e-493b-a10c-cf8ff40b5dc6,1945,,"[24.8, 19.4]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,124,Tottenham Hotspur,38,['21149ce6-dda9-480a-aa35-728a97d7106b'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:03.187,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,811bcfa6-39b2-494f-8dc7-47a1bab97927,2007,,"[63.3, 16.1]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eden Hazard,3621.0,Left Wing,127,Chelsea,33,,10,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:10.270,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d89c79e-d1a0-4c08-afe3-b6c481955fa5,2023,,"[8.1, 28.5]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,128,Tottenham Hotspur,38,['e2f6c9dd-ecc2-4a0f-a7ad-3ca263127ad4'],27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:27.921,Ball Recovery,
,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,652232cc-f0d4-4e2f-be25-580dff611ac2,2106,,"[86.7, 31.9]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,131,Chelsea,33,,51,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:51.656,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eaea247e-da45-4c07-86ed-785b2afb1f0f,2107,,"[36.0, 46.5]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,131,Chelsea,33,,53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:53.171,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a42a9993-41eb-4a40-9d80-9af83e21c714,2202,,"[13.7, 56.0]",3754092,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,134,Chelsea,33,,23,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:23.606,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0cdc067d-36c6-4b90-ba7a-06c96b98779c,2212,,"[81.0, 25.8]",3754092,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,136,Chelsea,33,,56,,,,,,,,,,,,,,,,,,Chelsea,33,00:14:56.080,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0599b1a7-0f1b-414b-a1c6-a5a32921cad4,2222,,"[55.7, 44.2]",3754092,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,136,Chelsea,33,,3,,,,,,,,,,,,,,,,,,Chelsea,33,00:15:03.026,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,15edb919-cafc-49b6-aafe-35238e1c8938,2258,,"[21.5, 52.8]",3754092,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,138,Tottenham Hotspur,38,,32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:32.658,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,366ca40c-3ccf-458d-b53e-d3b41cfeea26,2295,,"[15.6, 45.3]",3754092,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asmir Begović,3339.0,Goalkeeper,141,Chelsea,33,,32,,,,,,,,,,,,,,,,,,Chelsea,33,00:16:32.207,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cae55efd-b976-4f1b-9b57-de2ef73fac19,2331,,"[70.5, 8.8]",3754092,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Erik Lamela,3585.0,Left Wing,143,Tottenham Hotspur,38,['cf542830-9509-4875-b6a1-88a3ca548984'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:19.989,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f10210f3-67c5-48ef-98ef-4cf3237e1721,2346,,"[9.8, 47.6]",3754092,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hugo Lloris,3099.0,Goalkeeper,143,Tottenham Hotspur,38,,32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:32.768,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7fbf1cea-7e0c-45ed-bf52-18aa8f43b54b,2360,,"[41.2, 70.9]",3754092,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Willian Borges da Silva,3472.0,Right Wing,143,Tottenham Hotspur,38,,7,,,,,,,,,,,,,,,,,,Chelsea,33,00:18:07.192,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fbc04d6-7980-4a0b-80b0-df32d4032fe3,2481,,"[86.1, 40.9]",3754092,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,146,Tottenham Hotspur,38,['b30bf890-20d0-4ff9-a5a5-726c6596cf5a'],42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:20:42.752,Ball Recovery,True
,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,f530f428-7dad-407c-809f-7808865bda5b,2491,,"[35.5, 42.3]",3754092,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eden Hazard,3621.0,Left Wing,148,Tottenham Hotspur,38,['3878cac6-749b-4474-a513-908da5ef737e'],53,,,,,,,,,,,,,,,,,,Chelsea,33,00:21:53.498,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03276c39-4041-4ba8-9ca7-1143bb8858df,2492,,"[84.6, 38.5]",3754092,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erik Lamela,3585.0,Left Wing,148,Tottenham Hotspur,38,,54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:54.390,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,931368d9-acba-4200-83f8-17301f9bff0e,2520,,"[51.8, 57.4]",3754092,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,149,Chelsea,33,,29,,,,,,,,,,,,,,,,,,Chelsea,33,00:22:29.057,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ade0020a-c1ad-47c1-b804-8f7f2caef10f,2625,,"[87.4, 29.8]",3754092,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danny Rose,3594.0,Left Back,157,Tottenham Hotspur,38,,42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:26:42.681,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,872edafa-156f-47b7-aa01-df188219a345,2635,,"[18.9, 33.0]",3754092,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,159,Chelsea,33,"['a58d7b9c-9585-4c3b-851f-a3f76b8acdac', 'b37c5a13-c2e4-4687-b247-029f3a4d4531']",20,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:20.376,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3b141623-8df9-4ca4-8aaf-80d5ba2c385b,2655,,"[27.6, 57.1]",3754092,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,163,Tottenham Hotspur,38,['c247c630-bef4-478b-af1d-3b7efcdcebc0'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:10.967,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bac5fad-18fd-40a0-afa8-d3e7266beb57,2666,,"[54.6, 37.3]",3754092,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,164,Chelsea,33,,18,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:18.980,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11f9b1bc-ce6d-4e3e-8fe9-46fa7bf866c0,2680,,"[73.0, 23.6]",3754092,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,164,Chelsea,33,,33,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:33.208,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2719a2eb-e0c0-45e4-97f9-e4f4405aa660,2719,,"[54.2, 39.2]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,César Azpilicueta Tanco,3957.0,Left Back,165,Chelsea,33,,12,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:12.897,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96f1d69f-dc1d-4eb4-8877-29cca838d9e9,2738,,"[21.3, 27.6]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,165,Chelsea,33,['10cfb2fc-bbd6-4be9-9c2e-6b971e3af2b3'],28,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:28.686,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c74abc8-76b3-4e30-8e8e-8d03c9c0a71d,2741,,"[17.8, 63.1]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Asmir Begović,3339.0,Goalkeeper,165,Chelsea,33,['d7439f33-6838-41c9-976f-78ab8a5cd935'],36,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:36.562,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d0178326-09d3-4caa-9d5a-b81fd86476d2,2755,,"[34.1, 59.7]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kyle Walker,3205.0,Right Back,165,Chelsea,33,['8c5e4857-9640-4053-aa35-ed28a4c6f0b1'],48,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:48.227,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44d1e056-7ba8-4b02-a1a0-d4bb205aaaf0,2759,,"[35.8, 23.2]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,John Terry,20287.0,Left Center Back,165,Chelsea,33,['fb12f994-1ecb-4dc9-87cf-ea7d2475a428'],53,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:53.596,Ball Recovery,
