50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[83.3, 40.2]",,,,,,,,,,,,0.678819,,,,,,,,,,,,d2a8e53a-91df-4a33-a1d0-69d5494c6294,1088,,"[82.1, 34.9]",3753990,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,51,Arsenal,1,"['09f220ef-eb0d-490e-bce3-f73b59405a71', '6e4d5548-32c4-4e95-9a30-b796366b359b']",52,,,,,,,,,,,,,,,,,Arsenal,1,00:27:52.394,Carry,
,,,,,"[89.9, 49.0]",,,,,,,,,,,,1.235151,,,,,,,,,,,,6837c7a6-122a-4416-bf9d-b88a3cd96767,1091,,"[88.7, 52.8]",3753990,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,51,Arsenal,1,"['397e7fc1-15b0-460c-a29f-087d95dda8fd', '40f99cb8-1714-472d-baf1-8386ed4c3731', '9455a872-a36f-4e1d-9e84-fa344b8b8ecb']",54,,,,,,,,,,,,,,,,,Arsenal,1,00:27:54.006,Carry,True
,,,,,"[83.6, 45.7]",,,,,,,,,,,,1.407643,,,,,,,,,,,,9034933b-2b34-4a6e-9dee-585a9e8c68cc,1096,,"[85.0, 48.5]",3753990,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,51,Arsenal,1,"['028c8843-b62f-42f6-8bfa-f34055e061b9', 'b156a67d-a4c4-432e-9909-8b068674db96']",56,,,,,,,,,,,,,,,,,Arsenal,1,00:27:56.551,Carry,
,,,,,"[94.4, 24.7]",,,,,,,,,,,,1.12826,,,,,,,,,,,,dd399b9c-091a-43db-8b31-06cf19aaf0c9,1099,,"[89.9, 23.3]",3753990,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alex Iwobi,3647.0,Left Wing,51,Arsenal,1,"['2dc772b5-01ad-4e55-9258-a5c4ae043554', 'f52a17d4-651b-46a4-b870-683a264e31e0']",59,,,,,,,,,,,,,,,,,Arsenal,1,00:27:59.363,Carry,
,,,,,"[106.8, 9.3]",,,,,,,,,,,,0.220071,,,,,,,,,,,,9971282e-ee8d-4a2e-86ce-21b6187a2fe5,1102,,"[109.2, 8.9]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ignacio Monreal Eraso,3498.0,Left Back,51,Arsenal,1,"['01ee615a-c908-45ff-8711-9999b579df64', '9e8d0fe0-2d06-4558-bf42-18d7e0ee3677']",2,,,,,,,,,,,,,,,,,Arsenal,1,00:28:02.266,Carry,
,,,,,"[90.6, 15.0]",,,,,,,,,,,,0.483438,,,,,,,,,,,,e035b262-54d9-49fe-8c90-d124bbbef169,1106,,"[95.2, 16.0]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,51,Arsenal,1,"['0ea36c89-8776-4f35-8429-b2f09bab87d9', '47e2ec0a-c9a5-4a73-bad4-9e2b024ac1d8', 'b3f1c3eb-bcbd-4e60-8459-c7bf1c6c315b']",4,,,,,,,,,,,,,,,,,Arsenal,1,00:28:04.055,Carry,True
,,,,,"[89.0, 22.2]",,,,,,,,,,,,1.19107,,,,,,,,,,,,18c71251-f0f2-4662-8850-06c94d37d532,1109,,"[84.1, 21.2]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,51,Arsenal,1,"['bc69ab3a-6eb7-456d-b3f4-711f2fd3266f', 'd2c6e4b1-adc3-43c4-8055-2312fb7574f9', 'e33cfb3c-ca03-4d20-8b09-5c81c86e29b7']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:28:05.792,Carry,True
,,,,,"[100.8, 16.9]",,,,,,,,,,,,1.777423,,,,,,,,,,,,97faa835-1eff-4d06-92e3-6ce1b469c743,1113,,"[99.8, 23.3]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alex Iwobi,3647.0,Left Wing,51,Arsenal,1,"['9a7d5e9a-6d3d-4f17-8c85-4d31841072f6', 'c380db64-76dd-4fe1-8374-fc3336582b0d', 'ef17fff1-5b43-4f3f-ad92-26fc0d2a9020']",7,,,,,,,,,,,,,,,,,Arsenal,1,00:28:07.894,Carry,True
,,,,,"[86.5, 20.1]",,,,,,,,,,,,1.511088,,,,,,,,,,,,8fb0baa4-32ba-4497-b0ad-187b58e755c3,1117,,"[86.2, 15.8]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,51,Arsenal,1,"['273aa2ba-a6ef-49aa-84db-02f1b497929a', '6f1ce04d-172c-4b21-be65-7d7655f678df', '8b077793-d1d0-4420-81eb-b7d56af2a3e9']",11,,,,,,,,,,,,,,,,,Arsenal,1,00:28:11.079,Carry,True
,,,,,"[72.9, 41.6]",,,,,,,,,,,,1.305292,,,,,,,,,,,,40c6e482-3963-4ae4-aa3f-82c8c65486d8,1121,,"[84.0, 33.3]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,51,Arsenal,1,"['1a41ca03-cad7-4dab-9a45-a379975f8102', '2dcb5c9b-2054-42f5-ad07-e816b3ee2a74']",14,,,,,,,,,,,,,,,,,Arsenal,1,00:28:14.045,Carry,
,,,,,"[67.1, 22.9]",,,,,,,,,,,,0.985718,,,,,,,,,,,,eb2a4308-9fb9-4117-9503-4a5becd7c448,1124,,"[65.9, 27.8]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Laurent Koscielny,3394.0,Left Center Back,51,Arsenal,1,"['02b74e52-907e-462d-9e4a-5908f395f9cf', '8575682d-212c-4575-8f47-30b898ab768f']",16,,,,,,,,,,,,,,,,,Arsenal,1,00:28:16.923,Carry,
,,,,,"[67.3, 15.8]",,,,,,,,,,,,2.09038,,,,,,,,,,,,c1a4ea90-3813-4b53-959a-312689dafedd,1128,,"[76.1, 21.8]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,51,Arsenal,1,"['1c637467-6747-4c0d-9800-8ec58bac8e59', '8d0432ac-c39c-47bf-80e1-16cb7d30802e', 'd5c220b2-3afa-456f-a16f-d38a7296c599', 'db8b0967-2ff0-4a7e-9773-8534292a3ab1']",18,,,,,,,,,,,,,,,,,Arsenal,1,00:28:18.714,Carry,True
,,,,,"[66.0, 13.0]",,,,,,,,,,,,1.995461,,,,,,,,,,,,2590981c-3e29-40df-88d3-ee842ea6f5c1,1132,,"[67.3, 15.8]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,51,Arsenal,1,"['12d3b067-c3fe-44a7-a170-a63194c5fd5b', '1c637467-6747-4c0d-9800-8ec58bac8e59', '1e2c244c-1804-4bab-89fe-58fbff799dcc', '8d0432ac-c39c-47bf-80e1-16cb7d30802e', 'eabeb65a-0001-4997-bef2-4d04f35b8830']",20,,,,,,,,,,,,,,,,,Arsenal,1,00:28:20.804,Carry,True
,,,,,"[64.8, 13.3]",,,,,,,,,,,,0.02676,,,,,,,,,,,,78c10d96-dfce-438d-9e40-75dc18d7e776,1136,,"[66.0, 13.0]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,51,Arsenal,1,"['12d3b067-c3fe-44a7-a170-a63194c5fd5b', '8d0432ac-c39c-47bf-80e1-16cb7d30802e', 'c580c27e-aaae-49a2-a519-ac1aa7dc2402', 'efdf379e-433f-4607-b1fb-d5ee50c55318']",22,,,,,,,,,,,,,,,,,Arsenal,1,00:28:22.800,Carry,True
,,,,,"[53.8, 13.6]",,,,,,,,,,,,0.086691,,,,,,,,,,,,dd0b85f4-d0c6-4297-b32f-d2a4973acbb0,1139,,"[53.1, 13.6]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Laurent Koscielny,3394.0,Left Center Back,51,Arsenal,1,"['8b9392f0-e03a-487b-a9f4-8d58778cb0dc', 'a416e9e0-1848-4e7f-b337-a65e4a307588']",24,,,,,,,,,,,,,,,,,Arsenal,1,00:28:24.365,Carry,
,,,,,"[58.8, 36.6]",,,,,,,,,,,,1.431512,,,,,,,,,,,,c437356a-904e-4713-a5d5-e0175a86aa9b,1142,,"[53.5, 27.8]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,51,Arsenal,1,"['04386099-7f00-48c4-bf86-927917764ea3', '856f09f6-c052-4931-b1a3-a44f8374a5d0']",25,,,,,,,,,,,,,,,,,Arsenal,1,00:28:25.508,Carry,
,,,,,"[46.6, 33.8]",,,,,,,,,,,,0.096269004,,,,,,,,,,,,dc41d7da-a67b-4208-87c1-47540866b9ee,1151,,"[54.2, 24.7]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,53,Arsenal,1,"['7f9f039b-e526-49f6-a0b8-f8d952a2ece9', 'afb3bb90-a5d4-4999-96a6-90110464d1a9']",58,,,,,,,,,,,,,,,,,Arsenal,1,00:28:58.636,Carry,
,,,,,"[54.9, 46.4]",,,,,,,,,,,,3.708552,,,,,,,,,,,,936d55ab-65de-47b1-916c-b84c9945ab69,1154,,"[53.4, 32.4]",3753990,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,53,Arsenal,1,"['167e975b-50b8-4c53-9303-22ecf3738457', 'f39d98b7-9ace-443e-8a5a-831db6c67b3a']",59,,,,,,,,,,,,,,,,,Arsenal,1,00:28:59.633,Carry,
,,,,,"[44.8, 51.5]",,,,,,,,,,,,1.917593,,,,,,,,,,,,4c2bcd52-9c22-4d3f-8251-8daa2aced513,1157,,"[41.9, 51.1]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,53,Arsenal,1,"['02969454-c641-43b8-975d-26b83b8781e7', 'abf42ab9-de45-4c7e-8920-3bd0d31e75ea']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:29:05.534,Carry,
,,,,,"[64.3, 42.5]",,,,,,,,,,,,3.744092,,,,,,,,,,,,22bd89e0-e7d6-4eb7-be8b-2eef82b2c957,1160,,"[63.9, 45.0]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,53,Arsenal,1,"['116cf0f6-0cc6-42ea-9380-965094d20856', '32fb98c1-ca0b-4cb3-95d4-1cd215021f93', '590f3e76-9539-4882-98e3-fc02e963135a']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:29:08.476,Carry,True
,,,,,"[95.2, 22.2]",,,,,,,,,,,,3.881904,,,,,,,,,,,,97a514be-0ba8-472b-87b3-c8f1888905d4,1164,,"[104.1, 6.4]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,53,Arsenal,1,"['39439c59-79cd-45ec-ad49-9e52fb61bfa2', 'a279611f-cfd9-457a-8685-38f333c188e3']",15,,,,,,,,,,,,,,,,,Arsenal,1,00:29:15.159,Carry,
,,,,,"[63.5, 16.4]",,,,,,,,,,,,3.300868,,,,,,,,,,,,cacfa225-0a7a-46c0-9eca-9759abe756fd,1171,,"[67.7, 27.8]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,53,Arsenal,1,"['267c2a13-abf8-4d48-b602-5bdf7b7c9a87', 'e860cde0-b81d-4faf-a779-34ccc9e1f056']",23,,,,,,,,,,,,,,,,,Arsenal,1,00:29:23.654,Carry,
,,,,,"[54.0, 26.8]",,,,,,,,,,,,0.844328,,,,,,,,,,,,0dec72d6-b618-42e6-a628-4916a357c018,1174,,"[54.2, 25.9]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,53,Arsenal,1,"['7a111a33-b48a-4f80-b5c1-33285f327f84', 'a5101151-0e5f-4347-bfcc-ced4c01ede6f']",28,,,,,,,,,,,,,,,,,Arsenal,1,00:29:28.357,Carry,
,,,,,"[63.9, 31.3]",,,,,,,,,,,,1.377601,,,,,,,,,,,,c7b5536b-de26-4aa4-ab6e-42a93a716eca,1177,,"[66.8, 25.5]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,53,Arsenal,1,"['334fb870-a472-463c-8c35-5b3e22e2b300', '6363b4ea-a1e5-4e6b-9c5c-87a0975d15fb', 'f9700197-78d2-46f1-b2f2-1e3dab5a35c0']",30,,,,,,,,,,,,,,,,,Arsenal,1,00:29:30.016,Carry,True
,,,,,"[67.7, 62.2]",,,,,,,,,,,,1.437464,,,,,,,,,,,,778e9bc9-787c-4fbc-9a1d-7759964b17ab,1181,,"[60.2, 55.9]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,53,Arsenal,1,"['3388098a-1683-4bcd-aefa-a452fe800053', 'b77f92c3-8940-4f90-b71f-999250173a40']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:29:33.226,Carry,
,,,,,"[90.4, 63.4]",,,,,,,,,,,,0.996842,,,,,,,,,,,,bc2e1496-8783-4f58-80c3-9072aafcc27c,1184,,"[93.1, 65.7]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,53,Arsenal,1,"['26dbaace-b3ad-473c-bc2d-2918c1a58cda', '62e19550-e5bf-48ca-8254-2b3fcd65b7ba']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:29:36.709,Carry,
,,,,,"[74.7, 37.4]",,,,,,,,,,,,4.583801,,,,,,,,,,,,b5f1db6c-0dc4-4133-af31-3312b0b9b7be,1190,,"[65.9, 38.0]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,53,Arsenal,1,"['062fbb7d-1324-413e-97a5-880b96ad5dfc', 'e3b91d8b-f7f6-44f9-8690-af4155534ef9']",42,,,,,,,,,,,,,,,,,Arsenal,1,00:29:42.678,Carry,
,,,,,"[35.7, 59.2]",,,,,,,,,,,,0.064532,,,,,,,,,,,,7949ffe8-af6a-4891-b435-18a88f7264a1,1200,,"[32.4, 56.7]",3753990,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,54,Sunderland,41,"['4973a013-41bc-4a2e-af86-eabf719709ff', '8f1b6779-38ff-4179-a88e-b5b7bc76cad4', 'a317bfea-f744-4604-9c5a-ef9042b8099d', 'd2546b5c-d007-42fd-a33f-74c26b7f0d96']",53,,,,,,,,,,,,,,,,,Sunderland,41,00:29:53.896,Carry,True
,,,,,"[18.8, 30.8]",,,,,,,,,,,,1.373439,,,,,,,,,,,,de43e028-5890-4e6b-aede-924e118fc69c,1208,,"[22.1, 22.4]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,56,Arsenal,1,"['89974604-7118-4686-9dd0-193dcc251d5b', 'b8a1632b-eabb-4ef9-8cc4-c799a4f5debe']",30,,,,,,,,,,,,,,,,,Arsenal,1,00:30:30.948,Carry,
,,,,,"[48.7, 42.0]",,,,,,,,,,,,0.05226,,,,,,,,,,,,025f9568-2be0-46c7-b815-962c4614c805,1211,,"[48.7, 42.0]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,56,Arsenal,1,"['3393ccb6-885a-4ce0-a8fe-9b6825796fa2', 'd030a6fc-649a-4c2b-993a-da089d3af110']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:30:33.864,Carry,
,,,,,"[43.3, 65.1]",,,,,,,,,,,,2.739546,,,,,,,,,,,,da4fecb2-1b1e-4ff2-825c-94bc5deeebfb,1218,,"[41.1, 54.4]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,56,Arsenal,1,"['28f66497-fd6c-45bc-88fa-54d221818d78', '591fdb0a-e824-44ad-847b-b484cccfd251']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:30:36.716,Carry,
,,,,,"[98.9, 69.7]",,,,,,,,,,,,2.93945,,,,,,,,,,,,b5460768-49c0-439b-a93b-bf6dabc8229f,1221,,"[79.6, 70.1]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,56,Arsenal,1,"['7104e640-6d6b-415c-b532-9cdd431afd36', 'e06216ff-df30-4403-832d-a1d160c22eb5']",42,,,,,,,,,,,,,,,,,Arsenal,1,00:30:42.493,Carry,
,,,,,"[110.3, 66.7]",,,,,,,,,,,,0.022539001,,,,,,,,,,,,7a1ed6df-2454-4da2-8bab-91f53f0e7bc1,1225,,"[109.3, 67.2]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,56,Arsenal,1,"['88310ef0-05a9-40d4-aabe-c3e40c9f1b9a', 'bbb0511c-fa14-4839-8b64-49dab00d858e', 'e856bc31-9c50-4083-a59c-59a04dbea216']",47,,,,,,,,,,,,,,,,,Arsenal,1,00:30:47.044,Carry,True
,,,,,"[102.0, 45.0]",,,,,,,,,,,,1.039494,,,,,,,,,,,,8a17e260-3798-47cd-8100-c44849313222,1230,,"[101.4, 44.6]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,56,Arsenal,1,"['38dabddf-3933-41eb-bedc-965de53c8cd0', 'b768ad10-f9c3-4f0d-87c2-be8bb986829b']",49,,,,,,,,,,,,,,,,,Arsenal,1,00:30:49.720,Carry,
,,,,,"[43.6, 9.2]",,,,,,,,,,,,0.993278,,,,,,,,,,,,849384f4-b507-4f0f-a71e-2d64f1c5d2e6,1241,,"[48.0, 6.1]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alex Iwobi,3647.0,Left Wing,58,Arsenal,1,"['27df6709-70f0-4b31-8ee4-bde53351e708', '5fa31cae-2268-4a31-8ea4-d33ae1ea31cb', 'd96a28bb-dd85-4bdb-a5ec-71225be641a8', 'f606e5a2-85c1-47cf-bb25-82c75cb70311']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:31:19.973,Carry,True
,,,,,"[25.7, 11.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,21e3f320-063b-4142-ab97-97b088d45b76,1245,,"[25.9, 10.0]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ignacio Monreal Eraso,3498.0,Left Back,58,Arsenal,1,"['33ef1026-f12f-4a79-933a-f5a0c6490f78', '4e1511ae-459f-4a69-905a-24401783d237']",22,,,,,,,,,,,,,,,,,Arsenal,1,00:31:22.551,Carry,
,,,,,"[44.1, 23.4]",,,,,,,,,,,,1.291547,,,,,,,,,,,,a94ca36f-2904-46bc-9d7e-387dd66b0717,1250,,"[44.1, 21.2]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alex Iwobi,3647.0,Left Wing,58,Arsenal,1,"['17431340-b176-4e01-b7ef-6ce5fb530670', '710f78bb-1c53-4860-8908-edd7b363880e']",27,,,,,,,,,,,,,,,,,Arsenal,1,00:31:27.648,Carry,
,,,,,"[45.4, 33.4]",,,,,,,,,,,,0.414313,,,,,,,,,,,,a41b17a9-6875-4254-be47-b064bead6682,1253,,"[45.1, 28.4]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,58,Arsenal,1,"['9d60e614-31f7-4a30-8216-213b04c82857', 'e338af11-bec2-44f0-8972-6bfb41653078']",29,,,,,,,,,,,,,,,,,Arsenal,1,00:31:29.923,Carry,
,,,,,"[58.8, 46.1]",,,,,,,,,,,,0.014635,,,,,,,,,,,,8f39a8cc-08de-48c8-96ff-fb0dbfe4c48f,1256,,"[58.5, 43.9]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mesut Özil,3496.0,Center Attacking Midfield,58,Arsenal,1,"['2e04fd9d-01f9-4499-b197-73d4f3a43d73', 'a0a9c2de-bbad-4ace-87cc-a605aa60ec16']",31,,,,,,,,,,,,,,,,,Arsenal,1,00:31:31.759,Carry,
,,,,,"[97.0, 68.3]",,,,,,,,,,,,5.194485,,,,,,,,,,,,fda96ade-0862-4c28-a806-2f3c675076da,1259,,"[63.5, 61.1]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Héctor Bellerín Moruno,3511.0,Right Back,58,Arsenal,1,"['5c15f4c5-1eeb-4040-bbe5-7811e19edbc1', '67df2dac-5feb-409c-aa56-ea1c2a4f71c1']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:31:33.105,Carry,
,,,,,"[10.2, 29.9]",,,,,,,,,,,,0.406223,,,,,,,,,,,,b53d7bc0-0091-428a-bc67-d9bd01c8aead,1268,,"[10.1, 28.4]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Petr Čech,3461.0,Goalkeeper,58,Arsenal,1,"['c1c9daa9-8de9-4fd7-a4cd-873f865974bb', 'c4557273-c04a-4fd4-a56d-77a94f7a8e53']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:32:08.976,Carry,
,,,,,"[29.9, 61.1]",,,,,,,,,,,,2.614177,,,,,,,,,,,,1612abaf-680b-4e57-b6d5-0fa5627c3aa8,1271,,"[23.0, 51.0]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Per Mertesacker,3475.0,Right Center Back,58,Arsenal,1,"['bb6c30d2-a7cf-4b75-88b9-a310694bec0f', 'cbbfec80-ed79-4c41-b60b-63f08e6ab330']",11,,,,,,,,,,,,,,,,,Arsenal,1,00:32:11.248,Carry,
,,,,,"[40.8, 53.0]",,,,,,,,,,,,0.927979,,,,,,,,,,,,6a739299-ce72-4164-b484-9b62444579b6,1274,,"[35.3, 55.1]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,58,Arsenal,1,"['95601835-6fe1-42b8-84c8-9842d959afc3', 'bf6d764f-6e6f-44c6-93ce-74601dbf6c2f']",15,,,,,,,,,,,,,,,,,Arsenal,1,00:32:15.067,Carry,
,,,,,"[48.1, 47.8]",,,,,,,,,,,,1.668541,,,,,,,,,,,,eb47221f-d8f3-4a10-9970-a45e9439a5fe,1277,,"[46.1, 40.7]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,58,Arsenal,1,"['1d587a8c-782b-4735-8b67-f7709187bd1a', 'a0bcfb5a-38f3-416b-9bf3-b9d7a6ec4476']",17,,,,,,,,,,,,,,,,,Arsenal,1,00:32:17.462,Carry,
,,,,,"[51.5, 52.8]",,,,,,,,,,,,3.183531,,,,,,,,,,,,e5f2a168-a80f-407a-9318-a295238ba31c,1282,,"[50.1, 53.9]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,58,Arsenal,1,"['35a70d81-fe6c-492a-86e4-e9a2d2022db4', '4e45b945-a894-48f5-9a32-db1e1de99a18']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:32:21.368,Carry,
,,,,,"[69.7, 51.0]",,,,,,,,,,,,2.387024,,,,,,,,,,,,779c23be-904f-4e18-9a6c-e4c6f015c228,1285,,"[68.1, 46.4]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,58,Arsenal,1,"['4eef6792-ddd4-47f0-b6e5-0b83a8c8ca2d', '4fcddec2-1752-4dcb-8acd-9ac9c6d854cb', 'c4b2a568-bd65-412e-b021-5e8ad9cc1d72']",25,,,,,,,,,,,,,,,,,Arsenal,1,00:32:25.479,Carry,True
,,,,,"[63.5, 25.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,72861676-7f43-41d6-92e5-48e15853c5d2,1289,,"[63.1, 28.7]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laurent Koscielny,3394.0,Left Center Back,58,Arsenal,1,"['663f0abe-b974-4f7e-bbd1-ae57964a7073', 'aa8b21f4-e4e0-4671-b92b-e9da479a3b41']",30,,,,,,,,,,,,,,,,,Arsenal,1,00:32:30.147,Carry,
,,,,,"[74.2, 11.0]",,,,,,,,,,,,0.716618,,,,,,,,,,,,111d53c1-4ace-4a88-8e38-b835a32ead09,1292,,"[70.2, 11.0]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ignacio Monreal Eraso,3498.0,Left Back,58,Arsenal,1,"['01c98c3d-5b22-4c53-becf-1136830d4a60', '47b364b4-d675-43f9-8af8-d21e4099609b']",31,,,,,,,,,,,,,,,,,Arsenal,1,00:32:31.545,Carry,
,,,,,"[85.2, 7.4]",,,,,,,,,,,,0.955255,,,,,,,,,,,,b87742b7-c6f6-47f9-8123-f00cd4abb2bf,1295,,"[83.0, 6.7]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alex Iwobi,3647.0,Left Wing,58,Arsenal,1,"['90d32fb0-44bc-4d87-a5e6-bdb7aa1c95d8', 'a02c24e0-b309-47e1-b890-80fcc11b9562', 'c287328f-da9b-413d-ae32-a7f6d2c7d060']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:32:33.284,Carry,True
