50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.995553,,,,,,,,,,f59ee922-bd81-4d68-897d-a73a35a061af,2996,,"[43.6, 77.5]",3754002,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,161,Newcastle United,37,['b6b5a94f-f49b-4a04-be88-ed1e4cadb0c5'],36,,,,,,,,,,,,,,,,Leicester City,22,00:31:36.124,Pressure,
,,,,,,,,,,,,True,,,,,,0.300333,,,,,,,,,,b175edc5-bcc4-4db7-bf56-474ec3397047,3004,,"[91.1, 72.3]",3754002,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andros Townsend,3297.0,Right Wing,162,Newcastle United,37,"['30ed874c-e153-4e6e-9684-d98634914e2c', 'e3070adc-34a1-4a2c-9bc1-99f7b7d51ec2']",18,,,,,,,,,,,,,,,,Newcastle United,37,00:32:18.226,Pressure,
,,,,,,,,,,,,,,,,,,1.376343,,,,,,,,,,328dd0ef-f1d2-4825-9f95-2f3885d37a32,3016,,"[12.2, 25.5]",3754002,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Huth,40123.0,Left Center Back,164,Newcastle United,37,"['00e8d3d0-2990-4d36-94f6-2f0e909e32c4', '85099724-1e63-453d-b3d2-f78d15352e09', 'af7f61e3-1d68-4b81-90e6-db90af2a4768']",43,,,,,,,,,,,,,,,,Leicester City,22,00:32:43.343,Pressure,
,,,,,,,,,,,,,,,,,,1.075114,,,,,,,,,,95b31a97-2b64-4ea1-b57a-0f88f45ea248,3019,,"[15.9, 21.1]",3754002,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Right Center Midfield,164,Newcastle United,37,"['00e8d3d0-2990-4d36-94f6-2f0e909e32c4', '21cc5d6f-93e3-4ae8-9f79-6ad8bf994015', '85099724-1e63-453d-b3d2-f78d15352e09']",44,,,,,,,,,,,,,,,,Leicester City,22,00:32:44.027,Pressure,
,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,21cc5d6f-93e3-4ae8-9f79-6ad8bf994015,3021,,"[105.5, 56.8]",3754002,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,164,Newcastle United,37,"['3609f6e7-5e51-4d68-b0e1-906ecc389803', '95b31a97-2b64-4ea1-b57a-0f88f45ea248']",44,,,,,,,,,,,,,,,,Newcastle United,37,00:32:44.862,Pressure,True
,,,,,,,,,,,,True,,,,,,0.575783,,,,,,,,,,7621202e-732a-4d03-bec9-4692fbfbe053,3023,,"[111.1, 66.7]",3754002,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,165,Leicester City,22,"['6d6b526f-0fb9-4ece-ac7b-1ee3e0d6876f', '9892b587-a222-4efd-894d-4e4712e0e840', 'fc3f7437-e74b-40d8-8e93-49e0e8487904']",46,,,,,,,,,,,,,,,,Newcastle United,37,00:32:46.649,Pressure,
,,,,,,,,,,,,,,,,,,0.326295,,,,,,,,,,9f9844c2-8481-4a4d-a9c3-2dc7485f8ce8,3032,,"[55.1, 75.6]",3754002,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,166,Leicester City,22,,17,,,,,,,,,,,,,,,,Newcastle United,37,00:33:17.234,Pressure,
,,,,,,,,,,,,,,,,,,0.421461,,,,,,,,,,e073f560-2578-463b-ad5f-ad8b43709f74,3039,,"[66.4, 6.5]",3754002,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Left Midfield,166,Leicester City,22,['4408d9ac-d48d-4bfd-81f9-7b5aa3358a19'],20,,,,,,,,,,,,,,,,Leicester City,22,00:33:20.799,Pressure,
,,,,,,,,,,,,,,,,,,0.334045,,,,,,,,,,5a500a2d-1072-440d-9fdd-f2663046f2e3,3052,,"[37.3, 48.9]",3754002,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonjo Shelvey,3057.0,Right Defensive Midfield,168,Leicester City,22,"['70a454f4-6b96-49cf-aae3-415e49ba3b28', 'd02cc6b5-8611-4cd0-a15e-252ab75d557e']",48,,,,,,,,,,,,,,,,Newcastle United,37,00:33:48.841,Pressure,
,,,,,,,,,,,,,,,,,,5.977974,,,,,,,,,,41683904-abaa-49cd-a948-71ae35423509,3060,,"[29.9, 51.4]",3754002,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonjo Shelvey,3057.0,Right Defensive Midfield,168,Leicester City,22,['7e4f345f-3b2e-46c0-97ab-13ba87a8ebad'],50,,,,,,,,,,,,,,,,Newcastle United,37,00:33:50.289,Pressure,
,,,,,,,,,,,,,,,,,,0.42567,,,,,,,,,,a7e6cd19-51d4-4c62-9c07-98e6611ed4aa,3067,,"[26.2, 75.6]",3754002,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,168,Leicester City,22,"['4951e13f-6066-4846-9437-35648105a85a', 'bc9ae493-2e0d-483c-b3a3-739e56dbda52']",59,,,,,,,,,,,,,,,,Newcastle United,37,00:33:59.860,Pressure,
,,,,,,,,,,,,,,,,,,0.613165,,,,,,,,,,fb674bfc-be2a-45b8-9074-e88e009e85bb,3076,,"[10.8, 71.8]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,169,Leicester City,22,,17,,,,,,,,,,,,,,,,Newcastle United,37,00:34:17.242,Pressure,
,,,,,,,,,,,,,,,,,,0.625279,,,,,,,,,,a23b2a0b-98b5-4eae-aa40-4ab0974ad4e4,3080,,"[116.1, 36.2]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Vardy,10960.0,Right Center Forward,170,Leicester City,22,,38,,,,,,,,,,,,,,,,Leicester City,22,00:34:38.030,Pressure,
,,,,,,,,,,,,,,,,,,0.675902,,,,,,,,,,a70cd764-099d-4845-b031-78f706c1a559,3088,,"[59.4, 54.8]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,171,Newcastle United,37,"['4e4c5ae0-3393-4402-b3ce-a1069bb85314', '8c3df906-13ab-4869-83fb-a259454f6e06']",52,,,,,,,,,,,,,,,,Leicester City,22,00:34:52.477,Pressure,
,,,,,,,,,,,,,,,,,,0.250066,,,,,,,,,,dcee9db9-f71f-4a13-977b-9f792131e77c,3091,,"[48.1, 59.7]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,171,Newcastle United,37,"['5f3f6379-c571-47ed-b977-6190226c3cda', '969129e3-bf56-4240-b792-d27caa4d14c0']",54,,,,,,,,,,,,,,,,Leicester City,22,00:34:54.089,Pressure,
,,,,,,,,,,,,,,,,,,0.712838,,,,,,,,,,e342ac3d-5768-4cde-828b-ecb1eace6d24,3100,,"[23.0, 53.1]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,171,Newcastle United,37,"['27d2a732-6552-4f35-9c6b-3f4e56ca11fd', '799b4415-1279-46da-9f7f-d65e2ab2bc0e']",2,,,,,,,,,,,,,,,,Leicester City,22,00:35:02.333,Pressure,
,,,,,,,,,,,,,,,,,,0.684039,,,,,,,,,,60d11c8a-4ed7-40a6-8d71-c3e44f9aed15,3110,,"[36.2, 27.5]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Left Midfield,171,Newcastle United,37,"['40b527fb-f33e-492a-92a9-ecb07681f8cf', '4a30227e-a110-41ca-9136-91a55212535d']",9,,,,,,,,,,,,,,,,Leicester City,22,00:35:09.464,Pressure,
,,,,,,,,,,,,,,,,,,1.200738,,,,,,,,,,158d4592-a271-4fe9-a441-cba35f62c3b1,3135,,"[36.4, 62.6]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Left Midfield,171,Newcastle United,37,"['3e015b96-b933-4b3f-904b-5f24af828ab1', 'efaaa208-a7e0-4666-b9dd-88ffad671f7f']",28,,,,,,,,,,,,,,,,Leicester City,22,00:35:28.303,Pressure,
,,,,,,,,,,,,,,,,,,0.641801,,,,,,,,,,88fead10-636f-438c-a237-376fa51cbaec,3156,,"[11.8, 13.2]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,172,Newcastle United,37,"['27cc15d6-653e-43f7-93e0-9e95cbec9b20', '5cb00d84-c991-4191-ac9b-e587c0141ad8']",58,,,,,,,,,,,,,,,,Leicester City,22,00:35:58.530,Pressure,
,,,,,,,,,,,,,,,,,,0.615382,,,,,,,,,,50ab6e95-4e45-4804-b6be-ce7d4679c909,3174,,"[37.9, 16.1]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Defensive Midfield,174,Leicester City,22,['434f51a1-59da-491f-97c5-52d2402611ae'],41,,,,,,,,,,,,,,,,Newcastle United,37,00:36:41.703,Pressure,
,,,,,,,,,,,,,,,,,,1.213701,,,,,,,,,,ffb7b61a-daab-467e-8d04-746f5dd450a6,3184,,"[70.7, 64.0]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,174,Leicester City,22,"['289b619e-fc83-40cd-a63f-89a9c594fc14', '2f50e0a4-9c82-4607-96b7-adf6da442785', '7aef6dc7-564f-4020-bcf2-5d45cbe3a21e', 'e9911683-c438-48a6-8be9-9b3e915f7e18']",50,,,,,,,,,,,,,,,,Leicester City,22,00:36:50.132,Pressure,
,,,,,,,,,,,,True,,,,,,0.841215,,,,,,,,,,880c9034-d046-46ae-bbc1-712144051600,3190,,"[72.8, 60.3]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,175,Newcastle United,37,['e9911683-c438-48a6-8be9-9b3e915f7e18'],51,,,,,,,,,,,,,,,,Leicester City,22,00:36:51.417,Pressure,
,,,,,,,,,,,,True,,,,,,0.774061,,,,,,,,,,bdb39d1b-9be3-4c65-beb0-c5a31660fe9e,3194,,"[62.9, 52.6]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,175,Newcastle United,37,"['c41df823-ecde-4e2e-afb0-50f04b19cb5f', 'ccf42e39-6f87-4288-9915-3809a071075e']",54,,,,,,,,,,,,,,,,Leicester City,22,00:36:54.387,Pressure,
,,,,,,,,,,,,,,,,,,0.327245,,,,,,,,,,8846ce12-e27e-4a82-97d8-4b69d82449a4,3217,,"[104.2, 47.9]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Center Attacking Midfield,175,Newcastle United,37,['a281644e-1b8a-47ac-8cb7-22e970a24016'],13,,,,,,,,,,,,,,,,Newcastle United,37,00:37:13.139,Pressure,
,,,,,,,,,,,,True,,,,,,2.417913,,,,,,,,,,df9ff7cf-3d9c-4c78-8155-01263d52095c,3225,,"[75.9, 54.3]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,176,Leicester City,22,"['3817421b-a8c0-4965-922e-ab840699bb7d', '53531266-bb56-4fb0-8e77-69761bc2f8ac', '6fe5e1a5-15a9-4a37-8b94-d7d8293ea746', '93323453-50c5-4915-9301-d685a08dbab2', 'f0ab99b0-cfe8-4d9c-bb9d-485013a1fbd1']",18,,,,,,,,,,,,,,,,Newcastle United,37,00:37:18.808,Pressure,
,,,,,,,,,,,,,,,,,,6.357549,,,,,,,,,,726a1ce2-fee4-43af-85a3-3413836c85e4,3242,,"[38.8, 7.7]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Siem Stefan de Jong,8061.0,Center Attacking Midfield,177,Leicester City,22,['67270e71-5194-4f3b-8cb1-af2d319c0008'],3,,,,,,,,,,,,,,,,Newcastle United,37,00:38:03.514,Pressure,
,,,,,,,,,,,,,,,,,,0.954347,,,,,,,,,,738ad805-99c9-49b5-8241-7202016f5d8d,3253,,"[112.9, 61.7]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeffrey Schlupp,3520.0,Left Center Forward,177,Leicester City,22,['6938a79a-e042-49b9-93b1-897dd2e40963'],18,,,,,,,,,,,,,,,,Leicester City,22,00:38:18.201,Pressure,
,,,,,,,,,,,,,,,,,,1.212462,,,,,,,,,,d10d01a4-9669-4e5b-8816-09d562d0c700,3270,,"[58.6, 35.5]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Leonardo Ulloa,3671.0,Left Midfield,178,Newcastle United,37,"['451dddaa-4f47-41ab-8eaa-090a81fa07ec', 'a89ec3eb-b4a4-4461-b2b9-d78fafcbc2b8']",54,,,,,,,,,,,,,,,,Leicester City,22,00:38:54.691,Pressure,
,,,,,,,,,,,,,,,,,,0.76961,,,,,,,,,,1e69f9c2-45ad-4283-9424-7b02c436845a,3278,,"[27.3, 18.0]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeffrey Schlupp,3520.0,Left Center Forward,178,Newcastle United,37,"['266be4f9-c551-43bc-9975-329f34c23eec', '6099b52d-0a2a-42ed-9e3c-01e81a8f4a2c']",0,,,,,,,,,,,,,,,,Leicester City,22,00:39:00.995,Pressure,
,,,,,,,,,,,,,,,,,,0.630545,,,,,,,,,,ce6ab79a-1ca0-41d3-903f-ffbe0f208816,3293,,"[42.6, 6.8]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,179,Newcastle United,37,['a1563685-59de-491a-b816-d2e538b02504'],28,,,,,,,,,,,,,,,,Leicester City,22,00:39:28.532,Pressure,
,,,,,,,,,,,,,,,,,,0.343674,,,,,,,,,,2e05b923-d20c-49b6-9bc0-75a2820852ab,3297,,"[50.3, 74.4]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,180,Leicester City,22,"['4105f2c7-22c5-4704-8ec1-7a200e41e4dc', 'e41b7c0f-9376-454a-8c67-ebe642cf1945', 'f271c547-d549-47c3-a30a-dd90ffe35224']",49,,,,,,,,,,,,,,,,Newcastle United,37,00:39:49.599,Pressure,
,,,,,,,,,,,,,,,,,,0.336849,,,,,,,,,,b38ed10c-85be-4ff6-b36b-90330f6e6e29,3303,,"[58.0, 61.0]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Siem Stefan de Jong,8061.0,Center Attacking Midfield,180,Leicester City,22,"['87f04b5b-3a10-4dd4-a4cf-de40d869f28f', 'c66ddd67-557f-433d-adfd-992e90cf0a5a', 'c96b26b2-3ccf-46fe-a4a3-790c5b50a587', 'ed3adff2-0b71-4333-90b0-5ad6fa2baa8b', 'faf26a06-a994-432c-bfc2-5b66e473a82a']",51,,,,,,,,,,,,,,,,Newcastle United,37,00:39:51.617,Pressure,
,,,,,,,,,,,,,,,,,,1.142045,,,,,,,,,,a82446b2-614f-495d-9953-628c761a4b1b,3320,,"[88.8, 63.2]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,181,Newcastle United,37,"['24983de6-711f-4a83-8aaf-e054f8000e52', '4d84aced-15ec-4bf7-a18f-9c83f64e5cf3']",5,,,,,,,,,,,,,,,,Leicester City,22,00:40:05.285,Pressure,
,,,,,,,,,,,,,,,,,,2.381993,,,,,,,,,,06260c2d-8d8b-4c5e-b264-c56b4a022d14,3329,,"[31.0, 19.7]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,181,Newcastle United,37,['15d29f03-dcd2-450b-841c-9f87b7ba0996'],16,,,,,,,,,,,,,,,,Leicester City,22,00:40:16.819,Pressure,
,,,,,,,,,,,,,,,,,,0.866798,,,,,,,,,,22b0768e-a452-414a-a331-9058e2fd97dc,3339,,"[24.3, 18.0]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,181,Newcastle United,37,"['1ca27e86-cb64-4a1d-b8bc-7ee15bc4b8c9', 'ac323612-ef92-4259-8d9a-40d9f0401f19']",26,,,,,,,,,,,,,,,,Leicester City,22,00:40:26.528,Pressure,
,,,,,,,,,,,,,,,,,,3.56146,,,,,,,,,,8dfebc45-a9f2-4e29-9fb0-d55b70e364c0,3347,,"[83.7, 72.5]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,182,Leicester City,22,['6b85f5ad-94a8-49d2-9f3d-2a02b6d1f17f'],32,,,,,,,,,,,,,,,,Newcastle United,37,00:40:32.426,Pressure,
,,,,,,,,,,,,,,,,,,0.479476,,,,,,,,,,4283f672-d151-4608-976e-98b71138eba7,3353,,"[63.6, 58.6]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,182,Leicester City,22,"['5cf9b897-0687-4f85-b324-21c42aaea5e7', '97bd1480-4125-4b7a-94ae-d3524531299c']",42,,,,,,,,,,,,,,,,Newcastle United,37,00:40:42.909,Pressure,
,,,,,,,,,,,,,,,,,,1.949097,,,,,,,,,,c3ac75b7-9024-475b-ba04-3946555c4df0,3365,,"[68.7, 5.1]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,182,Leicester City,22,['f83c27f6-5170-4c4b-947f-09d9206f365c'],51,,,,,,,,,,,,,,,,Leicester City,22,00:40:51.996,Pressure,
,,,,,,,,,,,,,,,,,,1.03516,,,,,,,,,,77f886ba-17b9-49fc-818f-c1de83af8f48,3387,,"[41.4, 11.9]",3754002,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,185,Newcastle United,37,"['4e027e2d-7858-49a7-85a7-e162858f7442', 'bbb5a112-72b4-4739-aa16-6faf79ef80d6']",56,,,,,,,,,,,,,,,,Leicester City,22,00:41:56.957,Pressure,
,,,,,,,,,,,,True,,,,,,1.066234,,,,,,,,,,230437ea-6f00-4a68-ba47-48745dcc4828,3403,,"[113.4, 26.3]",3754002,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,186,Leicester City,22,['b5dc4e65-e101-472c-9d49-4455b1af4fbd'],10,,,,,,,,,,,,,,,,Leicester City,22,00:42:10.746,Pressure,
,,,,,,,,,,,,True,,,,,,0.545304,,,,,,,,,,298cb494-ce35-488b-80ce-be121f9b3b44,3418,,"[99.5, 34.6]",3754002,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,187,Newcastle United,37,"['2ea4a886-9667-4132-a934-892fba1d17ea', '3338b7a8-9653-481f-bec9-2fd4ee06e166']",23,,,,,,,,,,,,,,,,Leicester City,22,00:42:23.008,Pressure,
,,,,,,,,,,,,True,,,,,,0.319999,,,,,,,,,,c088f095-eb51-45a0-9aa6-a28aa0180f54,3435,,"[57.7, 66.3]",3754002,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,188,Leicester City,22,['1c8a3453-f934-47e1-ba8d-c03d61316461'],38,,,,,,,,,,,,,,,,Newcastle United,37,00:42:38.796,Pressure,
,,,,,,,,,,,,,,,,,,0.329916,,,,,,,,,,a49383e6-b92a-4aa2-9d33-cd35cd548314,3460,,"[96.6, 28.7]",3754002,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Siem Stefan de Jong,8061.0,Center Attacking Midfield,189,Leicester City,22,,30,,,,,,,,,,,,,,,,Newcastle United,37,00:43:30.003,Pressure,
,,,,,,,,,,,,,,,,,,0.624291,,,,,,,,,,6a956acb-9d4f-4616-9411-8f179e2c3501,3472,,"[49.2, 50.5]",3754002,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamaal Lascelles,3081.0,Left Center Back,189,Leicester City,22,['1c46c7b5-ffaa-4f1f-9162-da041c991ef8'],41,,,,,,,,,,,,,,,,Newcastle United,37,00:43:41.201,Pressure,
,,,,,,,,,,,,,,,,,,0.933787,,,,,,,,,,ebc90171-81c4-4be2-9f88-836626a20fe5,3476,,"[45.4, 49.7]",3754002,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamaal Lascelles,3081.0,Left Center Back,189,Leicester City,22,['c40944e1-d0f6-490d-ae09-78ffdd39a7b6'],43,,,,,,,,,,,,,,,,Newcastle United,37,00:43:43.573,Pressure,
,,,,,,,,,,,,,,,,,,0.396067,,,,,,,,,,35ecefaa-acf5-47d6-a228-2324fa225f6b,3483,,"[7.4, 66.9]",3754002,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daryl Janmaat,3650.0,Right Back,189,Leicester City,22,"['9b071abe-14b3-4889-b9f8-8f91e006c758', 'a45545fb-1c48-4357-bd17-b1f2d7adfea3']",51,,,,,,,,,,,,,,,,Newcastle United,37,00:43:51.943,Pressure,
,,,,,,,,,,,,,,,,,,0.435929,,,,,,,,,,f8b6ddb1-6f0d-406d-b084-2628017f3eba,3489,,"[7.4, 71.9]",3754002,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Siem Stefan de Jong,8061.0,Center Attacking Midfield,190,Leicester City,22,['e4b9c8e1-0347-4cd0-b2ae-351001ec126a'],19,,,,,,,,,,,,,,,,Newcastle United,37,00:44:19.011,Pressure,
,,,,,,,,,,,,,,,,,,2.508032,,,,,,,,,,eddf9f86-6b0f-478b-b8fa-622970cbd2d5,3493,,"[4.2, 70.6]",3754002,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,191,Leicester City,22,"['04406fb6-52d3-4d87-9dd6-fa1ea3c0fa46', 'c42042c1-6367-424d-87b2-d6f8678fe5cf']",32,,,,,,,,,,,,,,,,Newcastle United,37,00:44:32.820,Pressure,
,,,,,,,,,,,,,,,,,,3.611441,,,,,,,,,,657986ff-c0ae-4066-ae79-72c3261312f0,3496,,"[2.0, 76.6]",3754002,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,191,Leicester City,22,"['04406fb6-52d3-4d87-9dd6-fa1ea3c0fa46', '9bc1d3c5-caa2-4a76-9c3e-31f1c1addbec']",36,,,,,,,,,,,,,,,,Newcastle United,37,00:44:36.002,Pressure,
,,,,,,,,,,,,,,,,,,0.918191,,,,,,,,,,caec72d6-55c4-4e8f-b5c2-8e208d102eb4,3497,,"[1.8, 78.1]",3754002,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,191,Leicester City,22,,38,,,,,,,,,,,,,,,,Newcastle United,37,00:44:38.649,Pressure,
,,,,,,,,,,,,,,,,,,0.407873,,,,,,,,,,07dea392-ab42-4061-9416-8f545753a7b4,3503,,"[3.1, 75.8]",3754002,90,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moussa Sissoko,3091.0,Left Wing,192,Leicester City,22,"['c4ce09bb-4696-498e-b327-b212df6b30d5', 'd9e09926-e812-47ee-9553-0c1ba2eac57a']",10,,,,,,,,,,,,,,,,Newcastle United,37,00:45:10.754,Pressure,
,,,,,,,,,,,,,,,,,,0.981206,,,,,,,,,,c8f60e48-2aed-46b3-9f3b-7e747804d94d,3509,,"[1.8, 76.6]",3754002,90,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moussa Sissoko,3091.0,Left Wing,193,Leicester City,22,"['52ae5660-cb1c-4d39-9135-17b497ab1f2c', 'cb76b954-d946-4cec-8ee7-400285c6a903']",34,,,,,,,,,,,,,,,,Newcastle United,37,00:45:34.040,Pressure,
,,,,,,,,,,,,,,,,,,2.251509,,,,,,,,,,2eb971fc-9ceb-4427-b772-dc1cbe516a68,3517,,"[9.2, 71.2]",3754002,90,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moussa Sissoko,3091.0,Left Wing,193,Leicester City,22,"['3e8c7a27-4850-4fbf-abf9-d3199d4cea9b', '5832d732-55ee-43b7-a3bd-4e7214a6e3ef']",37,,,,,,,,,,,,,,,,Newcastle United,37,00:45:37.221,Pressure,
,,,,,,,,,,,,,,,,,,0.251655,,,,,,,,,,d362be60-7eee-4c66-9b51-d8c82c9f1a03,3520,,"[8.0, 75.0]",3754002,90,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andros Townsend,3297.0,Right Wing,193,Leicester City,22,"['3e8c7a27-4850-4fbf-abf9-d3199d4cea9b', '931de738-f88c-460b-95ef-8a5422738553']",39,,,,,,,,,,,,,,,,Newcastle United,37,00:45:39.231,Pressure,
,,,,,,,,,,,,,,,,,,4.476086,,,,,,,,,,163591c9-723d-48df-8ff9-7a3ac4beec1b,3526,,"[2.8, 66.1]",3754002,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Left Wing,194,Leicester City,22,"['25467ef4-181a-47c2-af2d-e98f51dad13c', '65946b03-72d1-497e-82ae-c95d11119e5e']",57,,,,,,,,,,,,,,,,Newcastle United,37,00:45:57.121,Pressure,
,,,,,,,,,,,,True,,,,,,0.434893,,,,,,,,,,0ffeb5d3-e2b5-4279-b620-3dd1dcb683ff,3531,,"[111.3, 11.1]",3754002,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,194,Leicester City,22,"['12114ca0-1698-436c-8342-77fa4ca45646', 'f15a219d-207a-4efc-ad3b-ea26121869c2']",3,,,,,,,,,,,,,,,,Leicester City,22,00:46:03.597,Pressure,
,,,,,,,,,,,,,,,,,,1.282656,,,,,,,,,,e2315ee6-96ae-48a6-9f2d-8e910e584a82,3536,,"[15.2, 75.0]",3754002,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,195,Leicester City,22,['7f81b502-18d4-48fd-b62f-3bea869ea638'],19,,,,,,,,,,,,,,,,Newcastle United,37,00:46:19.382,Pressure,
