50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,bfcbc182-3028-49f2-89a1-b46218ac711f,3279,,,"[89.5, 67.2]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenz Assignon,39245.0,Right Wing,125,Rennes,134,['8c9810cb-875b-4155-90b8-8ef55460bbfb'],1,,,,,,,,,,,,,,,,Rennes,134,00:35:01.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a6b4d6a1-44c3-45c0-a5c0-7dfb8bd6e8f0,3282,,,"[47.7, 19.5]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,126,Paris Saint-Germain,131,"['00a01103-e10d-4563-b2fd-ed720af5ec84', '6dd326c9-2cc5-4b05-b2cc-28f1ab931e23']",3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:03.145,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,114128bd-a5a0-455a-89a0-a1f6721411ca,3285,,,"[42.2, 31.2]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,126,Paris Saint-Germain,131,['a2d75528-9293-415c-b3cd-051c1fd8f013'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:03.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4e452b0f-4a6c-4890-b900-77b31ac75a58,3288,,,"[45.3, 46.5]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Right Center Back,126,Paris Saint-Germain,131,['60b1278b-a10e-416a-b12a-997ef43fc158'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:08.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b14c2c06-dc81-4410-a7fb-1d1bc3731aab,3291,,,"[46.5, 33.0]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,126,Paris Saint-Germain,131,['0907cfc5-3513-4f64-beca-2acd530844ad'],10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:10.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f991fab9-fc09-4f43-8990-a3c957613e0b,3294,,,"[52.7, 23.5]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Forward,126,Paris Saint-Germain,131,['ad257cef-0f53-487f-87d3-428e08831fc4'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:11.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ba644c1d-969b-4533-a646-49fe545ff5a0,3297,,,"[67.6, 74.6]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,126,Paris Saint-Germain,131,['708c660e-e558-40b0-801b-65ee30aafa4d'],17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:17.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ffec6ac1-a0f2-412a-8ab3-cb4da397fd3a,3300,,,"[63.0, 70.4]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,126,Paris Saint-Germain,131,['aaee408c-394f-4bf4-9037-e4aae1561e34'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:18.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,779625f1-c880-4fe7-b017-db4538fbef36,3307,,,"[106.4, 51.9]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,126,Paris Saint-Germain,131,['d5d62c38-1025-4706-bd18-05f3c777ecc9'],27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:27.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e6fc3177-c929-418c-981b-3ec3335acdba,3311,,,"[117.4, 63.4]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,126,Paris Saint-Germain,131,['59f04fe6-a6fb-450b-9fde-92e4807161b5'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:30.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7c8d9b39-7177-469d-9277-bc0898143001,3313,,,"[103.4, 24.9]",3837827,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,126,Paris Saint-Germain,131,['322438c1-badb-4119-929c-eb932fe6dc74'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:33.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4003deb6-38c9-4052-86c3-0811fffb3bc0,3320,,,"[71.2, 37.8]",3837827,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabián Ruiz Peña,6655.0,Left Center Midfield,127,Paris Saint-Germain,131,['672e91b8-add1-4475-95f5-bd1e60f0f141'],4,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:04.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fa965452-1cf2-4864-8dfc-ea5ff6dd0c08,3322,,,"[79.2, 60.9]",3837827,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Paris Saint-Germain,131,['2ccaa338-cdaa-41a4-82d2-b38e8d41c1f8'],5,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:05.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,307b6335-15fd-4cc9-a064-bdb8652a78db,3325,,,"[96.7, 73.6]",3837827,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kylian Mbappé Lottin,3009.0,Left Wing,127,Paris Saint-Germain,131,['f34ea8d1-caf8-423c-bfd3-eb94f430b4f8'],7,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:07.577,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9240349e-61d1-4f0e-a91c-60b1b70738b9,3328,,,"[117.4, 59.5]",3837827,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Achraf Hakimi Mouh,5245.0,Right Back,127,Paris Saint-Germain,131,['41b48d69-8c07-4b34-826c-1ce77cb6451d'],13,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:13.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7cfe210d-0b1c-46b3-aff1-0b73d617e113,3333,,,"[62.0, 13.9]",3837827,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lesley Chimuanya Ugochukwu,44738.0,Left Defensive Midfield,128,Rennes,134,['ae8476c1-5e21-4d3c-bcef-47b5de3f6085'],44,,,,,,,,,,,,,,,,Rennes,134,00:37:44.377,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c51fcbb4-616f-46ae-ac7e-ea67f423c6a8,3335,,,"[76.2, 21.4]",3837827,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremy Doku,23650.0,Left Wing,128,Rennes,134,['33f5dc4d-558b-4090-9823-683d7ca1bd70'],45,,,,,,,,,,,,,,,,Rennes,134,00:37:45.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ab0663f5-2830-4060-ac91-9afb7b61d199,3337,,,"[51.5, 73.0]",3837827,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Soler Barragán,6583.0,Right Center Midfield,128,Rennes,134,['9a437460-7bb8-41e0-954c-65b7eca42069'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:46.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1abf51d4-fc16-4b3f-bc54-b8c0718f69fc,3351,,,"[15.1, 65.4]",3837827,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,129,Paris Saint-Germain,131,"['2b92234c-2981-42a3-858c-30e84e1acd93', 'fc9cc054-ac93-49f3-8637-2dea912a684e']",55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:55.332,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,1043e247-c689-475f-889a-d577acac1099,3354,,,"[15.3, 73.4]",3837827,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,129,Paris Saint-Germain,131,['e34b77c7-7ab1-4bc0-8384-ae7216da4fd0'],55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:55.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,afe90635-da0f-4942-9222-15595f4e4fab,3357,,,"[5.0, 62.7]",3837827,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Right Center Back,129,Paris Saint-Germain,131,['d397a049-a547-4ad7-be6e-137b70a41bc2'],58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:58.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5d572570-8ed8-4198-9951-4d1eecb77e59,3360,,,"[8.7, 72.4]",3837827,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,129,Paris Saint-Germain,131,['ea8e0b60-af64-46c2-af2f-26a51eb68d81'],1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:01.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,30fa1cab-3131-4120-aed2-d86c32b9c4bf,3367,,,"[109.8, 16.7]",3837827,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Gouiri,4435.0,Center Forward,129,Paris Saint-Germain,131,['f29570aa-4251-4387-b109-160eb75a3e1f'],4,,,,,,,,,,,,,,,,Rennes,134,00:38:04.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0392a592-84fe-4cb5-821a-a1a1711b140e,3386,,,"[29.0, 64.2]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Paris Saint-Germain,131,['18fbd9ee-62ab-4a03-83f5-f1059b84bb2c'],9,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:09.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f220ce86-87a9-46b4-a297-f52555dea067,3388,,,"[24.4, 60.3]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,131,Paris Saint-Germain,131,['b044f411-1878-4776-852c-7549e0f8a2ef'],10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:10.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,184d877e-cbdd-4d5a-be96-cfd8108f434a,3390,,,"[17.5, 57.9]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,131,Paris Saint-Germain,131,['41cd2866-b621-49d9-80ab-411ec627932c'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:11.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f31f591e-ae91-4e3f-addc-8b1a3034b289,3393,,,"[21.5, 62.7]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,131,Paris Saint-Germain,131,['bc5899e5-b49a-4efe-a9a6-2e84461ae791'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:11.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c83c300e-c455-41ee-8980-4f79a37e92b9,3397,,,"[26.8, 76.4]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,131,Paris Saint-Germain,131,['c7c8668e-7453-4be3-953b-e1b80867b983'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:12.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5adbc899-9bdb-401a-844c-c38f4a62a734,3401,,,"[19.3, 55.5]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Right Center Back,131,Paris Saint-Germain,131,"['4a003d62-a3c5-4bf1-a4bd-738fa650b492', 'b8b5bd23-b808-4d01-b581-5405e0137f2b']",16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:16.084,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,e73d9bd3-884f-4231-928b-d1f21bb9df8d,3404,,,"[25.0, 66.6]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,131,Paris Saint-Germain,131,['2c10e425-1696-4796-9892-da88ed9dab87'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:16.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bfb9d663-86a5-455c-8152-311f72a49779,3407,,,"[26.6, 57.1]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Right Center Back,131,Paris Saint-Germain,131,"['2e50c09f-9885-49c7-9a6e-de433d5a9150', '68bbfa4d-4cfe-4c03-9987-c2e0c8681632']",18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:18.239,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,c4ffbec1-24bd-4d7e-b55c-8195675dd6dc,3409,,,"[20.3, 25.1]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,131,Paris Saint-Germain,131,['2b9a4cad-48da-477f-abbf-7ef143abf7ae'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:18.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3243f41e-d800-4495-b55b-e61c9168899c,3413,,,"[59.9, 6.2]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,131,Paris Saint-Germain,131,['97e91480-7820-41c6-9c2d-41c0c1457b6d'],24,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:24.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6959a357-09da-4ae4-ab5a-15d6d1c7ea2b,3416,,,"[86.9, 54.7]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,131,Paris Saint-Germain,131,['cb3a1ade-4c87-4a0a-a533-cc6561f0779b'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:30.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9f1775f3-0a09-41c1-99e7-decb4351b8cd,3419,,,"[94.1, 33.2]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Paris Saint-Germain,131,['a4d74185-c156-4ac3-804d-1e3991cc5699'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:32.507,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,05449586-3f0d-42e7-8f26-ea95e07d5e88,3422,,,"[105.2, 21.9]",3837827,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,131,Paris Saint-Germain,131,['fc3150a7-43c3-4f05-b009-a87761ae0536'],34,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:34.623,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7b7f55e9-580d-4ece-9721-4b5e096db064,3429,,,"[68.0, 78.3]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lorenz Assignon,39245.0,Right Wing,132,Rennes,134,['1e48fd94-ea9e-4035-a223-5950f7ca8f32'],12,,,,,,,,,,,,,,,,Rennes,134,00:40:12.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,afa4848b-2bb3-4305-a473-0201a3524fbd,3431,,,"[40.4, 9.9]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,133,Paris Saint-Germain,131,['77f39c8f-940d-4413-b3bb-f1fbbeaf2867'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:20.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,df3c7534-d8a9-4231-b792-749163dbfd67,3434,,,"[46.1, 57.9]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,133,Paris Saint-Germain,131,['0028f4f6-69fb-48e0-84ab-24ebbf287303'],25,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:25.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a16a30c6-236a-4bec-8849-881f261edd8a,3437,,,"[63.8, 74.2]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Soler Barragán,6583.0,Right Center Midfield,133,Paris Saint-Germain,131,['698f4e5a-e50a-47ca-81cb-5a0de614d703'],27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:27.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b1f3e0a3-c8ea-4fad-a8f3-d359ff720d7a,3440,,,"[55.9, 73.8]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,133,Paris Saint-Germain,131,['e8787e89-cf4c-4ac3-b4af-6f9871f7a2be'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:29.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c231d856-bdf1-419f-a6e7-efef01b32dec,3443,,,"[58.1, 55.9]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Paris Saint-Germain,131,['34227759-93f1-40b9-a601-458279cd38a1'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:30.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f143dbc0-a023-4c1d-9e71-0c56805f77ae,3446,,,"[61.5, 24.3]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,133,Paris Saint-Germain,131,['724107a7-aca4-4119-afeb-84e70492a846'],34,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:34.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,97dfe23f-5d1b-4e45-a2b4-e34e1562dc35,3449,,,"[77.8, 4.8]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,133,Paris Saint-Germain,131,['56d95549-d94e-4744-8621-e05a097e85b4'],36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:36.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,961ff94e-8e73-40b9-b7f8-c67f38296ee4,3452,,,"[75.2, 5.0]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,133,Paris Saint-Germain,131,['c8156928-be8d-4b86-8643-41c1c9b272b3'],38,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:38.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f9fbcc5c-45be-4577-9a37-68bb3a8b8225,3455,,,"[64.6, 42.8]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Right Center Back,133,Paris Saint-Germain,131,['c0d1a947-c4b0-4f85-a4d5-ede01bb6e732'],41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:41.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,64f2d4ba-ead0-4331-9a52-6ba1da76c79c,3458,,,"[81.5, 78.6]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,133,Paris Saint-Germain,131,['5a8ceee3-ba09-49e6-8c75-232abb9addae'],44,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:44.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9b2b7535-ad81-4013-9524-da0f69798d1b,3466,,,"[82.1, 40.8]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Paris Saint-Germain,131,['90072543-610a-4e52-a3d3-007ab51511ae'],50,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:50.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,54342c62-913a-4618-9bdb-65909cba978f,3469,,,"[94.9, 17.9]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,133,Paris Saint-Germain,131,['459c8631-dc80-4d52-aa62-7bbfa8b3d71e'],52,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:52.525,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d741885c-9a08-43c6-9d0e-daf918f612eb,3472,,,"[103.6, 23.1]",3837827,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,133,Paris Saint-Germain,131,['a5c1fe14-4d0c-4fe2-9a16-b65590ecfa3d'],55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:55.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b476a072-c63d-46e4-b16d-c147d9e75dc1,3475,,,"[87.9, 5.6]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,134,Paris Saint-Germain,131,['06bc9ced-7c8c-4c5e-99cc-ab47122c1b1b'],4,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:04.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fe51085a-482a-411a-ad48-1d91b8bd9574,3477,,,"[77.0, 31.6]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,134,Paris Saint-Germain,131,['06ddb4c9-c4fc-4dcf-9de7-49fd47704264'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:06.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,671eab1e-176c-4dfb-b9f9-ec3431ee6069,3480,,,"[73.8, 53.1]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Right Center Back,134,Paris Saint-Germain,131,['e4c756a0-71da-4430-a932-d081a2bb34c9'],9,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:09.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6e480f03-6ae8-4647-ae4f-03b5cf94c088,3483,,,"[84.7, 75.6]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Soler Barragán,6583.0,Right Center Midfield,134,Paris Saint-Germain,131,['321b1eb7-5315-4060-a178-0b95a633cf27'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:12.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e6e2a0fe-e7f1-49c6-b245-e11caa708b13,3486,,,"[96.7, 75.8]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,134,Paris Saint-Germain,131,['17b1d60b-4784-42e2-bb7e-c32259591f0b'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:16.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a4e37550-dbda-4409-9a1b-c74958019c11,3489,,,"[90.9, 69.2]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Paris Saint-Germain,131,['65fc3af7-0d6f-41b5-aca0-f87771acd912'],17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:17.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e73eac4b-965e-4026-a2b7-61a665de1843,3492,,,"[78.4, 48.3]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,134,Paris Saint-Germain,131,['bb6f35c6-966f-4a50-9d28-21d41f0bc247'],22,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:22.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c412ca44-3faa-49c4-bfc4-2af3729b89b8,3495,,,"[92.3, 75.2]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,134,Paris Saint-Germain,131,['2afb8bf9-2360-41e0-8a19-84ceb20b5e71'],27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:27.278,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8139ea6e-d4c4-4482-af27-2f8ba3fbfbac,3498,,,"[115.2, 62.9]",3837827,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,134,Paris Saint-Germain,131,['52411d2b-c014-4688-8504-b7ccdb2071dd'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:30.535,Ball Receipt*,
